event_id,appliance_name,appliance_ID,Shiftability,original_start_time,original_end_time,duration(min),energy(W),is_reschedulable
Magimix_(Blender)_2014-06-01_01,Magimix (Blender),Appliance1,Shiftable,2014-06-01 07:50:00,2014-06-01 11:14:00,204.0,17219.0,True
Magimix_(Blender)_2014-06-02_01,Magimix (Blender),Appliance1,Shiftable,2014-06-02 05:58:00,2014-06-02 09:29:00,211.0,17795.93,True
Magimix_(Blender)_2014-06-03_01,Magimix (Blender),Appliance1,Shiftable,2014-06-03 02:33:00,2014-06-03 05:47:00,194.0,16407.19,True
Magimix_(Blender)_2014-06-03_02,Magimix (Blender),Appliance1,Shiftable,2014-06-03 06:56:00,2014-06-03 06:57:00,1.0,12.8,True
Magimix_(Blender)_2014-06-03_03,Magimix (Blender),Appliance1,Shiftable,2014-06-03 10:35:00,2014-06-03 10:36:00,1.0,10.67,True
Magimix_(Blender)_2014-06-03_05,Magimix (Blender),Appliance1,Shiftable,2014-06-03 23:12:00,2014-06-04 02:21:00,189.0,16101.66,True
Magimix_(Blender)_2014-06-04_01,Magimix (Blender),Appliance1,Shiftable,2014-06-04 09:35:00,2014-06-04 12:53:00,198.0,16579.59,True
Magimix_(Blender)_2014-06-04_02,Magimix (Blender),Appliance1,Shiftable,2014-06-04 20:28:00,2014-06-04 23:33:00,185.0,15708.49,True
Magimix_(Blender)_2014-06-05_01,Magimix (Blender),Appliance1,Shiftable,2014-06-05 07:10:00,2014-06-05 10:13:00,183.0,15329.88,True
Magimix_(Blender)_2014-06-06_01,Magimix (Blender),Appliance1,Shiftable,2014-06-06 06:45:00,2014-06-06 09:47:00,182.0,15376.35,True
Magimix_(Blender)_2014-06-07_01,Magimix (Blender),Appliance1,Shiftable,2014-06-07 04:49:00,2014-06-07 08:06:00,197.0,16320.01,True
Magimix_(Blender)_2014-06-08_01,Magimix (Blender),Appliance1,Shiftable,2014-06-08 02:28:00,2014-06-08 05:39:00,191.0,16240.0,True
Magimix_(Blender)_2014-06-08_03,Magimix (Blender),Appliance1,Shiftable,2014-06-08 22:12:00,2014-06-09 01:31:00,199.0,16789.43,True
Magimix_(Blender)_2014-06-09_01,Magimix (Blender),Appliance1,Shiftable,2014-06-09 08:53:00,2014-06-09 12:44:00,231.0,19071.64,True
Magimix_(Blender)_2014-06-09_02,Magimix (Blender),Appliance1,Shiftable,2014-06-09 19:51:00,2014-06-09 23:44:00,233.0,19424.45,True
Magimix_(Blender)_2014-06-10_01,Magimix (Blender),Appliance1,Shiftable,2014-06-10 06:26:00,2014-06-10 10:53:00,267.0,21817.69,True
Magimix_(Blender)_2014-06-11_01,Magimix (Blender),Appliance1,Shiftable,2014-06-11 06:06:00,2014-06-11 10:31:00,265.0,22055.23,True
Magimix_(Blender)_2014-06-12_01,Magimix (Blender),Appliance1,Shiftable,2014-06-12 05:06:00,2014-06-12 08:30:00,204.0,17134.33,True
Magimix_(Blender)_2014-06-13_01,Magimix (Blender),Appliance1,Shiftable,2014-06-13 02:01:00,2014-06-13 05:23:00,202.0,17131.93,True
Magimix_(Blender)_2014-06-13_03,Magimix (Blender),Appliance1,Shiftable,2014-06-13 21:03:00,2014-06-14 00:52:00,229.0,19025.76,True
Magimix_(Blender)_2014-06-14_01,Magimix (Blender),Appliance1,Shiftable,2014-06-14 07:08:00,2014-06-14 11:04:00,236.0,19409.97,True
Magimix_(Blender)_2014-06-15_01,Magimix (Blender),Appliance1,Shiftable,2014-06-15 06:20:00,2014-06-15 10:29:00,249.0,20800.62,True
Magimix_(Blender)_2014-06-16_01,Magimix (Blender),Appliance1,Shiftable,2014-06-16 05:34:00,2014-06-16 09:05:00,211.0,17851.44,True
Magimix_(Blender)_2014-06-17_01,Magimix (Blender),Appliance1,Shiftable,2014-06-17 02:56:00,2014-06-17 05:55:00,179.0,15149.78,True
Magimix_(Blender)_2014-06-17_02,Magimix (Blender),Appliance1,Shiftable,2014-06-17 10:28:00,2014-06-17 13:37:00,189.0,12923.39,True
Magimix_(Blender)_2014-06-17_03,Magimix (Blender),Appliance1,Shiftable,2014-06-17 16:06:00,2014-06-17 16:08:00,2.0,210.91,True
Magimix_(Blender)_2014-06-19_01,Magimix (Blender),Appliance1,Shiftable,2014-06-19 07:25:00,2014-06-19 07:27:00,2.0,307.7,True
Magimix_(Blender)_2014-06-20_01,Magimix (Blender),Appliance1,Shiftable,2014-06-20 08:49:00,2014-06-20 08:51:00,2.0,160.3,True
Magimix_(Blender)_2014-06-20_02,Magimix (Blender),Appliance1,Shiftable,2014-06-20 13:44:00,2014-06-20 13:45:00,1.0,103.5,True
Magimix_(Blender)_2014-06-21_01,Magimix (Blender),Appliance1,Shiftable,2014-06-21 16:35:00,2014-06-21 16:37:00,2.0,132.37,True
Magimix_(Blender)_2014-06-22_01,Magimix (Blender),Appliance1,Shiftable,2014-06-22 13:11:00,2014-06-22 13:12:00,1.0,42.12,True
Magimix_(Blender)_2014-06-27_01,Magimix (Blender),Appliance1,Shiftable,2014-06-27 08:21:00,2014-06-27 08:23:00,2.0,285.61,True
Magimix_(Blender)_2014-06-27_02,Magimix (Blender),Appliance1,Shiftable,2014-06-27 19:16:00,2014-06-27 19:17:00,1.0,31.0,True
Magimix_(Blender)_2014-06-28_01,Magimix (Blender),Appliance1,Shiftable,2014-06-28 08:46:00,2014-06-28 08:49:00,3.0,379.3,True
Magimix_(Blender)_2014-06-29_01,Magimix (Blender),Appliance1,Shiftable,2014-06-29 17:44:00,2014-06-29 17:45:00,1.0,95.2,True
Magimix_(Blender)_2014-06-29_02,Magimix (Blender),Appliance1,Shiftable,2014-06-29 20:06:00,2014-06-29 20:07:00,1.0,4.0,True
Magimix_(Blender)_2014-07-01_01,Magimix (Blender),Appliance1,Shiftable,2014-07-01 15:46:00,2014-07-01 15:47:00,1.0,92.25,True
Magimix_(Blender)_2014-07-03_01,Magimix (Blender),Appliance1,Shiftable,2014-07-03 10:18:00,2014-07-03 10:20:00,2.0,114.86,True
Magimix_(Blender)_2014-07-04_01,Magimix (Blender),Appliance1,Shiftable,2014-07-04 18:34:00,2014-07-04 18:36:00,2.0,72.3,True
Magimix_(Blender)_2014-07-09_01,Magimix (Blender),Appliance1,Shiftable,2014-07-09 16:19:00,2014-07-09 16:20:00,1.0,97.29,True
Magimix_(Blender)_2014-07-12_01,Magimix (Blender),Appliance1,Shiftable,2014-07-12 12:58:00,2014-07-12 13:00:00,2.0,47.29,True
Magimix_(Blender)_2014-07-19_01,Magimix (Blender),Appliance1,Shiftable,2014-07-19 15:59:00,2014-07-19 16:00:00,1.0,62.0,True
Magimix_(Blender)_2014-07-20_01,Magimix (Blender),Appliance1,Shiftable,2014-07-20 11:09:00,2014-07-20 11:11:00,2.0,124.67,True
Magimix_(Blender)_2014-07-27_01,Magimix (Blender),Appliance1,Shiftable,2014-07-27 16:16:00,2014-07-27 16:17:00,1.0,45.75,True
