event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential,month
Tumble_Dryer_2013-10-24_01,Tumble Dryer,Appliance4,Shiftable,2013-10-24 10:56:00,2013-10-24 11:07:00,11.0,1487.94,False,"{""0"": 11, ""1"": 0, ""2"": 0}",0,0,0,0.0,10
Tumble_Dryer_2013-10-24_02,Tumble Dryer,Appliance4,Shiftable,2013-10-24 12:36:00,2013-10-24 12:47:00,11.0,1037.54,False,"{""0"": 11, ""1"": 0, ""2"": 0}",0,0,0,0.0,10
Tumble_Dryer_2013-10-27_01,Tumble Dryer,Appliance4,Shiftable,2013-10-27 14:27:00,2013-10-27 14:48:00,21.0,3305.42,False,"{""0"": 21, ""1"": 0, ""2"": 0}",0,0,0,0.0,10
Tumble_Dryer_2013-10-28_01,Tumble Dryer,Appliance4,Shiftable,2013-10-28 08:12:00,2013-10-28 08:19:00,7.0,8761.62,False,"{""0"": 7, ""1"": 0, ""2"": 0}",0,0,0,0.0,10
Tumble_Dryer_2013-11-01_01,Tumble Dryer,Appliance4,Shiftable,2013-11-01 07:13:00,2013-11-01 07:31:00,18.0,15417.07,False,"{""0"": 18, ""1"": 0, ""2"": 0}",0,0,0,0.0,11
Tumble_Dryer_2013-11-08_01,Tumble Dryer,Appliance4,Shiftable,2013-11-08 16:12:00,2013-11-08 16:18:00,6.0,24.0,False,"{""0"": 6, ""1"": 0, ""2"": 0}",0,0,0,0.0,11
Tumble_Dryer_2013-11-13_01,Tumble Dryer,Appliance4,Shiftable,2013-11-13 11:51:00,2013-11-13 11:56:00,5.0,279.25,False,"{""0"": 5, ""1"": 0, ""2"": 0}",0,0,0,0.0,11
Tumble_Dryer_2013-11-14_01,Tumble Dryer,Appliance4,Shiftable,2013-11-14 18:11:00,2013-11-14 18:20:00,9.0,544.0,True,"{""0"": 0, ""1"": 0, ""2"": 9}",2,2,2,1.0,11
Tumble_Dryer_2013-11-15_01,Tumble Dryer,Appliance4,Shiftable,2013-11-15 06:59:00,2013-11-15 07:11:00,12.0,1536.0,False,"{""0"": 12, ""1"": 0, ""2"": 0}",0,0,0,0.0,11
Tumble_Dryer_2013-11-16_01,Tumble Dryer,Appliance4,Shiftable,2013-11-16 07:16:00,2013-11-16 07:23:00,7.0,12769.66,False,"{""0"": 7, ""1"": 0, ""2"": 0}",0,0,0,0.0,11
Tumble_Dryer_2013-11-22_01,Tumble Dryer,Appliance4,Shiftable,2013-11-22 13:07:00,2013-11-22 13:12:00,5.0,1556.0,False,"{""0"": 5, ""1"": 0, ""2"": 0}",0,0,0,0.0,11
Tumble_Dryer_2013-11-22_02,Tumble Dryer,Appliance4,Shiftable,2013-11-22 13:58:00,2013-11-22 14:11:00,13.0,1584.0,False,"{""0"": 13, ""1"": 0, ""2"": 0}",0,0,0,0.0,11
Tumble_Dryer_2013-11-27_01,Tumble Dryer,Appliance4,Shiftable,2013-11-27 12:36:00,2013-11-27 12:49:00,13.0,2659.61,False,"{""0"": 13, ""1"": 0, ""2"": 0}",0,0,0,0.0,11
Tumble_Dryer_2013-12-08_01,Tumble Dryer,Appliance4,Shiftable,2013-12-08 09:33:00,2013-12-08 09:41:00,8.0,8015.26,False,"{""0"": 8, ""1"": 0, ""2"": 0}",0,0,0,0.0,12
Tumble_Dryer_2013-12-11_01,Tumble Dryer,Appliance4,Shiftable,2013-12-11 13:56:00,2013-12-11 14:04:00,8.0,585.17,False,"{""0"": 8, ""1"": 0, ""2"": 0}",0,0,0,0.0,12
Tumble_Dryer_2013-12-11_02,Tumble Dryer,Appliance4,Shiftable,2013-12-11 14:05:00,2013-12-11 14:14:00,9.0,2156.5,False,"{""0"": 9, ""1"": 0, ""2"": 0}",0,0,0,0.0,12
Tumble_Dryer_2013-12-23_01,Tumble Dryer,Appliance4,Shiftable,2013-12-23 11:01:00,2013-12-23 11:13:00,12.0,17402.25,False,"{""0"": 12, ""1"": 0, ""2"": 0}",0,0,0,0.0,12
Tumble_Dryer_2013-12-23_02,Tumble Dryer,Appliance4,Shiftable,2013-12-23 11:15:00,2013-12-23 11:27:00,12.0,5704.79,False,"{""0"": 12, ""1"": 0, ""2"": 0}",0,0,0,0.0,12
Tumble_Dryer_2013-12-26_01,Tumble Dryer,Appliance4,Shiftable,2013-12-26 07:20:00,2013-12-26 07:36:00,16.0,27093.79,False,"{""0"": 16, ""1"": 0, ""2"": 0}",0,0,0,0.0,12
Tumble_Dryer_2013-12-26_02,Tumble Dryer,Appliance4,Shiftable,2013-12-26 12:06:00,2013-12-26 12:34:00,28.0,21876.95,False,"{""0"": 28, ""1"": 0, ""2"": 0}",0,0,0,0.0,12
Tumble_Dryer_2013-12-26_03,Tumble Dryer,Appliance4,Shiftable,2013-12-26 12:35:00,2013-12-26 12:54:00,19.0,6109.62,False,"{""0"": 19, ""1"": 0, ""2"": 0}",0,0,0,0.0,12
Tumble_Dryer_2013-12-26_04,Tumble Dryer,Appliance4,Shiftable,2013-12-26 12:55:00,2013-12-26 13:11:00,16.0,16261.36,False,"{""0"": 16, ""1"": 0, ""2"": 0}",0,0,0,0.0,12
Tumble_Dryer_2013-12-28_01,Tumble Dryer,Appliance4,Shiftable,2013-12-28 14:11:00,2013-12-28 14:28:00,17.0,8892.49,False,"{""0"": 17, ""1"": 0, ""2"": 0}",0,0,0,0.0,12
Tumble_Dryer_2014-01-02_01,Tumble Dryer,Appliance4,Shiftable,2014-01-02 13:30:00,2014-01-02 13:46:00,16.0,1547.38,False,"{""0"": 16, ""1"": 0, ""2"": 0}",0,0,0,0.0,1
Tumble_Dryer_2014-01-03_01,Tumble Dryer,Appliance4,Shiftable,2014-01-03 13:17:00,2014-01-03 13:29:00,12.0,1294.98,False,"{""0"": 12, ""1"": 0, ""2"": 0}",0,0,0,0.0,1
Tumble_Dryer_2014-01-03_02,Tumble Dryer,Appliance4,Shiftable,2014-01-03 13:42:00,2014-01-03 13:57:00,15.0,740.27,False,"{""0"": 15, ""1"": 0, ""2"": 0}",0,0,0,0.0,1
Tumble_Dryer_2014-01-08_01,Tumble Dryer,Appliance4,Shiftable,2014-01-08 12:50:00,2014-01-08 13:02:00,12.0,32.0,False,"{""0"": 12, ""1"": 0, ""2"": 0}",0,0,0,0.0,1
Tumble_Dryer_2014-03-07_03,Tumble Dryer,Appliance4,Shiftable,2014-03-07 09:29:00,2014-03-07 09:34:00,5.0,62.4,False,"{""0"": 5, ""1"": 0, ""2"": 0}",0,0,0,0.0,3
Tumble_Dryer_2014-03-07_04,Tumble Dryer,Appliance4,Shiftable,2014-03-07 09:35:00,2014-03-07 09:48:00,13.0,51.6,False,"{""0"": 13, ""1"": 0, ""2"": 0}",0,0,0,0.0,3
Tumble_Dryer_2014-03-07_05,Tumble Dryer,Appliance4,Shiftable,2014-03-07 10:00:00,2014-03-07 10:29:00,29.0,134.71,False,"{""0"": 29, ""1"": 0, ""2"": 0}",0,0,0,0.0,3
Tumble_Dryer_2014-03-07_06,Tumble Dryer,Appliance4,Shiftable,2014-03-07 11:47:00,2014-03-07 12:09:00,22.0,88.0,False,"{""0"": 22, ""1"": 0, ""2"": 0}",0,0,0,0.0,3
Tumble_Dryer_2014-03-07_08,Tumble Dryer,Appliance4,Shiftable,2014-03-07 22:41:00,2014-03-07 22:47:00,6.0,84.56,False,"{""0"": 6, ""1"": 0, ""2"": 0}",0,0,0,0.0,3
Tumble_Dryer_2014-03-07_09,Tumble Dryer,Appliance4,Shiftable,2014-03-07 23:21:00,2014-03-08 00:16:00,55.0,869.33,False,"{""0"": 39, ""1"": 0, ""2"": 0}",0,0,0,0.0,3
Tumble_Dryer_2014-03-19_02,Tumble Dryer,Appliance4,Shiftable,2014-03-19 11:48:00,2014-03-19 12:00:00,12.0,342.4,False,"{""0"": 12, ""1"": 0, ""2"": 0}",0,0,0,0.0,3
Tumble_Dryer_2014-03-19_04,Tumble Dryer,Appliance4,Shiftable,2014-03-19 15:11:00,2014-03-19 15:21:00,10.0,11052.96,False,"{""0"": 10, ""1"": 0, ""2"": 0}",0,0,0,0.0,3
Tumble_Dryer_2014-03-25_01,Tumble Dryer,Appliance4,Shiftable,2014-03-25 10:09:00,2014-03-25 11:09:00,60.0,2212.8,False,"{""0"": 60, ""1"": 0, ""2"": 0}",0,0,0,0.0,3
Tumble_Dryer_2014-03-27_01,Tumble Dryer,Appliance4,Shiftable,2014-03-27 09:48:00,2014-03-27 09:54:00,6.0,171.02,False,"{""0"": 6, ""1"": 0, ""2"": 0}",0,0,0,0.0,3
Tumble_Dryer_2014-03-28_01,Tumble Dryer,Appliance4,Shiftable,2014-03-28 05:41:00,2014-03-28 05:53:00,12.0,710.4,False,"{""0"": 12, ""1"": 0, ""2"": 0}",0,0,0,0.0,3
