appliance_id,appliance_name,month,cost_Economy_7,cost_Economy_10,cost_Standard,energy_Economy_7,energy_Economy_10,energy_Standard
Appliance1,Freezer,2014-03,7.6745,7.0444,8.9076,29.6907,29.6907,29.6907
Appliance1,Freezer,2014-04,10.3503,9.5415,12.0587,40.1948,40.1948,40.1948
Appliance1,Freezer,2014-05,12.4182,11.4296,14.4417,48.1398,48.1398,48.1398
Appliance1,Freezer,2014-06,14.3924,13.1616,16.6595,55.5268,55.5268,55.5268
Appliance1,Freezer,2014-07,17.2283,15.6334,19.786,65.9526,65.9526,65.9526
Appliance1,Freezer,2014-08,13.8006,12.7219,16.0566,53.5231,53.5231,53.5231
Appliance1,Freezer,2014-09,13.2157,12.1518,15.344,51.1435,51.1435,51.1435
Appliance1,Freezer,2014-10,11.6306,10.7391,13.5944,45.3135,45.3135,45.3135
Appliance1,Freezer,2014-11,9.3298,8.5791,10.877,36.2558,36.2558,36.2558
Appliance1,Freezer,2014-12,8.0523,7.4587,9.4375,31.4558,31.4558,31.4558
Appliance1,Freezer,2015-01,7.9818,7.4138,9.347,31.1637,31.1637,31.1637
Appliance1,Freezer,2015-02,6.2554,5.7567,7.2868,24.2926,24.2926,24.2926
Appliance1,Freezer,2015-03,6.7619,6.247,7.8776,26.2585,26.2585,26.2585
Appliance1,Freezer,2015-04,8.609,7.8806,9.9533,33.1775,33.1775,33.1775
Appliance1,Freezer,2015-05,4.9874,4.5966,5.7987,19.3292,19.3292,19.3292
Appliance1,Freezer,2015-06,0.4107,0.3446,0.4334,1.4463,1.4463,1.4463
Appliance2,Fridge-Freezer,2014-03,4.2101,3.8343,4.88,16.2716,16.2716,16.2716
Appliance2,Fridge-Freezer,2014-04,4.8583,4.4797,5.6751,18.9194,18.9194,18.9194
Appliance2,Fridge-Freezer,2014-05,5.194,4.8017,6.0415,20.1384,20.1384,20.1384
Appliance2,Fridge-Freezer,2014-06,5.9412,5.4363,6.835,22.7839,22.7839,22.7839
Appliance2,Fridge-Freezer,2014-07,6.6533999999999995,6.0607,7.6526,25.508399999999998,25.508399999999998,25.508399999999998
Appliance2,Fridge-Freezer,2014-08,5.4583,5.0603,6.3473,21.1593,21.1593,21.1593
Appliance2,Fridge-Freezer,2014-09,5.6308,5.1963,6.502,21.6728,21.6728,21.6728
Appliance2,Fridge-Freezer,2014-10,5.2924,4.8763,6.1284,20.4284,20.4284,20.4284
Appliance2,Fridge-Freezer,2014-11,5.2966,4.857,6.1226,20.4089,20.4089,20.4089
Appliance2,Fridge-Freezer,2014-12,5.0829,4.6483,5.8888,19.6301,19.6301,19.6301
Appliance2,Fridge-Freezer,2015-01,5.1644,4.7937,6.0081,20.0246,20.0246,20.0246
Appliance2,Fridge-Freezer,2015-02,4.1471,3.8213,4.8166,16.0586,16.0586,16.0586
Appliance2,Fridge-Freezer,2015-03,4.1874,3.8564,4.8601,16.2025,16.2025,16.2025
Appliance2,Fridge-Freezer,2015-04,4.4055,4.0442,5.0853,16.9516,16.9516,16.9516
