event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost_reported,optimized_cost_reported,original_cost_calculated,optimized_cost_calculated,cost_savings_calculated,savings_percentage_calculated,is_shifted,original_low_price_power,original_high_price_power,original_missing_minutes,optimized_low_price_power,optimized_high_price_power,optimized_missing_minutes
Dishwasher_2013-11-20_01,Dishwasher,Appliance6,2013-11-20 19:10:00,2013-11-20 20:57:00,2013-11-20 20:10:00,2013-11-20 21:57:00,107,0.2225352291666666,0.1507057929292929,0.22253522916666668,0.15070579292929293,0.07182943623737376,32.27778204213116,True,31.550542676767684,28.731774494949494,0,60.28231717171717,0.0,0
Dishwasher_2013-11-21_01,Dishwasher,Appliance6,2013-11-21 19:43:00,2013-11-21 21:06:00,2013-11-21 20:13:00,2013-11-21 21:36:00,83,0.1816562109487734,0.159232102994228,0.18165621094877346,0.159232102994228,0.02242410795454547,12.344256129436172,True,54.72319801587302,8.969643181818181,0,63.692841197691195,0.0,0
Dishwasher_2013-11-22_01,Dishwasher,Appliance6,2013-11-22 20:31:00,2013-11-22 22:19:00,2013-11-22 20:31:00,2013-11-22 22:19:00,108,0.1959772474747474,0.1959772474747474,0.1959772474747474,0.1959772474747474,0.0,0.0,False,38.75299595959596,19.81895151515151,0,38.75299595959596,19.81895151515151,0
Dishwasher_2013-11-24_01,Dishwasher,Appliance6,2013-11-24 09:17:00,2013-11-24 11:22:00,2013-11-24 13:02:00,2013-11-24 15:07:00,125,0.4321131666666666,0.2160565833333333,0.4321131666666666,0.2160565833333333,0.2160565833333333,50.0,True,0.0,86.42263333333332,0,86.42263333333332,0.0,0
Dishwasher_2013-11-25_02,Dishwasher,Appliance6,2013-11-25 18:36:00,2013-11-25 20:24:00,2013-11-25 20:06:00,2013-11-25 21:54:00,108,0.2286691798340547,0.1496542423340547,0.22866917983405471,0.14965424233405478,0.07901493749999994,34.55425762113683,True,28.25572193362193,31.605975000000004,0,59.861696933621936,0.0,0
Dishwasher_2013-11-27_01,Dishwasher,Appliance6,2013-11-27 07:20:00,2013-11-27 08:44:00,2013-11-27 13:05:00,2013-11-27 14:29:00,84,0.3228983874458874,0.1614491937229437,0.32289838744588734,0.16144919372294367,0.16144919372294367,50.0,True,0.0,64.57967748917748,0,64.57967748917748,0.0,0
Dishwasher_2013-11-28_01,Dishwasher,Appliance6,2013-11-28 19:30:00,2013-11-28 20:53:00,2013-11-28 20:00:00,2013-11-28 21:23:00,83,0.2262622348484849,0.1525499595959595,0.2262622348484849,0.15254995959595957,0.07371227525252533,32.57824943781992,True,31.53507373737374,29.484910101010097,0,61.019983838383844,0.0,0
Dishwasher_2013-11-30_01,Dishwasher,Appliance6,2013-11-30 10:10:00,2013-11-30 11:57:00,2013-11-30 13:10:00,2013-11-30 14:57:00,107,0.3049462222222222,0.1524731111111111,0.30494622222222223,0.15247311111111111,0.15247311111111111,50.0,True,0.0,60.98924444444441,0,60.98924444444441,0.0,0
Dishwasher_2013-12-01_01,Dishwasher,Appliance6,2013-12-01 19:27:00,2013-12-01 20:51:00,2013-12-01 20:12:00,2013-12-01 21:36:00,84,0.2360123813131313,0.1574029141414141,0.23601238131313132,0.1574029141414141,0.07860946717171721,33.30734884939001,True,31.517378787878794,31.443786868686875,0,62.96116565656566,0.0,0
Dishwasher_2013-12-02_01,Dishwasher,Appliance6,2013-12-02 18:37:00,2013-12-02 20:24:00,2013-12-02 20:07:00,2013-12-02 21:54:00,107,0.2307744325396824,0.1494798700396825,0.23077443253968244,0.1494798700396825,0.08129456249999994,35.226849701394485,True,27.27412301587302,32.51782499999998,0,59.791948015873004,0.0,0
Dishwasher_2013-12-03_01,Dishwasher,Appliance6,2013-12-03 19:11:00,2013-12-03 20:34:00,2013-12-03 20:11:00,2013-12-03 21:34:00,83,0.235070090909091,0.1542514476010101,0.23507009090909106,0.15425144760101014,0.08081864330808092,34.380657698956696,True,29.37312171717172,32.32745732323233,0,61.700579040404044,0.0,0
Dishwasher_2013-12-04_01,Dishwasher,Appliance6,2013-12-04 19:31:00,2013-12-04 21:18:00,2013-12-04 20:01:00,2013-12-04 21:48:00,107,0.2042211452020201,0.146704346590909,0.20422114520202012,0.14670434659090908,0.05751679861111103,28.16397810041371,True,35.67501919191919,23.006719444444443,0,58.68173863636363,0.0,0
Dishwasher_2013-12-05_01,Dishwasher,Appliance6,2013-12-05 19:22:00,2013-12-05 20:46:00,2013-12-05 20:07:00,2013-12-05 21:31:00,84,0.2448573887085136,0.1626579852994228,0.24485738870851365,0.1626579852994228,0.08219940340909085,33.5703177439925,True,32.18343275613275,32.87976136363637,0,65.06319411976914,0.0,0
Dishwasher_2013-12-07_01,Dishwasher,Appliance6,2013-12-07 17:12:00,2013-12-07 18:35:00,2013-12-07 20:12:00,2013-12-07 21:35:00,83,0.3081176105699855,0.1540588052849927,0.3081176105699855,0.15405880528499274,0.15405880528499274,50.0,True,0.0,61.62352211399713,0,61.62352211399713,0.0,0
Dishwasher_2013-12-08_01,Dishwasher,Appliance6,2013-12-08 19:17:00,2013-12-08 21:04:00,2013-12-08 20:02:00,2013-12-08 21:49:00,107,0.2101632068357998,0.1448360654216585,0.21016320683579984,0.1448360654216585,0.06532714141414134,31.084004853990127,True,31.803569603006814,26.130856565656572,13,57.93442616866341,0.0,13
Dishwasher_2013-12-09_01,Dishwasher,Appliance6,2013-12-09 18:03:00,2013-12-09 19:26:00,2013-12-09 20:03:00,2013-12-09 21:26:00,83,0.2950846507936506,0.1475423253968253,0.29508465079365065,0.14754232539682532,0.14754232539682532,50.0,True,0.0,59.01693015873016,0,59.01693015873016,0.0,0
Dishwasher_2013-12-11_01,Dishwasher,Appliance6,2013-12-11 19:14:00,2013-12-11 21:01:00,2013-12-11 19:59:00,2013-12-11 21:46:00,107,0.2126121944444443,0.1453651944444444,0.21261219444444435,0.1453651944444444,0.06724699999999995,31.628947801285033,True,31.235877777777777,26.904500000000006,0,58.13467777777778,0.0057,0
Dishwasher_2013-12-12_01,Dishwasher,Appliance6,2013-12-12 20:35:00,2013-12-12 22:22:00,2013-12-12 20:35:00,2013-12-12 22:22:00,107,0.2258546388888888,0.2258546388888888,0.22585463888888888,0.22585463888888888,0.0,0.0,False,34.52245555555555,27.909700000000008,0,34.52245555555555,27.909700000000008,0
Dishwasher_2013-12-14_01,Dishwasher,Appliance6,2013-12-14 15:11:00,2013-12-14 16:34:00,2013-12-14 20:11:00,2013-12-14 21:34:00,83,0.22117963510101,0.1489765416666667,0.22117963510101007,0.1489765416666667,0.07220309343434336,32.644548582137354,True,30.709379292929302,28.881237373737367,0,59.59061666666668,0.0,0
Dishwasher_2013-12-16_01,Dishwasher,Appliance6,2013-12-16 17:23:00,2013-12-16 19:10:00,2013-12-16 20:08:00,2013-12-16 21:55:00,107,0.2997709570707072,0.1498854785353536,0.2997709570707072,0.1498854785353536,0.1498854785353536,50.0,True,0.0,59.95419141414141,0,59.95419141414141,0.0,0
Dishwasher_2013-12-18_01,Dishwasher,Appliance6,2013-12-18 07:39:00,2013-12-18 09:26:00,2013-12-18 13:09:00,2013-12-18 14:56:00,107,0.3028173434343433,0.1514086717171716,0.30281734343434336,0.15140867171717168,0.15140867171717168,50.0,True,0.0,60.56346868686869,0,60.56346868686869,0.0,0
Dishwasher_2013-12-19_01,Dishwasher,Appliance6,2013-12-19 18:34:00,2013-12-19 19:57:00,2013-12-19 20:04:00,2013-12-19 21:27:00,83,0.3164421729797981,0.158221086489899,0.31644217297979815,0.15822108648989908,0.15822108648989908,50.0,True,0.0,63.28843459595957,0,63.28843459595957,0.0,0
Dishwasher_2013-12-20_03,Dishwasher,Appliance6,2013-12-20 19:28:00,2013-12-20 21:15:00,2013-12-20 20:13:00,2013-12-20 22:00:00,107,0.2078901944444443,0.1462794305555555,0.20789019444444434,0.14627943055555553,0.06161076388888881,29.63620485012986,True,33.86546666666668,24.645305555555556,0,58.50977222222221,0.001,0
Dishwasher_2013-12-21_01,Dishwasher,Appliance6,2013-12-21 16:31:00,2013-12-21 17:55:00,2013-12-21 20:01:00,2013-12-21 21:25:00,84,0.3009196349206349,0.1504598174603174,0.3009196349206349,0.15045981746031745,0.15045981746031745,50.0,True,0.0,60.18392698412697,0,60.18392698412697,0.0,0
Dishwasher_2013-12-22_01,Dishwasher,Appliance6,2013-12-22 09:59:00,2013-12-22 11:47:00,2013-12-22 13:14:00,2013-12-22 15:02:00,108,0.2870891805555555,0.1435445902777777,0.28708918055555555,0.14354459027777777,0.14354459027777777,50.0,True,0.0,57.41783611111111,0,57.41783611111111,0.0,0
Dishwasher_2013-12-23_01,Dishwasher,Appliance6,2013-12-23 14:48:00,2013-12-23 16:11:00,2013-12-23 20:03:00,2013-12-23 21:26:00,83,0.1611367712842713,0.1524282712842713,0.1611367712842713,0.15242827128427133,0.00870849999999998,5.404415100658047,True,57.4879085137085,3.4834,0,60.97130851370849,0.0,0
Dishwasher_2013-12-24_01,Dishwasher,Appliance6,2013-12-24 07:41:00,2013-12-24 09:05:00,2013-12-24 13:11:00,2013-12-24 14:35:00,84,0.3146143876262626,0.1573071938131313,0.3146143876262626,0.1573071938131313,0.1573071938131313,50.0,True,0.0,62.92287752525253,0,62.92287752525253,0.0,0
Dishwasher_2013-12-25_01,Dishwasher,Appliance6,2013-12-25 10:03:00,2013-12-25 11:51:00,2013-12-25 13:03:00,2013-12-25 14:51:00,108,0.3089797142857141,0.154489857142857,0.30897971428571414,0.15448985714285707,0.15448985714285707,50.0,True,0.0,61.79594285714284,0,61.79594285714284,0.0,0
Dishwasher_2013-12-26_01,Dishwasher,Appliance6,2013-12-26 16:21:00,2013-12-26 18:09:00,2013-12-26 20:06:00,2013-12-26 21:54:00,108,0.3014465214646463,0.1507232607323231,0.3014465214646463,0.15072326073232314,0.15072326073232314,50.0,True,0.0,60.289304292929295,0,60.289304292929295,0.0,0
Dishwasher_2013-12-27_01,Dishwasher,Appliance6,2013-12-27 18:01:00,2013-12-27 19:24:00,2013-12-27 20:01:00,2013-12-27 21:24:00,83,0.3152144047619047,0.1576072023809523,0.3152144047619047,0.15760720238095235,0.15760720238095235,50.0,True,0.0,63.04288095238095,0,63.04288095238095,0.0,0
Dishwasher_2013-12-28_01,Dishwasher,Appliance6,2013-12-28 10:25:00,2013-12-28 11:49:00,2013-12-28 13:10:00,2013-12-28 14:34:00,84,0.3266731626984125,0.1633365813492062,0.32667316269841257,0.16333658134920628,0.16333658134920628,50.0,True,0.0,65.33463253968252,0,65.33463253968252,0.0,0
Dishwasher_2013-12-31_03,Dishwasher,Appliance6,2013-12-31 23:39:00,2014-01-01 01:26:00,2014-01-01 12:09:00,2014-01-01 13:56:00,107,0.2376052261904762,0.2292873373015873,0.23760522619047622,0.22928733730158737,0.008317888888888847,3.5007179859843705,True,29.40660158730159,32.81774444444444,0,32.73375714285714,29.490588888888887,0
Dishwasher_2014-01-01_04,Dishwasher,Appliance6,2014-01-01 11:09:00,2014-01-01 12:33:00,2014-01-01 13:09:00,2014-01-01 14:33:00,84,0.3061144769119768,0.1530572384559884,0.30611447691197685,0.15305723845598843,0.15305723845598843,50.0,True,0.0,61.22289538239538,0,61.22289538239538,0.0,0
Dishwasher_2014-01-03_01,Dishwasher,Appliance6,2014-01-03 10:32:00,2014-01-03 11:55:00,2014-01-03 13:02:00,2014-01-03 14:25:00,83,0.3101756010101009,0.1550878005050504,0.31017560101010094,0.15508780050505047,0.15508780050505047,50.0,True,0.0,62.0351202020202,0,62.0351202020202,0.0,0
Dishwasher_2014-01-04_01,Dishwasher,Appliance6,2014-01-04 10:40:00,2014-01-04 12:04:00,2014-01-04 13:10:00,2014-01-04 14:34:00,84,0.3216891666666666,0.1608445833333333,0.3216891666666666,0.1608445833333333,0.1608445833333333,50.0,True,0.0,64.33783333333335,0,64.33783333333335,0.0,0
Dishwasher_2014-01-05_01,Dishwasher,Appliance6,2014-01-05 19:19:00,2014-01-05 21:06:00,2014-01-05 20:04:00,2014-01-05 21:51:00,107,0.2259731060606061,0.154108990530303,0.22597310606060617,0.15410899053030302,0.07186411553030314,31.80206564538221,True,32.89795000000001,28.745646212121212,0,61.64359621212123,0.0,0
Dishwasher_2014-01-06_01,Dishwasher,Appliance6,2014-01-06 19:27:00,2014-01-06 21:14:00,2014-01-06 20:12:00,2014-01-06 21:59:00,107,0.2211840753066377,0.152586843524531,0.22118407530663772,0.15258684352453106,0.06859723178210667,31.013639515868014,True,33.595844696969685,27.43889271284271,0,61.034737409812394,0.0,0
