event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,is_shifted,is_low_rate_period,search_start,search_end
Dishwasher_2013-11-20_01,Dishwasher,Appliance6,2013-11-20 19:10:00,2013-11-20 20:57:00,2013-11-20 20:10:00,2013-11-20 21:57:00,107,0.22253522916666668,0.15070579292929293,0.07182943623737376,32.27778204213116,True,True,2013-11-20 19:10:00,2013-11-21 14:00:00
Dishwasher_2013-11-21_01,Dishwasher,Appliance6,2013-11-21 19:43:00,2013-11-21 21:06:00,2013-11-21 20:13:00,2013-11-21 21:36:00,83,0.18165621094877346,0.159232102994228,0.02242410795454547,12.344256129436172,True,True,2013-11-21 19:43:00,2013-11-22 14:00:00
Dishwasher_2013-11-22_01,Dishwasher,Appliance6,2013-11-22 20:31:00,2013-11-22 22:19:00,2013-11-22 20:31:00,2013-11-22 22:19:00,108,0.1959772474747474,0.1959772474747474,0.0,0.0,False,True,2013-11-22 20:31:00,2013-11-23 14:00:00
Dishwasher_2013-11-24_01,Dishwasher,Appliance6,2013-11-24 09:17:00,2013-11-24 11:22:00,2013-11-24 13:02:00,2013-11-24 15:07:00,125,0.4321131666666666,0.2160565833333333,0.2160565833333333,50.0,True,True,2013-11-24 09:17:00,2013-11-25 14:00:00
Dishwasher_2013-11-25_02,Dishwasher,Appliance6,2013-11-25 18:36:00,2013-11-25 20:24:00,2013-11-25 20:06:00,2013-11-25 21:54:00,108,0.22866917983405471,0.14965424233405478,0.07901493749999994,34.55425762113683,True,True,2013-11-25 18:36:00,2013-11-26 14:00:00
Dishwasher_2013-11-27_01,Dishwasher,Appliance6,2013-11-27 07:20:00,2013-11-27 08:44:00,2013-11-27 13:05:00,2013-11-27 14:29:00,84,0.3228983874458874,0.1614491937229437,0.1614491937229437,50.0,True,True,2013-11-27 07:20:00,2013-11-28 14:00:00
Dishwasher_2013-11-28_01,Dishwasher,Appliance6,2013-11-28 19:30:00,2013-11-28 20:53:00,2013-11-28 20:00:00,2013-11-28 21:23:00,83,0.2262622348484849,0.15254995959595957,0.07371227525252533,32.57824943781992,True,True,2013-11-28 19:30:00,2013-11-29 14:00:00
Dishwasher_2013-11-30_01,Dishwasher,Appliance6,2013-11-30 10:10:00,2013-11-30 11:57:00,2013-11-30 13:10:00,2013-11-30 14:57:00,107,0.30494622222222223,0.15247311111111111,0.15247311111111111,50.0,True,True,2013-11-30 10:10:00,2013-12-01 14:00:00
Dishwasher_2013-12-01_01,Dishwasher,Appliance6,2013-12-01 19:27:00,2013-12-01 20:51:00,2013-12-01 20:12:00,2013-12-01 21:36:00,84,0.23601238131313132,0.1574029141414141,0.07860946717171721,33.30734884939001,True,True,2013-12-01 19:27:00,2013-12-02 14:00:00
Dishwasher_2013-12-02_01,Dishwasher,Appliance6,2013-12-02 18:37:00,2013-12-02 20:24:00,2013-12-02 20:07:00,2013-12-02 21:54:00,107,0.23077443253968244,0.1494798700396825,0.08129456249999994,35.226849701394485,True,True,2013-12-02 18:37:00,2013-12-03 14:00:00
