event_id,appliance_name,when,season,start_time,end_time,minutes,total_W,total_cost,level_0_minutes,level_0_W,level_0_rate,level_0_cost,level_1_minutes,level_1_W,level_1_rate,level_1_cost
Fridge-Freezer_2013-09-17_01,Fridge-Freezer,original,,2013-09-17 22:08:00,2013-09-17 22:29:00,21,1731.66,0.008658300000000002,0,0.0,0.15,0.0,21,1731.6600000000005,0.3,0.008658300000000002
Fridge-Freezer_2013-09-17_02,Fridge-Freezer,original,,2013-09-17 23:16:00,2013-09-17 23:41:00,25,2026.49,0.010132450000000005,0,0.0,0.15,0.0,25,2026.4900000000007,0.3,0.010132450000000005
Fridge-Freezer_2013-09-18_01,Fridge-Freezer,original,,2013-09-18 00:35:00,2013-09-18 00:59:00,24,2016.89,0.005042225000000002,24,2016.8900000000008,0.15,0.005042225000000002,0,0.0,0.3,0.0
Fridge-Freezer_2013-09-18_02,Fridge-Freezer,original,,2013-09-18 01:57:00,2013-09-18 02:22:00,25,2034.72,0.005086799999999997,25,2034.7199999999991,0.15,0.005086799999999997,0,0.0,0.3,0.0
Fridge-Freezer_2013-09-18_03,Fridge-Freezer,original,,2013-09-18 03:25:00,2013-09-18 03:51:00,26,2101.56,0.005253899999999996,26,2101.5599999999986,0.15,0.005253899999999996,0,0.0,0.3,0.0
Fridge-Freezer_2013-09-18_04,Fridge-Freezer,original,,2013-09-18 04:56:00,2013-09-18 05:22:00,26,2132.35,0.0053308750000000005,26,2132.3500000000004,0.15,0.0053308750000000005,0,0.0,0.3,0.0
Fridge-Freezer_2013-09-18_05,Fridge-Freezer,original,,2013-09-18 06:26:00,2013-09-18 06:58:00,32,2690.33,0.006725825000000003,32,2690.3300000000013,0.15,0.006725825000000003,0,0.0,0.3,0.0
Fridge-Freezer_2013-09-18_06,Fridge-Freezer,original,,2013-09-18 07:45:00,2013-09-18 08:18:00,33,2791.86,0.01395929999999999,0,0.0,0.15,0.0,33,2791.8599999999983,0.3,0.01395929999999999
Fridge-Freezer_2013-09-18_07,Fridge-Freezer,original,,2013-09-18 09:23:00,2013-09-18 09:51:00,28,2341.2,0.011706,0,0.0,0.15,0.0,28,2341.2,0.3,0.011706
Fridge-Freezer_2013-09-18_08,Fridge-Freezer,original,,2013-09-18 10:57:00,2013-09-18 11:26:00,29,2394.68,0.0119734,0,0.0,0.15,0.0,29,2394.68,0.3,0.0119734
Fridge-Freezer_2013-09-18_09,Fridge-Freezer,original,,2013-09-18 12:34:00,2013-09-18 13:03:00,29,2436.92,0.012184599999999999,0,0.0,0.15,0.0,29,2436.92,0.3,0.012184599999999999
Fridge-Freezer_2013-09-18_10,Fridge-Freezer,original,,2013-09-18 14:10:00,2013-09-18 14:25:00,15,1158.02,0.0057901,0,0.0,0.15,0.0,15,1158.02,0.3,0.0057901
Fridge-Freezer_2013-09-18_11,Fridge-Freezer,original,,2013-09-18 15:02:00,2013-09-18 15:49:00,47,4915.75,0.02457874999999997,0,0.0,0.15,0.0,47,4915.749999999994,0.3,0.02457874999999997
Fridge-Freezer_2013-09-18_12,Fridge-Freezer,original,,2013-09-18 15:57:00,2013-09-18 16:59:00,62,5451.76,0.027258800000000014,0,0.0,0.15,0.0,62,5451.760000000003,0.3,0.027258800000000014
Fridge-Freezer_2013-09-18_13,Fridge-Freezer,original,,2013-09-18 17:43:00,2013-09-18 18:18:00,35,2892.17,0.014460849999999985,0,0.0,0.15,0.0,35,2892.1699999999973,0.3,0.014460849999999985
Fridge-Freezer_2013-09-18_14,Fridge-Freezer,original,,2013-09-18 19:16:00,2013-09-18 19:34:00,18,1453.65,0.007268250000000002,0,0.0,0.15,0.0,18,1453.6500000000005,0.3,0.007268250000000002
Fridge-Freezer_2013-09-18_15,Fridge-Freezer,original,,2013-09-18 20:18:00,2013-09-18 20:46:00,28,2332.17,0.011660849999999999,0,0.0,0.15,0.0,28,2332.1699999999996,0.3,0.011660849999999999
Fridge-Freezer_2013-09-18_16,Fridge-Freezer,original,,2013-09-18 21:35:00,2013-09-18 22:03:00,28,2283.14,0.011415700000000003,0,0.0,0.15,0.0,28,2283.140000000001,0.3,0.011415700000000003
Fridge-Freezer_2013-09-18_17,Fridge-Freezer,original,,2013-09-18 22:58:00,2013-09-18 23:26:00,28,2387.23,0.011936149999999998,0,0.0,0.15,0.0,28,2387.2299999999996,0.3,0.011936149999999998
Fridge-Freezer_2013-09-19_01,Fridge-Freezer,original,,2013-09-19 00:25:00,2013-09-19 00:53:00,28,2318.21,0.00683044017857143,23,1904.2439285714295,0.15,0.0047606098214285734,5,413.9660714285714,0.3,0.002069830357142857
Fridge-Freezer_2013-09-19_02,Fridge-Freezer,original,,2013-09-19 01:57:00,2013-09-19 02:25:00,28,2367.58,0.005918949999999999,28,2367.58,0.15,0.005918949999999999,0,0.0,0.3,0.0
Fridge-Freezer_2013-09-19_03,Fridge-Freezer,original,,2013-09-19 03:32:00,2013-09-19 04:02:00,30,2449.98,0.006124949999999999,30,2449.9799999999996,0.15,0.006124949999999999,0,0.0,0.3,0.0
Fridge-Freezer_2013-09-19_04,Fridge-Freezer,original,,2013-09-19 05:12:00,2013-09-19 05:41:00,29,2371.27,0.005928174999999998,29,2371.2699999999995,0.15,0.005928174999999998,0,0.0,0.3,0.0
Fridge-Freezer_2013-09-19_05,Fridge-Freezer,original,,2013-09-19 06:45:00,2013-09-19 07:17:00,32,2694.43,0.006736074999999995,32,2694.4299999999985,0.15,0.006736074999999995,0,0.0,0.3,0.0
Fridge-Freezer_2013-09-19_06,Fridge-Freezer,original,,2013-09-19 08:20:00,2013-09-19 09:07:00,47,3964.12,0.01982060000000003,0,0.0,0.15,0.0,47,3964.1200000000053,0.3,0.01982060000000003
Fridge-Freezer_2013-09-19_07,Fridge-Freezer,original,,2013-09-19 10:05:00,2013-09-19 10:44:00,39,3227.3,0.016136499999999998,0,0.0,0.15,0.0,39,3227.2999999999997,0.3,0.016136499999999998
Fridge-Freezer_2013-09-19_08,Fridge-Freezer,original,,2013-09-19 11:58:00,2013-09-19 12:37:00,39,3252.11,0.016260549999999988,0,0.0,0.15,0.0,39,3252.109999999998,0.3,0.016260549999999988
Fridge-Freezer_2013-09-19_09,Fridge-Freezer,original,,2013-09-19 13:43:00,2013-09-19 14:35:00,52,4610.15,0.023050750000000005,0,0.0,0.15,0.0,52,4610.1500000000015,0.3,0.023050750000000005
Fridge-Freezer_2013-09-19_10,Fridge-Freezer,original,,2013-09-19 15:24:00,2013-09-19 16:03:00,39,3239.74,0.016198699999999986,0,0.0,0.15,0.0,39,3239.7399999999975,0.3,0.016198699999999986
Fridge-Freezer_2013-09-19_11,Fridge-Freezer,original,,2013-09-19 17:05:00,2013-09-19 17:41:00,36,2952.06,0.014760299999999985,0,0.0,0.15,0.0,36,2952.059999999997,0.3,0.014760299999999985
Fridge-Freezer_2013-09-19_12,Fridge-Freezer,original,,2013-09-19 18:46:00,2013-09-19 19:43:00,57,5695.86,0.028479300000000006,0,0.0,0.15,0.0,57,5695.8600000000015,0.3,0.028479300000000006
Fridge-Freezer_2013-09-19_13,Fridge-Freezer,original,,2013-09-19 19:52:00,2013-09-19 21:09:00,77,6790.74,0.03395369999999999,0,0.0,0.15,0.0,77,6790.739999999998,0.3,0.03395369999999999
Fridge-Freezer_2013-09-19_14,Fridge-Freezer,original,,2013-09-19 22:02:00,2013-09-19 22:50:00,48,3971.99,0.01985994999999999,0,0.0,0.15,0.0,48,3971.9899999999984,0.3,0.01985994999999999
Fridge-Freezer_2013-09-19_15,Fridge-Freezer,original,,2013-09-19 23:50:00,2013-09-20 00:30:00,40,3329.32,0.016646600000000008,0,0.0,0.15,0.0,40,3329.320000000002,0.3,0.016646600000000008
Fridge-Freezer_2013-09-20_01,Fridge-Freezer,original,,2013-09-20 01:35:00,2013-09-20 02:11:00,36,3037.17,0.007592924999999997,36,3037.1699999999987,0.15,0.007592924999999997,0,0.0,0.3,0.0
Fridge-Freezer_2013-09-20_02,Fridge-Freezer,original,,2013-09-20 03:19:00,2013-09-20 03:52:00,33,2789.13,0.006972825000000003,33,2789.1300000000015,0.15,0.006972825000000003,0,0.0,0.3,0.0
Fridge-Freezer_2013-09-20_03,Fridge-Freezer,original,,2013-09-20 05:02:00,2013-09-20 05:32:00,30,2532.04,0.0063300999999999965,30,2532.0399999999986,0.15,0.0063300999999999965,0,0.0,0.3,0.0
Fridge-Freezer_2013-09-20_04,Fridge-Freezer,original,,2013-09-20 06:29:00,2013-09-20 06:59:00,30,2522.14,0.0063053499999999995,30,2522.14,0.15,0.0063053499999999995,0,0.0,0.3,0.0
Fridge-Freezer_2013-09-20_05,Fridge-Freezer,original,,2013-09-20 07:52:00,2013-09-20 08:22:00,30,2457.55,0.012287750000000002,0,0.0,0.15,0.0,30,2457.55,0.3,0.012287750000000002
Fridge-Freezer_2013-09-20_06,Fridge-Freezer,original,,2013-09-20 09:19:00,2013-09-20 09:52:00,33,2741.37,0.01370685,0,0.0,0.15,0.0,33,2741.3700000000003,0.3,0.01370685
Fridge-Freezer_2013-09-20_07,Fridge-Freezer,original,,2013-09-20 10:56:00,2013-09-20 11:28:00,32,2670.27,0.01335135,0,0.0,0.15,0.0,32,2670.27,0.3,0.01335135
Fridge-Freezer_2013-09-20_08,Fridge-Freezer,original,,2013-09-20 12:20:00,2013-09-20 12:50:00,30,2510.05,0.01255025,0,0.0,0.15,0.0,30,2510.0500000000006,0.3,0.01255025
Fridge-Freezer_2013-09-20_09,Fridge-Freezer,original,,2013-09-20 13:41:00,2013-09-20 14:14:00,33,2727.42,0.013637099999999997,0,0.0,0.15,0.0,33,2727.4199999999996,0.3,0.013637099999999997
Fridge-Freezer_2013-09-20_10,Fridge-Freezer,original,,2013-09-20 14:44:00,2013-09-20 15:08:00,24,1994.27,0.009971349999999995,0,0.0,0.15,0.0,24,1994.269999999999,0.3,0.009971349999999995
Fridge-Freezer_2013-09-20_11,Fridge-Freezer,original,,2013-09-20 15:49:00,2013-09-20 16:28:00,39,3234.06,0.01617029999999999,0,0.0,0.15,0.0,39,3234.059999999998,0.3,0.01617029999999999
Fridge-Freezer_2013-09-20_12,Fridge-Freezer,original,,2013-09-20 17:03:00,2013-09-20 17:31:00,28,2344.07,0.011720350000000011,0,0.0,0.15,0.0,28,2344.070000000002,0.3,0.011720350000000011
Fridge-Freezer_2013-09-20_13,Fridge-Freezer,original,,2013-09-20 18:09:00,2013-09-20 18:37:00,28,2242.14,0.011210699999999999,0,0.0,0.15,0.0,28,2242.14,0.3,0.011210699999999999
Fridge-Freezer_2013-09-20_14,Fridge-Freezer,original,,2013-09-20 19:09:00,2013-09-20 20:02:00,53,5555.08,0.027775399999999978,0,0.0,0.15,0.0,53,5555.079999999995,0.3,0.027775399999999978
Fridge-Freezer_2013-09-20_15,Fridge-Freezer,original,,2013-09-20 20:11:00,2013-09-20 20:59:00,48,4308.98,0.021544900000000002,0,0.0,0.15,0.0,48,4308.9800000000005,0.3,0.021544900000000002
Fridge-Freezer_2013-09-20_16,Fridge-Freezer,original,,2013-09-20 21:46:00,2013-09-20 22:17:00,31,2557.07,0.012785349999999994,0,0.0,0.15,0.0,31,2557.069999999999,0.3,0.012785349999999994
Fridge-Freezer_2013-09-20_17,Fridge-Freezer,original,,2013-09-20 23:11:00,2013-09-20 23:38:00,27,2277.83,0.01138915,0,0.0,0.15,0.0,27,2277.83,0.3,0.01138915
Fridge-Freezer_2013-09-21_01,Fridge-Freezer,original,,2013-09-21 00:36:00,2013-09-21 01:03:00,27,2258.2,0.0056455,27,2258.2000000000003,0.15,0.0056455,0,0.0,0.3,0.0
Fridge-Freezer_2013-09-21_02,Fridge-Freezer,original,,2013-09-21 02:03:00,2013-09-21 02:31:00,28,2273.79,0.005684474999999995,28,2273.7899999999986,0.15,0.005684474999999995,0,0.0,0.3,0.0
Fridge-Freezer_2013-09-21_03,Fridge-Freezer,original,,2013-09-21 03:34:00,2013-09-21 04:02:00,28,2300.31,0.005750775,28,2300.31,0.15,0.005750775,0,0.0,0.3,0.0
Fridge-Freezer_2013-09-21_04,Fridge-Freezer,original,,2013-09-21 05:08:00,2013-09-21 05:36:00,28,2319.15,0.005797875,28,2319.1499999999996,0.15,0.005797875,0,0.0,0.3,0.0
Fridge-Freezer_2013-09-21_05,Fridge-Freezer,original,,2013-09-21 06:46:00,2013-09-21 07:14:00,28,2358.08,0.005895199999999999,28,2358.0799999999995,0.15,0.005895199999999999,0,0.0,0.3,0.0
Fridge-Freezer_2013-09-21_06,Fridge-Freezer,original,,2013-09-21 07:45:00,2013-09-21 08:16:00,31,2641.06,0.013205299999999996,0,0.0,0.15,0.0,31,2641.0599999999995,0.3,0.013205299999999996
Fridge-Freezer_2013-09-21_07,Fridge-Freezer,original,,2013-09-21 09:09:00,2013-09-21 09:40:00,31,2684.48,0.013422399999999992,0,0.0,0.15,0.0,31,2684.4799999999987,0.3,0.013422399999999992
Fridge-Freezer_2013-09-21_08,Fridge-Freezer,original,,2013-09-21 10:27:00,2013-09-21 10:55:00,28,2240.95,0.011204749999999996,0,0.0,0.15,0.0,28,2240.9499999999994,0.3,0.011204749999999996
Fridge-Freezer_2013-09-21_09,Fridge-Freezer,original,,2013-09-21 11:52:00,2013-09-21 12:20:00,28,2332.16,0.011660799999999997,0,0.0,0.15,0.0,28,2332.1599999999994,0.3,0.011660799999999997
Fridge-Freezer_2013-09-21_10,Fridge-Freezer,original,,2013-09-21 13:23:00,2013-09-21 13:51:00,28,2371.52,0.011857599999999994,0,0.0,0.15,0.0,28,2371.519999999999,0.3,0.011857599999999994
Fridge-Freezer_2013-09-21_11,Fridge-Freezer,original,,2013-09-21 14:55:00,2013-09-21 15:26:00,31,2600.13,0.013000649999999987,0,0.0,0.15,0.0,31,2600.129999999998,0.3,0.013000649999999987
Fridge-Freezer_2013-09-21_12,Fridge-Freezer,original,,2013-09-21 16:34:00,2013-09-21 17:05:00,31,2616.39,0.01308195,0,0.0,0.15,0.0,31,2616.39,0.3,0.01308195
Fridge-Freezer_2013-09-21_13,Fridge-Freezer,original,,2013-09-21 17:47:00,2013-09-21 18:15:00,28,2285.11,0.011425549999999998,0,0.0,0.15,0.0,28,2285.11,0.3,0.011425549999999998
Fridge-Freezer_2013-09-21_14,Fridge-Freezer,original,,2013-09-21 18:56:00,2013-09-21 19:36:00,40,3354.13,0.016770650000000015,0,0.0,0.15,0.0,40,3354.1300000000033,0.3,0.016770650000000015
