event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,time_shift_hours,power_profile_points
Magimix_(Blender)_2013-11-20_07,Magimix (Blender),Appliance1,2013-11-20 15:34:00,2013-11-20 16:59:00,2013-11-21 00:34:00,2013-11-21 01:59:00,85,0.037457247474747456,0.018728623737373728,0.018728623737373728,50.0,9.0,85
Magimix_(Blender)_2013-11-20_13,Magimix (Blender),Appliance1,2013-11-20 21:57:00,2013-11-20 23:07:00,2013-11-21 02:12:00,2013-11-21 03:22:00,70,0.031576376262626264,0.015788188131313132,0.015788188131313132,50.0,4.25,70
Magimix_(Blender)_2013-11-21_08,Magimix (Blender),Appliance1,2013-11-21 11:44:00,2013-11-21 12:52:00,2013-11-22 00:44:00,2013-11-22 01:52:00,68,0.03061357016594517,0.015306785082972585,0.015306785082972585,50.0,13.0,68
Magimix_(Blender)_2013-11-21_14,Magimix (Blender),Appliance1,2013-11-21 17:36:00,2013-11-21 18:46:00,2013-11-22 02:06:00,2013-11-22 03:16:00,70,0.031096116161616158,0.015548058080808079,0.015548058080808079,50.0,8.5,70
Magimix_(Blender)_2013-11-21_16,Magimix (Blender),Appliance1,2013-11-21 23:53:00,2013-11-22 00:58:00,2013-11-22 03:23:00,2013-11-22 04:28:00,65,0.011532527777777777,0.00599288888888889,0.005539638888888887,48.034906098932716,3.5,25
Magimix_(Blender)_2013-11-22_02,Magimix (Blender),Appliance1,2013-11-22 07:26:00,2013-11-22 08:42:00,2013-11-23 00:41:00,2013-11-23 01:57:00,76,0.03324225,0.017049749999999995,0.016192500000000006,48.71060171919772,17.25,76
Magimix_(Blender)_2013-11-22_04,Magimix (Blender),Appliance1,2013-11-22 13:52:00,2013-11-22 15:06:00,2013-11-23 02:07:00,2013-11-23 03:21:00,74,0.03312817676767675,0.016564088383838375,0.016564088383838375,50.0,12.25,74
Magimix_(Blender)_2013-11-22_10,Magimix (Blender),Appliance1,2013-11-22 20:08:00,2013-11-22 21:20:00,2013-11-23 03:23:00,2013-11-23 04:35:00,72,0.03208341504329005,0.016041707521645025,0.016041707521645025,50.0,7.25,72
Magimix_(Blender)_2013-11-23_07,Magimix (Blender),Appliance1,2013-11-23 09:49:00,2013-11-23 10:55:00,2013-11-24 00:34:00,2013-11-24 01:40:00,66,0.02999816161616162,0.01499908080808081,0.01499908080808081,50.0,14.75,66
Magimix_(Blender)_2013-11-23_13,Magimix (Blender),Appliance1,2013-11-23 16:16:00,2013-11-23 17:22:00,2013-11-24 01:46:00,2013-11-24 02:52:00,66,0.02972793686868687,0.014863968434343434,0.014863968434343434,50.0,9.5,66
Magimix_(Blender)_2013-11-23_17,Magimix (Blender),Appliance1,2013-11-23 22:15:00,2013-11-23 23:23:00,2013-11-24 03:00:00,2013-11-24 04:08:00,68,0.03062611255411255,0.015313056277056276,0.015313056277056276,50.0,4.75,68
