appliance_id,appliance_name,month,cost_TOU_D,cost_TOU_D_Base,energy_TOU_D,energy_TOU_D_Base
Appliance1,Fridge-Freezer,2013-12,7.266699999999999,9.8368,16.3926,16.3926
Appliance1,Fridge-Freezer,2014-01,7.5453,10.1939,16.9909,16.9909
Appliance1,Fridge-Freezer,2014-03,46.175399999999996,62.564299999999996,104.2745,104.2745
Appliance1,Fridge-Freezer,2014-04,5.0098,6.773,11.2873,11.2873
Appliance1,Fridge-Freezer,2014-05,11.7022,15.8128,26.3512,26.3512
Appliance1,Fridge-Freezer,2014-06,11.9697,15.9019,26.5033,26.5033
Appliance1,Fridge-Freezer,2014-07,14.0481,18.5478,30.9137,30.9137
Appliance1,Fridge-Freezer,2014-08,12.3148,16.4068,27.3466,27.3466
Appliance1,Fridge-Freezer,2014-09,13.5848,18.0816,30.1372,30.1372
Appliance1,Fridge-Freezer,2014-10,12.5455,16.9764,28.2942,28.2942
Appliance1,Fridge-Freezer,2014-11,11.8574,16.0586,26.7652,26.7652
Appliance1,Fridge-Freezer,2014-12,12.2582,16.5968,27.6625,27.6625
Appliance1,Fridge-Freezer,2015-01,12.3285,16.6904,27.8187,27.8187
Appliance1,Fridge-Freezer,2015-02,10.7247,14.4937,24.158,24.158
Appliance1,Fridge-Freezer,2015-03,11.0956,15.0124,25.0203,25.0203
Appliance1,Fridge-Freezer,2015-04,10.0699,13.6165,22.6944,22.6944
Appliance1,Fridge-Freezer,2015-05,9.3862,12.7105,21.1858,21.1858
Appliance1,Fridge-Freezer,2015-06,10.1252,13.4753,22.4549,22.4549
Appliance1,Fridge-Freezer,2015-07,3.9553,5.2929,8.8223,8.8223
Appliance2,Washer Dryer,2013-12,7.0485999999999995,9.4217,15.703,15.703
Appliance2,Washer Dryer,2014-01,11.8904,16.183,26.9719,26.9719
Appliance2,Washer Dryer,2014-03,1.8565,2.2118,3.6864,3.6864
Appliance2,Washer Dryer,2014-04,11.2478,14.8874,24.8122,24.8122
Appliance2,Washer Dryer,2014-05,16.7551,22.275100000000002,37.1265,37.1265
Appliance2,Washer Dryer,2014-06,6.5549,8.5566,14.2609,14.2609
Appliance2,Washer Dryer,2014-07,6.6247,8.0353,13.392000000000001,13.392000000000001
Appliance2,Washer Dryer,2014-08,11.4965,14.1708,23.6178,23.6178
