event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,original_price_level,scheduled_price_level,optimization_score,shift_minutes,schedule_status,failure_reason,season
Washer_Dryer_2013-12-24_01,Washer Dryer,2013-12-24 12:22:00,2013-12-24 13:35:00,2013-12-24 20:00:00,2013-12-24 21:13:00,5,2,3.0,458,SUCCESS,,
Washer_Dryer_2013-12-28_01,Washer Dryer,2013-12-28 11:26:00,2013-12-28 13:22:00,2013-12-28 20:00:00,2013-12-28 21:56:00,5,2,3.0,514,SUCCESS,,
Washer_Dryer_2013-12-29_04,Washer Dryer,2013-12-29 11:19:00,2013-12-29 13:06:00,2013-12-29 20:00:00,2013-12-29 21:47:00,5,2,3.0,521,SUCCESS,,
Washer_Dryer_2013-12-29_05,Washer Dryer,2013-12-29 13:08:00,2013-12-29 16:37:00,2013-12-29 16:00:00,2013-12-29 19:29:00,5,4,1.0,172,SUCCESS,,
Washer_Dryer_2013-12-29_07,Washer Dryer,2013-12-29 16:46:00,2013-12-29 18:27:00,2013-12-29 20:00:00,2013-12-29 21:41:00,4,2,2.0,194,SUCCESS,,
Washer_Dryer_2013-12-30_01,Washer Dryer,2013-12-30 18:37:00,2013-12-30 20:28:00,2013-12-30 20:00:00,2013-12-30 21:51:00,4,2,2.0,83,SUCCESS,,
Washer_Dryer_2013-12-30_02,Washer Dryer,2013-12-30 20:54:00,2013-12-30 22:10:00,2013-12-30 20:59:00,2013-12-30 22:15:00,2,2,0.1,5,SUCCESS,,
Washer_Dryer_2013-12-31_01,Washer Dryer,2013-12-31 11:19:00,2013-12-31 13:10:00,2013-12-31 20:00:00,2013-12-31 21:51:00,5,2,3.0,521,SUCCESS,,
Washer_Dryer_2014-01-02_06,Washer Dryer,2014-01-02 03:45:00,2014-01-02 05:43:00,2014-01-02 06:30:00,2014-01-02 08:28:00,1,1,0.1,165,SUCCESS,,
Washer_Dryer_2014-01-03_01,Washer Dryer,2014-01-03 08:07:00,2014-01-03 09:59:00,2014-01-03 20:00:00,2014-01-03 21:52:00,3,2,1.0,713,SUCCESS,,
Washer_Dryer_2014-01-04_02,Washer Dryer,2014-01-04 08:51:00,2014-01-04 09:42:00,2014-01-04 20:00:00,2014-01-04 20:51:00,3,2,1.0,669,SUCCESS,,
Washer_Dryer_2014-01-04_03,Washer Dryer,2014-01-04 09:50:00,2014-01-04 10:42:00,2014-01-04 20:00:00,2014-01-04 20:52:00,3,2,1.0,610,SUCCESS,,
Washer_Dryer_2014-01-04_04,Washer Dryer,2014-01-04 18:04:00,2014-01-04 18:35:00,2014-01-04 20:00:00,2014-01-04 20:31:00,4,2,2.0,116,SUCCESS,,
Washer_Dryer_2014-01-05_02,Washer Dryer,2014-01-05 08:08:00,2014-01-05 08:54:00,2014-01-05 20:00:00,2014-01-05 20:46:00,3,2,1.0,712,SUCCESS,,
Washer_Dryer_2014-01-06_01,Washer Dryer,2014-01-06 07:58:00,2014-01-06 08:59:00,2014-01-06 20:00:00,2014-01-06 21:01:00,3,2,1.0,722,SUCCESS,,
Washer_Dryer_2014-01-06_03,Washer Dryer,2014-01-06 22:54:00,2014-01-06 23:46:00,2014-01-06 22:54:00,2014-01-06 23:46:00,2,2,0.0,0,FAILED,所有候选区间都不满足约束条件 (时长/禁止区间/5分钟延迟),
Washer_Dryer_2014-01-07_01,Washer Dryer,2014-01-07 06:41:00,2014-01-07 07:21:00,2014-01-07 06:46:00,2014-01-07 07:26:00,1,1,0.1,5,SUCCESS,,
Washer_Dryer_2014-01-10_02,Washer Dryer,2014-01-10 14:33:00,2014-01-10 14:49:00,2014-01-10 20:00:00,2014-01-10 20:16:00,5,2,3.0,327,SUCCESS,,
Washer_Dryer_2014-01-10_05,Washer Dryer,2014-01-10 22:54:00,2014-01-10 23:05:00,2014-01-10 22:54:00,2014-01-10 23:05:00,2,2,0.0,0,FAILED,所有候选区间都不满足约束条件 (时长/禁止区间/5分钟延迟),
Washer_Dryer_2014-01-11_01,Washer Dryer,2014-01-11 10:57:00,2014-01-11 12:48:00,2014-01-11 20:00:00,2014-01-11 21:51:00,3,2,1.0,543,SUCCESS,,
Washer_Dryer_2014-01-11_03,Washer Dryer,2014-01-11 17:09:00,2014-01-11 19:20:00,2014-01-11 20:00:00,2014-01-11 22:11:00,4,2,2.0,171,SUCCESS,,
Washer_Dryer_2014-01-12_01,Washer Dryer,2014-01-12 07:33:00,2014-01-12 08:24:00,2014-01-12 07:38:00,2014-01-12 08:29:00,1,1,0.1,5,SUCCESS,,
Washer_Dryer_2014-01-12_02,Washer Dryer,2014-01-12 11:41:00,2014-01-12 13:33:00,2014-01-12 20:00:00,2014-01-12 21:52:00,5,2,3.0,499,SUCCESS,,
Washer_Dryer_2014-01-12_03,Washer Dryer,2014-01-12 14:27:00,2014-01-12 16:18:00,2014-01-12 20:00:00,2014-01-12 21:51:00,5,2,3.0,333,SUCCESS,,
