event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential,month
Tumble_Dryer_2013-11-03_03,Tumble Dryer,Appliance4,Shiftable,2013-11-03 16:46:00,2013-11-03 17:13:00,27.0,73848.72,True,"{""0"": 14, ""1"": 0, ""2"": 13}",0,0,2,0.0,11
Tumble_Dryer_2013-11-23_07,Tumble Dryer,Appliance4,Shiftable,2013-11-23 21:24:00,2013-11-23 22:15:00,51.0,37372.83,True,"{""0"": 15, ""1"": 36, ""2"": 0}",1,1,0,0.5,11
Tumble_Dryer_2013-11-24_03,Tumble Dryer,Appliance4,Shiftable,2013-11-24 16:30:00,2013-11-24 17:06:00,36.0,90973.0,True,"{""0"": 30, ""1"": 0, ""2"": 6}",0,0,2,0.0,11
Tumble_Dryer_2013-12-06_04,Tumble Dryer,Appliance4,Shiftable,2013-12-06 18:20:00,2013-12-06 19:14:00,54.0,137021.49,True,"{""0"": 0, ""1"": 0, ""2"": 54}",2,2,2,1.0,12
Tumble_Dryer_2013-12-07_03,Tumble Dryer,Appliance4,Shiftable,2013-12-07 18:23:00,2013-12-07 19:06:00,43.0,57062.64,True,"{""0"": 0, ""1"": 0, ""2"": 43}",2,2,2,1.0,12
Tumble_Dryer_2013-12-07_04,Tumble Dryer,Appliance4,Shiftable,2013-12-07 21:02:00,2013-12-07 22:02:00,60.0,108855.24,True,"{""0"": 2, ""1"": 58, ""2"": 0}",1,1,0,0.5,12
Tumble_Dryer_2013-12-20_03,Tumble Dryer,Appliance4,Shiftable,2013-12-20 17:47:00,2013-12-20 18:58:00,71.0,125638.49,True,"{""0"": 0, ""1"": 0, ""2"": 71}",2,2,2,1.0,12
Tumble_Dryer_2013-12-28_06,Tumble Dryer,Appliance4,Shiftable,2013-12-28 16:13:00,2013-12-28 17:21:00,68.0,149601.58,True,"{""0"": 47, ""1"": 0, ""2"": 21}",0,0,2,0.0,12
Tumble_Dryer_2013-12-28_07,Tumble Dryer,Appliance4,Shiftable,2013-12-28 17:57:00,2013-12-28 18:42:00,45.0,53789.99,True,"{""0"": 0, ""1"": 0, ""2"": 45}",2,2,2,1.0,12
Tumble_Dryer_2014-01-01_01,Tumble Dryer,Appliance4,Shiftable,2014-01-01 16:49:00,2014-01-01 17:36:00,47.0,55261.63,True,"{""0"": 11, ""1"": 0, ""2"": 36}",2,0,2,1.0,1
Tumble_Dryer_2014-01-01_02,Tumble Dryer,Appliance4,Shiftable,2014-01-01 18:14:00,2014-01-01 18:54:00,40.0,72976.98,True,"{""0"": 0, ""1"": 0, ""2"": 40}",2,2,2,1.0,1
Tumble_Dryer_2014-01-06_05,Tumble Dryer,Appliance4,Shiftable,2014-01-06 16:55:00,2014-01-06 17:30:00,35.0,88937.96,True,"{""0"": 5, ""1"": 0, ""2"": 30}",2,0,2,1.0,1
Tumble_Dryer_2014-01-11_05,Tumble Dryer,Appliance4,Shiftable,2014-01-11 19:47:00,2014-01-11 20:37:00,50.0,54357.28,True,"{""0"": 0, ""1"": 37, ""2"": 13}",1,2,1,0.5,1
Tumble_Dryer_2014-01-11_06,Tumble Dryer,Appliance4,Shiftable,2014-01-11 20:43:00,2014-01-11 21:00:00,17.0,15644.25,True,"{""0"": 0, ""1"": 17, ""2"": 0}",1,1,1,0.5,1
Tumble_Dryer_2014-01-12_04,Tumble Dryer,Appliance4,Shiftable,2014-01-12 18:19:00,2014-01-12 19:01:00,42.0,77694.68,True,"{""0"": 0, ""1"": 0, ""2"": 42}",2,2,2,1.0,1
