appliance_ID,appliance_name,Shiftability,start_time,end_time,duration(min),energy(W)
Appliance1,Fridge-Freezer,Non-shiftable,2014-01-10 10:58:00,2014-01-10 22:18:00,680.0,32971.18
Appliance1,Fridge-Freezer,Non-shiftable,2014-01-10 22:40:00,2014-01-10 22:42:00,2.0,13.6
Appliance1,Fridge-Freezer,Non-shiftable,2014-01-10 23:17:00,2014-01-10 23:19:00,2.0,18.6
Appliance1,Fridge-Freezer,Non-shiftable,2014-01-10 23:51:00,2014-01-12 20:12:00,2661.0,127204.58
Appliance1,Fridge-Freezer,Non-shiftable,2014-01-12 21:46:00,2014-01-15 20:52:00,4266.0,184056.07
Appliance1,Fridge-Freezer,Non-shiftable,2014-01-15 22:15:00,2014-01-17 19:29:00,2714.0,123123.53
Appliance1,Fridge-Freezer,Non-shiftable,2014-01-17 20:36:00,2014-01-17 23:47:00,191.0,12392.13
Appliance1,Fridge-Freezer,Non-shiftable,2014-01-18 01:23:00,2014-01-20 00:51:00,2848.0,136278.56
Appliance1,Fridge-Freezer,Non-shiftable,2014-01-20 02:24:00,2014-01-20 21:34:00,1150.0,52432.31
Appliance1,Fridge-Freezer,Non-shiftable,2014-01-20 23:11:00,2014-01-22 20:52:00,2741.0,117799.6
Appliance1,Fridge-Freezer,Non-shiftable,2014-01-22 22:08:00,2014-01-22 23:09:00,61.0,6066.51
Appliance1,Fridge-Freezer,Non-shiftable,2014-01-23 00:46:00,2014-01-25 22:47:00,4201.0,91849.15
Appliance1,Fridge-Freezer,Non-shiftable,2014-01-25 23:40:00,2014-01-26 02:42:00,182.0,9083.54
Appliance1,Fridge-Freezer,Non-shiftable,2014-01-26 14:00:00,2014-01-26 21:06:00,426.0,2695.77
Appliance1,Fridge-Freezer,Non-shiftable,2014-01-27 00:42:00,2014-02-01 22:08:00,8486.0,36173.67
Appliance1,Fridge-Freezer,Non-shiftable,2014-02-01 22:34:00,2014-02-01 22:43:00,9.0,4.67
Appliance1,Fridge-Freezer,Non-shiftable,2014-02-02 01:46:00,2014-02-06 23:30:00,7064.0,33323.92
Appliance1,Fridge-Freezer,Non-shiftable,2014-02-07 02:07:00,2014-02-07 21:30:00,1163.0,3869.5
Appliance1,Fridge-Freezer,Non-shiftable,2014-02-07 21:47:00,2014-02-08 22:17:00,1470.0,8755.68
Appliance1,Fridge-Freezer,Non-shiftable,2014-02-09 00:17:00,2014-02-09 22:11:00,1314.0,4109.2
Appliance1,Fridge-Freezer,Non-shiftable,2014-02-10 00:39:00,2014-02-11 20:27:00,2628.0,5557.97
Appliance1,Fridge-Freezer,Non-shiftable,2014-02-11 22:06:00,2014-02-13 20:36:00,2790.0,11115.15
Appliance1,Fridge-Freezer,Non-shiftable,2014-02-13 23:36:00,2014-02-18 21:42:00,7086.0,28494.79
Appliance1,Fridge-Freezer,Non-shiftable,2014-02-18 22:00:00,2014-02-19 01:42:00,222.0,2041.0
Appliance1,Fridge-Freezer,Non-shiftable,2014-02-19 04:48:00,2014-02-22 21:25:00,5317.0,69409.31
Appliance1,Fridge-Freezer,Non-shiftable,2014-02-22 21:32:00,2014-02-22 21:38:00,6.0,58.98
Appliance1,Fridge-Freezer,Non-shiftable,2014-02-22 22:20:00,2014-02-22 22:22:00,2.0,56.25
Appliance1,Fridge-Freezer,Non-shiftable,2014-02-22 22:23:00,2014-02-26 21:41:00,5718.0,35563.04
Appliance1,Fridge-Freezer,Non-shiftable,2014-02-26 23:19:00,2014-02-26 23:52:00,33.0,2812.13
Appliance1,Fridge-Freezer,Non-shiftable,2014-02-27 01:25:00,2014-02-27 14:12:00,767.0,20368.41
Appliance1,Fridge-Freezer,Non-shiftable,2014-02-27 15:35:00,2014-02-27 23:20:00,465.0,27305.32
Appliance1,Fridge-Freezer,Non-shiftable,2014-02-28 00:43:00,2014-02-28 22:29:00,1306.0,60170.06
Appliance1,Fridge-Freezer,Non-shiftable,2014-02-28 23:56:00,2014-03-01 23:15:00,1399.0,64198.55
Appliance1,Fridge-Freezer,Non-shiftable,2014-03-02 00:36:00,2014-03-03 12:11:00,2135.0,110741.74
Appliance1,Fridge-Freezer,Non-shiftable,2014-03-03 13:37:00,2014-03-04 19:48:00,1811.0,82525.3
