event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential,month
Washing_Machine_2014-06-01_01,Washing Machine,Appliance2,Shiftable,2014-06-01 23:08:00,2014-06-02 00:53:00,105.0,16503.45,True,"{""0"": 0, ""1"": 52, ""2"": 0}",1,1,0,0.5,6
Washing_Machine_2014-06-02_04,Washing Machine,Appliance2,Shiftable,2014-06-02 12:47:00,2014-06-02 12:53:00,6.0,1248.57,False,"{""0"": 6, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
Washing_Machine_2014-06-02_05,Washing Machine,Appliance2,Shiftable,2014-06-02 12:54:00,2014-06-02 13:11:00,17.0,3147.63,False,"{""0"": 17, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
Washing_Machine_2014-06-02_09,Washing Machine,Appliance2,Shiftable,2014-06-02 23:18:00,2014-06-03 01:11:00,113.0,36700.28,True,"{""0"": 0, ""1"": 42, ""2"": 0}",1,1,0,0.5,6
Washing_Machine_2014-06-04_01,Washing Machine,Appliance2,Shiftable,2014-06-04 17:49:00,2014-06-04 19:33:00,104.0,16188.53,True,"{""0"": 0, ""1"": 0, ""2"": 104}",2,2,2,1.0,6
Washing_Machine_2014-06-05_01,Washing Machine,Appliance2,Shiftable,2014-06-05 22:58:00,2014-06-06 00:44:00,106.0,18131.12,True,"{""0"": 0, ""1"": 62, ""2"": 0}",1,1,0,0.5,6
Washing_Machine_2014-06-07_01,Washing Machine,Appliance2,Shiftable,2014-06-07 10:14:00,2014-06-07 11:56:00,102.0,12102.21,False,"{""0"": 102, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
Washing_Machine_2014-06-08_02,Washing Machine,Appliance2,Shiftable,2014-06-08 23:12:00,2014-06-09 01:02:00,110.0,32246.09,True,"{""0"": 0, ""1"": 48, ""2"": 0}",1,1,0,0.5,6
Washing_Machine_2014-06-09_01,Washing Machine,Appliance2,Shiftable,2014-06-09 22:27:00,2014-06-10 00:10:00,103.0,13854.35,True,"{""0"": 0, ""1"": 93, ""2"": 0}",1,1,0,0.5,6
Washing_Machine_2014-06-10_01,Washing Machine,Appliance2,Shiftable,2014-06-10 12:57:00,2014-06-10 13:07:00,10.0,2653.43,False,"{""0"": 10, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
Washing_Machine_2014-06-10_02,Washing Machine,Appliance2,Shiftable,2014-06-10 13:29:00,2014-06-10 13:49:00,20.0,4217.13,False,"{""0"": 20, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
Washing_Machine_2014-06-11_01,Washing Machine,Appliance2,Shiftable,2014-06-11 21:31:00,2014-06-11 22:59:00,88.0,11705.05,True,"{""0"": 0, ""1"": 88, ""2"": 0}",1,1,1,0.5,6
Washing_Machine_2014-06-11_02,Washing Machine,Appliance2,Shiftable,2014-06-11 23:00:00,2014-06-11 23:14:00,14.0,2266.14,True,"{""0"": 0, ""1"": 14, ""2"": 0}",1,1,1,0.5,6
Washing_Machine_2014-06-14_02,Washing Machine,Appliance2,Shiftable,2014-06-14 14:55:00,2014-06-14 16:37:00,102.0,10673.06,True,"{""0"": 0, ""1"": 102, ""2"": 0}",1,1,1,0.5,6
