event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,original_price_level,scheduled_price_level,optimization_score,shift_minutes,schedule_status,failure_reason,season
Dryer_2014-01-15_01,Dryer,2014-01-15 17:28:00,2014-01-15 17:48:00,2014-01-15 22:00:00,2014-01-15 22:20:00,2,0,2.0,272,SUCCESS,,winter
Dryer_2014-01-15_02,Dryer,2014-01-15 19:45:00,2014-01-15 20:02:00,2014-01-15 22:00:00,2014-01-15 22:17:00,2,0,2.0,135,SUCCESS,,winter
Dryer_2014-04-03_01,Dryer,2014-04-03 18:40:00,2014-04-03 18:53:00,2014-04-03 22:00:00,2014-04-03 22:13:00,2,0,2.0,200,SUCCESS,,winter
Dryer_2014-04-10_01,Dryer,2014-04-10 18:51:00,2014-04-10 18:57:00,2014-04-10 22:00:00,2014-04-10 22:06:00,2,0,2.0,189,SUCCESS,,winter
Dryer_2014-04-12_13,Dryer,2014-04-12 20:03:00,2014-04-12 20:24:00,2014-04-12 22:00:00,2014-04-12 22:21:00,1,0,1.0,117,SUCCESS,,winter
Dryer_2014-05-25_01,Dryer,2014-05-25 18:12:00,2014-05-25 18:22:00,2014-05-25 20:00:00,2014-05-25 20:10:00,2,1,1.0,108,SUCCESS,,summer
Washing_Machine_2014-04-09_02,Washing Machine,2014-04-09 16:16:00,2014-04-09 17:05:00,2014-04-09 16:21:00,2014-04-09 17:10:00,0,0,0.1,5,SUCCESS,,winter
Washing_Machine_2014-06-05_05,Washing Machine,2014-06-05 23:48:00,2014-06-06 01:06:00,2014-06-06 06:00:00,2014-06-06 07:18:00,1,0,1.0,372,SUCCESS,,summer
Washing_Machine_2014-09-04_05,Washing Machine,2014-09-04 14:30:00,2014-09-04 14:36:00,2014-09-05 06:00:00,2014-09-05 06:06:00,1,0,1.0,930,SUCCESS,,summer
Washing_Machine_2014-11-01_01,Washing Machine,2014-11-01 17:56:00,2014-11-01 18:05:00,2014-11-01 22:00:00,2014-11-01 22:09:00,2,0,2.0,244,SUCCESS,,winter
Washing_Machine_2014-11-01_02,Washing Machine,2014-11-01 18:14:00,2014-11-01 18:30:00,2014-11-01 22:00:00,2014-11-01 22:16:00,2,0,2.0,226,SUCCESS,,winter
Washing_Machine_2015-01-03_02,Washing Machine,2015-01-03 18:27:00,2015-01-03 19:49:00,2015-01-03 22:00:00,2015-01-03 23:22:00,2,0,2.0,213,SUCCESS,,winter
Washing_Machine_2015-01-03_03,Washing Machine,2015-01-03 19:50:00,2015-01-03 20:01:00,2015-01-03 22:00:00,2015-01-03 22:11:00,2,0,2.0,130,SUCCESS,,winter
