event_id,appliance_name,orig_when,orig_season,orig_start_time,orig_end_time,orig_minutes,orig_total_W,orig_total_cost,orig_level_0_minutes,orig_level_0_W,orig_level_0_rate,orig_level_0_cost,orig_level_1_minutes,orig_level_1_W,orig_level_1_rate,orig_level_1_cost,sched_when,sched_season,sched_start_time,sched_end_time,sched_minutes,sched_total_W,sched_total_cost,sched_level_0_minutes,sched_level_0_W,sched_level_0_rate,sched_level_0_cost,sched_level_1_minutes,sched_level_1_W,sched_level_1_rate,sched_level_1_cost
Tumble_Dryer_2013-09-27_01,Tumble Dryer,original,,2013-09-27 10:18:00,2013-09-27 10:39:00,21,8930.8,0.04465399999999998,0,0.0,0.15,0.0,21,8930.799999999996,0.3,0.04465399999999998,scheduled,,2013-09-27 13:00:00,2013-09-27 13:21:00,21,8930.8,0.02232699999999999,21,8930.799999999996,0.15,0.02232699999999999,0,0.0,0.3,0.0
Tumble_Dryer_2013-09-28_01,Tumble Dryer,original,,2013-09-28 08:15:00,2013-09-28 08:39:00,24,22535.31,0.11267654999999997,0,0.0,0.15,0.0,24,22535.309999999998,0.3,0.11267654999999997,scheduled,,2013-09-28 13:00:00,2013-09-28 13:24:00,24,22535.31,0.056338274999999986,24,22535.309999999998,0.15,0.056338274999999986,0,0.0,0.3,0.0
Tumble_Dryer_2013-09-28_02,Tumble Dryer,original,,2013-09-28 09:00:00,2013-09-28 09:05:00,5,9312.65,0.04656325000000001,0,0.0,0.15,0.0,5,9312.65,0.3,0.04656325000000001,scheduled,,2013-09-28 13:24:00,2013-09-28 13:29:00,5,9312.65,0.023281625000000004,5,9312.65,0.15,0.023281625000000004,0,0.0,0.3,0.0
Tumble_Dryer_2013-09-29_01,Tumble Dryer,original,,2013-09-29 06:40:00,2013-09-29 07:19:00,39,59212.79,0.29606394999999974,0,0.0,0.15,0.0,39,59212.78999999995,0.3,0.29606394999999974,scheduled,,2013-09-29 13:00:00,2013-09-29 13:39:00,39,59212.79,0.14803197499999987,39,59212.78999999995,0.15,0.14803197499999987,0,0.0,0.3,0.0
Tumble_Dryer_2013-09-29_02,Tumble Dryer,original,,2013-09-29 07:52:00,2013-09-29 08:35:00,43,57498.77,0.28749385000000005,0,0.0,0.15,0.0,43,57498.77000000002,0.3,0.28749385000000005,scheduled,,2013-09-29 13:39:00,2013-09-29 14:22:00,43,57498.77,0.14374692500000003,43,57498.77000000002,0.15,0.14374692500000003,0,0.0,0.3,0.0
Tumble_Dryer_2013-09-30_01,Tumble Dryer,original,,2013-09-30 06:09:00,2013-09-30 06:43:00,34,50540.11,0.2527005500000002,0,0.0,0.15,0.0,34,50540.11000000004,0.3,0.2527005500000002,scheduled,,2013-09-30 13:00:00,2013-09-30 13:34:00,34,50540.11,0.1263502750000001,34,50540.11000000004,0.15,0.1263502750000001,0,0.0,0.3,0.0
Tumble_Dryer_2013-10-23_01,Tumble Dryer,original,,2013-10-23 16:19:00,2013-10-23 16:39:00,20,17108.16,0.08554079999999996,0,0.0,0.15,0.0,20,17108.159999999996,0.3,0.08554079999999996,scheduled,,2013-10-23 20:00:00,2013-10-23 20:20:00,20,17108.16,0.04277039999999998,20,17108.159999999996,0.15,0.04277039999999998,0,0.0,0.3,0.0
Tumble_Dryer_2013-10-23_02,Tumble Dryer,original,,2013-10-23 17:29:00,2013-10-23 18:09:00,40,59812.28,0.29906140000000014,0,0.0,0.15,0.0,40,59812.28000000002,0.3,0.29906140000000014,scheduled,,2013-10-23 20:20:00,2013-10-23 21:00:00,40,59812.28,0.14953070000000007,40,59812.28000000002,0.15,0.14953070000000007,0,0.0,0.3,0.0
Tumble_Dryer_2013-10-24_02,Tumble Dryer,original,,2013-10-24 06:38:00,2013-10-24 07:32:00,54,84953.79,0.42476895000000003,0,0.0,0.15,0.0,54,84953.79000000001,0.3,0.42476895000000003,scheduled,,2013-10-24 13:00:00,2013-10-24 13:54:00,54,84953.79,0.21238447500000002,54,84953.79000000001,0.15,0.21238447500000002,0,0.0,0.3,0.0
Tumble_Dryer_2013-10-24_03,Tumble Dryer,original,,2013-10-24 11:12:00,2013-10-24 11:50:00,38,28209.59,0.14104794999999992,0,0.0,0.15,0.0,38,28209.589999999986,0.3,0.14104794999999992,scheduled,,2013-10-24 13:54:00,2013-10-24 14:32:00,38,28209.59,0.07052397499999996,38,28209.589999999986,0.15,0.07052397499999996,0,0.0,0.3,0.0
Tumble_Dryer_2013-10-24_05,Tumble Dryer,original,,2013-10-24 17:48:00,2013-10-24 18:12:00,24,26381.68,0.1319084000000001,0,0.0,0.15,0.0,24,26381.680000000015,0.3,0.1319084000000001,scheduled,,2013-10-24 20:00:00,2013-10-24 20:24:00,24,26381.68,0.06595420000000005,24,26381.680000000015,0.15,0.06595420000000005,0,0.0,0.3,0.0
Tumble_Dryer_2013-10-25_01,Tumble Dryer,original,,2013-10-25 09:54:00,2013-10-25 10:32:00,38,47827.89,0.2391394499999999,0,0.0,0.15,0.0,38,47827.88999999998,0.3,0.2391394499999999,scheduled,,2013-10-25 13:00:00,2013-10-25 13:38:00,38,47827.89,0.11956972499999995,38,47827.88999999998,0.15,0.11956972499999995,0,0.0,0.3,0.0
Tumble_Dryer_2013-10-26_01,Tumble Dryer,original,,2013-10-26 16:30:00,2013-10-26 17:04:00,34,48242.94,0.2412147000000002,0,0.0,0.15,0.0,34,48242.94000000004,0.3,0.2412147000000002,scheduled,,2013-10-26 20:00:00,2013-10-26 20:34:00,34,48242.94,0.1206073500000001,34,48242.94000000004,0.15,0.1206073500000001,0,0.0,0.3,0.0
Tumble_Dryer_2013-10-27_01,Tumble Dryer,original,,2013-10-27 06:53:00,2013-10-27 07:32:00,39,60912.39,0.30456194999999975,0,0.0,0.15,0.0,39,60912.389999999956,0.3,0.30456194999999975,scheduled,,2013-10-27 13:00:00,2013-10-27 13:39:00,39,60912.39,0.15228097499999987,39,60912.389999999956,0.15,0.15228097499999987,0,0.0,0.3,0.0
Tumble_Dryer_2013-10-27_02,Tumble Dryer,original,,2013-10-27 09:29:00,2013-10-27 10:08:00,39,1917.42,0.009587100000000008,0,0.0,0.15,0.0,39,1917.4200000000017,0.3,0.009587100000000008,scheduled,,2013-10-27 13:39:00,2013-10-27 14:18:00,39,1917.42,0.004793550000000004,39,1917.4200000000017,0.15,0.004793550000000004,0,0.0,0.3,0.0
Tumble_Dryer_2013-10-29_01,Tumble Dryer,original,,2013-10-29 09:56:00,2013-10-29 10:36:00,40,53154.37,0.26577185000000014,0,0.0,0.15,0.0,40,53154.37000000003,0.3,0.26577185000000014,scheduled,,2013-10-29 13:00:00,2013-10-29 13:40:00,40,53154.37,0.13288592500000007,40,53154.37000000003,0.15,0.13288592500000007,0,0.0,0.3,0.0
Tumble_Dryer_2013-10-29_02,Tumble Dryer,original,,2013-10-29 11:31:00,2013-10-29 11:40:00,9,8513.09,0.042565450000000005,0,0.0,0.15,0.0,9,8513.09,0.3,0.042565450000000005,scheduled,,2013-10-29 13:40:00,2013-10-29 13:49:00,9,8513.09,0.021282725000000002,9,8513.09,0.15,0.021282725000000002,0,0.0,0.3,0.0
