event_id,appliance_name,when,season,start_time,end_time,minutes,total_W,total_cost,level_0_minutes,level_0_W,level_0_rate,level_0_cost,level_1_minutes,level_1_W,level_1_rate,level_1_cost,level_2_minutes,level_2_W,level_2_rate,level_2_cost
Fridge_2014-06-01_01,Fridge,original,summer,2014-06-01 00:49:00,2014-06-01 00:59:00,10,422.28,0.0028152000000000003,10,422.28000000000003,0.4,0.0028152000000000003,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_02,Fridge,original,summer,2014-06-01 01:54:00,2014-06-01 02:05:00,11,432.67,0.0028844666666666668,11,432.66999999999996,0.4,0.0028844666666666668,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_03,Fridge,original,summer,2014-06-01 03:01:00,2014-06-01 03:12:00,11,450.3,0.003002,11,450.3,0.4,0.003002,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_04,Fridge,original,summer,2014-06-01 04:09:00,2014-06-01 04:20:00,11,418.62,0.0027908000000000004,11,418.62,0.4,0.0027908000000000004,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_05,Fridge,original,summer,2014-06-01 05:18:00,2014-06-01 05:29:00,11,423.32,0.002822133333333334,11,423.3200000000001,0.4,0.002822133333333334,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_06,Fridge,original,summer,2014-06-01 06:28:00,2014-06-01 06:39:00,11,453.86,0.0030257333333333332,11,453.85999999999996,0.4,0.0030257333333333332,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_07,Fridge,original,summer,2014-06-01 07:20:00,2014-06-01 07:33:00,13,522.29,0.0034819333333333336,13,522.29,0.4,0.0034819333333333336,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_08,Fridge,original,summer,2014-06-01 08:22:00,2014-06-01 08:33:00,11,450.5,0.0030033333333333327,11,450.4999999999999,0.4,0.0030033333333333327,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_09,Fridge,original,summer,2014-06-01 09:24:00,2014-06-01 09:35:00,11,437.13,0.0029142000000000005,11,437.13000000000005,0.4,0.0029142000000000005,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_10,Fridge,original,summer,2014-06-01 10:27:00,2014-06-01 10:40:00,13,552.77,0.0036851333333333333,13,552.7700000000001,0.4,0.0036851333333333333,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_11,Fridge,original,summer,2014-06-01 11:23:00,2014-06-01 11:38:00,15,603.96,0.0040264,15,603.96,0.4,0.0040264,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_12,Fridge,original,summer,2014-06-01 13:20:00,2014-06-01 13:33:00,13,585.58,0.0039038666666666682,13,585.5800000000002,0.4,0.0039038666666666682,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_13,Fridge,original,summer,2014-06-01 14:23:00,2014-06-01 14:35:00,12,483.24,0.0038659199999999993,0,0.0,0.4,0.0,12,483.23999999999995,0.48,0.0038659199999999993,0,0.0,0.6,0.0
