appliance_id,appliance_name,month,cost_TOU_D,cost_TOU_D_Base,energy_TOU_D,energy_TOU_D_Base
Appliance1,Fridge-Freezer,2013-12,3.9578,5.317,8.8618,8.8618
Appliance1,Fridge-Freezer,2014-01,5.5385,7.4428,12.4044,12.4044
Appliance1,Fridge-Freezer,2014-02,1.0768,1.4448,2.4085,2.4085
Appliance1,Fridge-Freezer,2014-03,6.2554,8.447,14.0763,14.0763
Appliance1,Fridge-Freezer,2014-04,7.3574,9.9713,16.6185,16.6185
Appliance1,Fridge-Freezer,2014-05,8.2688,11.1722,18.6201,18.6201
Appliance1,Fridge-Freezer,2014-06,8.8352,11.7104,19.518,19.518
Appliance1,Fridge-Freezer,2014-07,8.7795,11.6669,19.4471,19.4471
Appliance1,Fridge-Freezer,2014-08,9.0278,12.0399,20.0662,20.0662
Appliance1,Fridge-Freezer,2014-09,6.7304,8.9306,14.8849,14.8849
Appliance1,Fridge-Freezer,2014-10,8.0606,10.9143,18.1919,18.1919
Appliance1,Fridge-Freezer,2014-11,6.4824,8.7476,14.5794,14.5794
Appliance1,Fridge-Freezer,2014-12,6.7019,9.0097,15.0169,15.0169
Appliance1,Fridge-Freezer,2015-01,7.5406,10.1767,16.9618,16.9618
Appliance1,Fridge-Freezer,2015-02,6.6606,8.9927,14.9865,14.9865
Appliance1,Fridge-Freezer,2015-03,6.5972,8.911200000000001,14.8524,14.8524
Appliance1,Fridge-Freezer,2015-04,6.1308,8.2979,13.8285,13.8285
Appliance1,Fridge-Freezer,2015-05,5.3521,7.2454,12.0723,12.0723
Appliance1,Fridge-Freezer,2015-06,6.1367,8.1883,13.648,13.648
Appliance1,Fridge-Freezer,2015-07,2.3666,3.1429,5.2374,5.2374
Appliance2,Tumble Dryer,2013-12,3.3360000000000003,4.1489,6.9148,6.9148
Appliance2,Tumble Dryer,2014-01,11.3034,15.2105,25.3508,25.3508
Appliance2,Tumble Dryer,2014-02,2.0154,2.7984,4.664,4.664
Appliance2,Tumble Dryer,2014-03,1.4151,1.7002000000000002,2.8336,2.8336
Appliance2,Tumble Dryer,2014-04,3.5011,4.658,7.763,7.763
Appliance2,Tumble Dryer,2014-05,9.4674,12.825899999999999,21.3766,21.3766
