event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,is_shifted,is_low_rate_period,search_start,search_end
Computer_2013-11-28_01,Computer,Appliance4,2013-11-28 12:15:00,2014-10-01 14:59:00,2013-11-28 12:15:00,2014-10-01 14:59:00,442244,109.45568850804119,109.45568850804119,0.0,0.0,False,False,2013-11-28 12:15:00,2013-11-29 14:00:00
Computer_2014-10-01_01,Computer,Appliance4,2014-10-01 15:01:00,2014-10-19 00:04:00,2014-10-01 15:01:00,2014-10-19 00:04:00,25023,7.071309168650437,7.071309168650437,0.0,0.0,False,False,2014-10-01 15:01:00,2014-10-02 14:00:00
Computer_2014-10-19_01,Computer,Appliance4,2014-10-19 00:06:00,2014-10-19 02:16:00,2014-10-19 00:36:00,2014-10-19 02:46:00,130,0.0010200000000000012,0.0008550000000000015,0.00016499999999999967,16.176470588235244,True,True,2014-10-19 00:06:00,2014-10-20 14:00:00
Computer_2014-10-20_04,Computer,Appliance4,2014-10-20 02:57:00,2014-11-20 02:29:00,2014-10-20 02:57:00,2014-11-20 02:29:00,44612,11.551574900883926,11.551574900883926,0.0,0.0,False,True,2014-10-20 02:57:00,2014-10-21 14:00:00
Computer_2014-11-20_03,Computer,Appliance4,2014-11-20 04:14:00,2014-11-21 23:51:00,2014-11-20 04:14:00,2014-11-21 23:51:00,2617,0.7465789150432769,0.7465789150432769,0.0,0.0,False,True,2014-11-20 04:14:00,2014-11-21 14:00:00
Computer_2014-11-21_01,Computer,Appliance4,2014-11-21 23:52:00,2014-11-22 16:57:00,2014-11-21 23:52:00,2014-11-22 16:57:00,1025,0.07052343650793677,0.07052343650793677,0.0,0.0,False,False,2014-11-21 23:52:00,2014-11-22 14:00:00
Computer_2014-11-22_01,Computer,Appliance4,2014-11-22 16:58:00,2015-06-28 22:14:00,2014-11-22 16:58:00,2015-06-28 22:14:00,314236,91.98276119532888,91.98276119532888,0.0,0.0,False,False,2014-11-22 16:58:00,2014-11-23 14:00:00
Dishwasher_2013-12-02_01,Dishwasher,Appliance3,2013-12-02 14:48:00,2013-12-02 16:45:00,2013-12-03 06:03:00,2013-12-03 08:00:00,117,0.3689539863747363,0.2760675408966033,0.09288644547813302,25.17561780286359,True,True,2013-12-02 14:48:00,2013-12-03 14:00:00
Dishwasher_2013-12-07_01,Dishwasher,Appliance3,2013-12-07 11:26:00,2013-12-07 13:22:00,2013-12-08 06:11:00,2013-12-08 08:07:00,116,0.3520983346653345,0.2636730974858474,0.08842523717948714,25.113790232360607,True,True,2013-12-07 11:26:00,2013-12-08 14:00:00
Dishwasher_2013-12-14_01,Dishwasher,Appliance3,2013-12-14 11:42:00,2013-12-14 13:37:00,2013-12-15 06:12:00,2013-12-15 08:07:00,115,0.3637496740620491,0.2731631109792985,0.09058656308275059,24.903544811781238,True,True,2013-12-14 11:42:00,2013-12-15 14:00:00
Dishwasher_2013-12-19_01,Dishwasher,Appliance3,2013-12-19 15:03:00,2013-12-19 16:58:00,2013-12-20 06:03:00,2013-12-20 07:58:00,115,0.34731812307504595,0.2590188561179425,0.08829926695710344,25.423167145822788,True,True,2013-12-19 15:03:00,2013-12-20 14:00:00
Dishwasher_2013-12-24_01,Dishwasher,Appliance3,2013-12-24 20:26:00,2013-12-24 22:24:00,2013-12-25 06:11:00,2013-12-25 08:09:00,118,0.38147543722943716,0.2859274776334776,0.09554795959595958,25.04694936321485,True,True,2013-12-24 20:26:00,2013-12-25 14:00:00
Dishwasher_2013-12-28_01,Dishwasher,Appliance3,2013-12-28 11:28:00,2013-12-28 13:24:00,2013-12-29 06:13:00,2013-12-29 08:09:00,116,0.3695397360694861,0.27803757869214124,0.09150215737734485,24.761114555794162,True,True,2013-12-28 11:28:00,2013-12-29 14:00:00
Dishwasher_2014-01-02_01,Dishwasher,Appliance3,2014-01-02 10:57:00,2014-01-02 12:53:00,2014-01-03 06:12:00,2014-01-03 08:08:00,116,0.3658660273199023,0.2745738970127095,0.0912921303071928,24.952338695106473,True,True,2014-01-02 10:57:00,2014-01-03 14:00:00
Dishwasher_2014-01-06_01,Dishwasher,Appliance3,2014-01-06 11:16:00,2014-01-06 13:11:00,2014-01-07 06:01:00,2014-01-07 07:56:00,115,0.35743017362066903,0.265589880377878,0.09184029324279103,25.694611149493674,True,True,2014-01-06 11:16:00,2014-01-07 14:00:00
Dishwasher_2014-01-09_01,Dishwasher,Appliance3,2014-01-09 11:00:00,2014-01-09 12:58:00,2014-01-10 06:00:00,2014-01-10 07:58:00,118,0.3161012661317441,0.24869331566105454,0.06740795047068956,21.324796099549754,True,True,2014-01-09 11:00:00,2014-01-10 14:00:00
Dishwasher_2014-01-13_01,Dishwasher,Appliance3,2014-01-13 11:41:00,2014-01-13 13:35:00,2014-01-14 06:11:00,2014-01-14 08:05:00,114,0.3597724494810744,0.2701773202075702,0.08959512927350421,24.903276891472288,True,True,2014-01-13 11:41:00,2014-01-14 14:00:00
Dishwasher_2014-01-19_01,Dishwasher,Appliance3,2014-01-19 11:27:00,2014-01-19 13:25:00,2014-01-20 06:12:00,2014-01-20 08:10:00,118,0.3778254472055723,0.28274065844572094,0.09508478875985138,25.16632732472262,True,True,2014-01-19 11:27:00,2014-01-20 14:00:00
Dishwasher_2014-01-22_01,Dishwasher,Appliance3,2014-01-22 11:14:00,2014-01-22 13:10:00,2014-01-23 06:14:00,2014-01-23 08:10:00,116,0.3888425693611944,0.28809216701354196,0.10075040234765242,25.91033242918055,True,True,2014-01-22 11:14:00,2014-01-23 14:00:00
Dishwasher_2014-03-09_01,Dishwasher,Appliance3,2014-03-09 11:54:00,2014-03-09 13:48:00,2014-03-10 06:09:00,2014-03-10 08:03:00,114,0.3517222242063493,0.26438216666666664,0.08734005753968266,24.832112254709777,True,True,2014-03-09 11:54:00,2014-03-10 14:00:00
