event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,schedule_status,duration(min),energy(W)
Tumble_Dryer_2014-03-31_01,Tumble Dryer,2014-03-31 16:50:00,2014-03-31 17:05:00,2014-04-01 06:00:00,2014-04-01 06:15:00,SUCCESS,15.0,6526.47
Tumble_Dryer_2014-03-31_02,Tumble Dryer,2014-03-31 17:07:00,2014-03-31 17:18:00,2014-04-01 06:15:00,2014-04-01 06:26:00,SUCCESS,11.0,2587.0
Tumble_Dryer_2014-03-31_03,Tumble Dryer,2014-03-31 17:19:00,2014-03-31 17:34:00,2014-04-01 06:26:00,2014-04-01 06:41:00,SUCCESS,15.0,1052.36
Tumble_Dryer_2014-06-05_01,Tumble Dryer,2014-06-05 16:08:00,2014-06-05 16:15:00,2014-06-06 06:00:00,2014-06-06 06:07:00,SUCCESS,7.0,1361.56
Tumble_Dryer_2014-06-09_01,Tumble Dryer,2014-06-09 09:30:00,2014-06-09 09:37:00,2014-06-10 06:00:00,2014-06-10 06:07:00,SUCCESS,7.0,6673.78
Tumble_Dryer_2014-07-17_02,Tumble Dryer,2014-07-17 14:42:00,2014-07-17 16:47:00,2014-07-18 06:00:00,2014-07-18 08:05:00,SUCCESS,125.0,1618.76
Tumble_Dryer_2014-10-27_01,Tumble Dryer,2014-10-27 13:04:00,2014-10-27 14:05:00,2014-10-28 06:00:00,2014-10-28 07:01:00,SUCCESS,61.0,163.44
Tumble_Dryer_2014-11-03_01,Tumble Dryer,2014-11-03 18:03:00,2014-11-03 19:10:00,2014-11-04 06:00:00,2014-11-04 07:07:00,SUCCESS,67.0,136275.01
Tumble_Dryer_2014-11-13_01,Tumble Dryer,2014-11-13 14:09:00,2014-11-13 14:26:00,2014-11-14 06:00:00,2014-11-14 06:17:00,SUCCESS,17.0,35447.13
Tumble_Dryer_2014-12-03_01,Tumble Dryer,2014-12-03 14:13:00,2014-12-03 14:38:00,2014-12-04 06:00:00,2014-12-04 06:25:00,SUCCESS,25.0,49949.71
Tumble_Dryer_2014-12-03_02,Tumble Dryer,2014-12-03 14:39:00,2014-12-03 15:36:00,2014-12-04 06:25:00,2014-12-04 07:22:00,SUCCESS,57.0,106216.33
Tumble_Dryer_2014-12-05_01,Tumble Dryer,2014-12-05 19:12:00,2014-12-05 19:50:00,2014-12-06 06:00:00,2014-12-06 06:38:00,SUCCESS,38.0,81887.48
Tumble_Dryer_2014-12-10_01,Tumble Dryer,2014-12-10 12:41:00,2014-12-10 12:56:00,2014-12-11 06:00:00,2014-12-11 06:15:00,SUCCESS,15.0,35066.41
Tumble_Dryer_2014-12-10_02,Tumble Dryer,2014-12-10 16:40:00,2014-12-10 18:40:00,2014-12-10 16:45:00,2014-12-10 18:45:00,SUCCESS,120.0,232216.87
Tumble_Dryer_2014-12-13_01,Tumble Dryer,2014-12-13 15:59:00,2014-12-13 17:39:00,2014-12-14 06:00:00,2014-12-14 07:40:00,SUCCESS,100.0,190786.38
Tumble_Dryer_2014-12-14_02,Tumble Dryer,2014-12-14 14:24:00,2014-12-14 14:43:00,2014-12-15 06:00:00,2014-12-15 06:19:00,SUCCESS,19.0,40625.23
Tumble_Dryer_2014-12-24_01,Tumble Dryer,2014-12-24 17:11:00,2014-12-24 17:27:00,2014-12-25 06:00:00,2014-12-25 06:16:00,SUCCESS,16.0,34031.6
Tumble_Dryer_2014-12-24_02,Tumble Dryer,2014-12-24 19:43:00,2014-12-24 19:58:00,2014-12-25 06:16:00,2014-12-25 06:31:00,SUCCESS,15.0,31637.71
Tumble_Dryer_2014-12-30_01,Tumble Dryer,2014-12-30 10:43:00,2014-12-30 12:42:00,2014-12-31 06:00:00,2014-12-31 07:59:00,SUCCESS,119.0,197843.21
Tumble_Dryer_2014-12-31_01,Tumble Dryer,2014-12-31 14:49:00,2014-12-31 15:08:00,2015-01-01 06:00:00,2015-01-01 06:19:00,SUCCESS,19.0,44841.37
Tumble_Dryer_2015-01-02_01,Tumble Dryer,2015-01-02 13:15:00,2015-01-02 13:25:00,2015-01-03 06:00:00,2015-01-03 06:10:00,SUCCESS,10.0,6146.84
Tumble_Dryer_2015-01-03_01,Tumble Dryer,2015-01-03 19:21:00,2015-01-03 19:41:00,2015-01-04 06:00:00,2015-01-04 06:20:00,SUCCESS,20.0,41575.84
Tumble_Dryer_2015-01-06_01,Tumble Dryer,2015-01-06 11:23:00,2015-01-06 12:25:00,2015-01-07 06:00:00,2015-01-07 07:02:00,SUCCESS,62.0,93693.69
Tumble_Dryer_2015-01-11_01,Tumble Dryer,2015-01-11 17:27:00,2015-01-11 17:45:00,2015-01-12 06:00:00,2015-01-12 06:18:00,SUCCESS,18.0,36099.98
