event_id,appliance_name,orig_when,orig_season,orig_start_time,orig_end_time,orig_minutes,orig_total_W,orig_total_cost,orig_level_0_minutes,orig_level_0_W,orig_level_0_rate,orig_level_0_cost,orig_level_1_minutes,orig_level_1_W,orig_level_1_rate,orig_level_1_cost,orig_level_2_minutes,orig_level_2_W,orig_level_2_rate,orig_level_2_cost,sched_when,sched_season,sched_start_time,sched_end_time,sched_minutes,sched_total_W,sched_total_cost,sched_level_0_minutes,sched_level_0_W,sched_level_0_rate,sched_level_0_cost,sched_level_1_minutes,sched_level_1_W,sched_level_1_rate,sched_level_1_cost,sched_level_2_minutes,sched_level_2_W,sched_level_2_rate,sched_level_2_cost
Tumble_Dryer_2014-05-11_02,Tumble Dryer,original,summer,2014-05-11 18:12:00,2014-05-11 20:02:00,110,71919.94,0.716584129454546,0,0.0,0.4,0.0,2,1307.6352727272729,0.48,0.010461082181818184,108,70612.30472727277,0.6,0.7061230472727278,scheduled,summer,2014-05-12 06:00:00,2014-05-12 07:50:00,110,71919.94,0.4794662666666669,110,71919.94000000003,0.4,0.4794662666666669,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Tumble_Dryer_2014-05-26_03,Tumble Dryer,original,summer,2014-05-26 18:07:00,2014-05-26 20:07:00,120,95043.39,0.9393455045000019,0,0.0,0.4,0.0,7,5544.19775,0.48,0.044353581999999996,113,89499.1922500002,0.6,0.8949919225000019,scheduled,summer,2014-05-27 06:00:00,2014-05-27 08:00:00,120,95043.39,0.6336226000000015,120,95043.39000000022,0.4,0.6336226000000015,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Tumble_Dryer_2014-06-07_01,Tumble Dryer,original,summer,2014-06-07 16:13:00,2014-06-07 18:02:00,109,26582.34,0.24289918018348644,0,0.0,0.4,0.0,47,11462.10990825689,0.48,0.09169687926605512,62,15120.230091743135,0.6,0.15120230091743134,scheduled,summer,2014-06-08 06:00:00,2014-06-08 07:49:00,109,26582.34,0.17721560000000025,109,26582.340000000033,0.4,0.17721560000000025,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Tumble_Dryer_2014-06-09_01,Tumble Dryer,original,summer,2014-06-09 21:00:00,2014-06-09 23:01:00,121,115611.35,0.9248908000000017,0,0.0,0.4,0.0,121,115611.35000000021,0.48,0.9248908000000017,0,0.0,0.6,0.0,scheduled,summer,2014-06-10 06:00:00,2014-06-10 08:01:00,121,115611.35,0.7707423333333349,121,115611.35000000021,0.4,0.7707423333333349,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Tumble_Dryer_2014-06-15_01,Tumble Dryer,original,summer,2014-06-15 16:04:00,2014-06-15 17:59:00,115,98908.33,0.892755187304348,0,0.0,0.4,0.0,56,48164.056347826096,0.48,0.38531245078260873,59,50744.27365217393,0.6,0.5074427365217392,scheduled,summer,2014-06-16 06:00:00,2014-06-16 07:55:00,115,98908.33,0.6593888666666657,115,98908.32999999986,0.4,0.6593888666666657,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Tumble_Dryer_2014-06-15_02,Tumble Dryer,original,summer,2014-06-15 18:00:00,2014-06-15 19:56:00,116,110373.31,1.103733099999999,0,0.0,0.4,0.0,0,0.0,0.48,0.0,116,110373.30999999991,0.6,1.103733099999999,scheduled,summer,2014-06-16 07:55:00,2014-06-16 09:51:00,116,110373.31,0.7358220666666662,116,110373.30999999991,0.4,0.7358220666666662,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Tumble_Dryer_2014-06-29_01,Tumble Dryer,original,summer,2014-06-29 12:23:00,2014-06-29 14:05:00,102,18750.75,0.12623053921568608,97,17831.595588235265,0.4,0.11887730392156844,5,919.154411764706,0.48,0.007353235294117647,0,0.0,0.6,0.0,scheduled,summer,2014-06-29 12:28:00,2014-06-29 14:10:00,102,18750.75,0.12745607843137238,92,16912.441176470562,0.4,0.11274960784313709,10,1838.308823529412,0.48,0.014706470588235295,0,0.0,0.6,0.0
Tumble_Dryer_2014-09-14_02,Tumble Dryer,original,summer,2014-09-14 15:00:00,2014-09-14 15:06:00,6,279.0,0.002232,0,0.0,0.4,0.0,6,279.0,0.48,0.002232,0,0.0,0.6,0.0,scheduled,summer,2014-09-15 06:00:00,2014-09-15 06:06:00,6,279.0,0.0018600000000000003,6,279.0,0.4,0.0018600000000000003,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Tumble_Dryer_2014-10-10_01,Tumble Dryer,original,summer,2014-10-10 16:17:00,2014-10-10 17:45:00,88,41021.6,0.37012670909090883,0,0.0,0.4,0.0,43,20044.645454545443,0.48,0.16035716363636354,45,20976.954545454533,0.6,0.20976954545454532,scheduled,summer,2014-10-11 06:00:00,2014-10-11 07:28:00,88,41021.6,0.2734773333333335,88,41021.60000000003,0.4,0.2734773333333335,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Tumble_Dryer_2014-10-12_05,Tumble Dryer,original,summer,2014-10-12 21:25:00,2014-10-12 21:33:00,8,425.14,0.0034011199999999992,0,0.0,0.4,0.0,8,425.13999999999993,0.48,0.0034011199999999992,0,0.0,0.6,0.0,scheduled,summer,2014-10-13 06:00:00,2014-10-13 06:08:00,8,425.14,0.0028342666666666665,8,425.13999999999993,0.4,0.0028342666666666665,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Tumble_Dryer_2014-10-19_01,Tumble Dryer,original,summer,2014-10-19 15:15:00,2014-10-19 17:07:00,112,105252.7,0.8551781875000011,0,0.0,0.4,0.0,105,98674.40625000013,0.48,0.7893952500000011,7,6578.293750000001,0.6,0.0657829375,scheduled,summer,2014-10-20 06:00:00,2014-10-20 07:52:00,112,105252.7,0.7016846666666678,112,105252.70000000017,0.4,0.7016846666666678,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Tumble_Dryer_2014-10-19_02,Tumble Dryer,original,summer,2014-10-19 18:06:00,2014-10-19 22:54:00,288,400049.41,3.517101062916657,0,0.0,0.4,0.0,174,241696.51854166595,0.48,1.9335721483333275,114,158352.89145833298,0.6,1.5835289145833298,scheduled,summer,2014-10-20 07:52:00,2014-10-20 12:40:00,288,400049.41,2.6669960666666577,288,400049.40999999864,0.4,2.6669960666666577,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Tumble_Dryer_2014-10-20_02,Tumble Dryer,original,summer,2014-10-20 16:14:00,2014-10-20 17:30:00,76,156507.67,1.375620046842105,0,0.0,0.4,0.0,46,94728.3265789474,0.48,0.7578266126315791,30,61779.343421052596,0.6,0.6177934342105259,scheduled,summer,2014-10-21 06:00:00,2014-10-21 07:16:00,76,156507.67,1.0433844666666665,76,156507.66999999998,0.4,1.0433844666666665,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Washing_Machine_2014-05-26_04,Washing Machine,original,summer,2014-05-26 18:03:00,2014-05-26 19:32:00,89,28888.55,0.28888549999999974,0,0.0,0.4,0.0,0,0.0,0.48,0.0,89,28888.549999999974,0.6,0.28888549999999974,scheduled,summer,2014-05-27 06:00:00,2014-05-27 07:29:00,89,28888.55,0.19259033333333317,89,28888.549999999974,0.4,0.19259033333333317,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Washing_Machine_2014-06-01_01,Washing Machine,original,summer,2014-06-01 14:49:00,2014-06-01 16:20:00,91,3838.49,0.030707920000000048,0,0.0,0.4,0.0,91,3838.490000000006,0.48,0.030707920000000048,0,0.0,0.6,0.0,scheduled,summer,2014-06-02 06:00:00,2014-06-02 07:31:00,91,3838.49,0.025589933333333377,91,3838.490000000006,0.4,0.025589933333333377,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Washing_Machine_2014-06-01_02,Washing Machine,original,summer,2014-06-01 17:16:00,2014-06-01 20:06:00,170,81347.12,0.807729050352939,0,0.0,0.4,0.0,6,2871.074823529412,0.48,0.022968598588235294,164,78476.04517647038,0.6,0.7847604517647037,scheduled,summer,2014-06-02 07:31:00,2014-06-02 10:21:00,170,81347.12,0.5423141333333319,170,81347.11999999978,0.4,0.5423141333333319,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Washing_Machine_2014-06-02_03,Washing Machine,original,summer,2014-06-02 14:52:00,2014-06-02 16:21:00,89,11913.44,0.09530751999999999,0,0.0,0.4,0.0,89,11913.44,0.48,0.09530751999999999,0,0.0,0.6,0.0,scheduled,summer,2014-06-03 06:00:00,2014-06-03 07:29:00,89,11913.44,0.07942293333333333,89,11913.44,0.4,0.07942293333333333,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Washing_Machine_2014-06-04_02,Washing Machine,original,summer,2014-06-04 14:07:00,2014-06-04 14:14:00,7,52.57,0.00042055999999999994,0,0.0,0.4,0.0,7,52.56999999999999,0.48,0.00042055999999999994,0,0.0,0.6,0.0,scheduled,summer,2014-06-05 06:00:00,2014-06-05 06:07:00,7,52.57,0.00035046666666666666,7,52.56999999999999,0.4,0.00035046666666666666,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Washing_Machine_2014-06-07_01,Washing Machine,original,summer,2014-06-07 13:03:00,2014-06-07 14:30:00,87,7074.84,0.050418400000000016,57,4635.240000000002,0.4,0.030901600000000015,30,2439.6000000000004,0.48,0.0195168,0,0.0,0.6,0.0,scheduled,summer,2014-06-07 13:08:00,2014-06-07 14:35:00,87,7074.84,0.05096053333333337,52,4228.640000000003,0.4,0.02819093333333336,35,2846.200000000001,0.48,0.02276960000000001,0,0.0,0.6,0.0
Washing_Machine_2014-06-08_01,Washing Machine,original,summer,2014-06-08 13:08:00,2014-06-08 14:35:00,87,8879.26,0.06395788812260535,52,5307.143908045976,0.4,0.03538095938697317,35,3572.116091954022,0.48,0.028576928735632175,0,0.0,0.6,0.0,scheduled,summer,2014-06-08 13:13:00,2014-06-08 14:40:00,87,8879.26,0.06463829118773945,47,4796.841609195401,0.4,0.03197894406130268,40,4082.4183908045966,0.48,0.032659347126436776,0,0.0,0.6,0.0
Washing_Machine_2014-06-14_02,Washing Machine,original,summer,2014-06-14 14:11:00,2014-06-14 15:39:00,88,32988.26,0.2639060800000004,0,0.0,0.4,0.0,88,32988.26000000005,0.48,0.2639060800000004,0,0.0,0.6,0.0,scheduled,summer,2014-06-15 06:00:00,2014-06-15 07:28:00,88,32988.26,0.21992173333333365,88,32988.26000000005,0.4,0.21992173333333365,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Washing_Machine_2014-06-15_01,Washing Machine,original,summer,2014-06-15 16:02:00,2014-06-15 17:30:00,88,27700.45,0.24049027045454546,0,0.0,0.4,0.0,58,18257.11477272728,0.48,0.14605691818181823,30,9443.335227272726,0.6,0.09443335227272724,scheduled,summer,2014-06-16 06:00:00,2014-06-16 07:28:00,88,27700.45,0.18466966666666648,88,27700.44999999997,0.4,0.18466966666666648,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Washing_Machine_2014-06-22_02,Washing Machine,original,summer,2014-06-22 15:53:00,2014-06-22 17:26:00,93,28971.43,0.2479705191397848,0,0.0,0.4,0.0,67,20871.8904301075,0.48,0.16697512344086002,26,8099.539569892477,0.6,0.08099539569892476,scheduled,summer,2014-06-23 06:00:00,2014-06-23 07:33:00,93,28971.43,0.19314286666666639,93,28971.429999999957,0.4,0.19314286666666639,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Washing_Machine_2014-06-26_01,Washing Machine,original,summer,2014-06-26 19:13:00,2014-06-26 19:55:00,42,12571.33,0.12571330000000014,0,0.0,0.4,0.0,0,0.0,0.48,0.0,42,12571.330000000013,0.6,0.12571330000000014,scheduled,summer,2014-06-27 06:00:00,2014-06-27 06:42:00,42,12571.33,0.08380886666666676,42,12571.330000000013,0.4,0.08380886666666676,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Washing_Machine_2014-06-30_01,Washing Machine,original,summer,2014-06-30 17:49:00,2014-06-30 19:25:00,96,35177.78,0.35177779999999953,0,0.0,0.4,0.0,0,0.0,0.48,0.0,96,35177.779999999955,0.6,0.35177779999999953,scheduled,summer,2014-07-01 06:00:00,2014-07-01 07:36:00,96,35177.78,0.23451853333333303,96,35177.779999999955,0.4,0.23451853333333303,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Washing_Machine_2014-07-11_01,Washing Machine,original,summer,2014-07-11 14:49:00,2014-07-11 16:20:00,91,9534.11,0.07627288000000003,0,0.0,0.4,0.0,91,9534.110000000004,0.48,0.07627288000000003,0,0.0,0.6,0.0,scheduled,summer,2014-07-12 06:00:00,2014-07-12 07:31:00,91,9534.11,0.06356073333333337,91,9534.110000000004,0.4,0.06356073333333337,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Washing_Machine_2014-07-13_03,Washing Machine,original,summer,2014-07-13 12:56:00,2014-07-13 14:26:00,90,5790.1,0.04083092740740745,64,4117.404444444452,0.4,0.02744936296296301,26,1672.6955555555555,0.48,0.013381564444444443,0,0.0,0.6,0.0,scheduled,summer,2014-07-13 13:01:00,2014-07-13 14:31:00,90,5790.1,0.04125982370370375,59,3795.7322222222283,0.4,0.025304881481481523,31,1994.3677777777777,0.48,0.015954942222222223,0,0.0,0.6,0.0
Washing_Machine_2014-07-14_04,Washing Machine,original,summer,2014-07-14 14:20:00,2014-07-14 16:57:00,157,24108.58,0.19286864000000012,0,0.0,0.4,0.0,157,24108.580000000016,0.48,0.19286864000000012,0,0.0,0.6,0.0,scheduled,summer,2014-07-15 06:00:00,2014-07-15 08:37:00,157,24108.58,0.1607238666666668,157,24108.580000000016,0.4,0.1607238666666668,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Washing_Machine_2014-08-06_02,Washing Machine,original,summer,2014-08-06 14:51:00,2014-08-06 16:18:00,87,10028.63,0.08022904000000007,0,0.0,0.4,0.0,87,10028.63000000001,0.48,0.08022904000000007,0,0.0,0.6,0.0,scheduled,summer,2014-08-07 06:00:00,2014-08-07 07:27:00,87,10028.63,0.0668575333333334,87,10028.63000000001,0.4,0.0668575333333334,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Washing_Machine_2014-08-08_02,Washing Machine,original,summer,2014-08-08 13:16:00,2014-08-08 14:42:00,86,15833.45,0.11586648682170539,44,8100.834883720928,0.4,0.05400556589147285,42,7732.6151162790675,0.48,0.061860920930232544,0,0.0,0.6,0.0,scheduled,summer,2014-08-08 13:21:00,2014-08-08 14:47:00,86,15833.45,0.11709388604651161,39,7180.285465116277,0.4,0.04786856976744185,47,8653.16453488372,0.48,0.06922531627906975,0,0.0,0.6,0.0
Washing_Machine_2014-08-09_01,Washing Machine,original,summer,2014-08-09 14:08:00,2014-08-09 14:13:00,5,18.29,0.00014632,0,0.0,0.4,0.0,5,18.29,0.48,0.00014632,0,0.0,0.6,0.0,scheduled,summer,2014-08-10 06:00:00,2014-08-10 06:05:00,5,18.29,0.00012193333333333333,5,18.29,0.4,0.00012193333333333333,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Washing_Machine_2014-09-22_01,Washing Machine,original,summer,2014-09-22 13:59:00,2014-09-22 15:28:00,89,5587.93,0.04461972569288387,1,62.785730337078654,0.4,0.00041857153558052444,88,5525.144269662918,0.48,0.04420115415730334,0,0.0,0.6,0.0,scheduled,summer,2014-09-23 06:00:00,2014-09-23 07:29:00,89,5587.93,0.03725286666666664,89,5587.929999999997,0.4,0.03725286666666664,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Washing_Machine_2014-10-19_02,Washing Machine,original,summer,2014-10-19 16:02:00,2014-10-19 17:28:00,86,38930.65,0.3367953906976743,0,0.0,0.4,0.0,58,26255.554651162773,0.48,0.21004443720930216,28,12675.095348837212,0.6,0.12675095348837212,scheduled,summer,2014-10-20 06:00:00,2014-10-20 07:26:00,86,38930.65,0.2595376666666664,86,38930.64999999995,0.4,0.2595376666666664,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Washing_Machine_2014-10-19_03,Washing Machine,original,summer,2014-10-19 18:33:00,2014-10-19 20:01:00,88,26480.5,0.2642031704545451,0,0.0,0.4,0.0,1,300.91477272727275,0.48,0.002407318181818182,87,26179.585227272695,0.6,0.26179585227272695,scheduled,summer,2014-10-20 07:26:00,2014-10-20 08:54:00,88,26480.5,0.17653666666666645,88,26480.499999999967,0.4,0.17653666666666645,0,0.0,0.48,0.0,0,0.0,0.6,0.0
