event_id,appliance_name,when,season,start_time,end_time,minutes,total_W,total_cost,level_0_minutes,level_0_W,level_0_rate,level_0_cost,level_1_minutes,level_1_W,level_1_rate,level_1_cost,level_2_minutes,level_2_W,level_2_rate,level_2_cost
Fridge-Freezer_2014-06-01_01,Fridge-Freezer,original,summer,2014-06-01 00:17:00,2014-06-01 01:06:00,49,4401.1,0.02934066666666668,49,4401.100000000002,0.4,0.02934066666666668,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-01_02,Fridge-Freezer,original,summer,2014-06-01 02:21:00,2014-06-01 03:08:00,47,4225.02,0.028166799999999992,47,4225.019999999999,0.4,0.028166799999999992,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-01_03,Fridge-Freezer,original,summer,2014-06-01 04:27:00,2014-06-01 05:13:00,46,4087.68,0.027251199999999965,46,4087.679999999995,0.4,0.027251199999999965,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-01_04,Fridge-Freezer,original,summer,2014-06-01 06:39:00,2014-06-01 07:24:00,45,4021.02,0.026806799999999964,45,4021.019999999995,0.4,0.026806799999999964,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-01_05,Fridge-Freezer,original,summer,2014-06-01 08:55:00,2014-06-01 09:39:00,44,3776.07,0.025173800000000003,44,3776.07,0.4,0.025173800000000003,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-01_06,Fridge-Freezer,original,summer,2014-06-01 10:59:00,2014-06-01 11:44:00,45,4079.72,0.027198133333333308,45,4079.7199999999957,0.4,0.027198133333333308,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-01_07,Fridge-Freezer,original,summer,2014-06-01 12:54:00,2014-06-01 13:40:00,46,4213.01,0.028086733333333332,46,4213.009999999999,0.4,0.028086733333333332,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-01_08,Fridge-Freezer,original,summer,2014-06-01 14:54:00,2014-06-01 15:54:00,60,6797.22,0.054377760000000025,0,0.0,0.4,0.0,60,6797.220000000003,0.48,0.054377760000000025,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-01_09,Fridge-Freezer,original,summer,2014-06-01 15:59:00,2014-06-01 17:49:00,110,6236.33,0.05544664309090908,0,0.0,0.4,0.0,61,3458.328454545454,0.48,0.02766662763636363,49,2778.001545454545,0.6,0.02778001545454545
Fridge-Freezer_2014-06-01_10,Fridge-Freezer,original,summer,2014-06-01 18:51:00,2014-06-01 19:47:00,56,5155.85,0.051558500000000014,0,0.0,0.4,0.0,0,0.0,0.48,0.0,56,5155.850000000001,0.6,0.051558500000000014
Fridge-Freezer_2014-06-01_11,Fridge-Freezer,original,summer,2014-06-01 20:48:00,2014-06-01 21:44:00,56,5062.0,0.04049600000000001,0,0.0,0.4,0.0,56,5062.000000000001,0.48,0.04049600000000001,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-01_12,Fridge-Freezer,original,summer,2014-06-01 22:49:00,2014-06-01 23:41:00,52,4755.03,0.038040239999999975,0,0.0,0.4,0.0,52,4755.029999999997,0.48,0.038040239999999975,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-02_01,Fridge-Freezer,original,summer,2014-06-02 00:48:00,2014-06-02 01:38:00,50,4493.2,0.029954666666666657,50,4493.199999999999,0.4,0.029954666666666657,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-02_02,Fridge-Freezer,original,summer,2014-06-02 02:47:00,2014-06-02 03:34:00,47,4304.13,0.02869420000000002,47,4304.130000000003,0.4,0.02869420000000002,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-02_03,Fridge-Freezer,original,summer,2014-06-02 04:44:00,2014-06-02 05:31:00,47,4246.72,0.028311466666666646,47,4246.719999999997,0.4,0.028311466666666646,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-02_04,Fridge-Freezer,original,summer,2014-06-02 06:28:00,2014-06-02 07:22:00,54,4755.78,0.0317052,54,4755.780000000001,0.4,0.0317052,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-02_05,Fridge-Freezer,original,summer,2014-06-02 08:18:00,2014-06-02 09:01:00,43,3826.16,0.025507733333333324,43,3826.159999999998,0.4,0.025507733333333324,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-02_06,Fridge-Freezer,original,summer,2014-06-02 09:59:00,2014-06-02 10:42:00,43,1754.59,0.011697266666666659,43,1754.5899999999988,0.4,0.011697266666666659,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-02_07,Fridge-Freezer,original,summer,2014-06-02 11:41:00,2014-06-02 12:24:00,43,4070.87,0.027139133333333305,43,4070.8699999999953,0.4,0.027139133333333305,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-02_08,Fridge-Freezer,original,summer,2014-06-02 13:23:00,2014-06-02 14:06:00,43,3858.75,0.02644290697674421,37,3320.3197674418634,0.4,0.02213546511627909,6,538.4302325581396,0.48,0.004307441860465116,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-02_09,Fridge-Freezer,original,summer,2014-06-02 15:05:00,2014-06-02 16:00:00,55,4537.39,0.03629912,0,0.0,0.4,0.0,55,4537.389999999999,0.48,0.03629912,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-02_10,Fridge-Freezer,original,summer,2014-06-02 16:36:00,2014-06-02 17:30:00,54,3029.39,0.027601108888888903,0,0.0,0.4,0.0,24,1346.3955555555563,0.48,0.01077116444444445,30,1682.9944444444454,0.6,0.016829944444444453
Fridge-Freezer_2014-06-02_11,Fridge-Freezer,original,summer,2014-06-02 17:36:00,2014-06-02 20:36:00,180,16546.18,0.15884332799999992,0,0.0,0.4,0.0,36,3309.2359999999994,0.48,0.026473887999999994,144,13236.943999999992,0.6,0.13236943999999992
Fridge-Freezer_2014-06-02_12,Fridge-Freezer,original,summer,2014-06-02 21:24:00,2014-06-02 22:16:00,52,4544.6,0.03635680000000001,0,0.0,0.4,0.0,52,4544.600000000001,0.48,0.03635680000000001,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-02_13,Fridge-Freezer,original,summer,2014-06-02 23:19:00,2014-06-03 00:07:00,48,4264.5,0.03328679166666667,7,621.90625,0.4,0.004146041666666667,41,3642.59375,0.48,0.02914075,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-03_01,Fridge-Freezer,original,summer,2014-06-03 01:20:00,2014-06-03 02:08:00,48,4380.1,0.02920066666666667,48,4380.1,0.4,0.02920066666666667,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-03_02,Fridge-Freezer,original,summer,2014-06-03 03:26:00,2014-06-03 04:16:00,50,4517.19,0.03011460000000001,50,4517.190000000001,0.4,0.03011460000000001,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-03_03,Fridge-Freezer,original,summer,2014-06-03 05:35:00,2014-06-03 06:25:00,50,4493.56,0.029957066666666667,50,4493.5599999999995,0.4,0.029957066666666667,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-03_04,Fridge-Freezer,original,summer,2014-06-03 07:02:00,2014-06-03 07:49:00,47,2773.39,0.018489266666666653,47,2773.3899999999976,0.4,0.018489266666666653,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-03_05,Fridge-Freezer,original,summer,2014-06-03 08:51:00,2014-06-03 09:37:00,46,4078.51,0.027190066666666696,46,4078.5100000000043,0.4,0.027190066666666696,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-03_06,Fridge-Freezer,original,summer,2014-06-03 10:43:00,2014-06-03 11:29:00,46,4095.84,0.027305599999999992,46,4095.839999999999,0.4,0.027305599999999992,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-03_07,Fridge-Freezer,original,summer,2014-06-03 12:36:00,2014-06-03 13:21:00,45,4155.55,0.027703666666666682,45,4155.550000000002,0.4,0.027703666666666682,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-03_08,Fridge-Freezer,original,summer,2014-06-03 14:26:00,2014-06-03 15:15:00,49,4202.09,0.03361672,0,0.0,0.4,0.0,49,4202.09,0.48,0.03361672,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-03_09,Fridge-Freezer,original,summer,2014-06-03 16:09:00,2014-06-03 16:46:00,37,3333.38,0.026667040000000003,0,0.0,0.4,0.0,37,3333.3800000000006,0.48,0.026667040000000003,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-03_10,Fridge-Freezer,original,summer,2014-06-03 17:43:00,2014-06-03 18:41:00,58,7505.47,0.07505470000000007,0,0.0,0.4,0.0,0,0.0,0.48,0.0,58,7505.470000000007,0.6,0.07505470000000007
Fridge-Freezer_2014-06-03_11,Fridge-Freezer,original,summer,2014-06-03 18:47:00,2014-06-03 19:48:00,61,5865.88,0.058658799999999955,0,0.0,0.4,0.0,0,0.0,0.48,0.0,61,5865.879999999996,0.6,0.058658799999999955
Fridge-Freezer_2014-06-03_12,Fridge-Freezer,original,summer,2014-06-03 20:39:00,2014-06-03 21:27:00,48,4312.63,0.034501040000000024,0,0.0,0.4,0.0,48,4312.630000000003,0.48,0.034501040000000024,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-03_13,Fridge-Freezer,original,summer,2014-06-03 22:17:00,2014-06-03 22:56:00,39,3465.4,0.027723199999999983,0,0.0,0.4,0.0,39,3465.399999999998,0.48,0.027723199999999983,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-03_14,Fridge-Freezer,original,summer,2014-06-03 23:45:00,2014-06-04 00:21:00,36,3327.91,0.024034905555555562,21,1941.2808333333337,0.4,0.012941872222222227,15,1386.6291666666666,0.48,0.011093033333333334,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-04_01,Fridge-Freezer,original,summer,2014-06-04 01:15:00,2014-06-04 01:50:00,35,3248.61,0.021657399999999997,35,3248.609999999999,0.4,0.021657399999999997,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-04_02,Fridge-Freezer,original,summer,2014-06-04 02:46:00,2014-06-04 03:21:00,35,3239.44,0.021596266666666652,35,3239.439999999998,0.4,0.021596266666666652,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-04_03,Fridge-Freezer,original,summer,2014-06-04 04:18:00,2014-06-04 04:54:00,36,3180.99,0.021206599999999992,36,3180.9899999999984,0.4,0.021206599999999992,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-04_04,Fridge-Freezer,original,summer,2014-06-04 05:52:00,2014-06-04 06:27:00,35,3219.67,0.02146446666666667,35,3219.6700000000005,0.4,0.02146446666666667,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-04_05,Fridge-Freezer,original,summer,2014-06-04 07:04:00,2014-06-04 07:58:00,54,4890.09,0.03260060000000003,54,4890.090000000004,0.4,0.03260060000000003,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-04_06,Fridge-Freezer,original,summer,2014-06-04 08:47:00,2014-06-04 09:28:00,41,3651.47,0.02434313333333335,41,3651.4700000000025,0.4,0.02434313333333335,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-04_07,Fridge-Freezer,original,summer,2014-06-04 10:21:00,2014-06-04 11:00:00,39,3449.45,0.022996333333333323,39,3449.4499999999985,0.4,0.022996333333333323,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-04_08,Fridge-Freezer,original,summer,2014-06-04 11:56:00,2014-06-04 12:35:00,39,3421.26,0.022808400000000003,39,3421.26,0.4,0.022808400000000003,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-04_09,Fridge-Freezer,original,summer,2014-06-04 13:33:00,2014-06-04 14:11:00,38,3423.49,0.02414461368421053,27,2432.479736842106,0.4,0.016216531578947375,11,991.0102631578947,0.48,0.007928082105263157,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-04_10,Fridge-Freezer,original,summer,2014-06-04 15:10:00,2014-06-04 15:48:00,38,3364.49,0.026915920000000006,0,0.0,0.4,0.0,38,3364.490000000001,0.48,0.026915920000000006,0,0.0,0.6,0.0
