event_id,appliance_name,when,season,start_time,end_time,minutes,total_W,total_cost,level_0_minutes,level_0_W,level_0_rate,level_0_cost,level_1_minutes,level_1_W,level_1_rate,level_1_cost
Television_Site_2014-03-09_01,Television Site,original,,2014-03-09 19:05:00,2014-03-09 21:10:00,125,26656.26,0.0959625359999999,70,14927.505599999988,0.15,0.03731876399999996,55,11728.75439999999,0.3,0.05864377199999995
Television_Site_2014-03-13_01,Television Site,original,,2014-03-13 18:16:00,2014-03-13 19:14:00,58,7962.26,0.039811300000000015,0,0.0,0.15,0.0,58,7962.260000000005,0.3,0.039811300000000015
Television_Site_2014-03-14_01,Television Site,original,,2014-03-14 18:52:00,2014-03-14 22:15:00,203,34791.73,0.1225423002463053,120,20566.539901477812,0.15,0.05141634975369453,83,14225.190098522155,0.3,0.07112595049261076
Television_Site_2014-03-17_01,Television Site,original,,2014-03-17 20:19:00,2014-03-17 22:49:00,150,19465.34,0.06456004433333334,101,13106.662266666659,0.15,0.03276665566666665,49,6358.677733333339,0.3,0.03179338866666669
Television_Site_2014-03-23_01,Television Site,original,,2014-03-23 07:41:00,2014-03-23 07:50:00,9,1781.37,0.008906850000000001,0,0.0,0.15,0.0,9,1781.3700000000001,0.3,0.008906850000000001
Television_Site_2014-03-23_02,Television Site,original,,2014-03-23 18:49:00,2014-03-23 22:31:00,222,43555.21,0.15891765810810782,120,23543.356756756697,0.15,0.058858391891891744,102,20011.853243243215,0.3,0.10005926621621608
Television_Site_2014-03-24_01,Television Site,original,,2014-03-24 18:59:00,2014-03-24 22:41:00,222,40925.2,0.14932167567567564,120,22121.72972972971,0.15,0.05530432432432427,102,18803.470270270274,0.3,0.09401735135135138
Television_Site_2014-03-25_01,Television Site,original,,2014-03-25 18:35:00,2014-03-25 22:43:00,248,43517.96,0.16494710645161326,120,21057.07741935488,0.15,0.052642693548387194,128,22460.882580645215,0.3,0.11230441290322607
Television_Site_2014-03-29_01,Television Site,original,,2014-03-29 08:21:00,2014-03-29 10:11:00,110,16252.84,0.08126420000000006,0,0.0,0.15,0.0,110,16252.840000000011,0.3,0.08126420000000006
Television_Site_2014-03-29_02,Television Site,original,,2014-03-29 19:25:00,2014-03-29 22:30:00,185,41118.91,0.13891523648648663,120,26671.72540540544,0.15,0.0666793135135136,65,14447.18459459461,0.3,0.07223592297297304
Television_Site_2014-03-30_01,Television Site,original,,2014-03-30 07:35:00,2014-03-30 10:06:00,151,20920.2,0.1046010000000001,0,0.0,0.15,0.0,151,20920.20000000002,0.3,0.1046010000000001
Television_Site_2014-03-30_02,Television Site,original,,2014-03-30 16:24:00,2014-03-30 17:26:00,62,8953.37,0.04476685000000003,0,0.0,0.15,0.0,62,8953.370000000008,0.3,0.04476685000000003
Television_Site_2014-04-06_01,Television Site,original,,2014-04-06 14:40:00,2014-04-06 14:49:00,9,914.29,0.002285725,9,914.29,0.15,0.002285725,0,0.0,0.3,0.0
Television_Site_2014-04-15_01,Television Site,original,,2014-04-15 09:50:00,2014-04-15 10:19:00,29,3663.11,0.018315550000000007,0,0.0,0.15,0.0,29,3663.1100000000015,0.3,0.018315550000000007
Television_Site_2014-04-19_01,Television Site,original,,2014-04-19 18:31:00,2014-04-19 20:01:00,90,18420.8,0.09159231111111117,1,204.67555555555555,0.15,0.0005116888888888889,89,18216.12444444446,0.3,0.09108062222222228
Television_Site_2014-04-20_01,Television Site,original,,2014-04-20 18:17:00,2014-04-20 19:52:00,95,15879.65,0.07939825000000009,0,0.0,0.15,0.0,95,15879.65000000002,0.3,0.07939825000000009
Television_Site_2014-04-30_01,Television Site,original,,2014-04-30 18:20:00,2014-04-30 21:46:00,206,36181.7,0.13436408009708722,106,18617.767961165027,0.15,0.04654441990291257,100,17563.932038834933,0.3,0.08781966019417466
Television_Site_2014-05-05_01,Television Site,original,,2014-05-05 09:51:00,2014-05-05 10:52:00,61,3248.47,0.01624235000000001,0,0.0,0.15,0.0,61,3248.4700000000025,0.3,0.01624235000000001
Television_Site_2014-05-06_01,Television Site,original,,2014-05-06 18:05:00,2014-05-06 21:45:00,220,47949.8,0.18253617045454534,105,22885.131818181802,0.15,0.0572128295454545,115,25064.668181818164,0.3,0.12532334090909084
Television_Site_2014-05-11_01,Television Site,original,,2014-05-11 17:36:00,2014-05-11 20:06:00,150,33453.5,0.16392215000000027,6,1338.14,0.15,0.00334535,144,32115.36000000006,0.3,0.16057680000000027
