event_id,appliance_name,when,season,start_time,end_time,minutes,total_W,total_cost,level_0_minutes,level_0_W,level_0_rate,level_0_cost,level_1_minutes,level_1_W,level_1_rate,level_1_cost
Fridge-Freezer_(1)_2014-01-10_01,Fridge-Freezer (1),original,,2014-01-10 11:38:00,2014-01-10 12:38:00,60,5198.24,0.02599119999999996,0,0.0,0.15,0.0,60,5198.2399999999925,0.3,0.02599119999999996
Fridge-Freezer_(1)_2014-01-10_02,Fridge-Freezer (1),original,,2014-01-10 13:50:00,2014-01-10 14:42:00,52,4935.97,0.012339924999999998,52,4935.969999999999,0.15,0.012339924999999998,0,0.0,0.3,0.0
Fridge-Freezer_(1)_2014-01-10_03,Fridge-Freezer (1),original,,2014-01-10 16:00:00,2014-01-10 17:18:00,78,5702.09,0.02851044999999996,0,0.0,0.15,0.0,78,5702.089999999993,0.3,0.02851044999999996
Fridge-Freezer_(1)_2014-01-10_04,Fridge-Freezer (1),original,,2014-01-10 18:25:00,2014-01-10 19:48:00,83,7567.11,0.03783555000000002,0,0.0,0.15,0.0,83,7567.110000000004,0.3,0.03783555000000002
Fridge-Freezer_(1)_2014-01-10_05,Fridge-Freezer (1),original,,2014-01-10 21:00:00,2014-01-10 22:18:00,78,7888.12,0.02427113846153844,60,6067.784615384608,0.15,0.015169461538461517,18,1820.3353846153848,0.3,0.009101676923076923
Fridge-Freezer_(1)_2014-01-10_06,Fridge-Freezer (1),original,,2014-01-10 23:51:00,2014-01-11 00:56:00,65,6370.92,0.03185460000000002,0,0.0,0.15,0.0,65,6370.920000000004,0.3,0.03185460000000002
Fridge-Freezer_(1)_2014-01-11_01,Fridge-Freezer (1),original,,2014-01-11 01:07:00,2014-01-11 01:19:00,12,71.05,0.00017762499999999997,12,71.05,0.15,0.00017762499999999997,0,0.0,0.3,0.0
Fridge-Freezer_(1)_2014-01-11_02,Fridge-Freezer (1),original,,2014-01-11 01:21:00,2014-01-11 01:49:00,28,160.02,0.00040005000000000016,28,160.02000000000007,0.15,0.00040005000000000016,0,0.0,0.3,0.0
Fridge-Freezer_(1)_2014-01-11_03,Fridge-Freezer (1),original,,2014-01-11 01:50:00,2014-01-11 02:04:00,14,81.06,0.00020265000000000002,14,81.06000000000002,0.15,0.00020265000000000002,0,0.0,0.3,0.0
Fridge-Freezer_(1)_2014-01-11_04,Fridge-Freezer (1),original,,2014-01-11 02:08:00,2014-01-11 02:36:00,28,161.59,0.00040397500000000005,28,161.59,0.15,0.00040397500000000005,0,0.0,0.3,0.0
Fridge-Freezer_(1)_2014-01-11_05,Fridge-Freezer (1),original,,2014-01-11 02:37:00,2014-01-11 04:31:00,114,6304.25,0.015760625000000028,114,6304.250000000012,0.15,0.015760625000000028,0,0.0,0.3,0.0
Fridge-Freezer_(1)_2014-01-11_06,Fridge-Freezer (1),original,,2014-01-11 04:36:00,2014-01-11 04:53:00,17,99.35,0.000248375,17,99.35,0.15,0.000248375,0,0.0,0.3,0.0
