event_id,appliance_name,orig_when,orig_season,orig_start_time,orig_end_time,orig_minutes,orig_total_W,orig_total_cost,orig_level_0_minutes,orig_level_0_W,orig_level_0_rate,orig_level_0_cost,orig_level_1_minutes,orig_level_1_W,orig_level_1_rate,orig_level_1_cost,sched_when,sched_season,sched_start_time,sched_end_time,sched_minutes,sched_total_W,sched_total_cost,sched_level_0_minutes,sched_level_0_W,sched_level_0_rate,sched_level_0_cost,sched_level_1_minutes,sched_level_1_W,sched_level_1_rate,sched_level_1_cost
Washing_Machine_2014-01-10_01,Washing Machine,original,,2014-01-10 17:58:00,2014-01-10 19:21:00,83,48734.89,0.24367445,0,0.0,0.15,0.0,83,48734.89,0.3,0.24367445,scheduled,,2014-01-10 20:00:00,2014-01-10 21:23:00,83,48734.89,0.121837225,83,48734.89,0.15,0.121837225,0,0.0,0.3,0.0
Washing_Machine_2014-01-11_01,Washing Machine,original,,2014-01-11 07:33:00,2014-01-11 08:56:00,83,47257.71,0.23628855000000024,0,0.0,0.15,0.0,83,47257.71000000005,0.3,0.23628855000000024,scheduled,,2014-01-11 13:00:00,2014-01-11 14:23:00,83,47257.71,0.11814427500000012,83,47257.71000000005,0.15,0.11814427500000012,0,0.0,0.3,0.0
Washing_Machine_2014-01-12_01,Washing Machine,original,,2014-01-12 07:54:00,2014-01-12 09:18:00,84,50950.96,0.25475480000000017,0,0.0,0.15,0.0,84,50950.960000000036,0.3,0.25475480000000017,scheduled,,2014-01-12 13:00:00,2014-01-12 14:24:00,84,50950.96,0.12737740000000009,84,50950.960000000036,0.15,0.12737740000000009,0,0.0,0.3,0.0
Washing_Machine_2014-01-15_01,Washing Machine,original,,2014-01-15 18:26:00,2014-01-15 19:45:00,79,49908.54,0.24954270000000028,0,0.0,0.15,0.0,79,49908.54000000006,0.3,0.24954270000000028,scheduled,,2014-01-15 20:00:00,2014-01-15 21:19:00,79,49908.54,0.12477135000000014,79,49908.54000000006,0.15,0.12477135000000014,0,0.0,0.3,0.0
Washing_Machine_2014-01-16_01,Washing Machine,original,,2014-01-16 07:09:00,2014-01-16 08:27:00,78,45857.98,0.2292899000000003,0,0.0,0.15,0.0,78,45857.98000000006,0.3,0.2292899000000003,scheduled,,2014-01-16 13:00:00,2014-01-16 14:18:00,78,45857.98,0.11464495000000015,78,45857.98000000006,0.15,0.11464495000000015,0,0.0,0.3,0.0
Washing_Machine_2014-01-16_02,Washing Machine,original,,2014-01-16 18:56:00,2014-01-16 20:32:00,96,54165.75,0.225690625,32,18055.25,0.15,0.045138125,64,36110.5,0.3,0.1805525,scheduled,,2014-01-16 20:00:00,2014-01-16 21:36:00,96,54165.75,0.135414375,96,54165.75,0.15,0.135414375,0,0.0,0.3,0.0
Washing_Machine_2014-01-17_01,Washing Machine,original,,2014-01-17 18:39:00,2014-01-17 19:55:00,76,46251.61,0.23125805000000002,0,0.0,0.15,0.0,76,46251.61000000001,0.3,0.23125805000000002,scheduled,,2014-01-17 20:00:00,2014-01-17 21:16:00,76,46251.61,0.11562902500000001,76,46251.61000000001,0.15,0.11562902500000001,0,0.0,0.3,0.0
Washing_Machine_2014-01-20_01,Washing Machine,original,,2014-01-20 19:31:00,2014-01-20 21:11:00,100,48474.7,0.15633090749999992,71,34417.03699999998,0.15,0.08604259249999996,29,14057.662999999993,0.3,0.07028831499999996,scheduled,,2014-01-20 20:00:00,2014-01-20 21:40:00,100,48474.7,0.12118675000000018,100,48474.70000000007,0.15,0.12118675000000018,0,0.0,0.3,0.0
Washing_Machine_2014-01-22_01,Washing Machine,original,,2014-01-22 19:30:00,2014-01-22 20:50:00,80,42037.95,0.14450545312500004,50,26273.718750000025,0.15,0.06568429687500006,30,15764.231249999995,0.3,0.07882115624999998,scheduled,,2014-01-22 20:00:00,2014-01-22 21:20:00,80,42037.95,0.10509487500000003,80,42037.95000000001,0.15,0.10509487500000003,0,0.0,0.3,0.0
Washing_Machine_2014-01-23_01,Washing Machine,original,,2014-01-23 12:51:00,2014-01-23 14:19:00,88,48538.51,0.1337566894886363,79,43574.34420454543,0.15,0.10893586051136357,9,4964.165795454546,0.3,0.024820828977272728,scheduled,,2014-01-23 13:00:00,2014-01-23 14:28:00,88,48538.51,0.12134627499999986,88,48538.50999999995,0.15,0.12134627499999986,0,0.0,0.3,0.0
Washing_Machine_2014-01-25_01,Washing Machine,original,,2014-01-25 07:58:00,2014-01-25 09:28:00,90,12340.77,0.06170385000000007,0,0.0,0.15,0.0,90,12340.770000000015,0.3,0.06170385000000007,scheduled,,2014-01-25 13:00:00,2014-01-25 14:30:00,90,12340.77,0.030851925000000033,90,12340.770000000015,0.15,0.030851925000000033,0,0.0,0.3,0.0
