event_id,appliance_name,appliance_ID,Shiftability,original_start_time,original_end_time,duration(min),energy(W),is_reschedulable
Fridge_2014-06-01_01,Fridge,Appliance1,Base,2014-06-01 09:31:00,2014-06-01 11:10:00,99.0,6906.0,False
Fridge_2014-06-01_02,Fridge,Appliance1,Base,2014-06-01 12:14:00,2014-06-01 12:26:00,12.0,1053.46,False
Fridge_2014-06-01_03,Fridge,Appliance1,Base,2014-06-01 14:38:00,2014-06-01 14:52:00,14.0,1363.95,False
Fridge_2014-06-01_04,Fridge,Appliance1,Base,2014-06-01 15:47:00,2014-06-01 16:06:00,19.0,1956.49,False
Fridge_2014-06-01_05,Fridge,Appliance1,Base,2014-06-01 16:51:00,2014-06-01 17:13:00,22.0,2233.62,False
Fridge_2014-06-01_06,Fridge,Appliance1,Base,2014-06-01 18:02:00,2014-06-01 18:24:00,22.0,2188.1,False
Fridge_2014-06-01_07,Fridge,Appliance1,Base,2014-06-01 19:15:00,2014-06-01 19:37:00,22.0,2104.38,False
Fridge_2014-06-01_08,Fridge,Appliance1,Base,2014-06-01 20:29:00,2014-06-01 20:50:00,21.0,2107.43,False
Fridge_2014-06-01_09,Fridge,Appliance1,Base,2014-06-01 21:44:00,2014-06-01 22:04:00,20.0,2055.47,False
Fridge_2014-06-01_10,Fridge,Appliance1,Base,2014-06-01 22:59:00,2014-06-01 23:19:00,20.0,1992.59,False
Fridge_2014-06-02_01,Fridge,Appliance1,Base,2014-06-02 00:15:00,2014-06-02 00:34:00,19.0,1845.0,False
Fridge_2014-06-02_02,Fridge,Appliance1,Base,2014-06-02 01:31:00,2014-06-02 01:49:00,18.0,1855.32,False
Fridge_2014-06-02_03,Fridge,Appliance1,Base,2014-06-02 02:48:00,2014-06-02 03:05:00,17.0,1790.29,False
Fridge_2014-06-02_04,Fridge,Appliance1,Base,2014-06-02 04:06:00,2014-06-02 04:22:00,16.0,1646.91,False
Fridge_2014-06-02_05,Fridge,Appliance1,Base,2014-06-02 05:21:00,2014-06-02 05:39:00,18.0,1864.03,False
Fridge_2014-06-02_06,Fridge,Appliance1,Base,2014-06-02 06:40:00,2014-06-02 06:57:00,17.0,1722.1,False
Fridge_2014-06-02_07,Fridge,Appliance1,Base,2014-06-02 07:57:00,2014-06-02 08:15:00,18.0,2934.42,False
Fridge_2014-06-02_08,Fridge,Appliance1,Base,2014-06-02 10:28:00,2014-06-02 10:56:00,28.0,2715.98,False
