event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential
Electric_Heater_2014-01-10_01,Electric Heater,Appliance4,Shiftable,2014-01-10 11:56:00,2014-01-10 12:06:00,10.0,15878.0,True,"{""0"": 0, ""1"": 10}",1,1,1,1.0
Electric_Heater_2014-01-10_02,Electric Heater,Appliance4,Shiftable,2014-01-10 15:25:00,2014-01-10 15:32:00,7.0,8390.34,True,"{""0"": 0, ""1"": 7}",1,1,1,1.0
Electric_Heater_2014-01-11_01,Electric Heater,Appliance4,Shiftable,2014-01-11 17:28:00,2014-01-11 17:48:00,20.0,22506.72,True,"{""0"": 0, ""1"": 20}",1,1,1,1.0
Electric_Heater_2014-01-11_02,Electric Heater,Appliance4,Shiftable,2014-01-11 18:00:00,2014-01-11 18:12:00,12.0,10958.42,True,"{""0"": 0, ""1"": 12}",1,1,1,1.0
Electric_Heater_2014-01-12_01,Electric Heater,Appliance4,Shiftable,2014-01-12 14:20:00,2014-01-12 15:02:00,42.0,59899.76,True,"{""0"": 0, ""1"": 42}",1,1,1,1.0
Electric_Heater_2014-01-12_02,Electric Heater,Appliance4,Shiftable,2014-01-12 15:22:00,2014-01-12 16:47:00,85.0,115948.18,True,"{""0"": 0, ""1"": 85}",1,1,1,1.0
Electric_Heater_2014-01-13_01,Electric Heater,Appliance4,Shiftable,2014-01-13 14:22:00,2014-01-13 15:00:00,38.0,38361.84,True,"{""0"": 0, ""1"": 38}",1,1,1,1.0
Electric_Heater_2014-01-13_02,Electric Heater,Appliance4,Shiftable,2014-01-13 15:20:00,2014-01-13 15:36:00,16.0,27219.5,True,"{""0"": 0, ""1"": 16}",1,1,1,1.0
Electric_Heater_2014-01-14_01,Electric Heater,Appliance4,Shiftable,2014-01-14 01:14:00,2014-01-14 01:28:00,14.0,14117.43,False,"{""0"": 14, ""1"": 0}",0,0,0,0.0
Electric_Heater_2014-01-16_01,Electric Heater,Appliance4,Shiftable,2014-01-16 16:56:00,2014-01-16 17:18:00,22.0,35706.61,True,"{""0"": 0, ""1"": 22}",1,1,1,1.0
