event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,schedule_status,duration(min),energy(W)
Washer_Dryer_2013-12-24_01,Washer Dryer,2013-12-24 12:22:00,2013-12-24 13:35:00,2013-12-24 12:27:00,2013-12-24 13:40:00,SUCCESS,73.0,70084.45
Washer_Dryer_2013-12-28_01,Washer Dryer,2013-12-28 11:26:00,2013-12-28 13:22:00,2013-12-28 11:31:00,2013-12-28 13:27:00,SUCCESS,116.0,85129.36
Washer_Dryer_2013-12-30_01,Washer Dryer,2013-12-30 18:37:00,2013-12-30 20:28:00,2013-12-30 18:42:00,2013-12-30 20:33:00,SUCCESS,111.0,116083.67
Washer_Dryer_2013-12-31_01,Washer Dryer,2013-12-31 11:19:00,2013-12-31 13:10:00,2013-12-31 11:24:00,2013-12-31 13:15:00,SUCCESS,111.0,131713.91
Washer_Dryer_2014-01-03_01,Washer Dryer,2014-01-03 08:07:00,2014-01-03 09:59:00,2014-01-03 08:12:00,2014-01-03 10:04:00,SUCCESS,112.0,82072.02
Washer_Dryer_2014-01-05_02,Washer Dryer,2014-01-05 08:08:00,2014-01-05 08:54:00,2014-01-05 08:13:00,2014-01-05 08:59:00,SUCCESS,46.0,10144.87
Washer_Dryer_2014-01-06_01,Washer Dryer,2014-01-06 07:58:00,2014-01-06 08:59:00,2014-01-06 08:03:00,2014-01-06 09:04:00,SUCCESS,61.0,13300.08
Washer_Dryer_2014-01-10_02,Washer Dryer,2014-01-10 14:33:00,2014-01-10 14:49:00,2014-01-10 14:38:00,2014-01-10 14:54:00,SUCCESS,16.0,28.0
Washer_Dryer_2014-01-11_01,Washer Dryer,2014-01-11 10:57:00,2014-01-11 12:48:00,2014-01-11 11:02:00,2014-01-11 12:53:00,SUCCESS,111.0,126076.86
Washer_Dryer_2014-01-12_01,Washer Dryer,2014-01-12 07:33:00,2014-01-12 08:24:00,2014-01-12 07:38:00,2014-01-12 08:29:00,SUCCESS,51.0,50487.07
Washer_Dryer_2014-01-13_01,Washer Dryer,2014-01-13 08:16:00,2014-01-13 10:08:00,2014-01-13 08:21:00,2014-01-13 10:13:00,SUCCESS,112.0,108131.15
Washer_Dryer_2014-01-23_01,Washer Dryer,2014-01-23 08:12:00,2014-01-23 09:03:00,2014-01-23 08:17:00,2014-01-23 09:08:00,SUCCESS,51.0,57894.1
Washer_Dryer_2014-03-08_01,Washer Dryer,2014-03-08 12:50:00,2014-03-08 13:34:00,2014-03-08 12:55:00,2014-03-08 13:39:00,SUCCESS,44.0,1822.4
Washer_Dryer_2014-03-11_01,Washer Dryer,2014-03-11 18:38:00,2014-03-11 20:22:00,2014-03-11 18:43:00,2014-03-11 20:27:00,SUCCESS,104.0,131276.21
Washer_Dryer_2014-04-02_01,Washer Dryer,2014-04-02 19:21:00,2014-04-02 21:27:00,2014-04-02 19:26:00,2014-04-02 21:32:00,SUCCESS,126.0,137315.74
Washer_Dryer_2014-04-03_01,Washer Dryer,2014-04-03 18:45:00,2014-04-03 20:56:00,2014-04-03 18:50:00,2014-04-03 21:01:00,SUCCESS,131.0,128488.17
