event_id,appliance_name,appliance_ID,Shiftability,original_start_time,original_end_time,duration(min),energy(W),is_reschedulable
Fridge-Freezer_2014-06-01_01,Fridge-Freezer,Appliance1,Base,2014-06-01 01:18:00,2014-06-01 01:42:00,24.0,1862.58,False
Fridge-Freezer_2014-06-01_02,Fridge-Freezer,Appliance1,Base,2014-06-01 02:58:00,2014-06-01 03:23:00,25.0,1960.55,False
Fridge-Freezer_2014-06-01_03,Fridge-Freezer,Appliance1,Base,2014-06-01 04:45:00,2014-06-01 05:15:00,30.0,2271.48,False
Fridge-Freezer_2014-06-01_04,Fridge-Freezer,Appliance1,Base,2014-06-01 06:34:00,2014-06-01 07:06:00,32.0,2464.23,False
Fridge-Freezer_2014-06-01_05,Fridge-Freezer,Appliance1,Base,2014-06-01 08:20:00,2014-06-01 08:50:00,30.0,2288.31,False
Fridge-Freezer_2014-06-01_06,Fridge-Freezer,Appliance1,Base,2014-06-01 09:58:00,2014-06-01 10:22:00,24.0,1790.4,False
Fridge-Freezer_2014-06-01_07,Fridge-Freezer,Appliance1,Base,2014-06-01 11:22:00,2014-06-01 11:47:00,25.0,1908.13,False
Fridge-Freezer_2014-06-01_08,Fridge-Freezer,Appliance1,Base,2014-06-01 12:46:00,2014-06-01 13:12:00,26.0,1957.43,False
Fridge-Freezer_2014-06-01_09,Fridge-Freezer,Appliance1,Base,2014-06-01 14:09:00,2014-06-01 14:34:00,25.0,1948.01,False
Fridge-Freezer_2014-06-01_10,Fridge-Freezer,Appliance1,Base,2014-06-01 15:29:00,2014-06-01 15:53:00,24.0,1825.47,False
Fridge-Freezer_2014-06-01_11,Fridge-Freezer,Appliance1,Base,2014-06-01 16:46:00,2014-06-01 17:12:00,26.0,1934.49,False
Fridge-Freezer_2014-06-01_12,Fridge-Freezer,Appliance1,Base,2014-06-01 18:07:00,2014-06-01 18:35:00,28.0,2188.16,False
Fridge-Freezer_2014-06-01_13,Fridge-Freezer,Appliance1,Base,2014-06-01 19:31:00,2014-06-01 19:55:00,24.0,1798.04,False
Fridge-Freezer_2014-06-01_14,Fridge-Freezer,Appliance1,Base,2014-06-01 20:49:00,2014-06-01 21:17:00,28.0,2182.24,False
