event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,schedule_status,season,duration(min),energy(W)
Tumble_Dryer_2014-05-10_01,Tumble Dryer,2014-05-10 17:42:00,2014-05-10 19:17:00,2014-05-11 06:00:00,2014-05-11 07:35:00,SUCCESS,summer,95.0,156510.81
Tumble_Dryer_2014-05-25_03,Tumble Dryer,2014-05-25 16:11:00,2014-05-25 17:47:00,2014-05-26 06:00:00,2014-05-26 07:36:00,SUCCESS,summer,96.0,134753.49
Tumble_Dryer_2014-06-15_01,Tumble Dryer,2014-06-15 13:01:00,2014-06-15 14:18:00,2014-06-15 13:06:00,2014-06-15 14:23:00,SUCCESS,summer,77.0,106332.7
Tumble_Dryer_2014-06-15_02,Tumble Dryer,2014-06-15 14:27:00,2014-06-15 15:42:00,2014-06-16 06:00:00,2014-06-16 07:15:00,SUCCESS,summer,75.0,82993.8
Tumble_Dryer_2014-06-15_03,Tumble Dryer,2014-06-15 16:10:00,2014-06-15 17:31:00,2014-06-16 07:15:00,2014-06-16 08:36:00,SUCCESS,summer,81.0,77680.72
Tumble_Dryer_2014-08-02_01,Tumble Dryer,2014-08-02 12:59:00,2014-08-02 14:17:00,2014-08-02 13:04:00,2014-08-02 14:22:00,SUCCESS,summer,78.0,69356.96
Tumble_Dryer_2014-08-25_01,Tumble Dryer,2014-08-25 14:00:00,2014-08-25 15:06:00,2014-08-26 06:00:00,2014-08-26 07:06:00,SUCCESS,summer,66.0,61738.76
Tumble_Dryer_2014-08-25_02,Tumble Dryer,2014-08-25 15:10:00,2014-08-25 16:36:00,2014-08-26 07:06:00,2014-08-26 08:32:00,SUCCESS,summer,86.0,82647.72
Tumble_Dryer_2014-08-27_01,Tumble Dryer,2014-08-27 18:29:00,2014-08-27 19:46:00,2014-08-28 06:00:00,2014-08-28 07:17:00,SUCCESS,summer,77.0,73182.24
Tumble_Dryer_2014-08-28_01,Tumble Dryer,2014-08-28 14:38:00,2014-08-28 14:53:00,2014-08-29 06:00:00,2014-08-29 06:15:00,SUCCESS,summer,15.0,16523.68
Tumble_Dryer_2014-08-28_02,Tumble Dryer,2014-08-28 14:54:00,2014-08-28 15:31:00,2014-08-29 06:15:00,2014-08-29 06:52:00,SUCCESS,summer,37.0,29264.03
Tumble_Dryer_2014-10-05_02,Tumble Dryer,2014-10-05 18:52:00,2014-10-05 19:59:00,2014-10-06 06:00:00,2014-10-06 07:07:00,SUCCESS,summer,67.0,51296.29
Tumble_Dryer_2014-10-09_01,Tumble Dryer,2014-10-09 15:43:00,2014-10-09 17:44:00,2014-10-10 06:00:00,2014-10-10 08:01:00,SUCCESS,summer,121.0,233915.14
Tumble_Dryer_2014-10-23_01,Tumble Dryer,2014-10-23 21:04:00,2014-10-23 21:49:00,2014-10-24 06:00:00,2014-10-24 06:45:00,SUCCESS,summer,45.0,103533.54
Tumble_Dryer_2015-05-06_01,Tumble Dryer,2015-05-06 15:33:00,2015-05-06 17:04:00,2015-05-07 06:00:00,2015-05-07 07:31:00,SUCCESS,summer,91.0,88505.84
Tumble_Dryer_2015-05-10_01,Tumble Dryer,2015-05-10 18:29:00,2015-05-10 19:55:00,2015-05-11 06:00:00,2015-05-11 07:26:00,SUCCESS,summer,86.0,156795.02
Tumble_Dryer_2015-05-21_01,Tumble Dryer,2015-05-21 20:06:00,2015-05-21 21:12:00,2015-05-22 06:00:00,2015-05-22 07:06:00,SUCCESS,summer,66.0,104600.07
Tumble_Dryer_2015-06-21_01,Tumble Dryer,2015-06-21 20:12:00,2015-06-21 21:33:00,2015-06-22 06:00:00,2015-06-22 07:21:00,SUCCESS,summer,81.0,144029.83
Washing_Machine_2014-05-07_01,Washing Machine,2014-05-07 17:03:00,2014-05-07 17:51:00,2014-05-08 06:00:00,2014-05-08 06:48:00,SUCCESS,summer,48.0,18425.22
Washing_Machine_2014-05-25_02,Washing Machine,2014-05-25 17:10:00,2014-05-25 17:44:00,2014-05-26 06:00:00,2014-05-26 06:34:00,SUCCESS,summer,34.0,10265.9
Washing_Machine_2014-06-02_02,Washing Machine,2014-06-02 13:27:00,2014-06-02 14:18:00,2014-06-03 06:00:00,2014-06-03 06:51:00,SUCCESS,summer,51.0,13032.35
Washing_Machine_2014-06-02_03,Washing Machine,2014-06-02 14:45:00,2014-06-02 16:24:00,2014-06-03 06:51:00,2014-06-03 08:30:00,SUCCESS,summer,99.0,30377.17
Washing_Machine_2014-06-02_06,Washing Machine,2014-06-02 19:47:00,2014-06-02 22:02:00,2014-06-03 08:30:00,2014-06-03 10:45:00,SUCCESS,summer,135.0,71222.47
Washing_Machine_2014-06-08_02,Washing Machine,2014-06-08 18:45:00,2014-06-08 19:04:00,2014-06-09 06:00:00,2014-06-09 06:19:00,SUCCESS,summer,19.0,7238.36
Washing_Machine_2014-06-14_01,Washing Machine,2014-06-14 17:18:00,2014-06-14 18:58:00,2014-06-15 06:00:00,2014-06-15 07:40:00,SUCCESS,summer,100.0,31960.88
Washing_Machine_2014-06-15_02,Washing Machine,2014-06-15 13:04:00,2014-06-15 14:06:00,2014-06-15 13:09:00,2014-06-15 14:11:00,SUCCESS,summer,62.0,55430.57
