event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,schedule_status,duration(min),energy(W)
Washing_Machine_2013-11-30_01,Washing Machine,2013-11-30 11:23:00,2013-11-30 13:36:00,2013-11-30 13:00:00,2013-11-30 15:13:00,SUCCESS,133.0,51820.43
Washing_Machine_2013-11-30_02,Washing Machine,2013-11-30 16:05:00,2013-11-30 16:24:00,2013-11-30 20:00:00,2013-11-30 20:19:00,SUCCESS,19.0,1851.02
Washing_Machine_2013-12-06_01,Washing Machine,2013-12-06 11:21:00,2013-12-06 13:38:00,2013-12-06 13:00:00,2013-12-06 15:17:00,SUCCESS,137.0,63139.77
Washing_Machine_2013-12-10_01,Washing Machine,2013-12-10 11:06:00,2013-12-10 13:20:00,2013-12-10 13:00:00,2013-12-10 15:14:00,SUCCESS,134.0,41394.78
Washing_Machine_2013-12-17_01,Washing Machine,2013-12-17 10:19:00,2013-12-17 12:31:00,2013-12-17 13:00:00,2013-12-17 15:12:00,SUCCESS,132.0,39504.47
Washing_Machine_2013-12-18_01,Washing Machine,2013-12-18 10:50:00,2013-12-18 13:20:00,2013-12-18 13:00:00,2013-12-18 15:30:00,SUCCESS,150.0,65069.6
Washing_Machine_2013-12-28_01,Washing Machine,2013-12-28 10:21:00,2013-12-28 12:37:00,2013-12-28 13:00:00,2013-12-28 15:16:00,SUCCESS,136.0,40923.0
Washing_Machine_2013-12-28_03,Washing Machine,2013-12-28 15:10:00,2013-12-28 17:21:00,2013-12-28 16:00:00,2013-12-28 18:11:00,SUCCESS,131.0,47925.25
Washing_Machine_2013-12-28_05,Washing Machine,2013-12-28 19:23:00,2013-12-28 19:54:00,2013-12-28 20:00:00,2013-12-28 20:31:00,SUCCESS,31.0,3248.65
Washing_Machine_2013-12-30_02,Washing Machine,2013-12-30 22:52:00,2013-12-30 22:59:00,2013-12-31 13:00:00,2013-12-31 13:07:00,SUCCESS,7.0,804.23
Washing_Machine_2014-01-11_01,Washing Machine,2014-01-11 10:51:00,2014-01-11 12:08:00,2014-01-11 13:00:00,2014-01-11 14:17:00,SUCCESS,77.0,41270.01
Washing_Machine_2014-01-12_01,Washing Machine,2014-01-12 12:40:00,2014-01-12 14:08:00,2014-01-12 13:00:00,2014-01-12 14:28:00,SUCCESS,88.0,45168.16
Washing_Machine_2014-01-16_01,Washing Machine,2014-01-16 11:29:00,2014-01-16 13:43:00,2014-01-16 13:00:00,2014-01-16 15:14:00,SUCCESS,134.0,62537.58
Washing_Machine_2014-01-17_01,Washing Machine,2014-01-17 10:14:00,2014-01-17 12:29:00,2014-01-17 13:00:00,2014-01-17 15:15:00,SUCCESS,135.0,63377.43
Washing_Machine_2014-01-19_01,Washing Machine,2014-01-19 11:21:00,2014-01-19 12:38:00,2014-01-19 13:00:00,2014-01-19 14:17:00,SUCCESS,77.0,43711.8
Washing_Machine_2014-01-21_01,Washing Machine,2014-01-21 09:31:00,2014-01-21 11:45:00,2014-01-21 13:00:00,2014-01-21 15:14:00,SUCCESS,134.0,62797.11
Washing_Machine_2014-03-08_01,Washing Machine,2014-03-08 12:32:00,2014-03-08 14:44:00,2014-03-08 13:00:00,2014-03-08 15:12:00,SUCCESS,132.0,34424.91
Washing_Machine_2014-03-09_01,Washing Machine,2014-03-09 14:23:00,2014-03-09 16:38:00,2014-03-09 14:28:00,2014-03-09 16:43:00,SUCCESS,135.0,66140.2
Washing_Machine_2014-03-15_01,Washing Machine,2014-03-15 11:31:00,2014-03-15 13:41:00,2014-03-15 13:00:00,2014-03-15 15:10:00,SUCCESS,130.0,38326.3
Washing_Machine_2014-03-16_01,Washing Machine,2014-03-16 10:19:00,2014-03-16 12:32:00,2014-03-16 13:00:00,2014-03-16 15:13:00,SUCCESS,133.0,46162.99
Washing_Machine_2014-03-27_01,Washing Machine,2014-03-27 10:21:00,2014-03-27 12:34:00,2014-03-27 13:00:00,2014-03-27 15:13:00,SUCCESS,133.0,46429.95
Washing_Machine_2014-03-29_01,Washing Machine,2014-03-29 10:04:00,2014-03-29 12:18:00,2014-03-29 13:00:00,2014-03-29 15:14:00,SUCCESS,134.0,48821.64
Washing_Machine_2014-04-01_01,Washing Machine,2014-04-01 10:45:00,2014-04-01 12:03:00,2014-04-01 13:00:00,2014-04-01 14:18:00,SUCCESS,78.0,43069.27
Washing_Machine_2014-04-06_01,Washing Machine,2014-04-06 09:57:00,2014-04-06 12:11:00,2014-04-06 13:00:00,2014-04-06 15:14:00,SUCCESS,134.0,59747.49
Washing_Machine_2014-04-08_01,Washing Machine,2014-04-08 11:54:00,2014-04-08 14:05:00,2014-04-08 13:00:00,2014-04-08 15:11:00,SUCCESS,131.0,40015.77
Washing_Machine_2014-04-13_01,Washing Machine,2014-04-13 13:52:00,2014-04-13 16:03:00,2014-04-13 13:57:00,2014-04-13 16:08:00,SUCCESS,131.0,40155.15
Washing_Machine_2014-04-15_01,Washing Machine,2014-04-15 10:33:00,2014-04-15 12:42:00,2014-04-15 13:00:00,2014-04-15 15:09:00,SUCCESS,129.0,46586.5
Washing_Machine_2014-04-15_02,Washing Machine,2014-04-15 12:49:00,2014-04-15 12:58:00,2014-04-15 15:09:00,2014-04-15 15:18:00,SUCCESS,9.0,958.24
Washing_Machine_2014-04-18_01,Washing Machine,2014-04-18 09:55:00,2014-04-18 12:04:00,2014-04-18 13:00:00,2014-04-18 15:09:00,SUCCESS,129.0,29760.94
Washing_Machine_2014-04-18_03,Washing Machine,2014-04-18 14:53:00,2014-04-18 16:10:00,2014-04-18 20:00:00,2014-04-18 21:17:00,SUCCESS,77.0,32101.05
Washing_Machine_2014-04-24_01,Washing Machine,2014-04-24 12:46:00,2014-04-24 15:01:00,2014-04-24 13:00:00,2014-04-24 15:15:00,SUCCESS,135.0,66338.79
Washing_Machine_2014-04-28_01,Washing Machine,2014-04-28 10:04:00,2014-04-28 12:17:00,2014-04-28 13:00:00,2014-04-28 15:13:00,SUCCESS,133.0,17261.69
Washing_Machine_2014-05-02_01,Washing Machine,2014-05-02 19:27:00,2014-05-02 19:44:00,2014-05-02 20:00:00,2014-05-02 20:17:00,SUCCESS,17.0,1811.31
Washing_Machine_2014-05-11_01,Washing Machine,2014-05-11 09:39:00,2014-05-11 11:52:00,2014-05-11 13:00:00,2014-05-11 15:13:00,SUCCESS,133.0,43162.12
Washing_Machine_2014-05-16_01,Washing Machine,2014-05-16 09:32:00,2014-05-16 10:50:00,2014-05-16 13:00:00,2014-05-16 14:18:00,SUCCESS,78.0,22260.32
Washing_Machine_2014-05-16_02,Washing Machine,2014-05-16 11:10:00,2014-05-16 13:21:00,2014-05-16 16:00:00,2014-05-16 18:11:00,SUCCESS,131.0,40427.26
Washing_Machine_2014-05-29_01,Washing Machine,2014-05-29 09:24:00,2014-05-29 11:37:00,2014-05-29 13:00:00,2014-05-29 15:13:00,SUCCESS,133.0,40121.08
Washing_Machine_2014-06-02_01,Washing Machine,2014-06-02 09:30:00,2014-06-02 11:45:00,2014-06-02 13:00:00,2014-06-02 15:15:00,SUCCESS,135.0,52132.1
Washing_Machine_2014-06-06_01,Washing Machine,2014-06-06 09:32:00,2014-06-06 11:45:00,2014-06-06 13:00:00,2014-06-06 15:13:00,SUCCESS,133.0,60609.27
Washing_Machine_2014-06-08_01,Washing Machine,2014-06-08 09:53:00,2014-06-08 11:00:00,2014-06-08 13:00:00,2014-06-08 14:07:00,SUCCESS,67.0,18431.78
Washing_Machine_2014-06-08_02,Washing Machine,2014-06-08 11:06:00,2014-06-08 13:19:00,2014-06-08 16:00:00,2014-06-08 18:13:00,SUCCESS,133.0,36285.59
Washing_Machine_2014-06-11_01,Washing Machine,2014-06-11 17:11:00,2014-06-11 17:21:00,2014-06-11 20:00:00,2014-06-11 20:10:00,SUCCESS,10.0,1207.61
Washing_Machine_2014-06-21_01,Washing Machine,2014-06-21 09:36:00,2014-06-21 10:40:00,2014-06-21 13:00:00,2014-06-21 14:04:00,SUCCESS,64.0,17663.89
Washing_Machine_2014-06-25_01,Washing Machine,2014-06-25 10:21:00,2014-06-25 12:47:00,2014-06-25 13:00:00,2014-06-25 15:26:00,SUCCESS,146.0,59192.95
Washing_Machine_2014-07-01_01,Washing Machine,2014-07-01 11:27:00,2014-07-01 13:42:00,2014-07-01 13:00:00,2014-07-01 15:15:00,SUCCESS,135.0,59496.99
Washing_Machine_2014-07-09_01,Washing Machine,2014-07-09 08:40:00,2014-07-09 09:39:00,2014-07-09 13:00:00,2014-07-09 13:59:00,SUCCESS,59.0,15818.62
Washing_Machine_2014-07-10_01,Washing Machine,2014-07-10 10:58:00,2014-07-10 11:07:00,2014-07-10 13:00:00,2014-07-10 13:09:00,SUCCESS,9.0,1023.7
Washing_Machine_2014-07-17_01,Washing Machine,2014-07-17 09:14:00,2014-07-17 11:27:00,2014-07-17 13:00:00,2014-07-17 15:13:00,SUCCESS,133.0,26664.17
Washing_Machine_2014-07-23_02,Washing Machine,2014-07-23 09:24:00,2014-07-23 11:53:00,2014-07-23 13:00:00,2014-07-23 15:29:00,SUCCESS,149.0,64383.57
Washing_Machine_2014-07-26_01,Washing Machine,2014-07-26 10:38:00,2014-07-26 12:50:00,2014-07-26 13:00:00,2014-07-26 15:12:00,SUCCESS,132.0,29975.93
Washing_Machine_2014-08-06_01,Washing Machine,2014-08-06 14:38:00,2014-08-06 16:08:00,2014-08-06 14:43:00,2014-08-06 16:13:00,SUCCESS,90.0,29324.4
Washing_Machine_2014-08-06_03,Washing Machine,2014-08-06 16:33:00,2014-08-06 16:45:00,2014-08-06 20:00:00,2014-08-06 20:12:00,SUCCESS,12.0,1341.2
Washing_Machine_2014-08-06_04,Washing Machine,2014-08-06 16:49:00,2014-08-06 17:00:00,2014-08-06 20:12:00,2014-08-06 20:23:00,SUCCESS,11.0,1137.63
Washing_Machine_2014-08-06_05,Washing Machine,2014-08-06 17:01:00,2014-08-06 17:10:00,2014-08-06 20:23:00,2014-08-06 20:32:00,SUCCESS,9.0,1029.21
Washing_Machine_2014-08-07_01,Washing Machine,2014-08-07 11:10:00,2014-08-07 12:16:00,2014-08-07 13:00:00,2014-08-07 14:06:00,SUCCESS,66.0,24853.15
