event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential,month
Tumble_Dryer_2014-03-09_01,Tumble Dryer,Appliance2,Shiftable,2014-03-09 16:59:00,2014-03-09 17:25:00,26.0,24118.93,True,"{""0"": 1, ""1"": 0, ""2"": 25}",2,0,2,1.0,3
Tumble_Dryer_2014-03-09_02,Tumble Dryer,Appliance2,Shiftable,2014-03-09 17:43:00,2014-03-09 19:39:00,116.0,116916.58,True,"{""0"": 0, ""1"": 0, ""2"": 116}",2,2,2,1.0,3
Tumble_Dryer_2014-03-17_01,Tumble Dryer,Appliance2,Shiftable,2014-03-17 16:38:00,2014-03-17 18:03:00,85.0,71493.3,True,"{""0"": 22, ""1"": 0, ""2"": 63}",2,0,2,1.0,3
Tumble_Dryer_2014-03-23_01,Tumble Dryer,Appliance2,Shiftable,2014-03-23 16:46:00,2014-03-23 17:17:00,31.0,29633.5,True,"{""0"": 14, ""1"": 0, ""2"": 17}",2,0,2,1.0,3
Tumble_Dryer_2014-03-26_01,Tumble Dryer,Appliance2,Shiftable,2014-03-26 15:33:00,2014-03-26 17:26:00,113.0,53687.25,True,"{""0"": 87, ""1"": 0, ""2"": 26}",0,0,2,0.0,3
Tumble_Dryer_2014-04-06_02,Tumble Dryer,Appliance2,Shiftable,2014-04-06 17:12:00,2014-04-06 17:39:00,27.0,19085.0,True,"{""0"": 0, ""1"": 0, ""2"": 27}",2,2,2,1.0,4
Tumble_Dryer_2014-04-06_03,Tumble Dryer,Appliance2,Shiftable,2014-04-06 18:17:00,2014-04-06 20:18:00,121.0,78080.62,True,"{""0"": 0, ""1"": 18, ""2"": 103}",2,2,1,1.0,4
Tumble_Dryer_2014-04-06_04,Tumble Dryer,Appliance2,Shiftable,2014-04-06 20:21:00,2014-04-06 21:27:00,66.0,36840.38,True,"{""0"": 0, ""1"": 66, ""2"": 0}",1,1,1,0.5,4
Tumble_Dryer_2014-04-06_05,Tumble Dryer,Appliance2,Shiftable,2014-04-06 21:31:00,2014-04-06 23:32:00,121.0,59757.59,True,"{""0"": 92, ""1"": 29, ""2"": 0}",0,1,0,0.0,4
Tumble_Dryer_2014-04-07_03,Tumble Dryer,Appliance2,Shiftable,2014-04-07 16:10:00,2014-04-07 17:11:00,61.0,40766.49,True,"{""0"": 50, ""1"": 0, ""2"": 11}",0,0,2,0.0,4
Tumble_Dryer_2014-04-08_02,Tumble Dryer,Appliance2,Shiftable,2014-04-08 18:53:00,2014-04-08 20:04:00,71.0,72078.83,True,"{""0"": 0, ""1"": 4, ""2"": 67}",2,2,1,1.0,4
Tumble_Dryer_2014-04-09_01,Tumble Dryer,Appliance2,Shiftable,2014-04-09 19:12:00,2014-04-09 21:08:00,116.0,120336.03,True,"{""0"": 0, ""1"": 68, ""2"": 48}",1,2,1,0.5,4
Tumble_Dryer_2014-04-12_01,Tumble Dryer,Appliance2,Shiftable,2014-04-12 18:05:00,2014-04-12 19:57:00,112.0,110285.56,True,"{""0"": 0, ""1"": 0, ""2"": 112}",2,2,2,1.0,4
Tumble_Dryer_2014-04-28_01,Tumble Dryer,Appliance2,Shiftable,2014-04-28 17:11:00,2014-04-28 18:30:00,79.0,79683.79,True,"{""0"": 0, ""1"": 0, ""2"": 79}",2,2,2,1.0,4
Tumble_Dryer_2014-04-29_01,Tumble Dryer,Appliance2,Shiftable,2014-04-29 16:29:00,2014-04-29 17:30:00,61.0,58990.75,True,"{""0"": 31, ""1"": 0, ""2"": 30}",0,0,2,0.0,4
Tumble_Dryer_2014-05-11_02,Tumble Dryer,Appliance2,Shiftable,2014-05-11 18:12:00,2014-05-11 20:02:00,110.0,71919.94,True,"{""0"": 0, ""1"": 2, ""2"": 108}",2,2,1,1.0,5
Tumble_Dryer_2014-05-26_03,Tumble Dryer,Appliance2,Shiftable,2014-05-26 18:07:00,2014-05-26 20:07:00,120.0,95043.39,True,"{""0"": 0, ""1"": 7, ""2"": 113}",2,2,1,1.0,5
Tumble_Dryer_2014-06-07_01,Tumble Dryer,Appliance2,Shiftable,2014-06-07 16:13:00,2014-06-07 18:02:00,109.0,26582.34,True,"{""0"": 0, ""1"": 47, ""2"": 62}",2,1,2,1.0,6
Tumble_Dryer_2014-06-09_01,Tumble Dryer,Appliance2,Shiftable,2014-06-09 21:00:00,2014-06-09 23:01:00,121.0,115611.35,True,"{""0"": 0, ""1"": 121, ""2"": 0}",1,1,1,0.5,6
Tumble_Dryer_2014-06-15_01,Tumble Dryer,Appliance2,Shiftable,2014-06-15 16:04:00,2014-06-15 17:59:00,115.0,98908.33,True,"{""0"": 0, ""1"": 56, ""2"": 59}",2,1,2,1.0,6
Tumble_Dryer_2014-06-15_02,Tumble Dryer,Appliance2,Shiftable,2014-06-15 18:00:00,2014-06-15 19:56:00,116.0,110373.31,True,"{""0"": 0, ""1"": 0, ""2"": 116}",2,2,2,1.0,6
Tumble_Dryer_2014-06-29_01,Tumble Dryer,Appliance2,Shiftable,2014-06-29 12:23:00,2014-06-29 14:05:00,102.0,18750.75,True,"{""0"": 97, ""1"": 5, ""2"": 0}",0,0,1,0.0,6
Tumble_Dryer_2014-09-14_02,Tumble Dryer,Appliance2,Shiftable,2014-09-14 15:00:00,2014-09-14 15:06:00,6.0,279.0,True,"{""0"": 0, ""1"": 6, ""2"": 0}",1,1,1,0.5,9
Tumble_Dryer_2014-10-10_01,Tumble Dryer,Appliance2,Shiftable,2014-10-10 16:17:00,2014-10-10 17:45:00,88.0,41021.6,True,"{""0"": 43, ""1"": 0, ""2"": 45}",2,0,2,1.0,10
Tumble_Dryer_2014-10-12_05,Tumble Dryer,Appliance2,Shiftable,2014-10-12 21:25:00,2014-10-12 21:33:00,8.0,425.14,True,"{""0"": 0, ""1"": 8, ""2"": 0}",1,1,1,0.5,10
Tumble_Dryer_2014-10-19_01,Tumble Dryer,Appliance2,Shiftable,2014-10-19 15:15:00,2014-10-19 17:07:00,112.0,105252.7,True,"{""0"": 105, ""1"": 0, ""2"": 7}",0,0,2,0.0,10
Tumble_Dryer_2014-10-19_02,Tumble Dryer,Appliance2,Shiftable,2014-10-19 18:06:00,2014-10-19 22:54:00,288.0,400049.41,True,"{""0"": 54, ""1"": 120, ""2"": 114}",1,2,0,0.5,10
Tumble_Dryer_2014-10-20_02,Tumble Dryer,Appliance2,Shiftable,2014-10-20 16:14:00,2014-10-20 17:30:00,76.0,156507.67,True,"{""0"": 46, ""1"": 0, ""2"": 30}",0,0,2,0.0,10
Tumble_Dryer_2014-11-02_01,Tumble Dryer,Appliance2,Shiftable,2014-11-02 17:26:00,2014-11-02 19:22:00,116.0,148308.83,True,"{""0"": 0, ""1"": 0, ""2"": 116}",2,2,2,1.0,11
Tumble_Dryer_2014-11-04_01,Tumble Dryer,Appliance2,Shiftable,2014-11-04 16:17:00,2014-11-04 18:12:00,115.0,153153.78,True,"{""0"": 43, ""1"": 0, ""2"": 72}",2,0,2,1.0,11
Tumble_Dryer_2014-11-10_01,Tumble Dryer,Appliance2,Shiftable,2014-11-10 18:46:00,2014-11-10 20:43:00,117.0,152457.81,True,"{""0"": 0, ""1"": 43, ""2"": 74}",2,2,1,1.0,11
Tumble_Dryer_2014-11-18_02,Tumble Dryer,Appliance2,Shiftable,2014-11-18 20:45:00,2014-11-18 22:26:00,101.0,131387.0,True,"{""0"": 26, ""1"": 75, ""2"": 0}",1,1,0,0.5,11
Tumble_Dryer_2014-11-19_01,Tumble Dryer,Appliance2,Shiftable,2014-11-19 19:49:00,2014-11-19 21:36:00,107.0,139681.52,True,"{""0"": 0, ""1"": 96, ""2"": 11}",1,2,1,0.5,11
Tumble_Dryer_2014-11-22_02,Tumble Dryer,Appliance2,Shiftable,2014-11-22 16:23:00,2014-11-22 18:24:00,121.0,157353.05,True,"{""0"": 37, ""1"": 0, ""2"": 84}",2,0,2,1.0,11
Tumble_Dryer_2014-11-30_01,Tumble Dryer,Appliance2,Shiftable,2014-11-30 17:41:00,2014-11-30 19:43:00,122.0,154784.0,True,"{""0"": 0, ""1"": 0, ""2"": 122}",2,2,2,1.0,11
Tumble_Dryer_2014-12-13_01,Tumble Dryer,Appliance2,Shiftable,2014-12-13 17:41:00,2014-12-13 19:27:00,106.0,138828.4,True,"{""0"": 0, ""1"": 0, ""2"": 106}",2,2,2,1.0,12
Tumble_Dryer_2014-12-14_02,Tumble Dryer,Appliance2,Shiftable,2014-12-14 20:08:00,2014-12-14 22:09:00,121.0,162353.83,True,"{""0"": 9, ""1"": 112, ""2"": 0}",1,1,0,0.5,12
Tumble_Dryer_2014-12-22_02,Tumble Dryer,Appliance2,Shiftable,2014-12-22 15:48:00,2014-12-22 17:29:00,101.0,130105.27,True,"{""0"": 72, ""1"": 0, ""2"": 29}",0,0,2,0.0,12
Tumble_Dryer_2014-12-23_03,Tumble Dryer,Appliance2,Shiftable,2014-12-23 15:40:00,2014-12-23 17:42:00,122.0,162177.26,True,"{""0"": 80, ""1"": 0, ""2"": 42}",0,0,2,0.0,12
Tumble_Dryer_2015-01-11_02,Tumble Dryer,Appliance2,Shiftable,2015-01-11 18:08:00,2015-01-11 19:45:00,97.0,123431.84,True,"{""0"": 0, ""1"": 0, ""2"": 97}",2,2,2,1.0,1
Tumble_Dryer_2015-01-18_02,Tumble Dryer,Appliance2,Shiftable,2015-01-18 17:29:00,2015-01-18 19:30:00,121.0,153631.58,True,"{""0"": 0, ""1"": 0, ""2"": 121}",2,2,2,1.0,1
Tumble_Dryer_2015-01-21_01,Tumble Dryer,Appliance2,Shiftable,2015-01-21 18:40:00,2015-01-21 20:42:00,122.0,155910.27,True,"{""0"": 0, ""1"": 42, ""2"": 80}",2,2,1,1.0,1
Tumble_Dryer_2015-01-25_03,Tumble Dryer,Appliance2,Shiftable,2015-01-25 16:36:00,2015-01-25 18:37:00,121.0,157366.32,True,"{""0"": 24, ""1"": 0, ""2"": 97}",2,0,2,1.0,1
Tumble_Dryer_2015-01-25_04,Tumble Dryer,Appliance2,Shiftable,2015-01-25 19:56:00,2015-01-25 22:03:00,127.0,167283.87,True,"{""0"": 3, ""1"": 120, ""2"": 4}",1,2,0,0.5,1
Tumble_Dryer_2015-01-31_02,Tumble Dryer,Appliance2,Shiftable,2015-01-31 17:35:00,2015-01-31 19:31:00,116.0,153801.66,True,"{""0"": 0, ""1"": 0, ""2"": 116}",2,2,2,1.0,1
Tumble_Dryer_2015-01-31_03,Tumble Dryer,Appliance2,Shiftable,2015-01-31 19:35:00,2015-01-31 21:37:00,122.0,159972.63,True,"{""0"": 0, ""1"": 97, ""2"": 25}",1,2,1,0.5,1
Tumble_Dryer_2015-02-01_01,Tumble Dryer,Appliance2,Shiftable,2015-02-01 18:05:00,2015-02-01 19:56:00,111.0,145538.06,True,"{""0"": 0, ""1"": 0, ""2"": 111}",2,2,2,1.0,2
Tumble_Dryer_2015-02-08_01,Tumble Dryer,Appliance2,Shiftable,2015-02-08 18:21:00,2015-02-08 20:22:00,121.0,156373.55,True,"{""0"": 0, ""1"": 22, ""2"": 99}",2,2,1,1.0,2
Tumble_Dryer_2015-02-08_02,Tumble Dryer,Appliance2,Shiftable,2015-02-08 20:40:00,2015-02-08 22:31:00,111.0,148469.12,True,"{""0"": 31, ""1"": 80, ""2"": 0}",1,1,0,0.5,2
Tumble_Dryer_2015-02-09_01,Tumble Dryer,Appliance2,Shiftable,2015-02-09 19:43:00,2015-02-09 21:44:00,121.0,156742.49,True,"{""0"": 0, ""1"": 104, ""2"": 17}",1,2,1,0.5,2
Tumble_Dryer_2015-02-14_01,Tumble Dryer,Appliance2,Shiftable,2015-02-14 16:31:00,2015-02-14 18:32:00,121.0,159305.38,True,"{""0"": 29, ""1"": 0, ""2"": 92}",2,0,2,1.0,2
Tumble_Dryer_2015-02-22_01,Tumble Dryer,Appliance2,Shiftable,2015-02-22 17:58:00,2015-02-22 19:44:00,106.0,134264.84,True,"{""0"": 0, ""1"": 0, ""2"": 106}",2,2,2,1.0,2
Tumble_Dryer_2015-03-02_01,Tumble Dryer,Appliance2,Shiftable,2015-03-02 18:31:00,2015-03-02 20:27:00,116.0,153024.13,True,"{""0"": 0, ""1"": 27, ""2"": 89}",2,2,1,1.0,3
Tumble_Dryer_2015-03-08_04,Tumble Dryer,Appliance2,Shiftable,2015-03-08 19:07:00,2015-03-08 19:48:00,41.0,46550.01,True,"{""0"": 0, ""1"": 0, ""2"": 41}",2,2,2,1.0,3
Tumble_Dryer_2015-03-08_05,Tumble Dryer,Appliance2,Shiftable,2015-03-08 19:54:00,2015-03-08 21:55:00,121.0,160996.81,True,"{""0"": 0, ""1"": 115, ""2"": 6}",1,2,1,0.5,3
Tumble_Dryer_2015-03-12_01,Tumble Dryer,Appliance2,Shiftable,2015-03-12 20:26:00,2015-03-12 22:32:00,126.0,167059.48,True,"{""0"": 32, ""1"": 94, ""2"": 0}",1,1,0,0.5,3
Tumble_Dryer_2015-03-15_01,Tumble Dryer,Appliance2,Shiftable,2015-03-15 17:27:00,2015-03-15 19:08:00,101.0,129592.12,True,"{""0"": 0, ""1"": 0, ""2"": 101}",2,2,2,1.0,3
Washing_Machine_2014-03-07_02,Washing Machine,Appliance3,Shiftable,2014-03-07 16:55:00,2014-03-07 17:18:00,23.0,31013.34,True,"{""0"": 5, ""1"": 0, ""2"": 18}",2,0,2,1.0,3
Washing_Machine_2014-04-06_01,Washing Machine,Appliance3,Shiftable,2014-04-06 18:20:00,2014-04-06 19:48:00,88.0,30543.7,True,"{""0"": 0, ""1"": 0, ""2"": 88}",2,2,2,1.0,4
Washing_Machine_2014-04-07_04,Washing Machine,Appliance3,Shiftable,2014-04-07 17:12:00,2014-04-07 18:42:00,90.0,39632.81,True,"{""0"": 0, ""1"": 0, ""2"": 90}",2,2,2,1.0,4
