event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential
Washing_Machine_2013-11-30_01,Washing Machine,Appliance2,Shiftable,2013-11-30 11:23:00,2013-11-30 13:36:00,133.0,51820.43,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 37, ""4"": 0, ""5"": 96}",5,3,5,1.0
Washing_Machine_2013-11-30_02,Washing Machine,Appliance2,Shiftable,2013-11-30 16:05:00,2013-11-30 16:24:00,19.0,1851.02,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 19, ""5"": 0}",4,4,4,0.8
Washing_Machine_2013-12-06_01,Washing Machine,Appliance2,Shiftable,2013-12-06 11:21:00,2013-12-06 13:38:00,137.0,63139.77,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 39, ""4"": 0, ""5"": 98}",5,3,5,1.0
Washing_Machine_2013-12-10_01,Washing Machine,Appliance2,Shiftable,2013-12-10 11:06:00,2013-12-10 13:20:00,134.0,41394.78,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 54, ""4"": 0, ""5"": 80}",5,3,5,1.0
Washing_Machine_2013-12-17_01,Washing Machine,Appliance2,Shiftable,2013-12-17 10:19:00,2013-12-17 12:31:00,132.0,39504.47,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 101, ""4"": 0, ""5"": 31}",3,3,5,0.6
Washing_Machine_2013-12-18_01,Washing Machine,Appliance2,Shiftable,2013-12-18 10:50:00,2013-12-18 13:20:00,150.0,65069.6,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 70, ""4"": 0, ""5"": 80}",5,3,5,1.0
Washing_Machine_2013-12-28_01,Washing Machine,Appliance2,Shiftable,2013-12-28 10:21:00,2013-12-28 12:37:00,136.0,40923.0,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 99, ""4"": 0, ""5"": 37}",3,3,5,0.6
Washing_Machine_2013-12-28_02,Washing Machine,Appliance2,Shiftable,2013-12-28 12:55:00,2013-12-28 15:07:00,132.0,45187.58,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 132}",5,5,5,1.0
Washing_Machine_2013-12-28_03,Washing Machine,Appliance2,Shiftable,2013-12-28 15:10:00,2013-12-28 17:21:00,131.0,47925.25,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 81, ""5"": 50}",4,5,4,0.8
Washing_Machine_2013-12-28_05,Washing Machine,Appliance2,Shiftable,2013-12-28 19:23:00,2013-12-28 19:54:00,31.0,3248.65,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 31, ""5"": 0}",4,4,4,0.8
Washing_Machine_2013-12-30_02,Washing Machine,Appliance2,Shiftable,2013-12-30 22:52:00,2013-12-30 22:59:00,7.0,804.23,True,"{""0"": 0, ""1"": 0, ""2"": 7, ""3"": 0, ""4"": 0, ""5"": 0}",2,2,2,0.4
Washing_Machine_2014-01-11_01,Washing Machine,Appliance2,Shiftable,2014-01-11 10:51:00,2014-01-11 12:08:00,77.0,41270.01,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 69, ""4"": 0, ""5"": 8}",3,3,5,0.6
Washing_Machine_2014-01-12_01,Washing Machine,Appliance2,Shiftable,2014-01-12 12:40:00,2014-01-12 14:08:00,88.0,45168.16,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 88}",5,5,5,1.0
Washing_Machine_2014-01-16_01,Washing Machine,Appliance2,Shiftable,2014-01-16 11:29:00,2014-01-16 13:43:00,134.0,62537.58,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 31, ""4"": 0, ""5"": 103}",5,3,5,1.0
Washing_Machine_2014-01-17_01,Washing Machine,Appliance2,Shiftable,2014-01-17 10:14:00,2014-01-17 12:29:00,135.0,63377.43,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 106, ""4"": 0, ""5"": 29}",3,3,5,0.6
Washing_Machine_2014-01-19_01,Washing Machine,Appliance2,Shiftable,2014-01-19 11:21:00,2014-01-19 12:38:00,77.0,43711.8,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 39, ""4"": 0, ""5"": 38}",3,3,5,0.6
Washing_Machine_2014-01-19_02,Washing Machine,Appliance2,Shiftable,2014-01-19 13:09:00,2014-01-19 14:25:00,76.0,29280.59,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 76}",5,5,5,1.0
Washing_Machine_2014-01-19_03,Washing Machine,Appliance2,Shiftable,2014-01-19 14:50:00,2014-01-19 15:09:00,19.0,1921.9,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 19}",5,5,5,1.0
Washing_Machine_2014-01-20_01,Washing Machine,Appliance2,Shiftable,2014-01-20 14:38:00,2014-01-20 15:38:00,60.0,27880.01,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 60}",5,5,5,1.0
Washing_Machine_2014-01-21_01,Washing Machine,Appliance2,Shiftable,2014-01-21 09:31:00,2014-01-21 11:45:00,134.0,62797.11,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 134, ""4"": 0, ""5"": 0}",3,3,3,0.6
Washing_Machine_2014-01-21_02,Washing Machine,Appliance2,Shiftable,2014-01-21 14:32:00,2014-01-21 15:20:00,48.0,21294.65,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 48}",5,5,5,1.0
Washing_Machine_2014-03-08_01,Washing Machine,Appliance2,Shiftable,2014-03-08 12:32:00,2014-03-08 14:44:00,132.0,34424.91,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 132}",5,5,5,1.0
Washing_Machine_2014-03-09_01,Washing Machine,Appliance2,Shiftable,2014-03-09 14:23:00,2014-03-09 16:38:00,135.0,66140.2,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 38, ""5"": 97}",5,5,4,1.0
Washing_Machine_2014-03-15_01,Washing Machine,Appliance2,Shiftable,2014-03-15 11:31:00,2014-03-15 13:41:00,130.0,38326.3,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 29, ""4"": 0, ""5"": 101}",5,3,5,1.0
Washing_Machine_2014-03-16_01,Washing Machine,Appliance2,Shiftable,2014-03-16 10:19:00,2014-03-16 12:32:00,133.0,46162.99,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 101, ""4"": 0, ""5"": 32}",3,3,5,0.6
Washing_Machine_2014-03-27_01,Washing Machine,Appliance2,Shiftable,2014-03-27 10:21:00,2014-03-27 12:34:00,133.0,46429.95,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 99, ""4"": 0, ""5"": 34}",3,3,5,0.6
Washing_Machine_2014-03-29_01,Washing Machine,Appliance2,Shiftable,2014-03-29 10:04:00,2014-03-29 12:18:00,134.0,48821.64,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 116, ""4"": 0, ""5"": 18}",3,3,5,0.6
Washing_Machine_2014-04-01_01,Washing Machine,Appliance2,Shiftable,2014-04-01 10:45:00,2014-04-01 12:03:00,78.0,43069.27,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 75, ""4"": 0, ""5"": 3}",3,3,5,0.6
Washing_Machine_2014-04-06_01,Washing Machine,Appliance2,Shiftable,2014-04-06 09:57:00,2014-04-06 12:11:00,134.0,59747.49,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 123, ""4"": 0, ""5"": 11}",3,3,5,0.6
Washing_Machine_2014-04-08_01,Washing Machine,Appliance2,Shiftable,2014-04-08 11:54:00,2014-04-08 14:05:00,131.0,40015.77,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 6, ""4"": 0, ""5"": 125}",5,3,5,1.0
Washing_Machine_2014-04-13_01,Washing Machine,Appliance2,Shiftable,2014-04-13 13:52:00,2014-04-13 16:03:00,131.0,40155.15,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 3, ""5"": 128}",5,5,4,1.0
Washing_Machine_2014-04-14_01,Washing Machine,Appliance2,Shiftable,2014-04-14 14:09:00,2014-04-14 15:04:00,55.0,11333.76,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 55}",5,5,5,1.0
Washing_Machine_2014-04-15_01,Washing Machine,Appliance2,Shiftable,2014-04-15 10:33:00,2014-04-15 12:42:00,129.0,46586.5,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 87, ""4"": 0, ""5"": 42}",3,3,5,0.6
Washing_Machine_2014-04-15_02,Washing Machine,Appliance2,Shiftable,2014-04-15 12:49:00,2014-04-15 12:58:00,9.0,958.24,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 9}",5,5,5,1.0
Washing_Machine_2014-04-18_01,Washing Machine,Appliance2,Shiftable,2014-04-18 09:55:00,2014-04-18 12:04:00,129.0,29760.94,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 125, ""4"": 0, ""5"": 4}",3,3,5,0.6
Washing_Machine_2014-04-18_02,Washing Machine,Appliance2,Shiftable,2014-04-18 12:08:00,2014-04-18 14:22:00,134.0,45188.28,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 134}",5,5,5,1.0
Washing_Machine_2014-04-18_03,Washing Machine,Appliance2,Shiftable,2014-04-18 14:53:00,2014-04-18 16:10:00,77.0,32101.05,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 10, ""5"": 67}",5,5,4,1.0
Washing_Machine_2014-04-24_01,Washing Machine,Appliance2,Shiftable,2014-04-24 12:46:00,2014-04-24 15:01:00,135.0,66338.79,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 135}",5,5,5,1.0
Washing_Machine_2014-04-28_01,Washing Machine,Appliance2,Shiftable,2014-04-28 10:04:00,2014-04-28 12:17:00,133.0,17261.69,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 116, ""4"": 0, ""5"": 17}",3,3,5,0.6
Washing_Machine_2014-05-02_01,Washing Machine,Appliance2,Shiftable,2014-05-02 19:27:00,2014-05-02 19:44:00,17.0,1811.31,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 17, ""5"": 0}",4,4,4,0.8
Washing_Machine_2014-05-03_01,Washing Machine,Appliance2,Shiftable,2014-05-03 13:26:00,2014-05-03 15:39:00,133.0,62183.16,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 133}",5,5,5,1.0
