event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential
Washing_Machine_2013-09-20_01,Washing Machine,Appliance2,Shiftable,2013-09-20 07:49:00,2013-09-20 09:27:00,98.0,72063.57,True,"{""0"": 0, ""1"": 98}",1,1,1,0.0
Washing_Machine_2013-09-22_02,Washing Machine,Appliance2,Shiftable,2013-09-22 08:51:00,2013-09-22 08:58:00,7.0,36.6,True,"{""0"": 0, ""1"": 7}",1,1,1,0.0
Washing_Machine_2013-09-22_03,Washing Machine,Appliance2,Shiftable,2013-09-22 09:07:00,2013-09-22 11:54:00,167.0,45503.92,True,"{""0"": 0, ""1"": 167}",1,1,1,0.0
Washing_Machine_2013-09-22_04,Washing Machine,Appliance2,Shiftable,2013-09-22 17:09:00,2013-09-22 17:17:00,8.0,40.8,True,"{""0"": 0, ""1"": 8}",1,1,1,0.0
Washing_Machine_2013-09-23_01,Washing Machine,Appliance2,Shiftable,2013-09-23 19:08:00,2013-09-23 21:33:00,145.0,76629.05,True,"{""0"": 93, ""1"": 52}",0,1,0,0.6413793103448275
Washing_Machine_2013-09-24_01,Washing Machine,Appliance2,Shiftable,2013-09-24 08:21:00,2013-09-24 08:27:00,6.0,36.67,True,"{""0"": 0, ""1"": 6}",1,1,1,0.0
Washing_Machine_2013-09-25_01,Washing Machine,Appliance2,Shiftable,2013-09-25 13:22:00,2013-09-25 16:17:00,175.0,48849.71,True,"{""0"": 159, ""1"": 16}",0,0,1,0.9085714285714286
Washing_Machine_2013-09-26_01,Washing Machine,Appliance2,Shiftable,2013-09-26 09:23:00,2013-09-26 11:05:00,102.0,61051.43,True,"{""0"": 0, ""1"": 102}",1,1,1,0.0
Washing_Machine_2013-09-29_01,Washing Machine,Appliance2,Shiftable,2013-09-29 14:49:00,2013-09-29 17:36:00,167.0,44917.25,True,"{""0"": 72, ""1"": 95}",1,0,1,0.4311377245508982
Washing_Machine_2013-10-01_01,Washing Machine,Appliance2,Shiftable,2013-10-01 18:12:00,2013-10-01 20:44:00,152.0,77701.21,True,"{""0"": 44, ""1"": 108}",1,1,0,0.2894736842105263
Washing_Machine_2013-10-02_01,Washing Machine,Appliance2,Shiftable,2013-10-02 17:21:00,2013-10-02 19:52:00,151.0,78212.99,True,"{""0"": 0, ""1"": 151}",1,1,1,0.0
Washing_Machine_2013-10-04_01,Washing Machine,Appliance2,Shiftable,2013-10-04 12:54:00,2013-10-04 14:30:00,96.0,34930.03,True,"{""0"": 90, ""1"": 6}",0,1,0,0.9375
Washing_Machine_2013-10-06_01,Washing Machine,Appliance2,Shiftable,2013-10-06 15:09:00,2013-10-06 17:33:00,144.0,75209.64,True,"{""0"": 52, ""1"": 92}",1,0,1,0.3611111111111111
Washing_Machine_2013-10-07_01,Washing Machine,Appliance2,Shiftable,2013-10-07 14:46:00,2013-10-07 17:43:00,177.0,45428.07,True,"{""0"": 75, ""1"": 102}",1,0,1,0.423728813559322
Washing_Machine_2013-10-09_01,Washing Machine,Appliance2,Shiftable,2013-10-09 14:23:00,2013-10-09 15:59:00,96.0,71048.89,False,"{""0"": 96, ""1"": 0}",0,0,0,0.0
Washing_Machine_2013-10-11_01,Washing Machine,Appliance2,Shiftable,2013-10-11 13:13:00,2013-10-11 16:08:00,175.0,51349.21,True,"{""0"": 168, ""1"": 7}",0,0,1,0.96
Washing_Machine_2013-10-13_01,Washing Machine,Appliance2,Shiftable,2013-10-13 17:19:00,2013-10-13 18:54:00,95.0,34487.16,True,"{""0"": 0, ""1"": 95}",1,1,1,0.0
Washing_Machine_2013-10-15_01,Washing Machine,Appliance2,Shiftable,2013-10-15 08:01:00,2013-10-15 09:36:00,95.0,29950.78,True,"{""0"": 0, ""1"": 95}",1,1,1,0.0
Washing_Machine_2013-10-20_01,Washing Machine,Appliance2,Shiftable,2013-10-20 14:55:00,2013-10-20 17:11:00,136.0,74985.95,True,"{""0"": 66, ""1"": 70}",1,0,1,0.4852941176470588
Washing_Machine_2013-10-21_01,Washing Machine,Appliance2,Shiftable,2013-10-21 07:02:00,2013-10-21 09:29:00,147.0,75701.14,True,"{""0"": 0, ""1"": 147}",1,1,1,0.0
Washing_Machine_2013-10-23_01,Washing Machine,Appliance2,Shiftable,2013-10-23 07:28:00,2013-10-23 09:56:00,148.0,72942.39,True,"{""0"": 0, ""1"": 148}",1,1,1,0.0
Washing_Machine_2013-10-23_02,Washing Machine,Appliance2,Shiftable,2013-10-23 12:47:00,2013-10-23 14:23:00,96.0,67386.82,True,"{""0"": 83, ""1"": 13}",0,1,0,0.8645833333333334
Washing_Machine_2013-12-26_01,Washing Machine,Appliance2,Shiftable,2013-12-26 15:25:00,2014-02-13 16:06:00,70601.0,37614.22,True,"{""0"": 29583, ""1"": 41018}",1,0,1,0.419016727808388
Washing_Machine_2014-02-17_01,Washing Machine,Appliance2,Shiftable,2014-02-17 23:01:00,2014-02-18 01:55:00,174.0,6658.5,True,"{""0"": 55, ""1"": 119}",1,1,0,0.3160919540229885
Washing_Machine_2014-02-18_01,Washing Machine,Appliance2,Shiftable,2014-02-18 09:55:00,2014-02-18 13:22:00,207.0,891.57,True,"{""0"": 22, ""1"": 185}",1,1,0,0.10628019323671498
Washing_Machine_2014-02-18_02,Washing Machine,Appliance2,Shiftable,2014-02-18 17:57:00,2014-02-18 18:52:00,55.0,1339.0,True,"{""0"": 0, ""1"": 55}",1,1,1,0.0
Washing_Machine_2014-02-20_01,Washing Machine,Appliance2,Shiftable,2014-02-20 20:52:00,2014-02-20 22:47:00,115.0,32146.36,True,"{""0"": 69, ""1"": 46}",0,0,1,0.6
Washing_Machine_2014-02-21_01,Washing Machine,Appliance2,Shiftable,2014-02-21 18:39:00,2014-02-22 15:58:00,1279.0,12.0,True,"{""0"": 600, ""1"": 679}",1,1,0,0.4691164972634871
Washing_Machine_2014-02-24_01,Washing Machine,Appliance2,Shiftable,2014-02-24 11:17:00,2014-02-24 12:50:00,93.0,9979.52,True,"{""0"": 0, ""1"": 93}",1,1,1,0.0
Washing_Machine_2014-02-24_02,Washing Machine,Appliance2,Shiftable,2014-02-24 13:10:00,2014-02-24 15:56:00,166.0,26497.22,False,"{""0"": 166, ""1"": 0}",0,0,0,0.0
Washing_Machine_2014-02-26_01,Washing Machine,Appliance2,Shiftable,2014-02-26 09:37:00,2014-02-26 09:47:00,10.0,1038.66,True,"{""0"": 0, ""1"": 10}",1,1,1,0.0
Washing_Machine_2014-03-02_01,Washing Machine,Appliance2,Shiftable,2014-03-02 16:41:00,2014-03-02 19:27:00,166.0,22062.83,True,"{""0"": 0, ""1"": 166}",1,1,1,0.0
Washing_Machine_2014-03-03_02,Washing Machine,Appliance2,Shiftable,2014-03-03 14:07:00,2014-03-03 16:52:00,165.0,46987.45,True,"{""0"": 114, ""1"": 51}",0,0,1,0.6909090909090909
Washing_Machine_2014-03-04_01,Washing Machine,Appliance2,Shiftable,2014-03-04 09:33:00,2014-03-04 12:18:00,165.0,46320.3,True,"{""0"": 0, ""1"": 165}",1,1,1,0.0
Washing_Machine_2014-03-07_01,Washing Machine,Appliance2,Shiftable,2014-03-07 08:39:00,2014-03-07 08:50:00,11.0,44.92,True,"{""0"": 0, ""1"": 11}",1,1,1,0.0
Washing_Machine_2014-03-07_02,Washing Machine,Appliance2,Shiftable,2014-03-07 20:01:00,2014-03-07 21:35:00,94.0,22217.74,True,"{""0"": 94, ""1"": 0}",0,0,0,1.0
Washing_Machine_2014-03-08_01,Washing Machine,Appliance2,Shiftable,2014-03-08 09:23:00,2014-03-08 11:59:00,156.0,75463.12,True,"{""0"": 0, ""1"": 156}",1,1,1,0.0
Washing_Machine_2014-03-09_01,Washing Machine,Appliance2,Shiftable,2014-03-09 06:49:00,2014-03-09 08:19:00,90.0,11809.15,True,"{""0"": 0, ""1"": 90}",1,1,1,0.0
Washing_Machine_2014-03-10_02,Washing Machine,Appliance2,Shiftable,2014-03-10 15:59:00,2014-03-10 17:35:00,96.0,40976.54,True,"{""0"": 2, ""1"": 94}",1,0,1,0.020833333333333332
Washing_Machine_2014-03-12_01,Washing Machine,Appliance2,Shiftable,2014-03-12 14:41:00,2014-03-12 16:26:00,105.0,41008.39,True,"{""0"": 80, ""1"": 25}",0,0,1,0.7619047619047619
Washing_Machine_2014-03-14_01,Washing Machine,Appliance2,Shiftable,2014-03-14 10:49:00,2014-03-14 12:29:00,100.0,41173.92,True,"{""0"": 0, ""1"": 100}",1,1,1,0.0
Washing_Machine_2014-03-14_02,Washing Machine,Appliance2,Shiftable,2014-03-14 13:07:00,2014-03-14 14:36:00,89.0,40021.51,False,"{""0"": 89, ""1"": 0}",0,0,0,0.0
Washing_Machine_2014-03-16_01,Washing Machine,Appliance2,Shiftable,2014-03-16 18:02:00,2014-03-16 19:42:00,100.0,34387.69,True,"{""0"": 0, ""1"": 100}",1,1,1,0.0
Washing_Machine_2014-03-17_01,Washing Machine,Appliance2,Shiftable,2014-03-17 10:09:00,2014-03-17 11:50:00,101.0,71323.62,True,"{""0"": 0, ""1"": 101}",1,1,1,0.0
Washing_Machine_2014-03-18_01,Washing Machine,Appliance2,Shiftable,2014-03-18 16:51:00,2014-03-18 18:20:00,89.0,34027.81,True,"{""0"": 0, ""1"": 89}",1,1,1,0.0
Washing_Machine_2014-03-20_01,Washing Machine,Appliance2,Shiftable,2014-03-20 12:30:00,2014-03-20 15:24:00,174.0,45940.98,True,"{""0"": 144, ""1"": 30}",0,1,0,0.8275862068965517
