event_id,appliance_name,orig_when,orig_season,orig_start_time,orig_end_time,orig_minutes,orig_total_W,orig_total_cost,orig_level_0_minutes,orig_level_0_W,orig_level_0_rate,orig_level_0_cost,orig_level_1_minutes,orig_level_1_W,orig_level_1_rate,orig_level_1_cost,orig_level_2_minutes,orig_level_2_W,orig_level_2_rate,orig_level_2_cost,sched_when,sched_season,sched_start_time,sched_end_time,sched_minutes,sched_total_W,sched_total_cost,sched_level_0_minutes,sched_level_0_W,sched_level_0_rate,sched_level_0_cost,sched_level_1_minutes,sched_level_1_W,sched_level_1_rate,sched_level_1_cost,sched_level_2_minutes,sched_level_2_W,sched_level_2_rate,sched_level_2_cost
Tumble_Dryer_2014-06-05_01,Tumble Dryer,original,summer,2014-06-05 16:08:00,2014-06-05 16:15:00,7,1361.56,0.010892480000000001,0,0.0,0.4,0.0,7,1361.5600000000002,0.48,0.010892480000000001,0,0.0,0.6,0.0,scheduled,summer,2014-06-06 06:00:00,2014-06-06 06:07:00,7,1361.56,0.009077066666666668,7,1361.5600000000002,0.4,0.009077066666666668,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Tumble_Dryer_2014-07-17_02,Tumble Dryer,original,summer,2014-07-17 14:42:00,2014-07-17 16:47:00,125,1618.76,0.012950080000000015,0,0.0,0.4,0.0,125,1618.7600000000018,0.48,0.012950080000000015,0,0.0,0.6,0.0,scheduled,summer,2014-07-18 06:00:00,2014-07-18 08:05:00,125,1618.76,0.010791733333333347,125,1618.7600000000018,0.4,0.010791733333333347,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Tumble_Dryer_2015-06-08_01,Tumble Dryer,original,summer,2015-06-08 18:39:00,2015-06-08 19:27:00,48,71047.9,0.7104789999999993,0,0.0,0.4,0.0,0,0.0,0.48,0.0,48,71047.89999999994,0.6,0.7104789999999993,scheduled,summer,2015-06-09 06:00:00,2015-06-09 06:48:00,48,71047.9,0.4736526666666662,48,71047.89999999994,0.4,0.4736526666666662,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Tumble_Dryer_2015-06-08_02,Tumble Dryer,original,summer,2015-06-08 19:37:00,2015-06-08 20:07:00,30,28062.45,0.2675286900000001,0,0.0,0.4,0.0,7,6547.905000000001,0.48,0.052383240000000005,23,21514.545000000013,0.6,0.2151454500000001,scheduled,summer,2015-06-09 06:48:00,2015-06-09 07:18:00,30,28062.45,0.18708300000000014,30,28062.45000000002,0.4,0.18708300000000014,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Tumble_Dryer_2015-06-18_01,Tumble Dryer,original,summer,2015-06-18 17:50:00,2015-06-18 18:02:00,12,7904.19,0.0790419,0,0.0,0.4,0.0,0,0.0,0.48,0.0,12,7904.19,0.6,0.0790419,scheduled,summer,2015-06-19 06:00:00,2015-06-19 06:12:00,12,7904.19,0.05269460000000001,12,7904.19,0.4,0.05269460000000001,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Washing_Machine_2014-05-28_01,Washing Machine,original,summer,2014-05-28 18:33:00,2014-05-28 19:06:00,33,1961.91,0.01961910000000001,0,0.0,0.4,0.0,0,0.0,0.48,0.0,33,1961.910000000001,0.6,0.01961910000000001,scheduled,summer,2014-05-29 06:00:00,2014-05-29 06:33:00,33,1961.91,0.013079400000000008,33,1961.910000000001,0.4,0.013079400000000008,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Washing_Machine_2014-05-29_02,Washing Machine,original,summer,2014-05-29 20:36:00,2014-05-29 21:19:00,43,26121.66,0.20897327999999984,0,0.0,0.4,0.0,43,26121.65999999998,0.48,0.20897327999999984,0,0.0,0.6,0.0,scheduled,summer,2014-05-30 06:00:00,2014-05-30 06:43:00,43,26121.66,0.1741443999999999,43,26121.65999999998,0.4,0.1741443999999999,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Washing_Machine_2014-05-31_04,Washing Machine,original,summer,2014-05-31 18:53:00,2014-05-31 19:27:00,34,1851.56,0.018515600000000007,0,0.0,0.4,0.0,0,0.0,0.48,0.0,34,1851.5600000000009,0.6,0.018515600000000007,scheduled,summer,2014-06-01 06:00:00,2014-06-01 06:34:00,34,1851.56,0.01234373333333334,34,1851.5600000000009,0.4,0.01234373333333334,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Washing_Machine_2014-06-02_03,Washing Machine,original,summer,2014-06-02 19:21:00,2014-06-02 20:03:00,42,22936.53,0.22608865285714297,0,0.0,0.4,0.0,3,1638.3235714285715,0.48,0.013106588571428572,39,21298.20642857144,0.6,0.2129820642857144,scheduled,summer,2014-06-03 06:00:00,2014-06-03 06:42:00,42,22936.53,0.15291020000000013,42,22936.530000000017,0.4,0.15291020000000013,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Washing_Machine_2014-06-03_01,Washing Machine,original,summer,2014-06-03 13:07:00,2014-06-03 14:14:00,67,16873.11,0.11718836597014932,53,13347.385522388073,0.4,0.08898257014925381,14,3525.724477611939,0.48,0.028205795820895514,0,0.0,0.6,0.0,scheduled,summer,2014-06-03 13:12:00,2014-06-03 14:19:00,67,16873.11,0.11886728238805977,48,12088.198208955233,0.4,0.08058798805970156,19,4784.911791044775,0.48,0.0382792943283582,0,0.0,0.6,0.0
