event_id,appliance_name,when,season,start_time,end_time,minutes,total_W,total_cost,level_0_minutes,level_0_W,level_0_rate,level_0_cost,level_1_minutes,level_1_W,level_1_rate,level_1_cost,level_2_minutes,level_2_W,level_2_rate,level_2_cost
Freezer_2014-06-01_01,Freezer,original,summer,2014-06-01 00:52:00,2014-06-01 01:19:00,27,3961.7,0.02641133333333332,27,3961.699999999998,0.4,0.02641133333333332,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Freezer_2014-06-01_02,Freezer,original,summer,2014-06-01 01:56:00,2014-06-01 02:22:00,26,3865.29,0.0257686,26,3865.2899999999995,0.4,0.0257686,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Freezer_2014-06-01_03,Freezer,original,summer,2014-06-01 02:59:00,2014-06-01 03:25:00,26,3776.09,0.025173933333333332,26,3776.0899999999992,0.4,0.025173933333333332,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Freezer_2014-06-01_04,Freezer,original,summer,2014-06-01 04:02:00,2014-06-01 04:27:00,25,3579.66,0.023864400000000008,25,3579.6600000000008,0.4,0.023864400000000008,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Freezer_2014-06-01_05,Freezer,original,summer,2014-06-01 05:03:00,2014-06-01 05:28:00,25,3609.23,0.024061533333333343,25,3609.2300000000014,0.4,0.024061533333333343,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Freezer_2014-06-01_06,Freezer,original,summer,2014-06-01 06:05:00,2014-06-01 06:29:00,24,3578.74,0.023858266666666673,24,3578.7400000000007,0.4,0.023858266666666673,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Freezer_2014-06-01_07,Freezer,original,summer,2014-06-01 07:06:00,2014-06-01 07:32:00,26,3731.5,0.02487666666666668,26,3731.5000000000014,0.4,0.02487666666666668,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Freezer_2014-06-01_08,Freezer,original,summer,2014-06-01 08:08:00,2014-06-01 08:35:00,27,3906.34,0.02604226666666666,27,3906.339999999999,0.4,0.02604226666666666,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Freezer_2014-06-01_09,Freezer,original,summer,2014-06-01 09:11:00,2014-06-01 09:40:00,29,4073.66,0.02715773333333333,29,4073.659999999999,0.4,0.02715773333333333,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Freezer_2014-06-01_10,Freezer,original,summer,2014-06-01 10:15:00,2014-06-01 10:44:00,29,4183.27,0.027888466666666657,29,4183.269999999998,0.4,0.027888466666666657,0,0.0,0.48,0.0,0,0.0,0.6,0.0
