event_id,appliance_name,when,season,start_time,end_time,minutes,total_W,total_cost,level_0_minutes,level_0_W,level_0_rate,level_0_cost,level_1_minutes,level_1_W,level_1_rate,level_1_cost,level_2_minutes,level_2_W,level_2_rate,level_2_cost
Fridge_2013-11-01_01,Fridge,original,winter,2013-11-01 22:20:00,2013-11-01 22:36:00,16,1161.7,0.00832551666666667,16,1161.7000000000003,0.43,0.00832551666666667,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-01_02,Fridge,original,winter,2013-11-01 23:31:00,2013-11-01 23:46:00,15,1111.29,0.007964245,15,1111.29,0.43,0.007964245,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-02_01,Fridge,original,winter,2013-11-02 00:41:00,2013-11-02 00:55:00,14,1023.94,0.0073382366666666695,14,1023.9400000000004,0.43,0.0073382366666666695,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-02_02,Fridge,original,winter,2013-11-02 01:51:00,2013-11-02 02:05:00,14,1004.4,0.007198199999999999,14,1004.4,0.43,0.007198199999999999,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-02_03,Fridge,original,winter,2013-11-02 03:03:00,2013-11-02 03:17:00,14,991.59,0.007106395000000002,14,991.5900000000003,0.43,0.007106395000000002,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-02_04,Fridge,original,winter,2013-11-02 04:18:00,2013-11-02 04:32:00,14,1016.67,0.007286135,14,1016.6700000000002,0.43,0.007286135,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-02_05,Fridge,original,winter,2013-11-02 05:36:00,2013-11-02 05:50:00,14,997.51,0.007148821666666665,14,997.5099999999996,0.43,0.007148821666666665,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-02_06,Fridge,original,winter,2013-11-02 06:52:00,2013-11-02 07:07:00,15,1043.16,0.007475979999999999,15,1043.1599999999999,0.43,0.007475979999999999,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-02_07,Fridge,original,winter,2013-11-02 07:23:00,2013-11-02 07:29:00,6,60.71,0.00043508833333333335,6,60.71,0.43,0.00043508833333333335,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-02_08,Fridge,original,winter,2013-11-02 07:54:00,2013-11-02 08:10:00,16,1129.8,0.008096899999999999,16,1129.7999999999997,0.43,0.008096899999999999,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-02_09,Fridge,original,winter,2013-11-02 09:07:00,2013-11-02 09:22:00,15,1107.59,0.007937728333333333,15,1107.59,0.43,0.007937728333333333,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-02_10,Fridge,original,winter,2013-11-02 10:21:00,2013-11-02 10:37:00,16,1044.5,0.007485583333333334,16,1044.5,0.43,0.007485583333333334,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-02_11,Fridge,original,winter,2013-11-02 11:32:00,2013-11-02 11:46:00,14,1064.18,0.007626623333333331,14,1064.1799999999998,0.43,0.007626623333333331,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-02_12,Fridge,original,winter,2013-11-02 12:46:00,2013-11-02 13:01:00,15,1049.94,0.007524569999999999,15,1049.9399999999998,0.43,0.007524569999999999,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-02_13,Fridge,original,winter,2013-11-02 14:02:00,2013-11-02 14:17:00,15,1092.19,0.00782736166666667,15,1092.1900000000003,0.43,0.00782736166666667,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-02_14,Fridge,original,winter,2013-11-02 15:16:00,2013-11-02 15:31:00,15,1064.5,0.0076289166666666675,15,1064.5000000000002,0.43,0.0076289166666666675,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-02_15,Fridge,original,winter,2013-11-02 16:34:00,2013-11-02 16:49:00,15,1103.98,0.007911856666666666,15,1103.98,0.43,0.007911856666666666,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-02_16,Fridge,original,winter,2013-11-02 17:47:00,2013-11-02 18:03:00,16,1198.6,0.0101881,0,0.0,0.43,0.0,0,0.0,0.46,0.0,16,1198.6,0.51,0.0101881
Fridge_2013-11-02_17,Fridge,original,winter,2013-11-02 18:57:00,2013-11-02 19:12:00,15,1048.9,0.008915650000000006,0,0.0,0.43,0.0,0,0.0,0.46,0.0,15,1048.9000000000005,0.51,0.008915650000000006
Fridge_2013-11-02_18,Fridge,original,winter,2013-11-02 20:00:00,2013-11-02 20:14:00,14,1048.8,0.0080408,0,0.0,0.43,0.0,14,1048.8,0.46,0.0080408,0,0.0,0.51,0.0
Fridge_2013-11-02_19,Fridge,original,winter,2013-11-02 21:07:00,2013-11-02 21:22:00,15,1080.42,0.00828322,0,0.0,0.43,0.0,15,1080.42,0.46,0.00828322,0,0.0,0.51,0.0
Fridge_2013-11-02_20,Fridge,original,winter,2013-11-02 22:17:00,2013-11-02 22:33:00,16,1107.94,0.00794023666666667,16,1107.9400000000003,0.43,0.00794023666666667,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-02_21,Fridge,original,winter,2013-11-02 23:34:00,2013-11-02 23:48:00,14,1025.3,0.007347983333333332,14,1025.3,0.43,0.007347983333333332,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-03_01,Fridge,original,winter,2013-11-03 00:53:00,2013-11-03 01:07:00,14,1033.44,0.007406319999999998,14,1033.4399999999998,0.43,0.007406319999999998,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-03_02,Fridge,original,winter,2013-11-03 02:13:00,2013-11-03 02:28:00,15,1059.6,0.0075937999999999995,15,1059.6,0.43,0.0075937999999999995,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-03_03,Fridge,original,winter,2013-11-03 03:37:00,2013-11-03 03:52:00,15,1042.32,0.007469960000000002,15,1042.3200000000004,0.43,0.007469960000000002,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-03_04,Fridge,original,winter,2013-11-03 05:01:00,2013-11-03 05:15:00,14,1026.1,0.007353716666666665,14,1026.0999999999997,0.43,0.007353716666666665,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-03_05,Fridge,original,winter,2013-11-03 06:26:00,2013-11-03 06:41:00,15,1090.71,0.007816754999999996,15,1090.7099999999996,0.43,0.007816754999999996,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-03_06,Fridge,original,winter,2013-11-03 07:41:00,2013-11-03 07:58:00,17,1087.91,0.007796688333333334,17,1087.91,0.43,0.007796688333333334,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-03_07,Fridge,original,winter,2013-11-03 08:55:00,2013-11-03 09:11:00,16,1086.08,0.007783573333333333,16,1086.08,0.43,0.007783573333333333,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-03_08,Fridge,original,winter,2013-11-03 10:07:00,2013-11-03 10:22:00,15,1082.88,0.007760640000000001,15,1082.88,0.43,0.007760640000000001,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-03_09,Fridge,original,winter,2013-11-03 11:20:00,2013-11-03 11:34:00,14,1050.2,0.007526433333333333,14,1050.2,0.43,0.007526433333333333,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-03_10,Fridge,original,winter,2013-11-03 12:29:00,2013-11-03 12:46:00,17,1314.54,0.00942087,17,1314.54,0.43,0.00942087,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-03_11,Fridge,original,winter,2013-11-03 13:37:00,2013-11-03 13:45:00,8,503.61,0.0036092050000000007,8,503.61000000000007,0.43,0.0036092050000000007,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-03_12,Fridge,original,winter,2013-11-03 14:43:00,2013-11-03 14:59:00,16,1138.22,0.008157243333333331,16,1138.2199999999998,0.43,0.008157243333333331,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-03_13,Fridge,original,winter,2013-11-03 15:55:00,2013-11-03 16:11:00,16,1113.87,0.007982734999999996,16,1113.8699999999994,0.43,0.007982734999999996,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-03_14,Fridge,original,winter,2013-11-03 16:48:00,2013-11-03 16:54:00,6,73.62,0.00052761,6,73.62,0.43,0.00052761,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge_2013-11-03_15,Fridge,original,winter,2013-11-03 17:02:00,2013-11-03 17:20:00,18,1226.54,0.010425589999999997,0,0.0,0.43,0.0,0,0.0,0.46,0.0,18,1226.5399999999995,0.51,0.010425589999999997
Fridge_2013-11-03_16,Fridge,original,winter,2013-11-03 18:10:00,2013-11-03 18:27:00,17,1272.7,0.010817950000000002,0,0.0,0.43,0.0,0,0.0,0.46,0.0,17,1272.7000000000003,0.51,0.010817950000000002
Fridge_2013-11-03_17,Fridge,original,winter,2013-11-03 19:19:00,2013-11-03 19:35:00,16,1105.81,0.009399384999999998,0,0.0,0.43,0.0,0,0.0,0.46,0.0,16,1105.8099999999997,0.51,0.009399384999999998
