event_id,appliance_name,appliance_ID,Shiftability,original_start_time,original_end_time,duration(min),energy(W),is_reschedulable
Fridge-Freezer_2014-06-01_01,Fridge-Freezer,Appliance1,Base,2014-06-01 00:17:00,2014-06-01 01:06:00,49.0,4401.1,False
Fridge-Freezer_2014-06-01_02,Fridge-Freezer,Appliance1,Base,2014-06-01 02:21:00,2014-06-01 03:08:00,47.0,4225.02,False
Fridge-Freezer_2014-06-01_03,Fridge-Freezer,Appliance1,Base,2014-06-01 04:27:00,2014-06-01 05:13:00,46.0,4087.68,False
Fridge-Freezer_2014-06-01_04,Fridge-Freezer,Appliance1,Base,2014-06-01 06:39:00,2014-06-01 07:24:00,45.0,4021.02,False
Fridge-Freezer_2014-06-01_05,Fridge-Freezer,Appliance1,Base,2014-06-01 08:55:00,2014-06-01 09:39:00,44.0,3776.07,False
Fridge-Freezer_2014-06-01_06,Fridge-Freezer,Appliance1,Base,2014-06-01 10:59:00,2014-06-01 11:44:00,45.0,4079.72,False
Fridge-Freezer_2014-06-01_07,Fridge-Freezer,Appliance1,Base,2014-06-01 12:54:00,2014-06-01 13:40:00,46.0,4213.01,False
Fridge-Freezer_2014-06-01_08,Fridge-Freezer,Appliance1,Base,2014-06-01 14:54:00,2014-06-01 15:54:00,60.0,6797.22,False
Fridge-Freezer_2014-06-01_09,Fridge-Freezer,Appliance1,Base,2014-06-01 15:59:00,2014-06-01 17:49:00,110.0,6236.33,False
Fridge-Freezer_2014-06-01_10,Fridge-Freezer,Appliance1,Base,2014-06-01 18:51:00,2014-06-01 19:47:00,56.0,5155.85,False
Fridge-Freezer_2014-06-01_11,Fridge-Freezer,Appliance1,Base,2014-06-01 20:48:00,2014-06-01 21:44:00,56.0,5062.0,False
Fridge-Freezer_2014-06-01_12,Fridge-Freezer,Appliance1,Base,2014-06-01 22:49:00,2014-06-01 23:41:00,52.0,4755.03,False
Fridge-Freezer_2014-06-02_01,Fridge-Freezer,Appliance1,Base,2014-06-02 00:48:00,2014-06-02 01:38:00,50.0,4493.2,False
Fridge-Freezer_2014-06-02_02,Fridge-Freezer,Appliance1,Base,2014-06-02 02:47:00,2014-06-02 03:34:00,47.0,4304.13,False
Fridge-Freezer_2014-06-02_03,Fridge-Freezer,Appliance1,Base,2014-06-02 04:44:00,2014-06-02 05:31:00,47.0,4246.72,False
Fridge-Freezer_2014-06-02_04,Fridge-Freezer,Appliance1,Base,2014-06-02 06:28:00,2014-06-02 07:22:00,54.0,4755.78,False
Fridge-Freezer_2014-06-02_05,Fridge-Freezer,Appliance1,Base,2014-06-02 08:18:00,2014-06-02 09:01:00,43.0,3826.16,False
Fridge-Freezer_2014-06-02_06,Fridge-Freezer,Appliance1,Base,2014-06-02 09:59:00,2014-06-02 10:42:00,43.0,1754.59,False
Fridge-Freezer_2014-06-02_07,Fridge-Freezer,Appliance1,Base,2014-06-02 11:41:00,2014-06-02 12:24:00,43.0,4070.87,False
Fridge-Freezer_2014-06-02_08,Fridge-Freezer,Appliance1,Base,2014-06-02 13:23:00,2014-06-02 14:06:00,43.0,3858.75,False
Fridge-Freezer_2014-06-02_09,Fridge-Freezer,Appliance1,Base,2014-06-02 15:05:00,2014-06-02 16:00:00,55.0,4537.39,False
Fridge-Freezer_2014-06-02_10,Fridge-Freezer,Appliance1,Base,2014-06-02 16:36:00,2014-06-02 17:30:00,54.0,3029.39,False
Fridge-Freezer_2014-06-02_11,Fridge-Freezer,Appliance1,Base,2014-06-02 17:36:00,2014-06-02 20:36:00,180.0,16546.18,False
Fridge-Freezer_2014-06-02_12,Fridge-Freezer,Appliance1,Base,2014-06-02 21:24:00,2014-06-02 22:16:00,52.0,4544.6,False
Fridge-Freezer_2014-06-02_13,Fridge-Freezer,Appliance1,Base,2014-06-02 23:19:00,2014-06-03 00:07:00,48.0,4264.5,False
Fridge-Freezer_2014-06-03_01,Fridge-Freezer,Appliance1,Base,2014-06-03 01:20:00,2014-06-03 02:08:00,48.0,4380.1,False
Fridge-Freezer_2014-06-03_02,Fridge-Freezer,Appliance1,Base,2014-06-03 03:26:00,2014-06-03 04:16:00,50.0,4517.19,False
Fridge-Freezer_2014-06-03_03,Fridge-Freezer,Appliance1,Base,2014-06-03 05:35:00,2014-06-03 06:25:00,50.0,4493.56,False
Fridge-Freezer_2014-06-03_04,Fridge-Freezer,Appliance1,Base,2014-06-03 07:02:00,2014-06-03 07:49:00,47.0,2773.39,False
Fridge-Freezer_2014-06-03_05,Fridge-Freezer,Appliance1,Base,2014-06-03 08:51:00,2014-06-03 09:37:00,46.0,4078.51,False
Fridge-Freezer_2014-06-03_06,Fridge-Freezer,Appliance1,Base,2014-06-03 10:43:00,2014-06-03 11:29:00,46.0,4095.84,False
Fridge-Freezer_2014-06-03_07,Fridge-Freezer,Appliance1,Base,2014-06-03 12:36:00,2014-06-03 13:21:00,45.0,4155.55,False
Fridge-Freezer_2014-06-03_08,Fridge-Freezer,Appliance1,Base,2014-06-03 14:26:00,2014-06-03 15:15:00,49.0,4202.09,False
Fridge-Freezer_2014-06-03_09,Fridge-Freezer,Appliance1,Base,2014-06-03 16:09:00,2014-06-03 16:46:00,37.0,3333.38,False
Fridge-Freezer_2014-06-03_10,Fridge-Freezer,Appliance1,Base,2014-06-03 17:43:00,2014-06-03 18:41:00,58.0,7505.47,False
Fridge-Freezer_2014-06-03_11,Fridge-Freezer,Appliance1,Base,2014-06-03 18:47:00,2014-06-03 19:48:00,61.0,5865.88,False
Fridge-Freezer_2014-06-03_12,Fridge-Freezer,Appliance1,Base,2014-06-03 20:39:00,2014-06-03 21:27:00,48.0,4312.63,False
Fridge-Freezer_2014-06-03_13,Fridge-Freezer,Appliance1,Base,2014-06-03 22:17:00,2014-06-03 22:56:00,39.0,3465.4,False
Fridge-Freezer_2014-06-03_14,Fridge-Freezer,Appliance1,Base,2014-06-03 23:45:00,2014-06-04 00:21:00,36.0,3327.91,False
Fridge-Freezer_2014-06-04_01,Fridge-Freezer,Appliance1,Base,2014-06-04 01:15:00,2014-06-04 01:50:00,35.0,3248.61,False
Fridge-Freezer_2014-06-04_02,Fridge-Freezer,Appliance1,Base,2014-06-04 02:46:00,2014-06-04 03:21:00,35.0,3239.44,False
Fridge-Freezer_2014-06-04_03,Fridge-Freezer,Appliance1,Base,2014-06-04 04:18:00,2014-06-04 04:54:00,36.0,3180.99,False
Fridge-Freezer_2014-06-04_04,Fridge-Freezer,Appliance1,Base,2014-06-04 05:52:00,2014-06-04 06:27:00,35.0,3219.67,False
Fridge-Freezer_2014-06-04_05,Fridge-Freezer,Appliance1,Base,2014-06-04 07:04:00,2014-06-04 07:58:00,54.0,4890.09,False
Fridge-Freezer_2014-06-04_06,Fridge-Freezer,Appliance1,Base,2014-06-04 08:47:00,2014-06-04 09:28:00,41.0,3651.47,False
Fridge-Freezer_2014-06-04_07,Fridge-Freezer,Appliance1,Base,2014-06-04 10:21:00,2014-06-04 11:00:00,39.0,3449.45,False
