event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,schedule_status,season,duration(min),energy(W)
Tumble_Dryer_2014-05-11_02,Tumble Dryer,2014-05-11 18:12:00,2014-05-11 20:02:00,2014-05-12 06:00:00,2014-05-12 07:50:00,SUCCESS,summer,110.0,71919.94
Tumble_Dryer_2014-05-26_03,Tumble Dryer,2014-05-26 18:07:00,2014-05-26 20:07:00,2014-05-27 06:00:00,2014-05-27 08:00:00,SUCCESS,summer,120.0,95043.39
Tumble_Dryer_2014-06-07_01,Tumble Dryer,2014-06-07 16:13:00,2014-06-07 18:02:00,2014-06-08 06:00:00,2014-06-08 07:49:00,SUCCESS,summer,109.0,26582.34
Tumble_Dryer_2014-06-09_01,Tumble Dryer,2014-06-09 21:00:00,2014-06-09 23:01:00,2014-06-10 06:00:00,2014-06-10 08:01:00,SUCCESS,summer,121.0,115611.35
Tumble_Dryer_2014-06-15_01,Tumble Dryer,2014-06-15 16:04:00,2014-06-15 17:59:00,2014-06-16 06:00:00,2014-06-16 07:55:00,SUCCESS,summer,115.0,98908.33
Tumble_Dryer_2014-06-15_02,Tumble Dryer,2014-06-15 18:00:00,2014-06-15 19:56:00,2014-06-16 07:55:00,2014-06-16 09:51:00,SUCCESS,summer,116.0,110373.31
Tumble_Dryer_2014-06-29_01,Tumble Dryer,2014-06-29 12:23:00,2014-06-29 14:05:00,2014-06-29 12:28:00,2014-06-29 14:10:00,SUCCESS,summer,102.0,18750.75
Tumble_Dryer_2014-09-14_02,Tumble Dryer,2014-09-14 15:00:00,2014-09-14 15:06:00,2014-09-15 06:00:00,2014-09-15 06:06:00,SUCCESS,summer,6.0,279.0
Tumble_Dryer_2014-10-10_01,Tumble Dryer,2014-10-10 16:17:00,2014-10-10 17:45:00,2014-10-11 06:00:00,2014-10-11 07:28:00,SUCCESS,summer,88.0,41021.6
Tumble_Dryer_2014-10-12_05,Tumble Dryer,2014-10-12 21:25:00,2014-10-12 21:33:00,2014-10-13 06:00:00,2014-10-13 06:08:00,SUCCESS,summer,8.0,425.14
Tumble_Dryer_2014-10-19_01,Tumble Dryer,2014-10-19 15:15:00,2014-10-19 17:07:00,2014-10-20 06:00:00,2014-10-20 07:52:00,SUCCESS,summer,112.0,105252.7
Tumble_Dryer_2014-10-19_02,Tumble Dryer,2014-10-19 18:06:00,2014-10-19 22:54:00,2014-10-20 07:52:00,2014-10-20 12:40:00,SUCCESS,summer,288.0,400049.41
Tumble_Dryer_2014-10-20_02,Tumble Dryer,2014-10-20 16:14:00,2014-10-20 17:30:00,2014-10-21 06:00:00,2014-10-21 07:16:00,SUCCESS,summer,76.0,156507.67
Washing_Machine_2014-05-26_04,Washing Machine,2014-05-26 18:03:00,2014-05-26 19:32:00,2014-05-27 06:00:00,2014-05-27 07:29:00,SUCCESS,summer,89.0,28888.55
Washing_Machine_2014-06-01_01,Washing Machine,2014-06-01 14:49:00,2014-06-01 16:20:00,2014-06-02 06:00:00,2014-06-02 07:31:00,SUCCESS,summer,91.0,3838.49
Washing_Machine_2014-06-01_02,Washing Machine,2014-06-01 17:16:00,2014-06-01 20:06:00,2014-06-02 07:31:00,2014-06-02 10:21:00,SUCCESS,summer,170.0,81347.12
Washing_Machine_2014-06-02_03,Washing Machine,2014-06-02 14:52:00,2014-06-02 16:21:00,2014-06-03 06:00:00,2014-06-03 07:29:00,SUCCESS,summer,89.0,11913.44
Washing_Machine_2014-06-04_02,Washing Machine,2014-06-04 14:07:00,2014-06-04 14:14:00,2014-06-05 06:00:00,2014-06-05 06:07:00,SUCCESS,summer,7.0,52.57
Washing_Machine_2014-06-07_01,Washing Machine,2014-06-07 13:03:00,2014-06-07 14:30:00,2014-06-07 13:08:00,2014-06-07 14:35:00,SUCCESS,summer,87.0,7074.84
Washing_Machine_2014-06-08_01,Washing Machine,2014-06-08 13:08:00,2014-06-08 14:35:00,2014-06-08 13:13:00,2014-06-08 14:40:00,SUCCESS,summer,87.0,8879.26
Washing_Machine_2014-06-14_02,Washing Machine,2014-06-14 14:11:00,2014-06-14 15:39:00,2014-06-15 06:00:00,2014-06-15 07:28:00,SUCCESS,summer,88.0,32988.26
Washing_Machine_2014-06-15_01,Washing Machine,2014-06-15 16:02:00,2014-06-15 17:30:00,2014-06-16 06:00:00,2014-06-16 07:28:00,SUCCESS,summer,88.0,27700.45
Washing_Machine_2014-06-22_02,Washing Machine,2014-06-22 15:53:00,2014-06-22 17:26:00,2014-06-23 06:00:00,2014-06-23 07:33:00,SUCCESS,summer,93.0,28971.43
