event_id,appliance_name,appliance_ID,Shiftability,original_start_time,original_end_time,duration(min),energy(W),is_reschedulable
Fridge_2014-06-01_01,Fridge,Appliance1,Base,2014-06-01 01:03:00,2014-06-01 01:15:00,12.0,814.17,False
Fridge_2014-06-01_02,Fridge,Appliance1,Base,2014-06-01 02:14:00,2014-06-01 02:26:00,12.0,814.88,False
Fridge_2014-06-01_03,Fridge,Appliance1,Base,2014-06-01 03:26:00,2014-06-01 03:38:00,12.0,824.15,False
Fridge_2014-06-01_04,Fridge,Appliance1,Base,2014-06-01 04:41:00,2014-06-01 04:52:00,11.0,803.95,False
Fridge_2014-06-01_05,Fridge,Appliance1,Base,2014-06-01 05:56:00,2014-06-01 06:07:00,11.0,807.35,False
Fridge_2014-06-01_06,Fridge,Appliance1,Base,2014-06-01 07:08:00,2014-06-01 07:21:00,13.0,822.97,False
Fridge_2014-06-01_07,Fridge,Appliance1,Base,2014-06-01 08:14:00,2014-06-01 08:26:00,12.0,809.85,False
Fridge_2014-06-01_08,Fridge,Appliance1,Base,2014-06-01 09:21:00,2014-06-01 09:33:00,12.0,833.22,False
Fridge_2014-06-01_09,Fridge,Appliance1,Base,2014-06-01 10:20:00,2014-06-01 10:34:00,14.0,1073.55,False
Fridge_2014-06-01_10,Fridge,Appliance1,Base,2014-06-01 11:20:00,2014-06-01 11:32:00,12.0,907.72,False
Fridge_2014-06-01_11,Fridge,Appliance1,Base,2014-06-01 12:21:00,2014-06-01 12:34:00,13.0,888.8,False
Fridge_2014-06-01_12,Fridge,Appliance1,Base,2014-06-01 13:22:00,2014-06-01 13:34:00,12.0,845.35,False
Fridge_2014-06-01_13,Fridge,Appliance1,Base,2014-06-01 14:22:00,2014-06-01 14:33:00,11.0,831.23,False
Fridge_2014-06-01_14,Fridge,Appliance1,Base,2014-06-01 15:22:00,2014-06-01 15:33:00,11.0,849.19,False
Fridge_2014-06-01_15,Fridge,Appliance1,Base,2014-06-01 16:23:00,2014-06-01 16:37:00,14.0,899.4,False
Fridge_2014-06-01_16,Fridge,Appliance1,Base,2014-06-01 17:23:00,2014-06-01 17:35:00,12.0,875.36,False
Fridge_2014-06-01_17,Fridge,Appliance1,Base,2014-06-01 18:19:00,2014-06-01 18:34:00,15.0,1061.39,False
Fridge_2014-06-01_18,Fridge,Appliance1,Base,2014-06-01 19:25:00,2014-06-01 19:40:00,15.0,1124.16,False
Fridge_2014-06-01_19,Fridge,Appliance1,Base,2014-06-01 20:31:00,2014-06-01 20:45:00,14.0,1010.22,False
Fridge_2014-06-01_20,Fridge,Appliance1,Base,2014-06-01 21:39:00,2014-06-01 21:52:00,13.0,962.25,False
Fridge_2014-06-01_21,Fridge,Appliance1,Base,2014-06-01 22:47:00,2014-06-01 23:00:00,13.0,941.7,False
Fridge_2014-06-01_22,Fridge,Appliance1,Base,2014-06-01 23:54:00,2014-06-02 00:06:00,12.0,938.31,False
Fridge_2014-06-02_01,Fridge,Appliance1,Base,2014-06-02 01:03:00,2014-06-02 01:15:00,12.0,910.45,False
Fridge_2014-06-02_02,Fridge,Appliance1,Base,2014-06-02 02:11:00,2014-06-02 02:24:00,13.0,877.45,False
Fridge_2014-06-02_03,Fridge,Appliance1,Base,2014-06-02 03:20:00,2014-06-02 03:32:00,12.0,874.11,False
Fridge_2014-06-02_04,Fridge,Appliance1,Base,2014-06-02 04:29:00,2014-06-02 04:42:00,13.0,892.27,False
Fridge_2014-06-02_05,Fridge,Appliance1,Base,2014-06-02 05:40:00,2014-06-02 05:52:00,12.0,876.37,False
Fridge_2014-06-02_06,Fridge,Appliance1,Base,2014-06-02 06:44:00,2014-06-02 07:00:00,16.0,1127.29,False
Fridge_2014-06-02_07,Fridge,Appliance1,Base,2014-06-02 07:52:00,2014-06-02 08:03:00,11.0,854.01,False
Fridge_2014-06-02_08,Fridge,Appliance1,Base,2014-06-02 08:56:00,2014-06-02 09:08:00,12.0,890.73,False
Fridge_2014-06-02_09,Fridge,Appliance1,Base,2014-06-02 09:58:00,2014-06-02 10:20:00,22.0,228.32,False
Fridge_2014-06-02_10,Fridge,Appliance1,Base,2014-06-02 11:02:00,2014-06-02 11:16:00,14.0,971.02,False
Fridge_2014-06-02_11,Fridge,Appliance1,Base,2014-06-02 11:58:00,2014-06-02 12:11:00,13.0,994.22,False
Fridge_2014-06-02_12,Fridge,Appliance1,Base,2014-06-02 13:02:00,2014-06-02 13:15:00,13.0,913.23,False
Fridge_2014-06-02_13,Fridge,Appliance1,Base,2014-06-02 14:00:00,2014-06-02 14:12:00,12.0,953.66,False
Fridge_2014-06-02_14,Fridge,Appliance1,Base,2014-06-02 14:39:00,2014-06-02 14:44:00,5.0,56.1,False
Fridge_2014-06-02_15,Fridge,Appliance1,Base,2014-06-02 14:54:00,2014-06-02 15:11:00,17.0,1260.1,False
Fridge_2014-06-02_16,Fridge,Appliance1,Base,2014-06-02 15:32:00,2014-06-02 15:37:00,5.0,35.7,False
Fridge_2014-06-02_17,Fridge,Appliance1,Base,2014-06-02 15:45:00,2014-06-02 16:04:00,19.0,1254.66,False
Fridge_2014-06-02_18,Fridge,Appliance1,Base,2014-06-02 16:48:00,2014-06-02 17:03:00,15.0,1117.8,False
Fridge_2014-06-02_19,Fridge,Appliance1,Base,2014-06-02 17:49:00,2014-06-02 18:03:00,14.0,1123.55,False
Fridge_2014-06-02_20,Fridge,Appliance1,Base,2014-06-02 18:54:00,2014-06-02 19:09:00,15.0,1059.5,False
Fridge_2014-06-02_21,Fridge,Appliance1,Base,2014-06-02 20:01:00,2014-06-02 20:15:00,14.0,1095.3,False
Fridge_2014-06-02_22,Fridge,Appliance1,Base,2014-06-02 20:57:00,2014-06-02 21:14:00,17.0,1117.9,False
Fridge_2014-06-02_23,Fridge,Appliance1,Base,2014-06-02 22:06:00,2014-06-02 22:21:00,15.0,1027.5,False
Fridge_2014-06-02_24,Fridge,Appliance1,Base,2014-06-02 23:13:00,2014-06-02 23:27:00,14.0,1036.27,False
Fridge_2014-06-03_01,Fridge,Appliance1,Base,2014-06-03 00:20:00,2014-06-03 00:34:00,14.0,943.3,False
Fridge_2014-06-03_02,Fridge,Appliance1,Base,2014-06-03 01:26:00,2014-06-03 01:39:00,13.0,937.1,False
Fridge_2014-06-03_03,Fridge,Appliance1,Base,2014-06-03 02:32:00,2014-06-03 02:44:00,12.0,931.56,False
Fridge_2014-06-03_04,Fridge,Appliance1,Base,2014-06-03 03:37:00,2014-06-03 03:50:00,13.0,912.83,False
Fridge_2014-06-03_05,Fridge,Appliance1,Base,2014-06-03 04:43:00,2014-06-03 04:56:00,13.0,904.48,False
Fridge_2014-06-03_06,Fridge,Appliance1,Base,2014-06-03 05:49:00,2014-06-03 06:01:00,12.0,906.69,False
Fridge_2014-06-03_07,Fridge,Appliance1,Base,2014-06-03 06:49:00,2014-06-03 07:03:00,14.0,1028.58,False
Fridge_2014-06-03_08,Fridge,Appliance1,Base,2014-06-03 07:54:00,2014-06-03 08:06:00,12.0,921.32,False
Fridge_2014-06-03_09,Fridge,Appliance1,Base,2014-06-03 08:59:00,2014-06-03 09:11:00,12.0,865.65,False
Fridge_2014-06-03_10,Fridge,Appliance1,Base,2014-06-03 10:03:00,2014-06-03 10:17:00,14.0,879.61,False
Fridge_2014-06-03_11,Fridge,Appliance1,Base,2014-06-03 11:08:00,2014-06-03 11:21:00,13.0,928.14,False
Fridge_2014-06-03_12,Fridge,Appliance1,Base,2014-06-03 12:07:00,2014-06-03 12:20:00,13.0,927.16,False
Fridge_2014-06-03_13,Fridge,Appliance1,Base,2014-06-03 12:59:00,2014-06-03 13:19:00,20.0,1219.78,False
Fridge_2014-06-03_14,Fridge,Appliance1,Base,2014-06-03 14:11:00,2014-06-03 14:24:00,13.0,907.94,False
Fridge_2014-06-03_15,Fridge,Appliance1,Base,2014-06-03 15:04:00,2014-06-03 15:18:00,14.0,992.5,False
Fridge_2014-06-03_16,Fridge,Appliance1,Base,2014-06-03 16:08:00,2014-06-03 16:21:00,13.0,915.49,False
Fridge_2014-06-03_17,Fridge,Appliance1,Base,2014-06-03 17:05:00,2014-06-03 17:19:00,14.0,1034.87,False
Fridge_2014-06-03_18,Fridge,Appliance1,Base,2014-06-03 17:59:00,2014-06-03 18:15:00,16.0,1200.07,False
Fridge_2014-06-03_19,Fridge,Appliance1,Base,2014-06-03 19:03:00,2014-06-03 19:17:00,14.0,981.4,False
Fridge_2014-06-03_20,Fridge,Appliance1,Base,2014-06-03 20:04:00,2014-06-03 20:18:00,14.0,1000.61,False
Fridge_2014-06-03_21,Fridge,Appliance1,Base,2014-06-03 21:05:00,2014-06-03 21:19:00,14.0,982.81,False
Fridge_2014-06-03_22,Fridge,Appliance1,Base,2014-06-03 22:07:00,2014-06-03 22:20:00,13.0,926.76,False
Fridge_2014-06-03_23,Fridge,Appliance1,Base,2014-06-03 23:09:00,2014-06-03 23:22:00,13.0,884.69,False
Fridge_2014-06-04_01,Fridge,Appliance1,Base,2014-06-04 00:11:00,2014-06-04 00:23:00,12.0,891.03,False
Fridge_2014-06-04_02,Fridge,Appliance1,Base,2014-06-04 01:12:00,2014-06-04 01:24:00,12.0,884.47,False
Fridge_2014-06-04_03,Fridge,Appliance1,Base,2014-06-04 02:13:00,2014-06-04 02:25:00,12.0,815.78,False
Fridge_2014-06-04_04,Fridge,Appliance1,Base,2014-06-04 03:14:00,2014-06-04 03:25:00,11.0,823.2,False
Fridge_2014-06-04_05,Fridge,Appliance1,Base,2014-06-04 04:15:00,2014-06-04 04:25:00,10.0,798.09,False
Fridge_2014-06-04_06,Fridge,Appliance1,Base,2014-06-04 05:15:00,2014-06-04 05:26:00,11.0,814.03,False
Fridge_2014-06-04_07,Fridge,Appliance1,Base,2014-06-04 06:16:00,2014-06-04 06:28:00,12.0,791.19,False
Fridge_2014-06-04_08,Fridge,Appliance1,Base,2014-06-04 06:38:00,2014-06-04 06:43:00,5.0,60.26,False
Fridge_2014-06-04_09,Fridge,Appliance1,Base,2014-06-04 07:03:00,2014-06-04 07:18:00,15.0,987.93,False
Fridge_2014-06-04_10,Fridge,Appliance1,Base,2014-06-04 08:08:00,2014-06-04 08:19:00,11.0,785.27,False
Fridge_2014-06-04_11,Fridge,Appliance1,Base,2014-06-04 09:07:00,2014-06-04 09:17:00,10.0,768.13,False
Fridge_2014-06-04_12,Fridge,Appliance1,Base,2014-06-04 10:05:00,2014-06-04 10:16:00,11.0,786.81,False
Fridge_2014-06-04_13,Fridge,Appliance1,Base,2014-06-04 10:57:00,2014-06-04 11:10:00,13.0,888.41,False
Fridge_2014-06-04_14,Fridge,Appliance1,Base,2014-06-04 11:39:00,2014-06-04 11:45:00,6.0,65.95,False
Fridge_2014-06-04_15,Fridge,Appliance1,Base,2014-06-04 11:48:00,2014-06-04 12:06:00,18.0,942.46,False
Fridge_2014-06-04_16,Fridge,Appliance1,Base,2014-06-04 12:46:00,2014-06-04 12:56:00,10.0,577.16,False
Fridge_2014-06-04_17,Fridge,Appliance1,Base,2014-06-04 13:39:00,2014-06-04 13:53:00,14.0,975.24,False
Fridge_2014-06-04_18,Fridge,Appliance1,Base,2014-06-04 14:41:00,2014-06-04 14:53:00,12.0,797.7,False
Fridge_2014-06-04_19,Fridge,Appliance1,Base,2014-06-04 15:35:00,2014-06-04 15:49:00,14.0,981.88,False
Fridge_2014-06-04_20,Fridge,Appliance1,Base,2014-06-04 16:32:00,2014-06-04 16:43:00,11.0,856.5,False
Fridge_2014-06-04_21,Fridge,Appliance1,Base,2014-06-04 17:25:00,2014-06-04 17:45:00,20.0,1419.93,False
Fridge_2014-06-04_22,Fridge,Appliance1,Base,2014-06-04 18:20:00,2014-06-04 18:25:00,5.0,55.6,False
Fridge_2014-06-04_23,Fridge,Appliance1,Base,2014-06-04 18:31:00,2014-06-04 18:51:00,20.0,1551.74,False
Fridge_2014-06-04_24,Fridge,Appliance1,Base,2014-06-04 19:44:00,2014-06-04 20:01:00,17.0,1306.96,False
Fridge_2014-06-04_25,Fridge,Appliance1,Base,2014-06-04 20:57:00,2014-06-04 21:11:00,14.0,1051.3,False
Fridge_2014-06-04_26,Fridge,Appliance1,Base,2014-06-04 22:03:00,2014-06-04 22:16:00,13.0,965.71,False
Fridge_2014-06-04_27,Fridge,Appliance1,Base,2014-06-04 23:09:00,2014-06-04 23:22:00,13.0,908.78,False
Fridge_2014-06-05_01,Fridge,Appliance1,Base,2014-06-05 00:15:00,2014-06-05 00:27:00,12.0,848.31,False
Fridge_2014-06-05_02,Fridge,Appliance1,Base,2014-06-05 01:19:00,2014-06-05 01:31:00,12.0,839.12,False
Fridge_2014-06-05_03,Fridge,Appliance1,Base,2014-06-05 02:24:00,2014-06-05 02:37:00,13.0,816.69,False
Fridge_2014-06-05_04,Fridge,Appliance1,Base,2014-06-05 03:29:00,2014-06-05 03:39:00,10.0,756.65,False
Fridge_2014-06-05_05,Fridge,Appliance1,Base,2014-06-05 04:31:00,2014-06-05 04:42:00,11.0,768.8,False
Fridge_2014-06-05_06,Fridge,Appliance1,Base,2014-06-05 05:35:00,2014-06-05 05:46:00,11.0,743.79,False
Fridge_2014-06-05_07,Fridge,Appliance1,Base,2014-06-05 06:39:00,2014-06-05 06:52:00,13.0,761.1,False
Fridge_2014-06-05_08,Fridge,Appliance1,Base,2014-06-05 07:32:00,2014-06-05 07:44:00,12.0,849.18,False
Fridge_2014-06-05_09,Fridge,Appliance1,Base,2014-06-05 08:33:00,2014-06-05 08:44:00,11.0,803.68,False
Fridge_2014-06-05_10,Fridge,Appliance1,Base,2014-06-05 09:35:00,2014-06-05 09:46:00,11.0,789.33,False
Fridge_2014-06-05_11,Fridge,Appliance1,Base,2014-06-05 10:31:00,2014-06-05 10:44:00,13.0,840.13,False
Fridge_2014-06-05_12,Fridge,Appliance1,Base,2014-06-05 11:35:00,2014-06-05 11:48:00,13.0,909.35,False
Fridge_2014-06-05_13,Fridge,Appliance1,Base,2014-06-05 12:40:00,2014-06-05 12:51:00,11.0,797.99,False
Fridge_2014-06-05_14,Fridge,Appliance1,Base,2014-06-05 13:36:00,2014-06-05 13:47:00,11.0,803.2,False
Fridge_2014-06-05_15,Fridge,Appliance1,Base,2014-06-05 14:41:00,2014-06-05 14:53:00,12.0,852.3,False
Fridge_2014-06-05_16,Fridge,Appliance1,Base,2014-06-05 15:45:00,2014-06-05 15:59:00,14.0,959.3,False
Fridge_2014-06-05_17,Fridge,Appliance1,Base,2014-06-05 16:20:00,2014-06-05 16:25:00,5.0,48.5,False
Fridge_2014-06-05_18,Fridge,Appliance1,Base,2014-06-05 16:41:00,2014-06-05 16:54:00,13.0,907.93,False
Fridge_2014-06-05_19,Fridge,Appliance1,Base,2014-06-05 17:46:00,2014-06-05 17:58:00,12.0,825.33,False
Fridge_2014-06-05_20,Fridge,Appliance1,Base,2014-06-05 18:51:00,2014-06-05 19:03:00,12.0,839.88,False
Fridge_2014-06-05_21,Fridge,Appliance1,Base,2014-06-05 19:59:00,2014-06-05 20:11:00,12.0,861.28,False
Fridge_2014-06-05_22,Fridge,Appliance1,Base,2014-06-05 21:07:00,2014-06-05 21:18:00,11.0,818.13,False
Fridge_2014-06-05_23,Fridge,Appliance1,Base,2014-06-05 22:13:00,2014-06-05 22:24:00,11.0,783.9,False
Fridge_2014-06-05_24,Fridge,Appliance1,Base,2014-06-05 23:19:00,2014-06-05 23:30:00,11.0,803.11,False
Fridge_2014-06-06_01,Fridge,Appliance1,Base,2014-06-06 00:26:00,2014-06-06 00:38:00,12.0,794.6,False
Fridge_2014-06-06_02,Fridge,Appliance1,Base,2014-06-06 01:34:00,2014-06-06 01:45:00,11.0,789.57,False
Fridge_2014-06-06_03,Fridge,Appliance1,Base,2014-06-06 02:43:00,2014-06-06 02:54:00,11.0,776.81,False
