event_id,appliance_name,orig_when,orig_season,orig_start_time,orig_end_time,orig_minutes,orig_total_W,orig_total_cost,orig_level_0_minutes,orig_level_0_W,orig_level_0_rate,orig_level_0_cost,orig_level_1_minutes,orig_level_1_W,orig_level_1_rate,orig_level_1_cost,orig_level_2_minutes,orig_level_2_W,orig_level_2_rate,orig_level_2_cost,orig_level_3_minutes,orig_level_3_W,orig_level_3_rate,orig_level_3_cost,orig_level_4_minutes,orig_level_4_W,orig_level_4_rate,orig_level_4_cost,orig_level_5_minutes,orig_level_5_W,orig_level_5_rate,orig_level_5_cost,sched_when,sched_season,sched_start_time,sched_end_time,sched_minutes,sched_total_W,sched_total_cost,sched_level_0_minutes,sched_level_0_W,sched_level_0_rate,sched_level_0_cost,sched_level_1_minutes,sched_level_1_W,sched_level_1_rate,sched_level_1_cost,sched_level_2_minutes,sched_level_2_W,sched_level_2_rate,sched_level_2_cost,sched_level_3_minutes,sched_level_3_W,sched_level_3_rate,sched_level_3_cost,sched_level_4_minutes,sched_level_4_W,sched_level_4_rate,sched_level_4_cost,sched_level_5_minutes,sched_level_5_W,sched_level_5_rate,sched_level_5_cost
Magimix_(Blender)_2013-11-20_07,Magimix (Blender),original,,2013-11-20 15:34:00,2013-11-20 16:59:00,85,7491.45,0.04071823411764709,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,26,2291.502352941178,0.34,0.012985180000000008,59,5199.947647058828,0.32,0.027733054117647083,0,0.0,0.28,0.0,scheduled,,2013-11-20 20:00:00,2013-11-20 21:25:00,85,7491.45,0.034960100000000036,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,85,7491.450000000007,0.28,0.034960100000000036
Magimix_(Blender)_2013-11-21_01,Magimix (Blender),original,,2013-11-21 05:29:00,2013-11-21 06:39:00,70,6258.49,0.02712012333333336,0,0.0,0.22,0.0,70,6258.490000000006,0.26,0.02712012333333336,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-11-21 06:30:00,2013-11-21 07:40:00,70,6258.49,0.02712012333333336,0,0.0,0.22,0.0,70,6258.490000000006,0.26,0.02712012333333336,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Magimix_(Blender)_2013-11-23_01,Magimix (Blender),original,,2013-11-23 03:09:00,2013-11-23 04:13:00,64,5833.31,0.022178730729166662,51,4648.418906249999,0.22,0.017044202656249997,13,1184.8910937499998,0.26,0.005134528072916666,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-11-23 06:30:00,2013-11-23 07:34:00,64,5833.31,0.025277676666666662,0,0.0,0.22,0.0,64,5833.309999999999,0.26,0.025277676666666662,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Magimix_(Blender)_2013-11-24_01,Magimix (Blender),original,,2013-11-24 05:52:00,2013-11-24 07:02:00,70,6248.6,0.027077266666666655,0,0.0,0.22,0.0,70,6248.599999999998,0.26,0.027077266666666655,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-11-24 06:30:00,2013-11-24 07:40:00,70,6248.6,0.027077266666666655,0,0.0,0.22,0.0,70,6248.599999999998,0.26,0.027077266666666655,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Magimix_(Blender)_2013-11-25_01,Magimix (Blender),original,,2013-11-25 04:17:00,2013-11-25 05:36:00,79,7179.91,0.031112943333333285,0,0.0,0.22,0.0,79,7179.909999999989,0.26,0.031112943333333285,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-11-25 06:30:00,2013-11-25 07:49:00,79,7179.91,0.031112943333333285,0,0.0,0.22,0.0,79,7179.909999999989,0.26,0.031112943333333285,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Magimix_(Blender)_2013-11-27_12,Magimix (Blender),original,,2013-11-27 13:25:00,2013-11-27 19:46:00,381,30155.55,0.16491893530183732,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,155,12268.005905511816,0.34,0.06951870013123362,226,17887.544094488196,0.32,0.09540023517060371,0,0.0,0.28,0.0,scheduled,,2013-11-27 16:00:00,2013-11-27 22:21:00,381,30155.55,0.15338964803149613,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,240,18995.622047244102,0.32,0.10130998425196854,141,11159.92795275591,0.28,0.05207966377952758
Magimix_(Blender)_2013-11-28_05,Magimix (Blender),original,,2013-11-28 09:35:00,2013-11-28 14:42:00,307,24698.44,0.13218090201954377,0,0.0,0.22,0.0,0,0.0,0.26,0.0,145,11665.386970684021,0.3,0.05832693485342011,162,13033.053029315939,0.34,0.07385396716612366,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-11-28 09:40:00,2013-11-28 14:47:00,307,24698.44,0.1324490718349618,0,0.0,0.22,0.0,0,0.0,0.26,0.0,140,11263.132247556987,0.3,0.056315661237784934,167,13435.307752442974,0.34,0.07613341059717686,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Magimix_(Blender)_2013-11-29_01,Magimix (Blender),original,,2013-11-29 03:31:00,2013-11-29 10:15:00,404,30322.44,0.13670116514851507,29,2176.610792079209,0.22,0.007980906237623767,240,18013.33069306936,0.26,0.0780577663366339,135,10132.498514851482,0.3,0.05066249257425741,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-11-29 06:30:00,2013-11-29 13:14:00,404,30322.44,0.1508116075247527,0,0.0,0.22,0.0,90,6754.999009900981,0.26,0.029271662376237587,240,18013.33069306936,0.3,0.09006665346534681,74,5554.1102970297,0.34,0.0314732916831683,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Magimix_(Blender)_2013-11-30_16,Magimix (Blender),original,,2013-11-30 13:08:00,2013-11-30 20:00:00,412,32104.97,0.17569418857605146,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,172,13403.045728155315,0.34,0.07595059245954679,240,18701.924271844626,0.32,0.09974359611650467,0,0.0,0.28,0.0,scheduled,,2013-11-30 16:00:00,2013-11-30 22:52:00,412,32104.97,0.16229114284789614,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,240,18701.924271844626,0.32,0.09974359611650467,172,13403.045728155315,0.28,0.06254754673139147
Magimix_(Blender)_2013-12-01_04,Magimix (Blender),original,,2013-12-01 08:06:00,2013-12-01 15:16:00,430,33856.17,0.17956892646511657,0,0.0,0.22,0.0,0,0.0,0.26,0.0,234,18424.055302325592,0.3,0.09212027651162795,196,15432.114697674464,0.34,0.08744864995348864,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-12-01 08:11:00,2013-12-01 15:21:00,430,33856.17,0.1798313773953492,0,0.0,0.22,0.0,0,0.0,0.26,0.0,229,18030.378906976763,0.3,0.09015189453488381,201,15825.791093023303,0.34,0.08967948286046538,0,0.0,0.32,0.0,0,0.0,0.28,0.0
