event_id,appliance_name,orig_when,orig_season,orig_start_time,orig_end_time,orig_minutes,orig_total_W,orig_total_cost,orig_level_0_minutes,orig_level_0_W,orig_level_0_rate,orig_level_0_cost,orig_level_1_minutes,orig_level_1_W,orig_level_1_rate,orig_level_1_cost,orig_level_2_minutes,orig_level_2_W,orig_level_2_rate,orig_level_2_cost,orig_level_3_minutes,orig_level_3_W,orig_level_3_rate,orig_level_3_cost,orig_level_4_minutes,orig_level_4_W,orig_level_4_rate,orig_level_4_cost,orig_level_5_minutes,orig_level_5_W,orig_level_5_rate,orig_level_5_cost,sched_when,sched_season,sched_start_time,sched_end_time,sched_minutes,sched_total_W,sched_total_cost,sched_level_0_minutes,sched_level_0_W,sched_level_0_rate,sched_level_0_cost,sched_level_1_minutes,sched_level_1_W,sched_level_1_rate,sched_level_1_cost,sched_level_2_minutes,sched_level_2_W,sched_level_2_rate,sched_level_2_cost,sched_level_3_minutes,sched_level_3_W,sched_level_3_rate,sched_level_3_cost,sched_level_4_minutes,sched_level_4_W,sched_level_4_rate,sched_level_4_cost,sched_level_5_minutes,sched_level_5_W,sched_level_5_rate,sched_level_5_cost
Tumble_Dryer_2013-11-03_01,Tumble Dryer,original,,2013-11-03 12:17:00,2013-11-03 12:30:00,13,21117.51,0.11966588999999997,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,13,21117.509999999995,0.34,0.11966588999999997,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-11-04 06:00:00,2013-11-04 06:13:00,13,21117.51,0.09150920999999998,0,0.0,0.22,0.0,13,21117.509999999995,0.26,0.09150920999999998,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Tumble_Dryer_2013-11-03_02,Tumble Dryer,original,,2013-11-03 12:32:00,2013-11-03 12:44:00,12,18028.97,0.10216416333333335,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,12,18028.97,0.34,0.10216416333333335,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-11-04 06:13:00,2013-11-04 06:25:00,12,18028.97,0.07812553666666668,0,0.0,0.22,0.0,12,18028.97,0.26,0.07812553666666668,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Tumble_Dryer_2013-11-03_03,Tumble Dryer,original,,2013-11-03 16:46:00,2013-11-03 17:13:00,27,73848.72,0.39385984000000035,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,27,73848.72000000006,0.32,0.39385984000000035,0,0.0,0.28,0.0,scheduled,,2013-11-04 06:25:00,2013-11-04 06:52:00,27,73848.72,0.3200111200000003,0,0.0,0.22,0.0,27,73848.72000000006,0.26,0.3200111200000003,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Tumble_Dryer_2013-11-04_01,Tumble Dryer,original,,2013-11-04 12:06:00,2013-11-04 12:38:00,32,5101.4,0.02890793333333332,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,32,5101.399999999997,0.34,0.02890793333333332,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-11-05 06:00:00,2013-11-05 06:32:00,32,5101.4,0.022106066666666653,0,0.0,0.22,0.0,32,5101.399999999997,0.26,0.022106066666666653,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Tumble_Dryer_2013-11-04_02,Tumble Dryer,original,,2013-11-04 13:08:00,2013-11-04 13:29:00,21,833.75,0.004724583333333335,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,21,833.7500000000001,0.34,0.004724583333333335,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-11-05 06:32:00,2013-11-05 06:53:00,21,833.75,0.0036129166666666675,0,0.0,0.22,0.0,21,833.7500000000001,0.26,0.0036129166666666675,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Tumble_Dryer_2013-11-04_03,Tumble Dryer,original,,2013-11-04 13:34:00,2013-11-04 14:10:00,36,11053.4,0.06263593333333332,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,36,11053.399999999998,0.34,0.06263593333333332,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-11-05 06:53:00,2013-11-05 07:29:00,36,11053.4,0.047898066666666655,0,0.0,0.22,0.0,36,11053.399999999998,0.26,0.047898066666666655,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Tumble_Dryer_2013-11-06_01,Tumble Dryer,original,,2013-11-06 12:16:00,2013-11-06 12:46:00,30,6977.0,0.03953633333333333,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,30,6976.999999999999,0.34,0.03953633333333333,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-11-07 06:00:00,2013-11-07 06:30:00,30,6977.0,0.030233666666666666,0,0.0,0.22,0.0,30,6976.999999999999,0.26,0.030233666666666666,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Tumble_Dryer_2013-11-06_02,Tumble Dryer,original,,2013-11-06 12:53:00,2013-11-06 13:21:00,28,3982.0,0.022564666666666674,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,28,3982.0000000000014,0.34,0.022564666666666674,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-11-07 06:30:00,2013-11-07 06:58:00,28,3982.0,0.017255333333333338,0,0.0,0.22,0.0,28,3982.0000000000014,0.26,0.017255333333333338,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Tumble_Dryer_2013-11-09_01,Tumble Dryer,original,,2013-11-09 16:15:00,2013-11-09 16:41:00,26,38808.83,0.20698042666666663,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,26,38808.82999999999,0.32,0.20698042666666663,0,0.0,0.28,0.0,scheduled,,2013-11-10 06:00:00,2013-11-10 06:26:00,26,38808.83,0.16817159666666665,0,0.0,0.22,0.0,26,38808.82999999999,0.26,0.16817159666666665,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Tumble_Dryer_2013-11-10_01,Tumble Dryer,original,,2013-11-10 11:09:00,2013-11-10 11:21:00,12,759.2,0.0037959999999999995,0,0.0,0.22,0.0,0,0.0,0.26,0.0,12,759.1999999999999,0.3,0.0037959999999999995,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-11-11 06:00:00,2013-11-11 06:12:00,12,759.2,0.0032898666666666665,0,0.0,0.22,0.0,12,759.1999999999999,0.26,0.0032898666666666665,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
