event_id,appliance_name,appliance_id,shiftability,is_reschedulable,start_time,end_time,duration_minutes,energy_w,cost_calculated,low_price_power,high_price_power,total_minutes,missing_minutes,tariff_type
Fridge-Freezer_2014-03-06_01,Fridge-Freezer,Appliance1,Base,False,2014-03-06 16:23:00,2014-03-06 16:52:00,29.0,1999.46,0.009997292142498025,0.0,1.9994584284996049,30,0,Economy_7
Fridge-Freezer_2014-03-06_02,Fridge-Freezer,Appliance1,Base,False,2014-03-06 17:10:00,2014-03-06 17:43:00,33.0,2899.9,0.014499484848484847,0.0,2.89989696969697,34,0,Economy_7
Fridge-Freezer_2014-03-06_03,Fridge-Freezer,Appliance1,Base,False,2014-03-06 18:09:00,2014-03-06 18:32:00,23.0,1691.49,0.008457459595959596,0.0,1.6914919191919193,24,0,Economy_7
Fridge-Freezer_2014-03-06_04,Fridge-Freezer,Appliance1,Base,False,2014-03-06 18:42:00,2014-03-06 19:20:00,38.0,3378.79,0.016893963383838383,0.0,3.378792676767676,39,0,Economy_7
Fridge-Freezer_2014-03-06_05,Fridge-Freezer,Appliance1,Base,False,2014-03-06 19:46:00,2014-03-06 20:08:00,22.0,1721.64,0.008608185606060605,0.0,1.7216371212121213,23,0,Economy_7
Fridge-Freezer_2014-03-06_06,Fridge-Freezer,Appliance1,Base,False,2014-03-06 20:17:00,2014-03-06 20:48:00,31.0,2783.25,0.013916233585858586,0.0,2.7832467171717163,32,0,Economy_7
Fridge-Freezer_2014-03-06_07,Fridge-Freezer,Appliance1,Base,False,2014-03-06 21:37:00,2014-03-06 22:16:00,39.0,4590.13,0.022950666666666668,0.0,4.590133333333334,40,0,Economy_7
Fridge-Freezer_2014-03-06_08,Fridge-Freezer,Appliance1,Base,False,2014-03-06 23:16:00,2014-03-06 23:56:00,40.0,4529.44,0.022647207070707064,0.0,4.529441414141415,41,0,Economy_7
Fridge-Freezer_2014-03-07_01,Fridge-Freezer,Appliance1,Base,False,2014-03-07 00:47:00,2014-03-07 01:17:00,30.0,2634.94,0.006587340909090908,2.6349363636363643,0.0,31,0,Economy_7
Fridge-Freezer_2014-03-07_02,Fridge-Freezer,Appliance1,Base,False,2014-03-07 01:34:00,2014-03-07 01:55:00,21.0,1638.03,0.004095070707070707,1.6380282828282828,0.0,22,0,Economy_7
Fridge-Freezer_2014-03-07_03,Fridge-Freezer,Appliance1,Base,False,2014-03-07 02:19:00,2014-03-07 02:49:00,30.0,2633.63,0.0065840688131313125,2.6336275252525256,0.0,31,0,Economy_7
Fridge-Freezer_2014-03-07_04,Fridge-Freezer,Appliance1,Base,False,2014-03-07 03:41:00,2014-03-07 04:21:00,40.0,4296.21,0.010740527777777774,4.29621111111111,0.0,41,0,Economy_7
Fridge-Freezer_2014-03-07_05,Fridge-Freezer,Appliance1,Base,False,2014-03-07 05:24:00,2014-03-07 06:14:00,50.0,4202.85,0.010507121031746032,4.202848412698412,0.0,51,0,Economy_7
Fridge-Freezer_2014-03-07_06,Fridge-Freezer,Appliance1,Base,False,2014-03-07 06:57:00,2014-03-07 07:26:00,29.0,2623.13,0.006557824404761903,2.623129761904761,0.0,30,0,Economy_7
Fridge-Freezer_2014-03-07_07,Fridge-Freezer,Appliance1,Base,False,2014-03-07 07:50:00,2014-03-07 08:16:00,26.0,1819.02,0.00909508134920635,0.0,1.8190162698412697,27,0,Economy_7
Fridge-Freezer_2014-03-07_08,Fridge-Freezer,Appliance1,Base,False,2014-03-07 08:30:00,2014-03-07 09:00:00,30.0,2676.63,0.013383144841269842,0.0,2.6766289682539677,31,0,Economy_7
Fridge-Freezer_2014-03-07_09,Fridge-Freezer,Appliance1,Base,False,2014-03-07 10:02:00,2014-03-07 10:36:00,34.0,4693.62,0.023468082070707066,0.0,4.693616414141414,35,0,Economy_7
Fridge-Freezer_2014-03-07_10,Fridge-Freezer,Appliance1,Base,False,2014-03-07 11:23:00,2014-03-07 11:57:00,34.0,2993.89,0.01496944444444444,0.0,2.9938888888888893,35,0,Economy_7
Fridge-Freezer_2014-03-07_11,Fridge-Freezer,Appliance1,Base,False,2014-03-07 12:07:00,2014-03-07 12:29:00,22.0,1669.57,0.008347838383838383,0.0,1.669567676767677,23,0,Economy_7
Fridge-Freezer_2014-03-07_12,Fridge-Freezer,Appliance1,Base,False,2014-03-07 12:58:00,2014-03-07 13:22:00,24.0,2062.9,0.010314500000000002,0.0,2.0629,25,0,Economy_7
Fridge-Freezer_2014-03-07_13,Fridge-Freezer,Appliance1,Base,False,2014-03-07 14:01:00,2014-03-07 14:49:00,48.0,4469.11,0.02234553174603174,0.0,4.469106349206349,49,0,Economy_7
Fridge-Freezer_2014-03-07_14,Fridge-Freezer,Appliance1,Base,False,2014-03-07 15:47:00,2014-03-07 16:34:00,47.0,4451.52,0.02225757828282828,0.0,4.451515656565656,48,0,Economy_7
Fridge-Freezer_2014-03-07_15,Fridge-Freezer,Appliance1,Base,False,2014-03-07 17:17:00,2014-03-07 17:46:00,29.0,2607.69,0.013038449314574313,0.0,2.6076898629148637,30,0,Economy_7
Fridge-Freezer_2014-03-07_16,Fridge-Freezer,Appliance1,Base,False,2014-03-07 18:09:00,2014-03-07 18:31:00,22.0,1680.62,0.008403125,0.0,1.6806250000000003,23,0,Economy_7
Fridge-Freezer_2014-03-07_17,Fridge-Freezer,Appliance1,Base,False,2014-03-07 18:38:00,2014-03-07 19:11:00,33.0,2820.9,0.014104510101010097,0.0,2.82090202020202,34,0,Economy_7
Fridge-Freezer_2014-03-07_18,Fridge-Freezer,Appliance1,Base,False,2014-03-07 20:10:00,2014-03-07 20:39:00,29.0,4298.09,0.021490462301587302,0.0,4.298092460317461,30,0,Economy_7
Fridge-Freezer_2014-03-07_19,Fridge-Freezer,Appliance1,Base,False,2014-03-07 21:40:00,2014-03-07 22:14:00,34.0,2126.73,0.010633638888888887,0.0,2.1267277777777776,24,0,Economy_7
Fridge-Freezer_2014-03-07_20,Fridge-Freezer,Appliance1,Base,False,2014-03-07 22:18:00,2014-03-07 22:39:00,21.0,1677.39,0.008386964646464648,0.0,1.6773929292929293,22,0,Economy_7
Fridge-Freezer_2014-03-07_21,Fridge-Freezer,Appliance1,Base,False,2014-03-07 23:11:00,2014-03-07 23:41:00,30.0,2605.7,0.013028484848484848,0.0,2.6056969696969694,31,0,Economy_7
Fridge-Freezer_2014-03-08_01,Fridge-Freezer,Appliance1,Base,False,2014-03-08 00:27:00,2014-03-08 01:12:00,45.0,4028.0,0.010069997294372293,4.027998917748917,0.0,46,0,Economy_7
Fridge-Freezer_2014-03-08_02,Fridge-Freezer,Appliance1,Base,False,2014-03-08 02:15:00,2014-03-08 03:03:00,48.0,4095.21,0.010238025883838387,4.095210353535354,0.0,49,0,Economy_7
Fridge-Freezer_2014-03-08_03,Fridge-Freezer,Appliance1,Base,False,2014-03-08 03:48:00,2014-03-08 04:16:00,28.0,2498.14,0.006245353535353535,2.498141414141414,0.0,29,0,Economy_7
Fridge-Freezer_2014-03-08_04,Fridge-Freezer,Appliance1,Base,False,2014-03-08 05:00:00,2014-03-08 05:49:00,49.0,4169.95,0.01042487445887446,4.169949783549783,0.0,50,0,Economy_7
Fridge-Freezer_2014-03-08_05,Fridge-Freezer,Appliance1,Base,False,2014-03-08 06:54:00,2014-03-08 07:36:00,42.0,4186.31,0.011457420183982683,3.7896458513708517,0.39666111111111113,43,0,Economy_7
Fridge-Freezer_2014-03-08_06,Fridge-Freezer,Appliance1,Base,False,2014-03-08 08:26:00,2014-03-08 08:54:00,28.0,2555.75,0.012778727272727271,0.0,2.5557454545454554,29,0,Economy_7
Fridge-Freezer_2014-03-08_07,Fridge-Freezer,Appliance1,Base,False,2014-03-08 09:23:00,2014-03-08 09:44:00,21.0,1613.69,0.008068449494949495,0.0,1.613689898989899,22,0,Economy_7
Fridge-Freezer_2014-03-08_08,Fridge-Freezer,Appliance1,Base,False,2014-03-08 09:57:00,2014-03-08 10:27:00,30.0,2568.67,0.012843347222222221,0.0,2.5686694444444442,31,0,Economy_7
Fridge-Freezer_2014-03-08_09,Fridge-Freezer,Appliance1,Base,False,2014-03-08 11:30:00,2014-03-08 12:00:00,30.0,4265.53,0.021327641414141417,0.0,4.265528282828283,31,0,Economy_7
Fridge-Freezer_2014-03-08_10,Fridge-Freezer,Appliance1,Base,False,2014-03-08 13:02:00,2014-03-08 13:34:00,32.0,2623.15,0.013115737373737373,0.0,2.623147474747474,33,0,Economy_7
Fridge-Freezer_2014-03-08_11,Fridge-Freezer,Appliance1,Base,False,2014-03-08 13:38:00,2014-03-08 14:04:00,26.0,1943.74,0.00971871212121212,0.0,1.9437424242424237,27,0,Economy_7
Fridge-Freezer_2014-03-08_12,Fridge-Freezer,Appliance1,Base,False,2014-03-08 14:34:00,2014-03-08 15:04:00,30.0,2610.19,0.013050940476190475,0.0,2.6101880952380956,31,0,Economy_7
Fridge-Freezer_2014-03-08_13,Fridge-Freezer,Appliance1,Base,False,2014-03-08 15:51:00,2014-03-08 16:36:00,45.0,4345.86,0.021729317460317456,0.0,4.345863492063492,46,0,Economy_7
Fridge-Freezer_2014-03-08_14,Fridge-Freezer,Appliance1,Base,False,2014-03-08 17:39:00,2014-03-08 18:26:00,47.0,5837.19,0.029185958874458864,0.0,5.8371917748917745,48,0,Economy_7
Fridge-Freezer_2014-03-08_15,Fridge-Freezer,Appliance1,Base,False,2014-03-08 19:17:00,2014-03-08 19:48:00,31.0,2745.5,0.013727489898989895,0.0,2.7454979797979795,32,0,Economy_7
Fridge-Freezer_2014-03-08_16,Fridge-Freezer,Appliance1,Base,False,2014-03-08 20:03:00,2014-03-08 20:25:00,22.0,1640.54,0.008202714646464647,0.0,1.6405429292929297,23,0,Economy_7
Fridge-Freezer_2014-03-08_17,Fridge-Freezer,Appliance1,Base,False,2014-03-08 20:49:00,2014-03-08 21:20:00,31.0,2748.71,0.013743574494949493,0.0,2.748714898989898,32,0,Economy_7
Fridge-Freezer_2014-03-08_18,Fridge-Freezer,Appliance1,Base,False,2014-03-08 22:07:00,2014-03-08 22:52:00,45.0,4352.13,0.02176066071428572,0.0,4.352132142857145,46,0,Economy_7
Fridge-Freezer_2014-03-08_19,Fridge-Freezer,Appliance1,Base,False,2014-03-08 23:54:00,2014-03-09 00:36:00,42.0,4310.02,0.012287224747474745,3.705156565656566,0.6048666666666667,43,0,Economy_7
Fridge-Freezer_2014-03-09_01,Fridge-Freezer,Appliance1,Base,False,2014-03-09 01:27:00,2014-03-09 01:57:00,30.0,2631.82,0.006579560606060604,2.631824242424243,0.0,31,0,Economy_7
Fridge-Freezer_2014-03-09_02,Fridge-Freezer,Appliance1,Base,False,2014-03-09 02:24:00,2014-03-09 02:44:00,20.0,1567.68,0.0039191919191919194,1.5676767676767676,0.0,21,0,Economy_7
Fridge-Freezer_2014-03-09_03,Fridge-Freezer,Appliance1,Base,False,2014-03-09 03:00:00,2014-03-09 03:29:00,29.0,2565.51,0.006413762626262626,2.565505050505051,0.0,30,0,Economy_7
Fridge-Freezer_2014-03-09_04,Fridge-Freezer,Appliance1,Base,False,2014-03-09 04:34:00,2014-03-09 05:03:00,29.0,4188.35,0.010470868686868686,4.1883474747474745,0.0,30,0,Economy_7
Fridge-Freezer_2014-03-09_05,Fridge-Freezer,Appliance1,Base,False,2014-03-09 06:08:00,2014-03-09 06:37:00,29.0,2541.47,0.006353664141414142,2.5414656565656575,0.0,30,0,Economy_7
Fridge-Freezer_2014-03-09_06,Fridge-Freezer,Appliance1,Base,False,2014-03-09 07:00:00,2014-03-09 07:20:00,20.0,1511.95,0.003779868686868687,1.5119474747474746,0.0,21,0,Economy_7
Fridge-Freezer_2014-03-09_07,Fridge-Freezer,Appliance1,Base,False,2014-03-09 07:42:00,2014-03-09 08:16:00,34.0,2719.99,0.013599954545454545,0.0,2.7199909090909085,35,0,Economy_7
Fridge-Freezer_2014-03-09_08,Fridge-Freezer,Appliance1,Base,False,2014-03-09 09:06:00,2014-03-09 09:46:00,40.0,4407.63,0.022038171717171713,0.0,4.407634343434343,41,0,Economy_7
Fridge-Freezer_2014-03-09_09,Fridge-Freezer,Appliance1,Base,False,2014-03-09 10:50:00,2014-03-09 11:38:00,48.0,4360.69,0.02180343217893218,0.0,4.3606864357864366,49,0,Economy_7
