event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,schedule_status,duration(min),energy(W)
Tumble_Dryer_2013-09-26_01,Tumble Dryer,2013-09-26 13:08:00,2013-09-26 14:02:00,2013-09-27 06:00:00,2013-09-27 06:54:00,SUCCESS,54.0,3951.64
Tumble_Dryer_2013-09-27_01,Tumble Dryer,2013-09-27 10:18:00,2013-09-27 10:39:00,2013-09-28 06:00:00,2013-09-28 06:21:00,SUCCESS,21.0,8930.8
Tumble_Dryer_2013-09-27_02,Tumble Dryer,2013-09-27 13:26:00,2013-09-27 14:05:00,2013-09-28 06:21:00,2013-09-28 07:00:00,SUCCESS,39.0,4492.85
Tumble_Dryer_2013-09-28_01,Tumble Dryer,2013-09-28 08:15:00,2013-09-28 08:39:00,2013-09-29 06:00:00,2013-09-29 06:24:00,SUCCESS,24.0,22535.31
Tumble_Dryer_2013-09-28_02,Tumble Dryer,2013-09-28 09:00:00,2013-09-28 09:05:00,2013-09-29 06:24:00,2013-09-29 06:29:00,SUCCESS,5.0,9312.65
Tumble_Dryer_2013-09-28_04,Tumble Dryer,2013-09-28 13:33:00,2013-09-28 15:39:00,2013-09-28 13:38:00,2013-09-28 15:44:00,SUCCESS,126.0,9469.49
Tumble_Dryer_2013-09-29_02,Tumble Dryer,2013-09-29 07:52:00,2013-09-29 08:35:00,2013-09-30 06:00:00,2013-09-30 06:43:00,SUCCESS,43.0,57498.77
Tumble_Dryer_2013-10-23_01,Tumble Dryer,2013-10-23 16:19:00,2013-10-23 16:39:00,2013-10-24 06:00:00,2013-10-24 06:20:00,SUCCESS,20.0,17108.16
Tumble_Dryer_2013-10-23_02,Tumble Dryer,2013-10-23 17:29:00,2013-10-23 18:09:00,2013-10-24 06:20:00,2013-10-24 07:00:00,SUCCESS,40.0,59812.28
Tumble_Dryer_2013-10-24_02,Tumble Dryer,2013-10-24 06:38:00,2013-10-24 07:32:00,2013-10-25 06:00:00,2013-10-25 06:54:00,SUCCESS,54.0,84953.79
Tumble_Dryer_2013-10-24_03,Tumble Dryer,2013-10-24 11:12:00,2013-10-24 11:50:00,2013-10-24 11:17:00,2013-10-24 11:55:00,SUCCESS,38.0,28209.59
Tumble_Dryer_2013-10-24_05,Tumble Dryer,2013-10-24 17:48:00,2013-10-24 18:12:00,2013-10-25 06:54:00,2013-10-25 07:18:00,SUCCESS,24.0,26381.68
Tumble_Dryer_2013-10-25_01,Tumble Dryer,2013-10-25 09:54:00,2013-10-25 10:32:00,2013-10-26 06:00:00,2013-10-26 06:38:00,SUCCESS,38.0,47827.89
Tumble_Dryer_2013-10-26_01,Tumble Dryer,2013-10-26 16:30:00,2013-10-26 17:04:00,2013-10-27 06:00:00,2013-10-27 06:34:00,SUCCESS,34.0,48242.94
Tumble_Dryer_2013-10-27_01,Tumble Dryer,2013-10-27 06:53:00,2013-10-27 07:32:00,2013-10-27 06:58:00,2013-10-27 07:37:00,SUCCESS,39.0,60912.39
Tumble_Dryer_2013-10-27_02,Tumble Dryer,2013-10-27 09:29:00,2013-10-27 10:08:00,2013-10-28 06:00:00,2013-10-28 06:39:00,SUCCESS,39.0,1917.42
Tumble_Dryer_2013-10-27_03,Tumble Dryer,2013-10-27 14:43:00,2013-10-27 15:22:00,2013-10-28 06:39:00,2013-10-28 07:18:00,SUCCESS,39.0,47420.44
Tumble_Dryer_2013-10-29_01,Tumble Dryer,2013-10-29 09:56:00,2013-10-29 10:36:00,2013-10-30 06:00:00,2013-10-30 06:40:00,SUCCESS,40.0,53154.37
Tumble_Dryer_2013-10-29_02,Tumble Dryer,2013-10-29 11:31:00,2013-10-29 11:40:00,2013-10-30 06:40:00,2013-10-30 06:49:00,SUCCESS,9.0,8513.09
Tumble_Dryer_2013-10-30_01,Tumble Dryer,2013-10-30 09:15:00,2013-10-30 09:22:00,2013-10-31 06:00:00,2013-10-31 06:07:00,SUCCESS,7.0,15208.91
Tumble_Dryer_2013-10-30_02,Tumble Dryer,2013-10-30 10:56:00,2013-10-30 11:35:00,2013-10-31 06:07:00,2013-10-31 06:46:00,SUCCESS,39.0,8433.66
Tumble_Dryer_2013-10-30_03,Tumble Dryer,2013-10-30 12:15:00,2013-10-30 13:07:00,2013-10-30 12:20:00,2013-10-30 13:12:00,SUCCESS,52.0,7341.32
Tumble_Dryer_2013-10-30_04,Tumble Dryer,2013-10-30 17:11:00,2013-10-30 18:02:00,2013-10-30 17:16:00,2013-10-30 18:07:00,SUCCESS,51.0,67167.41
Tumble_Dryer_2013-11-01_01,Tumble Dryer,2013-11-01 09:22:00,2013-11-01 09:47:00,2013-11-02 06:00:00,2013-11-02 06:25:00,SUCCESS,25.0,24995.02
Tumble_Dryer_2013-11-01_02,Tumble Dryer,2013-11-01 09:56:00,2013-11-01 10:25:00,2013-11-02 06:25:00,2013-11-02 06:54:00,SUCCESS,29.0,34846.42
Tumble_Dryer_2013-11-01_03,Tumble Dryer,2013-11-01 10:48:00,2013-11-01 11:13:00,2013-11-02 06:54:00,2013-11-02 07:19:00,SUCCESS,25.0,5090.45
