event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,is_shifted
Dishwasher_2013-12-19_01,Dishwasher,Appliance4,2013-12-19 08:23:00,2013-12-19 10:34:00,2013-12-20 06:08:00,2013-12-20 08:19:00,131,0.43356350781784,0.31735792057558676,0.11620558724225322,26.80243727778781,True
Dishwasher_2013-12-25_01,Dishwasher,Appliance4,2013-12-25 09:55:00,2013-12-25 12:10:00,2013-12-26 06:10:00,2013-12-26 08:25:00,135,0.5246340178571429,0.3685129662698414,0.1561210515873015,29.758087785648137,True
Dishwasher_2013-12-26_01,Dishwasher,Appliance4,2013-12-26 22:43:00,2013-12-27 00:52:00,2013-12-27 06:13:00,2013-12-27 08:22:00,129,0.40565547528860024,0.34460839231601736,0.06104708297258288,15.048997657224133,True
Dishwasher_2013-12-27_03,Dishwasher,Appliance4,2013-12-27 10:59:00,2013-12-27 13:14:00,2013-12-28 06:14:00,2013-12-28 08:29:00,135,0.5017676428571427,0.35492152976190483,0.14684611309523787,29.265759796521223,True
Dishwasher_2013-12-28_01,Dishwasher,Appliance4,2013-12-28 10:30:00,2013-12-28 12:38:00,2013-12-29 06:00:00,2013-12-29 08:08:00,128,0.4818493035714285,0.3333818968253969,0.14846740674603165,30.811999860870003,True
Dishwasher_2013-12-29_01,Dishwasher,Appliance4,2013-12-29 13:58:00,2013-12-29 16:16:00,2013-12-30 06:13:00,2013-12-30 08:31:00,138,0.5497794007936505,0.3866638323412699,0.16311556845238062,29.66927611636781,True
Dishwasher_2013-12-30_01,Dishwasher,Appliance4,2013-12-30 09:16:00,2013-12-30 11:25:00,2013-12-31 06:01:00,2013-12-31 08:10:00,129,0.33176046230158746,0.17969346626984128,0.15206699603174617,45.836382966427564,True
Dishwasher_2013-12-31_01,Dishwasher,Appliance4,2013-12-31 11:33:00,2013-12-31 13:48:00,2014-01-01 06:03:00,2014-01-01 08:18:00,135,0.5154661161616162,0.3611738006854257,0.1542923154761905,29.932581529338503,True
Dishwasher_2014-01-01_01,Dishwasher,Appliance4,2014-01-01 16:56:00,2014-01-01 19:06:00,2014-01-02 06:11:00,2014-01-02 08:21:00,130,0.48122579365079365,0.3340424990079365,0.14718329464285718,30.585080140085385,True
Dishwasher_2014-01-03_01,Dishwasher,Appliance4,2014-01-03 22:10:00,2014-01-04 00:23:00,2014-01-04 06:10:00,2014-01-04 08:23:00,133,0.5151442474747475,0.3629210107323232,0.15222323674242433,29.54963342571079,True
Dishwasher_2014-01-06_01,Dishwasher,Appliance4,2014-01-06 00:14:00,2014-01-06 02:24:00,2014-01-06 00:14:00,2014-01-06 02:24:00,130,0.31861177840909083,0.31861177840909083,0.0,0.0,False
Dishwasher_2014-01-08_01,Dishwasher,Appliance4,2014-01-08 08:31:00,2014-01-08 10:47:00,2014-01-09 06:01:00,2014-01-09 08:17:00,136,0.47546262515617843,0.34516090682412104,0.1303017183320574,27.40524942191961,True
Dishwasher_2014-01-09_01,Dishwasher,Appliance4,2014-01-09 18:31:00,2014-01-09 20:39:00,2014-01-10 06:01:00,2014-01-10 08:09:00,128,0.4621200773809521,0.32120542261904755,0.14091465476190457,30.49308213582344,True
Dishwasher_2014-01-11_01,Dishwasher,Appliance4,2014-01-11 08:26:00,2014-01-11 10:41:00,2014-01-12 06:11:00,2014-01-12 08:26:00,135,0.5316817368326118,0.37410971690115447,0.1575720199314573,29.63653046842671,True
Dishwasher_2014-01-12_01,Dishwasher,Appliance4,2014-01-12 18:09:00,2014-01-12 20:18:00,2014-01-13 06:09:00,2014-01-13 08:18:00,129,0.4847084778138528,0.33872882205988464,0.14597965575396815,30.1170007201793,True
Dishwasher_2014-01-14_01,Dishwasher,Appliance4,2014-01-14 06:48:00,2014-01-14 08:57:00,2014-01-15 06:03:00,2014-01-15 08:12:00,129,0.3971817002164502,0.3418160464466091,0.055365653769841094,13.93962857293494,True
Dishwasher_2014-01-15_01,Dishwasher,Appliance4,2014-01-15 22:38:00,2014-01-16 00:51:00,2014-01-16 06:08:00,2014-01-16 08:21:00,133,0.4128859065656567,0.36157171212121214,0.05131419444444457,12.428177767381516,True
Dishwasher_2014-01-18_01,Dishwasher,Appliance4,2014-01-18 07:59:00,2014-01-18 10:11:00,2014-01-19 06:14:00,2014-01-19 08:26:00,132,0.5141352559523809,0.35837262797619024,0.15576262797619062,30.29604100727481,True
Dishwasher_2014-01-21_01,Dishwasher,Appliance4,2014-01-21 07:00:00,2014-01-21 09:15:00,2014-01-22 06:00:00,2014-01-22 08:15:00,135,0.4291395406746033,0.3659160446428573,0.06322349603174598,14.732619588574675,True
Dishwasher_2014-01-22_01,Dishwasher,Appliance4,2014-01-22 08:28:00,2014-01-22 10:37:00,2014-01-23 06:13:00,2014-01-23 08:22:00,129,0.4834238194444444,0.33709087996031745,0.14633293948412696,30.27011363492479,True
Dishwasher_2014-01-23_01,Dishwasher,Appliance4,2014-01-23 09:01:00,2014-01-23 11:13:00,2014-01-24 06:01:00,2014-01-24 08:13:00,132,0.4770217936507938,0.33553165277777786,0.14149014087301592,29.661148139616135,True
Dishwasher_2014-03-08_01,Dishwasher,Appliance4,2014-03-08 08:05:00,2014-03-08 10:18:00,2014-03-09 06:05:00,2014-03-09 08:18:00,133,0.5097871702741703,0.35658535533910535,0.15320181493506496,30.052112698848614,True
Dishwasher_2014-03-09_01,Dishwasher,Appliance4,2014-03-09 18:24:00,2014-03-09 20:23:00,2014-03-10 06:09:00,2014-03-10 08:08:00,119,0.36687016269841266,0.2832004285714286,0.08366973412698409,22.806361114671837,True
Dishwasher_2014-03-11_01,Dishwasher,Appliance4,2014-03-11 06:32:00,2014-03-11 08:45:00,2014-03-12 06:02:00,2014-03-12 08:15:00,133,0.3509840896187145,0.34602812695637675,0.004955962662337776,1.412019179479503,True
Dishwasher_2014-03-12_01,Dishwasher,Appliance4,2014-03-12 08:13:00,2014-03-12 10:20:00,2014-03-13 06:13:00,2014-03-13 08:20:00,127,0.4651178373015874,0.32601148908730165,0.13910634821428575,29.907764669125708,True
Dishwasher_2014-04-01_01,Dishwasher,Appliance4,2014-04-01 17:05:00,2014-04-01 17:51:00,2014-04-02 06:05:00,2014-04-02 06:51:00,46,0.18795650084637586,0.09397825042318793,0.09397825042318793,50.0,True
Dishwasher_2014-04-03_01,Dishwasher,Appliance4,2014-04-03 07:39:00,2014-04-03 09:49:00,2014-04-04 06:09:00,2014-04-04 08:19:00,130,0.4618078988095236,0.3226490525793649,0.13915884623015873,30.13349199718992,True
Dishwasher_2014-04-04_01,Dishwasher,Appliance4,2014-04-04 21:56:00,2014-04-05 00:06:00,2014-04-05 06:11:00,2014-04-05 08:21:00,130,0.4864318035714285,0.34203695932539685,0.14439484424603166,29.68449907795317,True
Dishwasher_2014-04-05_01,Dishwasher,Appliance4,2014-04-05 00:08:00,2014-04-05 00:23:00,2014-04-05 06:08:00,2014-04-05 06:23:00,15,0.0017050000000000006,0.0008525000000000003,0.0008525000000000003,50.0,True
Dishwasher_2014-04-06_01,Dishwasher,Appliance4,2014-04-06 08:45:00,2014-04-06 09:39:00,2014-04-07 06:00:00,2014-04-07 06:54:00,54,0.25831842153679657,0.12915921076839829,0.12915921076839829,50.0,True
Dishwasher_2014-04-08_01,Dishwasher,Appliance4,2014-04-08 06:02:00,2014-04-08 08:14:00,2014-04-08 06:02:00,2014-04-08 08:14:00,132,0.33028677732683986,0.33028677732683986,0.0,0.0,False
Dishwasher_2014-04-09_01,Dishwasher,Appliance4,2014-04-09 06:37:00,2014-04-09 08:51:00,2014-04-10 06:07:00,2014-04-10 08:21:00,134,0.34521933121739373,0.34039198796342546,0.004827343253968275,1.3983409436965653,True
Dishwasher_2014-04-10_01,Dishwasher,Appliance4,2014-04-10 07:16:00,2014-04-10 09:26:00,2014-04-11 06:01:00,2014-04-11 08:11:00,130,0.4131473382936508,0.3266319117063492,0.0865154265873016,20.94057460096946,True
Dishwasher_2014-04-11_01,Dishwasher,Appliance4,2014-04-11 07:31:00,2014-04-11 09:43:00,2014-04-12 06:01:00,2014-04-12 08:13:00,132,0.4672784880952381,0.33022218154761906,0.13705630654761902,29.330754579843827,True
Dishwasher_2014-04-28_01,Dishwasher,Appliance4,2014-04-28 22:07:00,2014-04-29 00:23:00,2014-04-29 06:07:00,2014-04-29 08:23:00,136,0.3294055505050505,0.1911337752525252,0.1382717752525253,41.97615220524503,True
Dishwasher_2014-04-29_01,Dishwasher,Appliance4,2014-04-29 21:24:00,2014-04-29 23:33:00,2014-04-30 06:09:00,2014-04-30 08:18:00,129,0.46013543650793653,0.32361377678571435,0.1365216597222222,29.66988605752981,True
Dishwasher_2014-05-03_01,Dishwasher,Appliance4,2014-05-03 19:44:00,2014-05-03 21:51:00,2014-05-04 06:14:00,2014-05-04 08:21:00,127,0.467075148809524,0.3251411994047619,0.14193394940476212,30.387818698237705,True
Dishwasher_2014-05-04_01,Dishwasher,Appliance4,2014-05-04 15:23:00,2014-05-04 17:35:00,2014-05-05 06:08:00,2014-05-05 08:20:00,132,0.45735715277777783,0.3219653611111111,0.1353917916666667,29.603077342151312,True
Dishwasher_2014-05-05_01,Dishwasher,Appliance4,2014-05-05 06:09:00,2014-05-05 08:16:00,2014-05-05 06:09:00,2014-05-05 08:16:00,127,0.3179077782287158,0.3179077782287158,0.0,0.0,False
Dishwasher_2014-05-06_01,Dishwasher,Appliance4,2014-05-06 21:40:00,2014-05-06 23:51:00,2014-05-07 06:10:00,2014-05-07 08:21:00,131,0.4683995632284384,0.3305059256923631,0.1378936375360753,29.43931812951427,True
Dishwasher_2014-05-08_01,Dishwasher,Appliance4,2014-05-08 07:33:00,2014-05-08 09:38:00,2014-05-09 06:03:00,2014-05-09 08:08:00,125,0.44102812499999994,0.3067806041666666,0.13424752083333336,30.43967339573488,True
Dishwasher_2014-05-10_01,Dishwasher,Appliance4,2014-05-10 05:55:00,2014-05-10 08:08:00,2014-05-10 05:55:00,2014-05-10 08:08:00,133,0.33334616648629156,0.33334616648629156,0.0,0.0,False
Dishwasher_2014-05-11_01,Dishwasher,Appliance4,2014-05-11 10:10:00,2014-05-11 12:20:00,2014-05-12 06:10:00,2014-05-12 08:20:00,130,0.48361031150793643,0.33552225992063495,0.14808805158730148,30.62135940103321,True
Dishwasher_2014-05-12_01,Dishwasher,Appliance4,2014-05-12 06:17:00,2014-05-12 08:27:00,2014-05-13 06:02:00,2014-05-13 08:12:00,130,0.3381339062049061,0.33563282981601716,0.002501076388888912,0.7396703918160998,True
Dishwasher_2014-05-13_01,Dishwasher,Appliance4,2014-05-13 07:12:00,2014-05-13 09:20:00,2014-05-14 06:12:00,2014-05-14 08:20:00,128,0.3976089805194805,0.315766096410534,0.08184288410894652,20.583761463842663,True
Dishwasher_2014-05-14_01,Dishwasher,Appliance4,2014-05-14 22:14:00,2014-05-15 00:25:00,2014-05-15 06:14:00,2014-05-15 08:25:00,131,0.47960209090909073,0.3372827045454545,0.14231938636363622,29.674471621645427,True
