event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost_reported,optimized_cost_reported,original_cost_calculated,optimized_cost_calculated,cost_savings_calculated,savings_percentage_calculated,is_shifted,original_low_price_power,original_high_price_power,original_missing_minutes,optimized_low_price_power,optimized_high_price_power,optimized_missing_minutes
Dishwasher_2013-12-19_01,Dishwasher,Appliance4,2013-12-19 08:23:00,2013-12-19 10:34:00,2013-12-20 06:08:00,2013-12-20 08:19:00,131,0.43356350781784,0.3173579205755867,0.43356350781784,0.31735792057558676,0.11620558724225322,26.80243727778781,True,0.0,86.71270156356798,9,46.48223489690131,40.230466666666665,9
Dishwasher_2013-12-25_01,Dishwasher,Appliance4,2013-12-25 09:55:00,2013-12-25 12:10:00,2013-12-26 06:10:00,2013-12-26 08:25:00,135,0.5246340178571429,0.3685129662698414,0.5246340178571429,0.3685129662698414,0.1561210515873015,29.758087785648137,True,0.0,104.92680357142854,0,62.44842063492062,42.47838293650794,0
Dishwasher_2013-12-26_01,Dishwasher,Appliance4,2013-12-26 22:43:00,2013-12-27 00:52:00,2013-12-27 06:13:00,2013-12-27 08:22:00,129,0.4056554752886002,0.3446083923160173,0.40565547528860024,0.34460839231601736,0.06104708297258288,15.048997657224133,True,36.57130844155844,62.845440836940845,0,60.99014163059162,38.426607647907645,0
Dishwasher_2013-12-27_03,Dishwasher,Appliance4,2013-12-27 10:59:00,2013-12-27 13:14:00,2013-12-28 06:14:00,2013-12-28 08:29:00,135,0.5017676428571427,0.3549215297619048,0.5017676428571427,0.3549215297619048,0.14684611309523793,29.265759796521234,True,0.0,100.35352857142853,0,58.73844523809523,41.61508333333334,0
Dishwasher_2013-12-28_01,Dishwasher,Appliance4,2013-12-28 10:30:00,2013-12-28 12:38:00,2013-12-29 06:00:00,2013-12-29 08:08:00,128,0.4818493035714285,0.3333818968253969,0.4818493035714285,0.3333818968253969,0.14846740674603165,30.811999860870003,True,0.0,96.36986071428575,0,59.3869626984127,36.982898015873005,0
Dishwasher_2013-12-29_01,Dishwasher,Appliance4,2013-12-29 13:58:00,2013-12-29 16:16:00,2013-12-30 06:13:00,2013-12-30 08:31:00,138,0.5497794007936505,0.3866638323412699,0.5497794007936505,0.3866638323412699,0.16311556845238062,29.66927611636781,True,0.0,109.95588015873015,0,65.24622738095239,44.70965277777777,0
Dishwasher_2013-12-30_01,Dishwasher,Appliance4,2013-12-30 09:16:00,2013-12-30 11:25:00,2013-12-31 06:01:00,2013-12-31 08:10:00,129,0.3317604623015874,0.1796934662698412,0.33176046230158746,0.17969346626984128,0.15206699603174617,45.836382966427564,True,0.0,66.35209246031748,19,60.82679841269842,5.525294047619048,19
Dishwasher_2013-12-31_01,Dishwasher,Appliance4,2013-12-31 11:33:00,2013-12-31 13:48:00,2014-01-01 06:03:00,2014-01-01 08:18:00,135,0.5154661161616162,0.3611738006854257,0.5154661161616162,0.3611738006854257,0.1542923154761905,29.932581529338503,True,0.0,103.09322323232323,0,61.7169261904762,41.37629704184703,0
Dishwasher_2014-01-01_01,Dishwasher,Appliance4,2014-01-01 16:56:00,2014-01-01 19:06:00,2014-01-02 06:11:00,2014-01-02 08:21:00,130,0.4812257936507936,0.3340424990079365,0.48122579365079365,0.3340424990079364,0.14718329464285723,30.585080140085395,True,0.0,96.24515873015876,0,58.873317857142865,37.37184087301587,0
Dishwasher_2014-01-03_01,Dishwasher,Appliance4,2014-01-03 22:10:00,2014-01-04 00:23:00,2014-01-04 06:10:00,2014-01-04 08:23:00,133,0.5151442474747475,0.3629210107323232,0.5151442474747475,0.3629210107323232,0.15222323674242433,29.54963342571079,True,0.0,103.02884949494951,0,60.8892946969697,42.139554797979784,0
