event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,schedule_status,duration(min),energy(W)
Magimix_(Blender)_2013-11-20_07,Magimix (Blender),2013-11-20 15:34:00,2013-11-20 16:59:00,2013-11-20 15:39:00,2013-11-20 17:04:00,SUCCESS,85.0,7491.45
Magimix_(Blender)_2013-11-21_01,Magimix (Blender),2013-11-21 05:29:00,2013-11-21 06:39:00,2013-11-21 13:00:00,2013-11-21 14:10:00,SUCCESS,70.0,6258.49
Magimix_(Blender)_2013-11-22_02,Magimix (Blender),2013-11-22 07:26:00,2013-11-22 08:42:00,2013-11-22 13:00:00,2013-11-22 14:16:00,SUCCESS,76.0,6819.9
Magimix_(Blender)_2013-11-24_01,Magimix (Blender),2013-11-24 05:52:00,2013-11-24 07:02:00,2013-11-24 13:00:00,2013-11-24 14:10:00,SUCCESS,70.0,6248.6
Magimix_(Blender)_2013-11-27_12,Magimix (Blender),2013-11-27 13:25:00,2013-11-27 19:46:00,2013-11-27 13:30:00,2013-11-27 19:51:00,SUCCESS,381.0,30155.55
Magimix_(Blender)_2013-11-28_05,Magimix (Blender),2013-11-28 09:35:00,2013-11-28 14:42:00,2013-11-28 13:00:00,2013-11-28 18:07:00,SUCCESS,307.0,24698.44
Magimix_(Blender)_2013-11-29_01,Magimix (Blender),2013-11-29 03:31:00,2013-11-29 10:15:00,2013-11-29 13:00:00,2013-11-29 19:44:00,SUCCESS,404.0,30322.44
Magimix_(Blender)_2013-11-30_16,Magimix (Blender),2013-11-30 13:08:00,2013-11-30 20:00:00,2013-11-30 13:13:00,2013-11-30 20:05:00,SUCCESS,412.0,32104.97
Magimix_(Blender)_2013-12-01_04,Magimix (Blender),2013-12-01 08:06:00,2013-12-01 15:16:00,2013-12-01 13:00:00,2013-12-01 20:10:00,SUCCESS,430.0,33856.17
Magimix_(Blender)_2013-12-02_01,Magimix (Blender),2013-12-02 04:12:00,2013-12-02 10:00:00,2013-12-02 13:00:00,2013-12-02 18:48:00,SUCCESS,348.0,27688.93
Magimix_(Blender)_2013-12-03_10,Magimix (Blender),2013-12-03 12:30:00,2013-12-03 18:46:00,2013-12-03 13:00:00,2013-12-03 19:16:00,SUCCESS,376.0,29555.86
Magimix_(Blender)_2013-12-04_03,Magimix (Blender),2013-12-04 07:37:00,2013-12-04 11:33:00,2013-12-04 13:00:00,2013-12-04 16:56:00,SUCCESS,236.0,18782.07
Magimix_(Blender)_2013-12-05_10,Magimix (Blender),2013-12-05 12:46:00,2013-12-05 17:41:00,2013-12-05 13:00:00,2013-12-05 17:55:00,SUCCESS,295.0,23435.37
Magimix_(Blender)_2013-12-06_01,Magimix (Blender),2013-12-06 04:04:00,2013-12-06 07:19:00,2013-12-06 13:00:00,2013-12-06 16:15:00,SUCCESS,195.0,15980.38
Magimix_(Blender)_2013-12-07_04,Magimix (Blender),2013-12-07 09:09:00,2013-12-07 14:17:00,2013-12-07 13:00:00,2013-12-07 18:08:00,SUCCESS,308.0,24627.02
Magimix_(Blender)_2013-12-08_11,Magimix (Blender),2013-12-08 11:43:00,2013-12-08 17:01:00,2013-12-08 13:00:00,2013-12-08 18:18:00,SUCCESS,318.0,25154.01
Magimix_(Blender)_2013-12-09_01,Magimix (Blender),2013-12-09 03:37:00,2013-12-09 07:54:00,2013-12-09 13:00:00,2013-12-09 17:17:00,SUCCESS,257.0,20547.89
Magimix_(Blender)_2013-12-10_06,Magimix (Blender),2013-12-10 12:11:00,2013-12-10 16:04:00,2013-12-10 13:00:00,2013-12-10 16:53:00,SUCCESS,233.0,16418.22
Magimix_(Blender)_2013-12-11_01,Magimix (Blender),2013-12-11 03:31:00,2013-12-11 07:03:00,2013-12-11 13:00:00,2013-12-11 16:32:00,SUCCESS,212.0,17430.14
