event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential
Washing_Machine_2013-09-20_01,Washing Machine,Appliance2,Shiftable,2013-09-20 07:49:00,2013-09-20 09:29:00,100.0,72063.57,True,"{""0"": 0, ""1"": 11, ""2"": 0, ""3"": 89, ""4"": 0, ""5"": 0}",3,1,3,0.6
Washing_Machine_2013-09-22_02,Washing Machine,Appliance2,Shiftable,2013-09-22 08:47:00,2013-09-22 08:54:00,7.0,36.6,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 7, ""4"": 0, ""5"": 0}",3,3,3,0.6
Washing_Machine_2013-09-22_03,Washing Machine,Appliance2,Shiftable,2013-09-22 09:05:00,2013-09-22 11:51:00,166.0,45503.92,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 166, ""4"": 0, ""5"": 0}",3,3,3,0.6
Washing_Machine_2013-09-22_04,Washing Machine,Appliance2,Shiftable,2013-09-22 17:05:00,2013-09-22 17:13:00,8.0,40.8,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 8, ""5"": 0}",4,4,4,0.8
Washing_Machine_2013-09-23_01,Washing Machine,Appliance2,Shiftable,2013-09-23 19:07:00,2013-09-23 21:31:00,144.0,76629.05,True,"{""0"": 0, ""1"": 0, ""2"": 91, ""3"": 0, ""4"": 53, ""5"": 0}",2,4,2,0.4
Washing_Machine_2013-09-24_01,Washing Machine,Appliance2,Shiftable,2013-09-24 08:19:00,2013-09-24 08:26:00,7.0,36.67,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 7, ""4"": 0, ""5"": 0}",3,3,3,0.6
Washing_Machine_2013-09-25_01,Washing Machine,Appliance2,Shiftable,2013-09-25 13:21:00,2013-09-25 16:17:00,176.0,48849.71,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 17, ""5"": 159}",5,5,4,1.0
Washing_Machine_2013-09-26_01,Washing Machine,Appliance2,Shiftable,2013-09-26 09:21:00,2013-09-26 11:05:00,104.0,61051.43,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 104, ""4"": 0, ""5"": 0}",3,3,3,0.6
Washing_Machine_2013-09-29_01,Washing Machine,Appliance2,Shiftable,2013-09-29 14:50:00,2013-09-29 17:35:00,165.0,44917.25,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 95, ""5"": 70}",4,5,4,0.8
Washing_Machine_2013-10-01_01,Washing Machine,Appliance2,Shiftable,2013-10-01 18:17:00,2013-10-01 20:47:00,150.0,77701.21,True,"{""0"": 0, ""1"": 0, ""2"": 47, ""3"": 0, ""4"": 103, ""5"": 0}",4,4,2,0.8
