event_id,appliance_name,when,season,start_time,end_time,minutes,total_W,total_cost,level_0_minutes,level_0_W,level_0_rate,level_0_cost,level_1_minutes,level_1_W,level_1_rate,level_1_cost
Fridge-Freezer_2013-12-17_01,Fridge-Freezer,original,,2013-12-17 18:39:00,2013-12-17 21:32:00,173,11582.99,0.04251559913294792,92,6159.740346820801,0.15,0.015399350867052002,81,5423.249653179184,0.3,0.027116248265895915
Fridge-Freezer_2013-12-18_01,Fridge-Freezer,original,,2013-12-18 00:03:00,2013-12-18 00:30:00,27,2008.26,0.010041300000000005,0,0.0,0.15,0.0,27,2008.2600000000011,0.3,0.010041300000000005
Fridge-Freezer_2013-12-18_02,Fridge-Freezer,original,,2013-12-18 02:17:00,2013-12-18 03:15:00,58,3983.71,0.009959275000000007,58,3983.7100000000023,0.15,0.009959275000000007,0,0.0,0.3,0.0
Fridge-Freezer_2013-12-18_03,Fridge-Freezer,original,,2013-12-18 05:40:00,2013-12-18 06:18:00,38,2815.06,0.010371273684210525,20,1481.6105263157895,0.15,0.0037040263157894736,18,1333.4494736842105,0.3,0.006667247368421053
Fridge-Freezer_2013-12-18_04,Fridge-Freezer,original,,2013-12-18 08:20:00,2013-12-18 08:58:00,38,2835.92,0.014179600000000004,0,0.0,0.15,0.0,38,2835.9200000000005,0.3,0.014179600000000004
Fridge-Freezer_2013-12-18_05,Fridge-Freezer,original,,2013-12-18 10:53:00,2013-12-18 11:30:00,37,2756.27,0.01378135,0,0.0,0.15,0.0,37,2756.27,0.3,0.01378135
Fridge-Freezer_2013-12-18_06,Fridge-Freezer,original,,2013-12-18 13:13:00,2013-12-18 13:40:00,27,2107.59,0.005268975000000001,27,2107.590000000001,0.15,0.005268975000000001,0,0.0,0.3,0.0
Fridge-Freezer_2013-12-18_07,Fridge-Freezer,original,,2013-12-18 15:05:00,2013-12-18 15:36:00,31,2335.33,0.005838324999999997,31,2335.329999999999,0.15,0.005838324999999997,0,0.0,0.3,0.0
Fridge-Freezer_2013-12-18_08,Fridge-Freezer,original,,2013-12-18 16:20:00,2013-12-18 16:52:00,32,2294.3,0.011471500000000006,0,0.0,0.15,0.0,32,2294.300000000001,0.3,0.011471500000000006
Fridge-Freezer_2013-12-18_09,Fridge-Freezer,original,,2013-12-18 18:02:00,2013-12-18 18:57:00,55,3958.37,0.019791850000000014,0,0.0,0.15,0.0,55,3958.370000000003,0.3,0.019791850000000014
