event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,is_shifted,is_low_rate_period,search_start,search_end
Dishwasher_2014-06-05_01,Dishwasher,Appliance4,2014-06-05 08:45:00,2014-06-05 10:02:00,2014-06-05 13:00:00,2014-06-05 14:17:00,77,0.031471869949494954,0.015735934974747477,0.015735934974747477,50.0,True,True,2014-06-05 08:45:00,2014-06-06 14:00:00
Dishwasher_2014-06-13_01,Dishwasher,Appliance4,2014-06-13 14:56:00,2014-06-13 16:10:00,2014-06-13 20:11:00,2014-06-13 21:25:00,74,0.01283433333333332,0.012281333333333314,0.0005530000000000066,4.30875516193549,True,True,2014-06-13 14:56:00,2014-06-14 14:00:00
Dishwasher_2014-06-22_01,Dishwasher,Appliance4,2014-06-22 22:30:00,2014-06-22 23:43:00,2014-06-23 12:45:00,2014-06-23 13:58:00,73,0.48957899999999993,0.3104097499999999,0.17916925000000006,36.59659625923499,True,False,2014-06-22 22:30:00,2014-06-23 14:00:00
Dishwasher_2014-07-01_01,Dishwasher,Appliance4,2014-07-01 07:57:00,2014-07-01 09:12:00,2014-07-01 13:12:00,2014-07-01 14:27:00,75,0.03180896031746031,0.015904480158730156,0.015904480158730156,50.0,True,True,2014-07-01 07:57:00,2014-07-02 14:00:00
Dishwasher_2014-07-09_01,Dishwasher,Appliance4,2014-07-09 11:11:00,2014-07-09 12:26:00,2014-07-09 13:11:00,2014-07-09 14:26:00,75,0.03162205817793317,0.015811029088966585,0.015811029088966585,50.0,True,True,2014-07-09 11:11:00,2014-07-10 14:00:00
Dishwasher_2014-07-26_01,Dishwasher,Appliance4,2014-07-26 15:51:00,2014-07-26 17:04:00,2014-07-26 20:06:00,2014-07-26 21:19:00,73,0.30806316901154396,0.154901584505772,0.15316158450577197,49.71759038810401,True,True,2014-07-26 15:51:00,2014-07-27 14:00:00
Dishwasher_2014-07-28_01,Dishwasher,Appliance4,2014-07-28 10:41:00,2014-07-28 11:34:00,2014-07-28 13:11:00,2014-07-28 14:04:00,53,0.009848725468975469,0.004924362734487734,0.004924362734487734,50.0,True,True,2014-07-28 10:41:00,2014-07-29 14:00:00
Dishwasher_2014-08-20_01,Dishwasher,Appliance4,2014-08-20 05:29:00,2014-08-20 06:44:00,2014-08-20 13:14:00,2014-08-20 14:29:00,75,0.15411393100649348,0.12379748656204906,0.030316444444444424,19.67144971674693,True,True,2014-08-20 05:29:00,2014-08-21 14:00:00
Dishwasher_2014-09-11_01,Dishwasher,Appliance4,2014-09-11 10:54:00,2014-09-11 12:08:00,2014-09-11 13:09:00,2014-09-11 14:23:00,74,0.03179424242424243,0.015897121212121217,0.015897121212121217,50.0,True,True,2014-09-11 10:54:00,2014-09-12 14:00:00
Dishwasher_2014-10-02_01,Dishwasher,Appliance4,2014-10-02 12:05:00,2014-10-02 13:22:00,2014-10-02 13:05:00,2014-10-02 14:22:00,77,0.2150046934523809,0.1541514077380952,0.06085328571428572,28.30323596064356,True,True,2014-10-02 12:05:00,2014-10-03 14:00:00
Dishwasher_2014-10-07_02,Dishwasher,Appliance4,2014-10-07 16:27:00,2014-10-07 16:43:00,2014-10-07 20:12:00,2014-10-07 20:28:00,16,0.03791220238095239,0.018956101190476193,0.018956101190476193,50.0,True,True,2014-10-07 16:27:00,2014-10-08 14:00:00
Dishwasher_2014-10-14_01,Dishwasher,Appliance4,2014-10-14 22:59:00,2014-10-15 00:32:00,2014-10-15 12:14:00,2014-10-15 13:47:00,93,0.3148763750000001,0.22850700694444442,0.08636936805555567,27.429612036011164,True,False,2014-10-14 22:59:00,2014-10-15 14:00:00
Dishwasher_2014-10-21_01,Dishwasher,Appliance4,2014-10-21 12:37:00,2014-10-21 14:11:00,2014-10-21 13:07:00,2014-10-21 14:41:00,94,0.02233505555555556,0.016105034722222217,0.006230020833333343,27.893464683071738,True,True,2014-10-21 12:37:00,2014-10-22 14:00:00
Dishwasher_2014-10-31_01,Dishwasher,Appliance4,2014-10-31 09:51:00,2014-10-31 11:29:00,2014-10-31 13:06:00,2014-10-31 14:44:00,98,0.05392912103174604,0.02696456051587302,0.02696456051587302,50.0,True,True,2014-10-31 09:51:00,2014-11-01 14:00:00
Dishwasher_2014-11-12_01,Dishwasher,Appliance4,2014-11-12 12:01:00,2014-11-12 13:36:00,2014-11-12 13:01:00,2014-11-12 14:36:00,95,0.027860423611111112,0.016370368055555556,0.011490055555555555,41.24149623831694,True,True,2014-11-12 12:01:00,2014-11-13 14:00:00
Dishwasher_2014-11-20_01,Dishwasher,Appliance4,2014-11-20 15:44:00,2014-11-20 17:21:00,2014-11-20 20:14:00,2014-11-20 21:51:00,97,0.33152298809523806,0.1678483323412698,0.16367465575396825,49.37052983696827,True,True,2014-11-20 15:44:00,2014-11-21 14:00:00
Dishwasher_2014-11-28_01,Dishwasher,Appliance4,2014-11-28 09:46:00,2014-11-28 11:25:00,2014-11-28 13:01:00,2014-11-28 14:40:00,99,0.3218894484126986,0.1609447242063493,0.1609447242063493,50.0,True,True,2014-11-28 09:46:00,2014-11-29 14:00:00
Dishwasher_2014-12-08_01,Dishwasher,Appliance4,2014-12-08 10:14:00,2014-12-08 11:50:00,2014-12-08 13:14:00,2014-12-08 14:50:00,96,0.04437081349206348,0.02218540674603174,0.02218540674603174,50.0,True,True,2014-12-08 10:14:00,2014-12-09 14:00:00
Dishwasher_2015-01-01_01,Dishwasher,Appliance4,2015-01-01 17:23:00,2015-01-01 19:02:00,2015-01-01 20:08:00,2015-01-01 21:47:00,99,0.33614093253968247,0.16807046626984123,0.16807046626984123,50.0,True,True,2015-01-01 17:23:00,2015-01-02 14:00:00
Dishwasher_2015-01-06_01,Dishwasher,Appliance4,2015-01-06 23:56:00,2015-01-07 01:34:00,2015-01-07 12:11:00,2015-01-07 13:49:00,98,0.2627367943722943,0.25845637770562774,0.004280416666666564,1.6291652933091947,True,False,2015-01-06 23:56:00,2015-01-07 14:00:00
