appliance_ID,appliance_name,Shiftability,start_time,end_time,duration(min),energy(W)
Appliance1,Fridge,Base,2014-03-07 11:17:00,2014-03-07 11:32:00,15.0,1610.49
Appliance1,Fridge,Base,2014-03-07 12:46:00,2014-03-07 13:01:00,15.0,1597.35
Appliance1,Fridge,Base,2014-03-07 14:12:00,2014-03-07 14:28:00,16.0,1613.84
Appliance1,Fridge,Base,2014-03-07 15:37:00,2014-03-07 15:52:00,15.0,1647.94
Appliance1,Fridge,Base,2014-03-07 17:00:00,2014-03-07 17:15:00,15.0,1598.19
Appliance1,Fridge,Base,2014-03-07 18:27:00,2014-03-07 18:42:00,15.0,1553.99
Appliance1,Fridge,Base,2014-03-07 19:58:00,2014-03-07 20:13:00,15.0,1535.47
Appliance1,Fridge,Base,2014-03-07 21:35:00,2014-03-07 21:49:00,14.0,1546.7
Appliance1,Fridge,Base,2014-03-07 23:16:00,2014-03-07 23:30:00,14.0,1520.28
Appliance1,Fridge,Base,2014-03-08 01:03:00,2014-03-08 01:17:00,14.0,1513.5
Appliance1,Fridge,Base,2014-03-08 02:53:00,2014-03-08 03:07:00,14.0,1516.63
Appliance1,Fridge,Base,2014-03-08 04:47:00,2014-03-08 05:01:00,14.0,1523.6
Appliance1,Fridge,Base,2014-03-08 06:43:00,2014-03-08 06:57:00,14.0,1556.24
Appliance1,Fridge,Base,2014-03-08 08:39:00,2014-03-08 08:53:00,14.0,1581.92
Appliance1,Fridge,Base,2014-03-08 10:32:00,2014-03-08 10:47:00,15.0,1574.69
Appliance1,Fridge,Base,2014-03-08 12:19:00,2014-03-08 12:34:00,15.0,1596.85
Appliance1,Fridge,Base,2014-03-08 13:57:00,2014-03-08 14:13:00,16.0,1625.64
Appliance1,Fridge,Base,2014-03-08 15:33:00,2014-03-08 15:48:00,15.0,1604.27
Appliance1,Fridge,Base,2014-03-08 17:05:00,2014-03-08 17:19:00,14.0,1603.52
Appliance1,Fridge,Base,2014-03-08 18:38:00,2014-03-08 18:53:00,15.0,1575.01
Appliance1,Fridge,Base,2014-03-08 20:13:00,2014-03-08 20:28:00,15.0,1564.61
Appliance1,Fridge,Base,2014-03-08 22:00:00,2014-03-08 22:05:00,5.0,474.29
Appliance1,Fridge,Base,2014-03-08 23:30:00,2014-03-08 23:45:00,15.0,1551.1
Appliance1,Fridge,Base,2014-03-09 01:12:00,2014-03-09 01:26:00,14.0,1595.91
Appliance1,Fridge,Base,2014-03-09 02:55:00,2014-03-09 03:09:00,14.0,1586.27
Appliance1,Fridge,Base,2014-03-09 04:39:00,2014-03-09 04:54:00,15.0,1567.2
Appliance1,Fridge,Base,2014-03-09 06:26:00,2014-03-09 06:40:00,14.0,1549.97
Appliance1,Fridge,Base,2014-03-09 08:12:00,2014-03-09 08:27:00,15.0,1573.3
Appliance1,Fridge,Base,2014-03-09 09:55:00,2014-03-09 10:10:00,15.0,1601.81
Appliance1,Fridge,Base,2014-03-09 11:30:00,2014-03-09 11:45:00,15.0,1550.06
Appliance1,Fridge,Base,2014-03-09 12:48:00,2014-03-09 13:06:00,18.0,1831.22
Appliance1,Fridge,Base,2014-03-09 14:11:00,2014-03-09 14:27:00,16.0,1695.21
Appliance1,Fridge,Base,2014-03-09 15:29:00,2014-03-09 15:46:00,17.0,1797.3
Appliance1,Fridge,Base,2014-03-09 16:46:00,2014-03-09 17:03:00,17.0,1754.24
Appliance1,Fridge,Base,2014-03-09 18:04:00,2014-03-09 18:21:00,17.0,1671.08
Appliance1,Fridge,Base,2014-03-09 19:23:00,2014-03-09 19:39:00,16.0,1605.09
Appliance1,Fridge,Base,2014-03-09 20:44:00,2014-03-09 21:00:00,16.0,1630.94
Appliance1,Fridge,Base,2014-03-09 22:07:00,2014-03-09 22:23:00,16.0,1663.84
Appliance1,Fridge,Base,2014-03-09 23:32:00,2014-03-09 23:47:00,15.0,1634.99
Appliance1,Fridge,Base,2014-03-10 00:59:00,2014-03-10 01:15:00,16.0,1600.44
Appliance1,Fridge,Base,2014-03-10 02:28:00,2014-03-10 02:43:00,15.0,1583.94
Appliance1,Fridge,Base,2014-03-10 04:00:00,2014-03-10 04:14:00,14.0,1559.03
Appliance1,Fridge,Base,2014-03-10 05:32:00,2014-03-10 05:47:00,15.0,1585.36
Appliance1,Fridge,Base,2014-03-10 07:06:00,2014-03-10 07:21:00,15.0,1537.31
Appliance1,Fridge,Base,2014-03-10 08:41:00,2014-03-10 08:56:00,15.0,1593.51
Appliance1,Fridge,Base,2014-03-10 10:15:00,2014-03-10 10:30:00,15.0,1609.12
Appliance1,Fridge,Base,2014-03-10 11:46:00,2014-03-10 12:01:00,15.0,1604.97
Appliance1,Fridge,Base,2014-03-10 13:14:00,2014-03-10 13:29:00,15.0,1625.17
Appliance1,Fridge,Base,2014-03-10 14:41:00,2014-03-10 14:56:00,15.0,1616.91
Appliance1,Fridge,Base,2014-03-10 16:05:00,2014-03-10 16:21:00,16.0,1628.11
Appliance1,Fridge,Base,2014-03-10 17:25:00,2014-03-10 17:41:00,16.0,1601.21
Appliance1,Fridge,Base,2014-03-10 18:51:00,2014-03-10 19:06:00,15.0,1561.22
Appliance1,Fridge,Base,2014-03-10 20:21:00,2014-03-10 20:35:00,14.0,1546.44
Appliance1,Fridge,Base,2014-03-10 21:55:00,2014-03-10 22:09:00,14.0,1548.48
Appliance1,Fridge,Base,2014-03-10 23:32:00,2014-03-10 23:47:00,15.0,1563.71
Appliance1,Fridge,Base,2014-03-11 01:13:00,2014-03-11 01:27:00,14.0,1585.2
Appliance1,Fridge,Base,2014-03-11 02:56:00,2014-03-11 03:11:00,15.0,1554.69
Appliance1,Fridge,Base,2014-03-11 04:43:00,2014-03-11 04:57:00,14.0,1545.24
Appliance1,Fridge,Base,2014-03-11 06:31:00,2014-03-11 06:45:00,14.0,1529.46
Appliance1,Fridge,Base,2014-03-11 08:22:00,2014-03-11 08:37:00,15.0,1538.71
Appliance1,Fridge,Base,2014-03-11 10:11:00,2014-03-11 10:29:00,18.0,1982.78
Appliance1,Fridge,Base,2014-03-11 11:51:00,2014-03-11 12:22:00,31.0,2513.33
Appliance1,Fridge,Base,2014-03-11 19:19:00,2014-03-11 19:33:00,14.0,1508.81
Appliance1,Fridge,Base,2014-03-11 20:50:00,2014-03-11 21:05:00,15.0,1769.3
Appliance1,Fridge,Base,2014-03-11 22:28:00,2014-03-11 22:42:00,14.0,1541.32
Appliance1,Fridge,Base,2014-03-12 00:10:00,2014-03-12 00:24:00,14.0,1528.67
Appliance1,Fridge,Base,2014-03-12 01:54:00,2014-03-12 02:09:00,15.0,1588.72
