event_id,appliance_name,appliance_ID,Shiftability,original_start_time,original_end_time,duration(min),energy(W),is_reschedulable
Fridge_2014-06-01_01,Fridge,Appliance1,Base,2014-06-01 00:49:00,2014-06-01 00:59:00,10.0,422.28,False
Fridge_2014-06-01_02,Fridge,Appliance1,Base,2014-06-01 01:54:00,2014-06-01 02:05:00,11.0,432.67,False
Fridge_2014-06-01_03,Fridge,Appliance1,Base,2014-06-01 03:01:00,2014-06-01 03:12:00,11.0,450.3,False
Fridge_2014-06-01_04,Fridge,Appliance1,Base,2014-06-01 04:09:00,2014-06-01 04:20:00,11.0,418.62,False
Fridge_2014-06-01_05,Fridge,Appliance1,Base,2014-06-01 05:18:00,2014-06-01 05:29:00,11.0,423.32,False
Fridge_2014-06-01_06,Fridge,Appliance1,Base,2014-06-01 06:28:00,2014-06-01 06:39:00,11.0,453.86,False
Fridge_2014-06-01_07,Fridge,Appliance1,Base,2014-06-01 07:20:00,2014-06-01 07:33:00,13.0,522.29,False
Fridge_2014-06-01_08,Fridge,Appliance1,Base,2014-06-01 08:22:00,2014-06-01 08:33:00,11.0,450.5,False
Fridge_2014-06-01_09,Fridge,Appliance1,Base,2014-06-01 09:24:00,2014-06-01 09:35:00,11.0,437.13,False
Fridge_2014-06-01_10,Fridge,Appliance1,Base,2014-06-01 10:27:00,2014-06-01 10:40:00,13.0,552.77,False
Fridge_2014-06-01_11,Fridge,Appliance1,Base,2014-06-01 11:23:00,2014-06-01 11:38:00,15.0,603.96,False
Fridge_2014-06-01_12,Fridge,Appliance1,Base,2014-06-01 13:20:00,2014-06-01 13:33:00,13.0,585.58,False
Fridge_2014-06-01_13,Fridge,Appliance1,Base,2014-06-01 14:23:00,2014-06-01 14:35:00,12.0,483.24,False
Fridge_2014-06-01_14,Fridge,Appliance1,Base,2014-06-01 15:25:00,2014-06-01 15:36:00,11.0,535.05,False
Fridge_2014-06-01_15,Fridge,Appliance1,Base,2014-06-01 16:26:00,2014-06-01 16:37:00,11.0,450.04,False
Fridge_2014-06-01_16,Fridge,Appliance1,Base,2014-06-01 17:26:00,2014-06-01 17:37:00,11.0,428.94,False
Fridge_2014-06-01_17,Fridge,Appliance1,Base,2014-06-01 18:26:00,2014-06-01 18:37:00,11.0,424.12,False
Fridge_2014-06-01_18,Fridge,Appliance1,Base,2014-06-01 19:27:00,2014-06-01 19:37:00,10.0,415.9,False
Fridge_2014-06-01_19,Fridge,Appliance1,Base,2014-06-01 20:23:00,2014-06-01 20:37:00,14.0,573.03,False
Fridge_2014-06-01_20,Fridge,Appliance1,Base,2014-06-01 21:28:00,2014-06-01 21:42:00,14.0,603.69,False
Fridge_2014-06-01_21,Fridge,Appliance1,Base,2014-06-01 22:36:00,2014-06-01 22:48:00,12.0,520.2,False
Fridge_2014-06-01_22,Fridge,Appliance1,Base,2014-06-01 23:40:00,2014-06-01 23:51:00,11.0,456.76,False
Fridge_2014-06-02_01,Fridge,Appliance1,Base,2014-06-02 00:43:00,2014-06-02 00:53:00,10.0,437.54,False
Fridge_2014-06-02_02,Fridge,Appliance1,Base,2014-06-02 01:44:00,2014-06-02 01:54:00,10.0,420.18,False
Fridge_2014-06-02_03,Fridge,Appliance1,Base,2014-06-02 02:46:00,2014-06-02 02:56:00,10.0,428.22,False
Fridge_2014-06-02_04,Fridge,Appliance1,Base,2014-06-02 03:49:00,2014-06-02 03:59:00,10.0,412.01,False
Fridge_2014-06-02_05,Fridge,Appliance1,Base,2014-06-02 04:52:00,2014-06-02 05:02:00,10.0,413.9,False
Fridge_2014-06-02_06,Fridge,Appliance1,Base,2014-06-02 05:55:00,2014-06-02 06:09:00,14.0,545.4,False
Fridge_2014-06-02_07,Fridge,Appliance1,Base,2014-06-02 06:57:00,2014-06-02 07:08:00,11.0,481.94,False
Fridge_2014-06-02_08,Fridge,Appliance1,Base,2014-06-02 07:57:00,2014-06-02 08:07:00,10.0,429.13,False
Fridge_2014-06-02_09,Fridge,Appliance1,Base,2014-06-02 08:58:00,2014-06-02 09:09:00,11.0,438.43,False
Fridge_2014-06-02_10,Fridge,Appliance1,Base,2014-06-02 09:56:00,2014-06-02 10:20:00,24.0,151.44,False
Fridge_2014-06-02_11,Fridge,Appliance1,Base,2014-06-02 10:58:00,2014-06-02 11:08:00,10.0,443.85,False
Fridge_2014-06-02_12,Fridge,Appliance1,Base,2014-06-02 11:55:00,2014-06-02 12:06:00,11.0,449.4,False
Fridge_2014-06-02_13,Fridge,Appliance1,Base,2014-06-02 12:48:00,2014-06-02 13:01:00,13.0,552.62,False
Fridge_2014-06-02_14,Fridge,Appliance1,Base,2014-06-02 13:44:00,2014-06-02 13:58:00,14.0,642.63,False
Fridge_2014-06-02_15,Fridge,Appliance1,Base,2014-06-02 14:49:00,2014-06-02 15:00:00,11.0,462.35,False
Fridge_2014-06-02_16,Fridge,Appliance1,Base,2014-06-02 15:35:00,2014-06-02 15:59:00,24.0,1072.31,False
Fridge_2014-06-02_17,Fridge,Appliance1,Base,2014-06-02 16:47:00,2014-06-02 17:04:00,17.0,756.1,False
Fridge_2014-06-02_18,Fridge,Appliance1,Base,2014-06-02 17:56:00,2014-06-02 18:10:00,14.0,584.92,False
Fridge_2014-06-02_19,Fridge,Appliance1,Base,2014-06-02 18:56:00,2014-06-02 19:10:00,14.0,596.3,False
Fridge_2014-06-02_20,Fridge,Appliance1,Base,2014-06-02 19:56:00,2014-06-02 20:10:00,14.0,585.3,False
Fridge_2014-06-02_21,Fridge,Appliance1,Base,2014-06-02 21:02:00,2014-06-02 21:15:00,13.0,561.9,False
Fridge_2014-06-02_22,Fridge,Appliance1,Base,2014-06-02 22:08:00,2014-06-02 22:20:00,12.0,521.6,False
Fridge_2014-06-02_23,Fridge,Appliance1,Base,2014-06-02 23:13:00,2014-06-02 23:25:00,12.0,508.5,False
Fridge_2014-06-03_01,Fridge,Appliance1,Base,2014-06-03 00:19:00,2014-06-03 00:31:00,12.0,506.88,False
Fridge_2014-06-03_02,Fridge,Appliance1,Base,2014-06-03 01:27:00,2014-06-03 01:39:00,12.0,501.8,False
Fridge_2014-06-03_03,Fridge,Appliance1,Base,2014-06-03 02:35:00,2014-06-03 02:47:00,12.0,519.8,False
Fridge_2014-06-03_04,Fridge,Appliance1,Base,2014-06-03 03:43:00,2014-06-03 03:55:00,12.0,509.23,False
Fridge_2014-06-03_05,Fridge,Appliance1,Base,2014-06-03 04:52:00,2014-06-03 05:04:00,12.0,489.69,False
Fridge_2014-06-03_06,Fridge,Appliance1,Base,2014-06-03 06:00:00,2014-06-03 06:12:00,12.0,500.38,False
Fridge_2014-06-03_07,Fridge,Appliance1,Base,2014-06-03 06:51:00,2014-06-03 07:07:00,16.0,802.07,False
Fridge_2014-06-03_08,Fridge,Appliance1,Base,2014-06-03 07:57:00,2014-06-03 08:11:00,14.0,554.22,False
Fridge_2014-06-03_09,Fridge,Appliance1,Base,2014-06-03 09:04:00,2014-06-03 09:16:00,12.0,511.99,False
Fridge_2014-06-03_10,Fridge,Appliance1,Base,2014-06-03 10:11:00,2014-06-03 10:24:00,13.0,532.74,False
Fridge_2014-06-03_11,Fridge,Appliance1,Base,2014-06-03 11:15:00,2014-06-03 11:30:00,15.0,644.9,False
Fridge_2014-06-03_12,Fridge,Appliance1,Base,2014-06-03 12:21:00,2014-06-03 12:36:00,15.0,605.14,False
Fridge_2014-06-03_13,Fridge,Appliance1,Base,2014-06-03 13:29:00,2014-06-03 13:43:00,14.0,606.42,False
Fridge_2014-06-03_14,Fridge,Appliance1,Base,2014-06-03 14:37:00,2014-06-03 14:51:00,14.0,568.3,False
Fridge_2014-06-03_15,Fridge,Appliance1,Base,2014-06-03 15:37:00,2014-06-03 15:58:00,21.0,907.79,False
Fridge_2014-06-03_16,Fridge,Appliance1,Base,2014-06-03 16:49:00,2014-06-03 17:09:00,20.0,852.96,False
Fridge_2014-06-03_17,Fridge,Appliance1,Base,2014-06-03 18:00:00,2014-06-03 18:15:00,15.0,649.58,False
Fridge_2014-06-03_18,Fridge,Appliance1,Base,2014-06-03 19:06:00,2014-06-03 19:20:00,14.0,603.83,False
Fridge_2014-06-03_19,Fridge,Appliance1,Base,2014-06-03 20:11:00,2014-06-03 20:24:00,13.0,561.79,False
Fridge_2014-06-03_20,Fridge,Appliance1,Base,2014-06-03 21:17:00,2014-06-03 21:29:00,12.0,523.9,False
Fridge_2014-06-03_21,Fridge,Appliance1,Base,2014-06-03 22:22:00,2014-06-03 22:34:00,12.0,521.22,False
Fridge_2014-06-03_22,Fridge,Appliance1,Base,2014-06-03 23:28:00,2014-06-03 23:40:00,12.0,494.9,False
Fridge_2014-06-04_01,Fridge,Appliance1,Base,2014-06-04 00:34:00,2014-06-04 00:46:00,12.0,477.22,False
Fridge_2014-06-04_02,Fridge,Appliance1,Base,2014-06-04 01:40:00,2014-06-04 01:52:00,12.0,624.52,False
Fridge_2014-06-04_03,Fridge,Appliance1,Base,2014-06-04 02:47:00,2014-06-04 02:59:00,12.0,478.77,False
Fridge_2014-06-04_04,Fridge,Appliance1,Base,2014-06-04 03:55:00,2014-06-04 04:07:00,12.0,474.24,False
Fridge_2014-06-04_05,Fridge,Appliance1,Base,2014-06-04 05:04:00,2014-06-04 05:15:00,11.0,481.91,False
Fridge_2014-06-04_06,Fridge,Appliance1,Base,2014-06-04 06:05:00,2014-06-04 06:17:00,12.0,503.51,False
Fridge_2014-06-04_07,Fridge,Appliance1,Base,2014-06-04 07:09:00,2014-06-04 07:20:00,11.0,463.4,False
Fridge_2014-06-04_08,Fridge,Appliance1,Base,2014-06-04 08:17:00,2014-06-04 08:28:00,11.0,483.99,False
Fridge_2014-06-04_09,Fridge,Appliance1,Base,2014-06-04 09:26:00,2014-06-04 09:38:00,12.0,471.99,False
Fridge_2014-06-04_10,Fridge,Appliance1,Base,2014-06-04 10:38:00,2014-06-04 10:49:00,11.0,444.37,False
Fridge_2014-06-04_11,Fridge,Appliance1,Base,2014-06-04 11:48:00,2014-06-04 12:00:00,12.0,468.82,False
Fridge_2014-06-04_12,Fridge,Appliance1,Base,2014-06-04 12:59:00,2014-06-04 13:11:00,12.0,463.68,False
Fridge_2014-06-04_13,Fridge,Appliance1,Base,2014-06-04 14:10:00,2014-06-04 14:21:00,11.0,455.57,False
Fridge_2014-06-04_14,Fridge,Appliance1,Base,2014-06-04 15:21:00,2014-06-04 15:32:00,11.0,452.98,False
Fridge_2014-06-04_15,Fridge,Appliance1,Base,2014-06-04 16:18:00,2014-06-04 16:31:00,13.0,500.33,False
Fridge_2014-06-04_16,Fridge,Appliance1,Base,2014-06-04 17:29:00,2014-06-04 17:41:00,12.0,478.24,False
Fridge_2014-06-04_17,Fridge,Appliance1,Base,2014-06-04 18:30:00,2014-06-04 18:42:00,12.0,508.5,False
Fridge_2014-06-04_18,Fridge,Appliance1,Base,2014-06-04 19:40:00,2014-06-04 19:54:00,14.0,585.62,False
Fridge_2014-06-04_19,Fridge,Appliance1,Base,2014-06-04 20:46:00,2014-06-04 20:59:00,13.0,518.74,False
Fridge_2014-06-04_20,Fridge,Appliance1,Base,2014-06-04 21:57:00,2014-06-04 22:09:00,12.0,470.12,False
Fridge_2014-06-04_21,Fridge,Appliance1,Base,2014-06-04 23:07:00,2014-06-04 23:18:00,11.0,441.83,False
Fridge_2014-06-05_01,Fridge,Appliance1,Base,2014-06-05 00:16:00,2014-06-05 00:28:00,12.0,462.58,False
Fridge_2014-06-05_02,Fridge,Appliance1,Base,2014-06-05 01:28:00,2014-06-05 01:39:00,11.0,453.07,False
Fridge_2014-06-05_03,Fridge,Appliance1,Base,2014-06-05 02:38:00,2014-06-05 02:50:00,12.0,463.54,False
Fridge_2014-06-05_04,Fridge,Appliance1,Base,2014-06-05 03:51:00,2014-06-05 04:02:00,11.0,466.25,False
Fridge_2014-06-05_05,Fridge,Appliance1,Base,2014-06-05 05:04:00,2014-06-05 05:15:00,11.0,452.28,False
Fridge_2014-06-05_06,Fridge,Appliance1,Base,2014-06-05 06:10:00,2014-06-05 06:23:00,13.0,508.34,False
Fridge_2014-06-05_07,Fridge,Appliance1,Base,2014-06-05 07:13:00,2014-06-05 07:25:00,12.0,521.35,False
Fridge_2014-06-05_08,Fridge,Appliance1,Base,2014-06-05 08:18:00,2014-06-05 08:31:00,13.0,533.87,False
Fridge_2014-06-05_09,Fridge,Appliance1,Base,2014-06-05 09:23:00,2014-06-05 09:36:00,13.0,517.56,False
Fridge_2014-06-05_10,Fridge,Appliance1,Base,2014-06-05 10:36:00,2014-06-05 10:49:00,13.0,507.99,False
Fridge_2014-06-05_11,Fridge,Appliance1,Base,2014-06-05 11:48:00,2014-06-05 12:00:00,12.0,491.89,False
Fridge_2014-06-05_12,Fridge,Appliance1,Base,2014-06-05 13:00:00,2014-06-05 13:12:00,12.0,494.1,False
Fridge_2014-06-05_13,Fridge,Appliance1,Base,2014-06-05 14:12:00,2014-06-05 14:24:00,12.0,494.7,False
