event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,schedule_status,duration(min),energy(W)
Tumble_Dryer_2013-10-24_01,Tumble Dryer,2013-10-24 10:56:00,2013-10-24 11:07:00,2013-10-25 06:00:00,2013-10-25 06:11:00,SUCCESS,11.0,1487.94
Tumble_Dryer_2013-10-24_02,Tumble Dryer,2013-10-24 12:36:00,2013-10-24 12:47:00,2013-10-25 06:11:00,2013-10-25 06:22:00,SUCCESS,11.0,1037.54
Tumble_Dryer_2013-10-27_01,Tumble Dryer,2013-10-27 14:27:00,2013-10-27 14:48:00,2013-10-28 06:00:00,2013-10-28 06:21:00,SUCCESS,21.0,3305.42
Tumble_Dryer_2013-10-28_01,Tumble Dryer,2013-10-28 08:12:00,2013-10-28 08:19:00,2013-10-29 06:00:00,2013-10-29 06:07:00,SUCCESS,7.0,8761.62
Tumble_Dryer_2013-11-01_01,Tumble Dryer,2013-11-01 07:13:00,2013-11-01 07:31:00,2013-11-01 07:18:00,2013-11-01 07:36:00,SUCCESS,18.0,15417.07
Tumble_Dryer_2013-11-08_01,Tumble Dryer,2013-11-08 16:12:00,2013-11-08 16:18:00,2013-11-09 06:00:00,2013-11-09 06:06:00,SUCCESS,6.0,24.0
Tumble_Dryer_2013-11-13_01,Tumble Dryer,2013-11-13 11:51:00,2013-11-13 11:56:00,2013-11-14 06:00:00,2013-11-14 06:05:00,SUCCESS,5.0,279.25
Tumble_Dryer_2013-11-14_01,Tumble Dryer,2013-11-14 18:11:00,2013-11-14 18:20:00,2013-11-15 06:00:00,2013-11-15 06:09:00,SUCCESS,9.0,544.0
Tumble_Dryer_2013-11-22_01,Tumble Dryer,2013-11-22 13:07:00,2013-11-22 13:12:00,2013-11-23 06:00:00,2013-11-23 06:05:00,SUCCESS,5.0,1556.0
Tumble_Dryer_2013-11-22_02,Tumble Dryer,2013-11-22 13:58:00,2013-11-22 14:11:00,2013-11-23 06:05:00,2013-11-23 06:18:00,SUCCESS,13.0,1584.0
Tumble_Dryer_2013-11-27_01,Tumble Dryer,2013-11-27 12:36:00,2013-11-27 12:49:00,2013-11-28 06:00:00,2013-11-28 06:13:00,SUCCESS,13.0,2659.61
Tumble_Dryer_2013-12-08_01,Tumble Dryer,2013-12-08 09:33:00,2013-12-08 09:41:00,2013-12-09 06:00:00,2013-12-09 06:08:00,SUCCESS,8.0,8015.26
