event_id,appliance_name,when,season,start_time,end_time,minutes,total_W,total_cost,level_0_minutes,level_0_W,level_0_rate,level_0_cost,level_1_minutes,level_1_W,level_1_rate,level_1_cost,level_2_minutes,level_2_W,level_2_rate,level_2_cost
Fridge_2014-06-01_01,Fridge,original,summer,2014-06-01 00:21:00,2014-06-01 00:51:00,30,2222.08,0.01481386666666667,30,2222.0800000000004,0.4,0.01481386666666667,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_02,Fridge,original,summer,2014-06-01 02:42:00,2014-06-01 03:11:00,29,2194.73,0.014631533333333334,29,2194.7299999999996,0.4,0.014631533333333334,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_03,Fridge,original,summer,2014-06-01 05:07:00,2014-06-01 05:37:00,30,2218.24,0.014788266666666675,30,2218.240000000001,0.4,0.014788266666666675,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_04,Fridge,original,summer,2014-06-01 07:34:00,2014-06-01 08:04:00,30,2265.23,0.015101533333333333,30,2265.23,0.4,0.015101533333333333,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_05,Fridge,original,summer,2014-06-01 09:30:00,2014-06-01 10:12:00,42,2810.01,0.01873340000000001,42,2810.0100000000016,0.4,0.01873340000000001,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_06,Fridge,original,summer,2014-06-01 11:43:00,2014-06-01 12:24:00,41,2980.73,0.019871533333333344,41,2980.7300000000014,0.4,0.019871533333333344,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_07,Fridge,original,summer,2014-06-01 13:59:00,2014-06-01 14:30:00,31,2309.76,0.018378735483870968,1,74.5083870967742,0.4,0.0004967225806451614,30,2235.251612903226,0.48,0.017882012903225806,0,0.0,0.6,0.0
Fridge_2014-06-01_08,Fridge,original,summer,2014-06-01 16:04:00,2014-06-01 16:36:00,32,2475.98,0.019807840000000004,0,0.0,0.4,0.0,32,2475.9800000000005,0.48,0.019807840000000004,0,0.0,0.6,0.0
Fridge_2014-06-01_09,Fridge,original,summer,2014-06-01 18:10:00,2014-06-01 18:45:00,35,2568.44,0.025684399999999996,0,0.0,0.4,0.0,0,0.0,0.48,0.0,35,2568.44,0.6,0.025684399999999996
Fridge_2014-06-01_10,Fridge,original,summer,2014-06-01 20:17:00,2014-06-01 20:48:00,31,2291.41,0.018331280000000002,0,0.0,0.4,0.0,31,2291.4100000000003,0.48,0.018331280000000002,0,0.0,0.6,0.0
Fridge_2014-06-01_11,Fridge,original,summer,2014-06-01 22:25:00,2014-06-01 22:56:00,31,2316.86,0.018534879999999993,0,0.0,0.4,0.0,31,2316.859999999999,0.48,0.018534879999999993,0,0.0,0.6,0.0
Fridge_2014-06-02_01,Fridge,original,summer,2014-06-02 00:39:00,2014-06-02 01:10:00,31,2297.36,0.01531573333333332,31,2297.3599999999983,0.4,0.01531573333333332,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-02_02,Fridge,original,summer,2014-06-02 02:57:00,2014-06-02 03:28:00,31,2280.66,0.015204399999999991,31,2280.6599999999985,0.4,0.015204399999999991,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-02_03,Fridge,original,summer,2014-06-02 05:17:00,2014-06-02 05:47:00,30,2283.02,0.015220133333333339,30,2283.020000000001,0.4,0.015220133333333339,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-02_04,Fridge,original,summer,2014-06-02 07:03:00,2014-06-02 07:32:00,29,2217.99,0.014786600000000004,29,2217.9900000000002,0.4,0.014786600000000004,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-02_05,Fridge,original,summer,2014-06-02 09:15:00,2014-06-02 09:47:00,32,2342.68,0.01561786666666666,32,2342.679999999999,0.4,0.01561786666666666,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-02_06,Fridge,original,summer,2014-06-02 11:30:00,2014-06-02 12:04:00,34,2314.47,0.015429800000000002,34,2314.4700000000003,0.4,0.015429800000000002,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-02_07,Fridge,original,summer,2014-06-02 13:47:00,2014-06-02 14:19:00,32,2311.84,0.017242473333333334,13,939.1850000000001,0.4,0.006261233333333335,19,1372.6549999999997,0.48,0.010981239999999998,0,0.0,0.6,0.0
