event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,schedule_status,duration(min),energy(W)
Tumble_Dryer_2014-03-09_01,Tumble Dryer,2014-03-09 16:57:00,2014-03-09 17:21:00,2014-03-10 06:00:00,2014-03-10 06:24:00,SUCCESS,26.0,24118.93
Tumble_Dryer_2014-03-16_01,Tumble Dryer,2014-03-16 14:20:00,2014-03-16 15:07:00,2014-03-17 06:00:00,2014-03-17 06:47:00,SUCCESS,47.0,7468.08
Tumble_Dryer_2014-03-17_01,Tumble Dryer,2014-03-17 16:41:00,2014-03-17 18:06:00,2014-03-18 06:00:00,2014-03-18 07:25:00,SUCCESS,85.0,71493.3
Tumble_Dryer_2014-03-23_01,Tumble Dryer,2014-03-23 16:44:00,2014-03-23 17:15:00,2014-03-24 06:00:00,2014-03-24 06:31:00,SUCCESS,31.0,29633.5
Tumble_Dryer_2014-03-26_01,Tumble Dryer,2014-03-26 15:38:00,2014-03-26 17:31:00,2014-03-27 06:00:00,2014-03-27 07:53:00,SUCCESS,113.0,53687.25
Tumble_Dryer_2014-03-27_01,Tumble Dryer,2014-03-27 10:44:00,2014-03-27 11:31:00,2014-03-28 06:00:00,2014-03-28 06:47:00,SUCCESS,46.0,6126.82
Tumble_Dryer_2014-04-01_01,Tumble Dryer,2014-04-01 06:43:00,2014-04-01 08:00:00,2014-04-01 06:48:00,2014-04-01 08:05:00,SUCCESS,76.0,49540.03
Tumble_Dryer_2014-04-03_01,Tumble Dryer,2014-04-03 07:16:00,2014-04-03 07:54:00,2014-04-03 07:21:00,2014-04-03 07:59:00,SUCCESS,41.0,32321.52
Tumble_Dryer_2014-04-05_01,Tumble Dryer,2014-04-05 09:11:00,2014-04-05 11:08:00,2014-04-06 06:00:00,2014-04-06 07:57:00,SUCCESS,117.0,41576.8
Tumble_Dryer_2014-04-06_01,Tumble Dryer,2014-04-06 15:22:00,2014-04-06 16:15:00,2014-04-07 06:00:00,2014-04-07 06:53:00,SUCCESS,53.0,9381.04
Tumble_Dryer_2014-04-07_01,Tumble Dryer,2014-04-07 10:26:00,2014-04-07 12:19:00,2014-04-08 06:00:00,2014-04-08 07:53:00,SUCCESS,113.0,22577.75
Tumble_Dryer_2014-04-08_01,Tumble Dryer,2014-04-08 07:37:00,2014-04-08 09:12:00,2014-04-09 06:00:00,2014-04-09 07:35:00,SUCCESS,95.0,25102.98
Tumble_Dryer_2014-04-09_01,Tumble Dryer,2014-04-09 19:14:00,2014-04-09 21:11:00,2014-04-10 06:00:00,2014-04-10 07:57:00,SUCCESS,116.0,120336.03
Tumble_Dryer_2014-04-11_01,Tumble Dryer,2014-04-11 11:26:00,2014-04-11 13:18:00,2014-04-12 06:00:00,2014-04-12 07:52:00,SUCCESS,112.0,25313.64
Tumble_Dryer_2014-04-12_01,Tumble Dryer,2014-04-12 18:03:00,2014-04-12 19:55:00,2014-04-13 06:00:00,2014-04-13 07:52:00,SUCCESS,112.0,110285.56
Tumble_Dryer_2014-04-28_01,Tumble Dryer,2014-04-28 17:15:00,2014-04-28 18:34:00,2014-04-29 06:00:00,2014-04-29 07:19:00,SUCCESS,79.0,79683.79
Tumble_Dryer_2014-04-29_01,Tumble Dryer,2014-04-29 16:29:00,2014-04-29 17:31:00,2014-04-30 06:00:00,2014-04-30 07:02:00,SUCCESS,61.0,58990.75
Tumble_Dryer_2014-05-01_01,Tumble Dryer,2014-05-01 07:13:00,2014-05-01 08:58:00,2014-05-01 07:18:00,2014-05-01 09:03:00,SUCCESS,105.0,8061.08
Tumble_Dryer_2014-05-11_01,Tumble Dryer,2014-05-11 09:27:00,2014-05-11 11:18:00,2014-05-12 06:00:00,2014-05-12 07:51:00,SUCCESS,113.0,24105.3
Tumble_Dryer_2014-05-17_01,Tumble Dryer,2014-05-17 08:38:00,2014-05-17 09:47:00,2014-05-18 06:00:00,2014-05-18 07:09:00,SUCCESS,71.0,11149.79
Tumble_Dryer_2014-05-22_01,Tumble Dryer,2014-05-22 07:30:00,2014-05-22 09:04:00,2014-05-23 06:00:00,2014-05-23 07:34:00,SUCCESS,91.0,21654.04
Tumble_Dryer_2014-05-26_01,Tumble Dryer,2014-05-26 14:57:00,2014-05-26 16:40:00,2014-05-27 06:00:00,2014-05-27 07:43:00,SUCCESS,100.0,30638.96
Tumble_Dryer_2014-06-07_01,Tumble Dryer,2014-06-07 16:15:00,2014-06-07 18:06:00,2014-06-08 06:00:00,2014-06-08 07:51:00,SUCCESS,109.0,26582.34
Tumble_Dryer_2014-06-08_01,Tumble Dryer,2014-06-08 13:19:00,2014-06-08 13:46:00,2014-06-09 06:00:00,2014-06-09 06:27:00,SUCCESS,27.0,5731.69
Tumble_Dryer_2014-06-09_01,Tumble Dryer,2014-06-09 21:01:00,2014-06-09 23:02:00,2014-06-10 06:00:00,2014-06-10 08:01:00,SUCCESS,121.0,115611.35
Tumble_Dryer_2014-06-15_01,Tumble Dryer,2014-06-15 16:02:00,2014-06-15 17:57:00,2014-06-16 06:00:00,2014-06-16 07:55:00,SUCCESS,115.0,98908.33
Tumble_Dryer_2014-06-29_01,Tumble Dryer,2014-06-29 12:24:00,2014-06-29 14:05:00,2014-06-30 06:00:00,2014-06-30 07:41:00,SUCCESS,102.0,18750.75
Tumble_Dryer_2014-08-03_01,Tumble Dryer,2014-08-03 12:12:00,2014-08-03 13:13:00,2014-08-04 06:00:00,2014-08-04 07:01:00,SUCCESS,61.0,9995.93
Tumble_Dryer_2014-08-12_01,Tumble Dryer,2014-08-12 12:39:00,2014-08-12 13:37:00,2014-08-13 06:00:00,2014-08-13 06:58:00,SUCCESS,58.0,9198.27
Tumble_Dryer_2014-09-14_01,Tumble Dryer,2014-09-14 12:50:00,2014-09-14 13:21:00,2014-09-15 06:00:00,2014-09-15 06:31:00,SUCCESS,32.0,9063.0
Tumble_Dryer_2014-09-21_01,Tumble Dryer,2014-09-21 13:15:00,2014-09-21 13:54:00,2014-09-22 06:00:00,2014-09-22 06:39:00,SUCCESS,41.0,35396.15
Tumble_Dryer_2014-10-10_01,Tumble Dryer,2014-10-10 16:21:00,2014-10-10 17:49:00,2014-10-11 06:00:00,2014-10-11 07:28:00,SUCCESS,88.0,41021.6
Tumble_Dryer_2014-10-12_01,Tumble Dryer,2014-10-12 10:11:00,2014-10-12 10:59:00,2014-10-13 06:00:00,2014-10-13 06:48:00,SUCCESS,50.0,62586.57
Tumble_Dryer_2014-10-19_01,Tumble Dryer,2014-10-19 15:13:00,2014-10-19 17:06:00,2014-10-20 06:00:00,2014-10-20 07:53:00,SUCCESS,112.0,105252.7
Tumble_Dryer_2014-10-20_01,Tumble Dryer,2014-10-20 07:41:00,2014-10-20 09:41:00,2014-10-21 06:00:00,2014-10-21 08:00:00,SUCCESS,121.0,119368.78
Tumble_Dryer_2014-11-02_01,Tumble Dryer,2014-11-02 17:29:00,2014-11-02 19:25:00,2014-11-03 06:00:00,2014-11-03 07:56:00,SUCCESS,116.0,148308.83
Tumble_Dryer_2014-11-04_01,Tumble Dryer,2014-11-04 16:13:00,2014-11-04 18:08:00,2014-11-05 06:00:00,2014-11-05 07:55:00,SUCCESS,115.0,153153.78
