event_id,appliance_name,when,season,start_time,end_time,minutes,total_W,total_cost,level_0_minutes,level_0_W,level_0_rate,level_0_cost,level_1_minutes,level_1_W,level_1_rate,level_1_cost,level_2_minutes,level_2_W,level_2_rate,level_2_cost
Fridge-Freezer_2014-03-06_01,Fridge-Freezer,original,winter,2014-03-06 16:23:00,2014-03-06 16:52:00,29,1999.46,0.01432946333333334,29,1999.4600000000012,0.43,0.01432946333333334,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge-Freezer_2014-03-06_02,Fridge-Freezer,original,winter,2014-03-06 17:10:00,2014-03-06 17:43:00,33,2899.9,0.02464915000000002,0,0.0,0.43,0.0,0,0.0,0.46,0.0,33,2899.9000000000024,0.51,0.02464915000000002
Fridge-Freezer_2014-03-06_03,Fridge-Freezer,original,winter,2014-03-06 18:09:00,2014-03-06 18:32:00,23,1691.49,0.014377665000000001,0,0.0,0.43,0.0,0,0.0,0.46,0.0,23,1691.49,0.51,0.014377665000000001
Fridge-Freezer_2014-03-06_04,Fridge-Freezer,original,winter,2014-03-06 18:42:00,2014-03-06 19:20:00,38,3378.79,0.028719715000000014,0,0.0,0.43,0.0,0,0.0,0.46,0.0,38,3378.7900000000013,0.51,0.028719715000000014
Fridge-Freezer_2014-03-06_05,Fridge-Freezer,original,winter,2014-03-06 19:46:00,2014-03-06 20:08:00,22,1721.64,0.01411223090909091,0,0.0,0.43,0.0,8,626.0509090909092,0.46,0.004799723636363638,14,1095.589090909091,0.51,0.009312507272727272
Fridge-Freezer_2014-03-06_06,Fridge-Freezer,original,winter,2014-03-06 20:17:00,2014-03-06 20:48:00,31,2783.25,0.02133825,0,0.0,0.43,0.0,31,2783.2499999999995,0.46,0.02133825,0,0.0,0.51,0.0
Fridge-Freezer_2014-03-06_07,Fridge-Freezer,original,winter,2014-03-06 21:37:00,2014-03-06 22:16:00,39,4590.13,0.034249431538461536,16,1883.130256410256,0.43,0.013495766837606832,23,2706.999743589744,0.46,0.020753664700854706,0,0.0,0.51,0.0
Fridge-Freezer_2014-03-06_08,Fridge-Freezer,original,winter,2014-03-06 23:16:00,2014-03-06 23:56:00,40,4529.44,0.03246098666666664,40,4529.439999999997,0.43,0.03246098666666664,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge-Freezer_2014-03-07_01,Fridge-Freezer,original,winter,2014-03-07 00:47:00,2014-03-07 01:17:00,30,2634.94,0.01888373666666667,30,2634.940000000001,0.43,0.01888373666666667,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge-Freezer_2014-03-07_02,Fridge-Freezer,original,winter,2014-03-07 01:34:00,2014-03-07 01:55:00,21,1638.03,0.011739214999999997,21,1638.0299999999997,0.43,0.011739214999999997,0,0.0,0.46,0.0,0,0.0,0.51,0.0
