event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,original_price_level,scheduled_price_level,optimization_score,shift_minutes,schedule_status,failure_reason,season
house20_event_17934,Tumble Dryer,2014-03-22 20:36:00,2014-03-22 21:01:00,2014-03-23 06:00:00,2014-03-23 06:25:00,1,0,1.0,564,SUCCESS,,
house20_event_17941,Tumble Dryer,2014-03-25 07:49:00,2014-03-25 08:57:00,2014-03-26 06:00:00,2014-03-26 07:08:00,1,0,1.0,1331,SUCCESS,,
house20_event_17943,Tumble Dryer,2014-03-29 07:21:00,2014-03-29 08:31:00,2014-03-29 07:26:00,2014-03-29 08:36:00,1,0,1.0,5,SUCCESS,,
house20_event_17949,Tumble Dryer,2014-03-31 18:41:00,2014-03-31 19:13:00,2014-04-01 06:00:00,2014-04-01 06:32:00,1,0,1.0,679,SUCCESS,,
house20_event_17952,Tumble Dryer,2014-04-03 19:08:00,2014-04-03 20:18:00,2014-04-04 06:00:00,2014-04-04 07:10:00,1,0,1.0,652,SUCCESS,,
house20_event_17955,Tumble Dryer,2014-04-08 12:31:00,2014-04-08 13:40:00,2014-04-09 06:00:00,2014-04-09 07:09:00,1,0,1.0,1049,SUCCESS,,
house20_event_17960,Tumble Dryer,2014-04-11 06:39:00,2014-04-11 07:46:00,2014-04-11 06:44:00,2014-04-11 07:51:00,0,0,0.1,5,SUCCESS,,
house20_event_17970,Tumble Dryer,2014-04-16 18:56:00,2014-04-16 20:06:00,2014-04-17 06:00:00,2014-04-17 07:10:00,1,0,1.0,664,SUCCESS,,
house20_event_17977,Tumble Dryer,2014-04-19 19:02:00,2014-04-19 20:10:00,2014-04-20 06:00:00,2014-04-20 07:08:00,1,0,1.0,658,SUCCESS,,
house20_event_17984,Tumble Dryer,2014-04-22 06:57:00,2014-04-22 08:05:00,2014-04-22 07:02:00,2014-04-22 08:10:00,0,0,0.1,5,SUCCESS,,
house20_event_17990,Tumble Dryer,2014-04-25 06:39:00,2014-04-25 07:52:00,2014-04-25 06:44:00,2014-04-25 07:57:00,0,0,0.1,5,SUCCESS,,
house20_event_17995,Tumble Dryer,2014-04-28 06:43:00,2014-04-28 07:53:00,2014-04-28 06:48:00,2014-04-28 07:58:00,0,0,0.1,5,SUCCESS,,
house20_event_18007,Tumble Dryer,2014-05-01 06:15:00,2014-05-01 07:50:00,2014-05-01 06:20:00,2014-05-01 07:55:00,0,0,0.1,5,SUCCESS,,
house20_event_18010,Tumble Dryer,2014-05-29 18:23:00,2014-05-29 19:33:00,2014-05-30 06:00:00,2014-05-30 07:10:00,1,0,1.0,697,SUCCESS,,
house20_event_18016,Tumble Dryer,2014-06-01 18:55:00,2014-06-01 20:00:00,2014-06-02 06:00:00,2014-06-02 07:05:00,1,0,1.0,665,SUCCESS,,
house20_event_18021,Tumble Dryer,2014-06-04 12:03:00,2014-06-04 13:08:00,2014-06-05 06:00:00,2014-06-05 07:05:00,1,0,1.0,1077,SUCCESS,,
house20_event_18029,Tumble Dryer,2014-06-06 18:58:00,2014-06-06 20:01:00,2014-06-07 06:00:00,2014-06-07 07:03:00,1,0,1.0,662,SUCCESS,,
house20_event_18035,Tumble Dryer,2014-06-08 18:21:00,2014-06-08 19:31:00,2014-06-09 06:00:00,2014-06-09 07:10:00,1,0,1.0,699,SUCCESS,,
house20_event_18036,Tumble Dryer,2014-06-11 06:34:00,2014-06-11 08:24:00,2014-06-11 06:39:00,2014-06-11 08:29:00,0,0,0.1,5,SUCCESS,,
house20_event_18041,Tumble Dryer,2014-06-13 18:55:00,2014-06-13 20:13:00,2014-06-14 06:00:00,2014-06-14 07:18:00,1,0,1.0,665,SUCCESS,,
house20_event_18045,Tumble Dryer,2014-06-16 06:38:00,2014-06-16 07:52:00,2014-06-16 06:43:00,2014-06-16 07:57:00,0,0,0.1,5,SUCCESS,,
house20_event_18051,Tumble Dryer,2014-06-18 06:44:00,2014-06-18 07:53:00,2014-06-18 06:49:00,2014-06-18 07:58:00,0,0,0.1,5,SUCCESS,,
house20_event_18056,Tumble Dryer,2014-06-20 07:28:00,2014-06-20 07:48:00,2014-06-21 06:00:00,2014-06-21 06:20:00,1,0,1.0,1352,SUCCESS,,
house20_event_18061,Tumble Dryer,2014-06-22 18:48:00,2014-06-22 19:53:00,2014-06-23 06:00:00,2014-06-23 07:05:00,1,0,1.0,672,SUCCESS,,
house20_event_18066,Tumble Dryer,2014-06-26 12:43:00,2014-06-26 13:55:00,2014-06-27 06:00:00,2014-06-27 07:12:00,1,0,1.0,1037,SUCCESS,,
house20_event_18069,Tumble Dryer,2014-06-29 18:42:00,2014-06-29 19:45:00,2014-06-30 06:00:00,2014-06-30 07:03:00,1,0,1.0,678,SUCCESS,,
house20_event_18076,Tumble Dryer,2014-07-02 18:32:00,2014-07-02 19:35:00,2014-07-03 06:00:00,2014-07-03 07:03:00,1,0,1.0,688,SUCCESS,,
house20_event_18081,Tumble Dryer,2014-07-05 06:56:00,2014-07-05 07:46:00,2014-07-05 07:01:00,2014-07-05 07:51:00,0,0,0.1,5,SUCCESS,,
house20_event_18082,Tumble Dryer,2014-07-05 07:42:00,2014-07-05 07:58:00,2014-07-06 06:00:00,2014-07-06 06:16:00,1,0,1.0,1338,SUCCESS,,
house20_event_18088,Tumble Dryer,2014-07-08 06:44:00,2014-07-08 07:54:00,2014-07-08 06:49:00,2014-07-08 07:59:00,0,0,0.1,5,SUCCESS,,
house20_event_18093,Tumble Dryer,2014-07-16 06:42:00,2014-07-16 07:48:00,2014-07-16 06:47:00,2014-07-16 07:53:00,0,0,0.1,5,SUCCESS,,
house20_event_18100,Tumble Dryer,2014-07-19 07:23:00,2014-07-19 08:28:00,2014-07-19 07:28:00,2014-07-19 08:33:00,1,0,1.0,5,SUCCESS,,
house20_event_18106,Tumble Dryer,2014-07-22 06:56:00,2014-07-22 08:01:00,2014-07-22 07:01:00,2014-07-22 08:06:00,0,0,0.1,5,SUCCESS,,
house20_event_18111,Tumble Dryer,2014-07-26 07:12:00,2014-07-26 08:23:00,2014-07-26 07:17:00,2014-07-26 08:28:00,1,0,1.0,5,SUCCESS,,
house20_event_18124,Tumble Dryer,2014-08-01 07:25:00,2014-08-01 07:51:00,2014-08-02 06:00:00,2014-08-02 06:26:00,1,0,1.0,1355,SUCCESS,,
house20_event_18127,Tumble Dryer,2014-08-03 18:30:00,2014-08-03 19:37:00,2014-08-04 06:00:00,2014-08-04 07:07:00,1,0,1.0,690,SUCCESS,,
house20_event_18135,Tumble Dryer,2014-08-06 06:48:00,2014-08-06 07:53:00,2014-08-06 06:53:00,2014-08-06 07:58:00,0,0,0.1,5,SUCCESS,,
house20_event_18139,Tumble Dryer,2014-08-09 07:14:00,2014-08-09 08:18:00,2014-08-09 07:19:00,2014-08-09 08:23:00,1,0,1.0,5,SUCCESS,,
house20_event_18145,Tumble Dryer,2014-08-11 19:40:00,2014-08-11 20:45:00,2014-08-12 06:00:00,2014-08-12 07:05:00,1,0,1.0,620,SUCCESS,,
house20_event_18151,Tumble Dryer,2014-08-14 17:29:00,2014-08-14 18:34:00,2014-08-15 06:00:00,2014-08-15 07:05:00,1,0,1.0,751,SUCCESS,,
house20_event_18158,Tumble Dryer,2014-08-17 18:26:00,2014-08-17 19:36:00,2014-08-18 06:00:00,2014-08-18 07:10:00,1,0,1.0,694,SUCCESS,,
house20_event_18161,Tumble Dryer,2014-08-20 06:43:00,2014-08-20 07:50:00,2014-08-20 06:48:00,2014-08-20 07:55:00,0,0,0.1,5,SUCCESS,,
house20_event_18168,Tumble Dryer,2014-08-22 18:26:00,2014-08-22 19:31:00,2014-08-23 06:00:00,2014-08-23 07:05:00,1,0,1.0,694,SUCCESS,,
house20_event_18173,Tumble Dryer,2014-08-25 07:07:00,2014-08-25 08:14:00,2014-08-25 07:12:00,2014-08-25 08:19:00,1,0,1.0,5,SUCCESS,,
house20_event_18179,Tumble Dryer,2014-08-27 07:14:00,2014-08-27 08:25:00,2014-08-27 07:19:00,2014-08-27 08:30:00,1,0,1.0,5,SUCCESS,,
house20_event_18185,Tumble Dryer,2014-09-04 12:18:00,2014-09-04 13:25:00,2014-09-05 06:00:00,2014-09-05 07:07:00,1,0,1.0,1062,SUCCESS,,
house20_event_18191,Tumble Dryer,2014-09-06 07:20:00,2014-09-06 08:27:00,2014-09-06 07:25:00,2014-09-06 08:32:00,1,0,1.0,5,SUCCESS,,
house20_event_18194,Tumble Dryer,2014-09-07 21:39:00,2014-09-07 22:43:00,2014-09-08 06:00:00,2014-09-08 07:04:00,1,0,1.0,501,SUCCESS,,
house20_event_18198,Tumble Dryer,2014-09-09 19:42:00,2014-09-09 20:52:00,2014-09-10 06:00:00,2014-09-10 07:10:00,1,0,1.0,618,SUCCESS,,
house20_event_18204,Tumble Dryer,2014-09-12 06:34:00,2014-09-12 07:39:00,2014-09-12 06:39:00,2014-09-12 07:44:00,0,0,0.1,5,SUCCESS,,
house20_event_18212,Tumble Dryer,2014-09-13 19:43:00,2014-09-13 19:59:00,2014-09-14 06:00:00,2014-09-14 06:16:00,1,0,1.0,617,SUCCESS,,
house20_event_18220,Tumble Dryer,2014-09-15 06:43:00,2014-09-15 07:48:00,2014-09-15 06:48:00,2014-09-15 07:53:00,0,0,0.1,5,SUCCESS,,
house20_event_18225,Tumble Dryer,2014-09-17 13:28:00,2014-09-17 13:45:00,2014-09-18 06:00:00,2014-09-18 06:17:00,1,0,1.0,992,SUCCESS,,
house20_event_18230,Tumble Dryer,2014-09-20 07:03:00,2014-09-20 08:08:00,2014-09-20 07:08:00,2014-09-20 08:13:00,1,0,1.0,5,SUCCESS,,
house20_event_18238,Tumble Dryer,2014-09-23 18:51:00,2014-09-23 19:58:00,2014-09-24 06:00:00,2014-09-24 07:07:00,1,0,1.0,669,SUCCESS,,
house20_event_18243,Tumble Dryer,2014-09-26 17:56:00,2014-09-26 19:00:00,2014-09-27 06:00:00,2014-09-27 07:04:00,1,0,1.0,724,SUCCESS,,
house20_event_18249,Tumble Dryer,2014-09-29 06:42:00,2014-09-29 07:52:00,2014-09-29 06:47:00,2014-09-29 07:57:00,0,0,0.1,5,SUCCESS,,
house20_event_18253,Tumble Dryer,2014-10-01 19:37:00,2014-10-01 20:41:00,2014-10-02 06:00:00,2014-10-02 07:04:00,1,0,1.0,623,SUCCESS,,
house20_event_18258,Tumble Dryer,2014-10-04 19:47:00,2014-10-04 20:53:00,2014-10-05 06:00:00,2014-10-05 07:06:00,1,0,1.0,613,SUCCESS,,
house20_event_18265,Tumble Dryer,2014-10-07 07:53:00,2014-10-07 08:57:00,2014-10-08 06:00:00,2014-10-08 07:04:00,1,0,1.0,1327,SUCCESS,,
house20_event_18271,Tumble Dryer,2014-10-09 19:23:00,2014-10-09 20:32:00,2014-10-10 06:00:00,2014-10-10 07:09:00,1,0,1.0,637,SUCCESS,,
house20_event_18276,Tumble Dryer,2014-10-12 19:42:00,2014-10-12 20:50:00,2014-10-13 06:00:00,2014-10-13 07:08:00,1,0,1.0,618,SUCCESS,,
house20_event_18280,Tumble Dryer,2014-10-15 13:50:00,2014-10-15 14:56:00,2014-10-16 06:00:00,2014-10-16 07:06:00,1,0,1.0,970,SUCCESS,,
house20_event_18285,Tumble Dryer,2014-10-18 08:29:00,2014-10-18 09:35:00,2014-10-19 06:00:00,2014-10-19 07:06:00,1,0,1.0,1291,SUCCESS,,
house20_event_18291,Tumble Dryer,2014-10-20 19:41:00,2014-10-20 20:52:00,2014-10-21 06:00:00,2014-10-21 07:11:00,1,0,1.0,619,SUCCESS,,
house20_event_18296,Tumble Dryer,2014-10-28 19:28:00,2014-10-28 20:33:00,2014-10-29 06:00:00,2014-10-29 07:05:00,1,0,1.0,632,SUCCESS,,
house20_event_18303,Tumble Dryer,2014-10-29 12:20:00,2014-10-29 13:57:00,2014-10-30 06:00:00,2014-10-30 07:37:00,1,0,1.0,1060,SUCCESS,,
house20_event_18307,Tumble Dryer,2014-10-31 18:32:00,2014-10-31 19:37:00,2014-11-01 06:00:00,2014-11-01 07:05:00,1,0,1.0,688,SUCCESS,,
house20_event_18314,Tumble Dryer,2014-11-03 07:53:00,2014-11-03 09:04:00,2014-11-04 06:00:00,2014-11-04 07:11:00,1,0,1.0,1327,SUCCESS,,
house20_event_18318,Tumble Dryer,2014-11-05 18:59:00,2014-11-05 20:03:00,2014-11-06 06:00:00,2014-11-06 07:04:00,1,0,1.0,661,SUCCESS,,
house20_event_18326,Tumble Dryer,2014-11-08 08:34:00,2014-11-08 09:37:00,2014-11-09 06:00:00,2014-11-09 07:03:00,1,0,1.0,1286,SUCCESS,,
house20_event_18333,Tumble Dryer,2014-11-10 19:26:00,2014-11-10 20:40:00,2014-11-11 06:00:00,2014-11-11 07:14:00,1,0,1.0,634,SUCCESS,,
house20_event_18340,Tumble Dryer,2014-11-13 07:46:00,2014-11-13 08:56:00,2014-11-14 06:00:00,2014-11-14 07:10:00,1,0,1.0,1334,SUCCESS,,
house20_event_18347,Tumble Dryer,2014-11-15 19:41:00,2014-11-15 20:46:00,2014-11-16 06:00:00,2014-11-16 07:05:00,1,0,1.0,619,SUCCESS,,
house20_event_18353,Tumble Dryer,2014-11-17 19:29:00,2014-11-17 20:34:00,2014-11-18 06:00:00,2014-11-18 07:05:00,1,0,1.0,631,SUCCESS,,
house20_event_18358,Tumble Dryer,2014-11-20 07:54:00,2014-11-20 08:58:00,2014-11-21 06:00:00,2014-11-21 07:04:00,1,0,1.0,1326,SUCCESS,,
house20_event_18365,Tumble Dryer,2014-11-22 19:29:00,2014-11-22 20:39:00,2014-11-23 06:00:00,2014-11-23 07:10:00,1,0,1.0,631,SUCCESS,,
house20_event_18373,Tumble Dryer,2014-11-25 07:43:00,2014-11-25 08:50:00,2014-11-26 06:00:00,2014-11-26 07:07:00,1,0,1.0,1337,SUCCESS,,
house20_event_18376,Tumble Dryer,2014-11-27 18:33:00,2014-11-27 19:41:00,2014-11-28 06:00:00,2014-11-28 07:08:00,1,0,1.0,687,SUCCESS,,
house20_event_18385,Tumble Dryer,2014-12-03 07:53:00,2014-12-03 09:04:00,2014-12-04 06:00:00,2014-12-04 07:11:00,1,0,1.0,1327,SUCCESS,,
house20_event_18395,Tumble Dryer,2014-12-05 20:39:00,2014-12-05 20:57:00,2014-12-06 06:00:00,2014-12-06 06:18:00,1,0,1.0,561,SUCCESS,,
house20_event_18399,Tumble Dryer,2014-12-08 08:30:00,2014-12-08 08:48:00,2014-12-09 06:00:00,2014-12-09 06:18:00,1,0,1.0,1290,SUCCESS,,
house20_event_18403,Tumble Dryer,2014-12-11 19:24:00,2014-12-11 20:31:00,2014-12-12 06:00:00,2014-12-12 07:07:00,1,0,1.0,636,SUCCESS,,
house20_event_18408,Tumble Dryer,2014-12-14 08:14:00,2014-12-14 09:19:00,2014-12-15 06:00:00,2014-12-15 07:05:00,1,0,1.0,1306,SUCCESS,,
house20_event_18412,Tumble Dryer,2014-12-16 17:43:00,2014-12-16 18:54:00,2014-12-17 06:00:00,2014-12-17 07:11:00,1,0,1.0,737,SUCCESS,,
house20_event_18418,Tumble Dryer,2014-12-20 08:38:00,2014-12-20 09:41:00,2014-12-21 06:00:00,2014-12-21 07:03:00,1,0,1.0,1282,SUCCESS,,
house20_event_18425,Tumble Dryer,2014-12-22 19:48:00,2014-12-22 20:56:00,2014-12-23 06:00:00,2014-12-23 07:08:00,1,0,1.0,612,SUCCESS,,
house20_event_18431,Tumble Dryer,2014-12-24 19:27:00,2014-12-24 20:39:00,2014-12-25 06:00:00,2014-12-25 07:12:00,1,0,1.0,633,SUCCESS,,
house20_event_18438,Tumble Dryer,2014-12-26 07:22:00,2014-12-26 08:26:00,2014-12-26 07:27:00,2014-12-26 08:31:00,1,0,1.0,5,SUCCESS,,
house20_event_18444,Tumble Dryer,2014-12-27 14:15:00,2014-12-27 15:23:00,2014-12-28 06:00:00,2014-12-28 07:08:00,1,0,1.0,945,SUCCESS,,
house20_event_18451,Tumble Dryer,2014-12-29 19:31:00,2014-12-29 20:38:00,2014-12-30 06:00:00,2014-12-30 07:07:00,1,0,1.0,629,SUCCESS,,
house20_event_18454,Tumble Dryer,2015-01-01 08:44:00,2015-01-01 09:59:00,2015-01-02 06:00:00,2015-01-02 07:15:00,1,0,1.0,1276,SUCCESS,,
house20_event_18460,Tumble Dryer,2015-01-02 20:53:00,2015-01-02 21:59:00,2015-01-03 06:00:00,2015-01-03 07:06:00,1,0,1.0,547,SUCCESS,,
house20_event_18466,Tumble Dryer,2015-01-04 19:34:00,2015-01-04 20:41:00,2015-01-05 06:00:00,2015-01-05 07:07:00,1,0,1.0,626,SUCCESS,,
house20_event_18472,Tumble Dryer,2015-01-06 19:34:00,2015-01-06 20:41:00,2015-01-07 06:00:00,2015-01-07 07:07:00,1,0,1.0,626,SUCCESS,,
house20_event_18475,Tumble Dryer,2015-01-09 07:49:00,2015-01-09 09:01:00,2015-01-10 06:00:00,2015-01-10 07:12:00,1,0,1.0,1331,SUCCESS,,
house20_event_18482,Tumble Dryer,2015-01-10 19:26:00,2015-01-10 20:32:00,2015-01-11 06:00:00,2015-01-11 07:06:00,1,0,1.0,634,SUCCESS,,
house20_event_18487,Tumble Dryer,2015-01-12 14:15:00,2015-01-12 15:22:00,2015-01-13 06:00:00,2015-01-13 07:07:00,1,0,1.0,945,SUCCESS,,
house20_event_18495,Tumble Dryer,2015-01-14 19:50:00,2015-01-14 21:02:00,2015-01-15 06:00:00,2015-01-15 07:12:00,1,0,1.0,610,SUCCESS,,
house20_event_18505,Tumble Dryer,2015-01-16 19:33:00,2015-01-16 20:42:00,2015-01-17 06:00:00,2015-01-17 07:09:00,1,0,1.0,627,SUCCESS,,
house20_event_18510,Tumble Dryer,2015-01-18 19:38:00,2015-01-18 20:51:00,2015-01-19 06:00:00,2015-01-19 07:13:00,1,0,1.0,622,SUCCESS,,
house20_event_18517,Tumble Dryer,2015-01-20 19:24:00,2015-01-20 20:31:00,2015-01-21 06:00:00,2015-01-21 07:07:00,1,0,1.0,636,SUCCESS,,
house20_event_18525,Tumble Dryer,2015-01-23 13:58:00,2015-01-23 15:06:00,2015-01-24 06:00:00,2015-01-24 07:08:00,1,0,1.0,962,SUCCESS,,
house20_event_18530,Tumble Dryer,2015-01-25 19:32:00,2015-01-25 20:43:00,2015-01-26 06:00:00,2015-01-26 07:11:00,1,0,1.0,628,SUCCESS,,
house20_event_18536,Tumble Dryer,2015-01-28 06:43:00,2015-01-28 07:47:00,2015-01-28 06:48:00,2015-01-28 07:52:00,0,0,0.1,5,SUCCESS,,
house20_event_18540,Tumble Dryer,2015-01-31 08:08:00,2015-01-31 09:18:00,2015-02-01 06:00:00,2015-02-01 07:10:00,1,0,1.0,1312,SUCCESS,,
house20_event_18546,Tumble Dryer,2015-02-02 19:26:00,2015-02-02 20:31:00,2015-02-03 06:00:00,2015-02-03 07:05:00,1,0,1.0,634,SUCCESS,,
house20_event_18551,Tumble Dryer,2015-02-05 19:54:00,2015-02-05 21:09:00,2015-02-06 06:00:00,2015-02-06 07:15:00,1,0,1.0,606,SUCCESS,,
house20_event_18558,Tumble Dryer,2015-02-08 19:38:00,2015-02-08 20:43:00,2015-02-09 06:00:00,2015-02-09 07:05:00,1,0,1.0,622,SUCCESS,,
house20_event_18564,Tumble Dryer,2015-02-11 19:26:00,2015-02-11 20:33:00,2015-02-12 06:00:00,2015-02-12 07:07:00,1,0,1.0,634,SUCCESS,,
house20_event_18570,Tumble Dryer,2015-02-25 19:52:00,2015-02-25 20:58:00,2015-02-26 06:00:00,2015-02-26 07:06:00,1,0,1.0,608,SUCCESS,,
house20_event_18585,Tumble Dryer,2015-03-17 14:32:00,2015-03-17 15:44:00,2015-03-18 06:00:00,2015-03-18 07:12:00,1,0,1.0,928,SUCCESS,,
house20_event_18590,Tumble Dryer,2015-03-19 08:19:00,2015-03-19 09:25:00,2015-03-20 06:00:00,2015-03-20 07:06:00,1,0,1.0,1301,SUCCESS,,
house20_event_18595,Tumble Dryer,2015-03-20 19:33:00,2015-03-20 20:41:00,2015-03-21 06:00:00,2015-03-21 07:08:00,1,0,1.0,627,SUCCESS,,
house20_event_18601,Tumble Dryer,2015-03-25 20:04:00,2015-03-25 21:14:00,2015-03-26 06:00:00,2015-03-26 07:10:00,1,0,1.0,596,SUCCESS,,
house20_event_18607,Tumble Dryer,2015-03-28 08:17:00,2015-03-28 09:21:00,2015-03-29 06:00:00,2015-03-29 07:04:00,1,0,1.0,1303,SUCCESS,,
house20_event_18616,Tumble Dryer,2015-04-09 18:55:00,2015-04-09 20:04:00,2015-04-10 06:00:00,2015-04-10 07:09:00,1,0,1.0,665,SUCCESS,,
