appliance_id,appliance_name,month,cost_TOU_D,cost_TOU_D_Base,energy_TOU_D,energy_TOU_D_Base
Appliance1,Fridge,2014-06,0.0014,0.0022,0.0036,0.0036
Appliance1,Fridge,2014-08,0.0025,0.0031,0.0051,0.0051
Appliance1,Fridge,2014-10,2.9622,3.9947,6.6612,6.6612
Appliance1,Fridge,2014-11,3.9254,5.2026,8.6689,8.6689
Appliance1,Fridge,2014-12,3.1125,4.2096,7.0169,7.0169
Appliance1,Fridge,2015-01,4.1208,5.3815,8.9685,8.9685
Appliance1,Fridge,2015-02,4.9964,6.6258,11.043,11.043
Appliance1,Fridge,2015-03,3.0904,4.1657,6.9421,6.9421
Appliance1,Fridge,2015-04,3.2016,4.3289,7.2174000000000005,7.2174000000000005
Appliance1,Fridge,2015-05,2.7364,3.6987,6.1646,6.1646
Appliance1,Fridge,2015-06,2.9798,3.9373,6.5624,6.5624
Appliance2,Fridge-Freezer,2014-06,8.6362,11.4763,19.1268,19.1268
Appliance2,Fridge-Freezer,2014-07,11.5862,15.3409,25.5692,25.5692
Appliance2,Fridge-Freezer,2014-08,12.3918,16.4679,27.4463,27.4463
Appliance2,Fridge-Freezer,2014-09,5.8563,7.7238999999999995,12.8726,12.8726
Appliance2,Fridge-Freezer,2014-10,7.1356,9.6663,16.1118,16.1118
Appliance2,Fridge-Freezer,2014-11,4.5024,6.0977,10.1625,10.1625
Appliance2,Fridge-Freezer,2014-12,4.0181,5.4479,9.0802,9.0802
Appliance2,Fridge-Freezer,2015-01,4.0982,5.5645,9.2741,9.2741
Appliance2,Fridge-Freezer,2015-02,3.7153,5.0332,8.388,8.388
Appliance2,Fridge-Freezer,2015-03,4.1786,5.6725,9.4537,9.4537
Appliance2,Fridge-Freezer,2015-04,5.0186,6.7977,11.3283,11.3283
Appliance2,Fridge-Freezer,2015-05,4.3153,5.8371,9.7271,9.7271
Appliance2,Fridge-Freezer,2015-06,4.8391,6.4928,10.8203,10.8203
Appliance3,Washing Machine,2014-06,0.4458,0.6626,1.1062,1.1062
Appliance3,Washing Machine,2014-07,0.8402999999999999,1.1976,1.9961,1.9961
Appliance3,Washing Machine,2014-08,0.23450000000000001,0.34459999999999996,0.5746,0.5746
Appliance3,Washing Machine,2014-09,0.706,0.9956,1.659,1.659
Appliance3,Washing Machine,2014-10,0.7869,1.0318,1.7205,1.7205
Appliance3,Washing Machine,2014-11,1.9266,2.6098,4.3499,4.3499
Appliance3,Washing Machine,2014-12,1.2079,1.621,2.7017,2.7017
Appliance3,Washing Machine,2015-01,1.7497,2.4379,4.074,4.074
Appliance3,Washing Machine,2015-02,2.09,2.9047,4.8454,4.8454
Appliance3,Washing Machine,2015-03,0.49119999999999997,0.6817,1.1406,1.1406
Appliance3,Washing Machine,2015-04,0.5789,0.7908999999999999,1.3243,1.3243
Appliance4,Dishwasher,2014-06,0.9466,1.1943,1.9906,1.9906
Appliance4,Dishwasher,2014-07,0.5996,0.7744000000000001,1.2908,1.2908
Appliance4,Dishwasher,2014-08,0.331,0.4966,0.8276,0.8276
Appliance4,Dishwasher,2014-09,0.043000000000000003,0.0644,0.1074,0.1074
Appliance4,Dishwasher,2014-10,1.0863,1.5157,2.5265,2.5265
Appliance4,Dishwasher,2014-11,1.0144,1.3822,2.3034,2.3034
Appliance4,Dishwasher,2014-12,0.4732,0.6603,1.1006,1.1006
Appliance4,Dishwasher,2015-01,1.3671,1.7823,2.9708,2.9708
Appliance4,Dishwasher,2015-02,1.0648,1.4021,2.3372,2.3372
Appliance4,Dishwasher,2015-03,0.1023,0.1429,0.2382,0.2382
Appliance4,Dishwasher,2015-04,0.2231,0.2898,0.4827,0.4827
Appliance4,Dishwasher,2015-05,0.17620000000000002,0.24580000000000002,0.4097,0.4097
