event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,time_shift_hours,power_profile_points
Washing_Machine_2014-01-10_01,Washing Machine,Appliance5,2014-01-10 17:58:00,2014-01-10 19:21:00,2014-01-10 20:13:00,2014-01-10 21:36:00,83,0.24366571031746034,0.12183285515873017,0.12183285515873017,50.0,2.25,83
Washing_Machine_2014-01-11_01,Washing Machine,Appliance5,2014-01-11 07:33:00,2014-01-11 08:56:00,2014-01-11 13:03:00,2014-01-11 14:26:00,83,0.23627924188311675,0.11813962094155837,0.11813962094155837,50.0,5.5,83
Washing_Machine_2014-01-12_01,Washing Machine,Appliance5,2014-01-12 07:54:00,2014-01-12 09:18:00,2014-01-12 13:09:00,2014-01-12 14:33:00,84,0.25475192857142864,0.12737596428571432,0.12737596428571432,50.0,5.25,84
Washing_Machine_2014-01-15_01,Washing Machine,Appliance5,2014-01-15 18:26:00,2014-01-15 19:45:00,2014-01-15 20:11:00,2014-01-15 21:30:00,79,0.24953268849206353,0.12476634424603177,0.12476634424603177,50.0,1.75,79
Washing_Machine_2014-01-16_01,Washing Machine,Appliance5,2014-01-16 07:09:00,2014-01-16 08:27:00,2014-01-16 13:09:00,2014-01-16 14:27:00,78,0.22927988186813195,0.11463994093406597,0.11463994093406597,50.0,6.0,78
Washing_Machine_2014-01-16_02,Washing Machine,Appliance5,2014-01-16 18:56:00,2014-01-16 20:32:00,2014-01-16 20:11:00,2014-01-16 21:47:00,96,0.25853659181096694,0.13541437418831165,0.1231222176226553,47.622743364961664,1.25,96
Washing_Machine_2014-01-17_01,Washing Machine,Appliance5,2014-01-17 18:39:00,2014-01-17 19:55:00,2014-01-17 20:09:00,2014-01-17 21:25:00,76,0.23125177976190475,0.11562588988095238,0.11562588988095238,50.0,1.5,76
Washing_Machine_2014-01-20_01,Washing Machine,Appliance5,2014-01-20 19:31:00,2014-01-20 21:11:00,2014-01-20 20:01:00,2014-01-20 21:41:00,100,0.22486626884920635,0.12118675694444439,0.10367951190476196,46.10718736756764,0.5,100
Washing_Machine_2014-01-22_01,Washing Machine,Appliance5,2014-01-22 19:30:00,2014-01-22 20:50:00,2014-01-22 20:00:00,2014-01-22 21:20:00,80,0.19963006646825393,0.1050938700396825,0.09453619642857143,47.355690503466825,0.5,80
Washing_Machine_2014-01-23_01,Washing Machine,Appliance5,2014-01-23 12:51:00,2014-01-23 14:19:00,2014-01-23 13:06:00,2014-01-23 14:34:00,88,0.16102200892857146,0.12134127182539681,0.03968073710317466,24.64305182080844,0.25,88
Washing_Machine_2014-01-25_01,Washing Machine,Appliance5,2014-01-25 07:58:00,2014-01-25 09:28:00,2014-01-25 13:13:00,2014-01-25 14:43:00,90,0.061703833333333326,0.030851916666666663,0.030851916666666663,50.0,5.25,9
Washing_Machine_2014-01-28_01,Washing Machine,Appliance5,2014-01-28 07:16:00,2014-01-28 10:24:00,2014-01-28 13:01:00,2014-01-28 16:09:00,188,0.0800030357142857,0.04000151785714285,0.04000151785714285,50.0,5.75,12
Washing_Machine_2014-01-29_01,Washing Machine,Appliance5,2014-01-29 06:09:00,2014-01-29 09:27:00,2014-01-29 13:09:00,2014-01-29 16:27:00,198,0.10191424999999998,0.05095712499999999,0.05095712499999999,50.0,7.0,14
Washing_Machine_2014-01-31_01,Washing Machine,Appliance5,2014-01-31 04:58:00,2014-01-31 08:21:00,2014-01-31 04:58:00,2014-01-31 08:21:00,203,0.049612875,0.049612875,0.0,0.0,0.0,11
Washing_Machine_2014-01-31_02,Washing Machine,Appliance5,2014-01-31 19:34:00,2014-01-31 20:11:00,2014-01-31 20:04:00,2014-01-31 20:41:00,37,0.006751696428571429,0.006333363095238094,0.0004183333333333348,6.1959736750464165,0.5,12
Washing_Machine_2014-02-04_01,Washing Machine,Appliance5,2014-02-04 19:28:00,2014-02-04 21:22:00,2014-02-04 20:13:00,2014-02-04 22:07:00,114,0.040050833333333334,0.020025416666666667,0.020025416666666667,50.0,0.75,6
Washing_Machine_2014-02-04_03,Washing Machine,Appliance5,2014-02-04 22:13:00,2014-02-04 22:42:00,2014-02-05 13:13:00,2014-02-05 13:42:00,29,0.0027333333333333333,0.0013666666666666666,0.0013666666666666666,50.0,15.0,3
Washing_Machine_2014-02-08_01,Washing Machine,Appliance5,2014-02-08 07:47:00,2014-02-08 11:41:00,2014-02-08 13:02:00,2014-02-08 16:56:00,234,0.002095833333333333,0.0010479166666666664,0.0010479166666666664,50.0,5.25,9
Washing_Machine_2014-02-12_01,Washing Machine,Appliance5,2014-02-12 19:37:00,2014-02-12 21:07:00,2014-02-12 20:07:00,2014-02-12 21:37:00,90,0.033603333333333325,0.018426041666666663,0.015177291666666662,45.16603015573851,0.5,12
Washing_Machine_2014-02-13_01,Washing Machine,Appliance5,2014-02-13 19:51:00,2014-02-13 23:36:00,2014-02-13 19:51:00,2014-02-13 23:36:00,225,0.02984235119047619,0.02984235119047619,0.0,0.0,0.0,23
Washing_Machine_2014-02-15_01,Washing Machine,Appliance5,2014-02-15 09:44:00,2014-02-15 09:58:00,2014-02-15 13:14:00,2014-02-15 13:28:00,14,0.009832500000000001,0.0049162500000000005,0.0049162500000000005,50.0,3.5,8
Washing_Machine_2014-02-15_02,Washing Machine,Appliance5,2014-02-15 10:16:00,2014-02-15 13:29:00,2014-02-15 13:31:00,2014-02-15 16:44:00,193,0.03126233333333333,0.015631166666666665,0.015631166666666665,50.0,3.25,9
Washing_Machine_2014-02-17_01,Washing Machine,Appliance5,2014-02-17 15:37:00,2014-02-17 18:19:00,2014-02-17 15:37:00,2014-02-17 18:19:00,162,0.009993750000000003,0.009993750000000003,0.0,0.0,0.0,9
Washing_Machine_2014-02-19_01,Washing Machine,Appliance5,2014-02-19 19:49:00,2014-02-19 20:34:00,2014-02-19 20:04:00,2014-02-19 20:49:00,45,0.008958095238095239,0.0044790476190476195,0.0044790476190476195,50.0,0.25,7
Washing_Machine_2014-02-20_01,Washing Machine,Appliance5,2014-02-20 18:10:00,2014-02-20 19:26:00,2014-02-20 20:10:00,2014-02-20 21:26:00,76,0.20661501018426018,0.10330750509213009,0.10330750509213009,50.0,2.0,76
Washing_Machine_2014-02-28_01,Washing Machine,Appliance5,2014-02-28 09:46:00,2014-02-28 12:18:00,2014-02-28 13:01:00,2014-02-28 15:33:00,152,0.21663998015873012,0.10831999007936506,0.10831999007936506,50.0,3.25,59
Washing_Machine_2014-02-28_02,Washing Machine,Appliance5,2014-02-28 17:48:00,2014-02-28 19:10:00,2014-02-28 20:03:00,2014-02-28 21:25:00,82,0.2167882301587301,0.10839411507936506,0.10839411507936506,50.0,2.25,82
Washing_Machine_2014-03-01_01,Washing Machine,Appliance5,2014-03-01 10:32:00,2014-03-01 11:47:00,2014-03-01 13:02:00,2014-03-01 14:17:00,75,0.23041276190476187,0.11520638095238094,0.11520638095238094,50.0,2.5,75
Washing_Machine_2014-03-02_01,Washing Machine,Appliance5,2014-03-02 09:19:00,2014-03-02 10:24:00,2014-03-02 13:04:00,2014-03-02 14:09:00,65,0.2085746388888889,0.10428731944444446,0.10428731944444446,50.0,3.75,65
Washing_Machine_2014-03-02_02,Washing Machine,Appliance5,2014-03-02 10:25:00,2014-03-02 10:51:00,2014-03-02 14:10:00,2014-03-02 14:36:00,26,0.10278449206349206,0.05139224603174603,0.05139224603174603,50.0,3.75,26
Washing_Machine_2014-03-05_01,Washing Machine,Appliance5,2014-03-05 15:25:00,2014-03-05 16:40:00,2014-03-05 20:10:00,2014-03-05 21:25:00,75,0.11394878540903541,0.10559263972832725,0.008356145680708166,7.333246818483048,4.75,74
Washing_Machine_2014-03-05_02,Washing Machine,Appliance5,2014-03-05 18:31:00,2014-03-05 19:50:00,2014-03-05 21:31:00,2014-03-05 22:50:00,79,0.23981862103174595,0.13183762103174604,0.10798099999999991,45.02611162362823,3.0,79
Washing_Machine_2014-03-07_01,Washing Machine,Appliance5,2014-03-07 18:06:00,2014-03-07 19:28:00,2014-03-07 20:06:00,2014-03-07 21:28:00,82,0.196347,0.0981735,0.0981735,50.0,2.0,82
