event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,is_shifted
Dishwasher_2014-06-05_01,Dishwasher,Appliance4,2014-06-05 08:45:00,2014-06-05 10:02:00,2014-06-06 06:00:00,2014-06-06 07:17:00,77,0.031471869949494954,0.015735934974747477,0.015735934974747477,50.0,True
Dishwasher_2014-06-13_01,Dishwasher,Appliance4,2014-06-13 14:56:00,2014-06-13 16:10:00,2014-06-14 06:11:00,2014-06-14 07:25:00,74,0.02456266666666663,0.012281333333333314,0.012281333333333314,50.0,True
Dishwasher_2014-06-15_01,Dishwasher,Appliance4,2014-06-15 13:45:00,2014-06-15 14:46:00,2014-06-16 06:00:00,2014-06-16 07:01:00,61,0.048813625,0.0244068125,0.0244068125,50.0,True
Dishwasher_2014-06-22_01,Dishwasher,Appliance4,2014-06-22 22:30:00,2014-06-22 23:43:00,2014-06-23 06:00:00,2014-06-23 07:13:00,73,0.48957899999999993,0.24478949999999997,0.24478949999999997,50.0,True
Dishwasher_2014-07-01_01,Dishwasher,Appliance4,2014-07-01 07:57:00,2014-07-01 09:12:00,2014-07-02 06:12:00,2014-07-02 07:27:00,75,0.03180896031746031,0.015904480158730156,0.015904480158730156,50.0,True
Dishwasher_2014-07-09_01,Dishwasher,Appliance4,2014-07-09 11:11:00,2014-07-09 12:26:00,2014-07-10 06:11:00,2014-07-10 07:26:00,75,0.03162205817793317,0.015811029088966585,0.015811029088966585,50.0,True
Dishwasher_2014-07-26_01,Dishwasher,Appliance4,2014-07-26 15:51:00,2014-07-26 17:04:00,2014-07-27 06:06:00,2014-07-27 07:19:00,73,0.309803169011544,0.154901584505772,0.154901584505772,50.0,True
Dishwasher_2014-07-28_01,Dishwasher,Appliance4,2014-07-28 10:41:00,2014-07-28 11:34:00,2014-07-29 06:11:00,2014-07-29 07:04:00,53,0.009848725468975469,0.004924362734487734,0.004924362734487734,50.0,True
Dishwasher_2014-09-11_01,Dishwasher,Appliance4,2014-09-11 10:54:00,2014-09-11 12:08:00,2014-09-12 06:09:00,2014-09-12 07:23:00,74,0.03179424242424243,0.015897121212121217,0.015897121212121217,50.0,True
Dishwasher_2014-10-02_01,Dishwasher,Appliance4,2014-10-02 12:05:00,2014-10-02 13:22:00,2014-10-03 06:05:00,2014-10-03 07:22:00,77,0.3083028154761904,0.1541514077380952,0.1541514077380952,50.0,True
Dishwasher_2014-10-07_02,Dishwasher,Appliance4,2014-10-07 16:27:00,2014-10-07 16:43:00,2014-10-08 06:12:00,2014-10-08 06:28:00,16,0.03791220238095239,0.018956101190476193,0.018956101190476193,50.0,True
Dishwasher_2014-10-14_01,Dishwasher,Appliance4,2014-10-14 22:59:00,2014-10-15 00:32:00,2014-10-15 06:14:00,2014-10-15 07:47:00,93,0.3146616875000001,0.1886951319444444,0.12596655555555572,40.032377807531994,True
Dishwasher_2014-10-21_01,Dishwasher,Appliance4,2014-10-21 12:37:00,2014-10-21 14:11:00,2014-10-22 06:07:00,2014-10-22 07:41:00,94,0.032210069444444434,0.018587534722222222,0.013622534722222211,42.29278283835497,True
Dishwasher_2014-10-31_01,Dishwasher,Appliance4,2014-10-31 09:51:00,2014-10-31 11:29:00,2014-11-01 06:06:00,2014-11-01 07:44:00,98,0.05392912103174604,0.03006865773809524,0.0238604632936508,44.244116791009894,True
Dishwasher_2014-11-12_01,Dishwasher,Appliance4,2014-11-12 12:01:00,2014-11-12 13:36:00,2014-11-13 06:01:00,2014-11-13 07:36:00,95,0.03274073611111111,0.01777425694444444,0.014966479166666671,45.71210346607799,True
Dishwasher_2014-11-20_01,Dishwasher,Appliance4,2014-11-20 15:44:00,2014-11-20 17:21:00,2014-11-21 06:14:00,2014-11-21 07:51:00,97,0.3356966646825396,0.21246548511904761,0.123231179563492,36.70908666311261,True
Dishwasher_2014-11-26_02,Dishwasher,Appliance4,2014-11-26 21:24:00,2014-11-26 21:31:00,2014-11-27 06:09:00,2014-11-27 06:16:00,7,0.00026222222222222223,0.00013111111111111111,0.00013111111111111111,50.0,True
Dishwasher_2014-11-28_01,Dishwasher,Appliance4,2014-11-28 09:46:00,2014-11-28 11:25:00,2014-11-29 06:01:00,2014-11-29 07:40:00,99,0.3218894484126986,0.16215057738095245,0.15973887103174617,49.62538281992484,True
Dishwasher_2014-12-08_01,Dishwasher,Appliance4,2014-12-08 10:14:00,2014-12-08 11:50:00,2014-12-09 06:14:00,2014-12-09 07:50:00,96,0.04437081349206348,0.02512395833333332,0.01924685515873016,43.3772871037688,True
Dishwasher_2014-12-31_01,Dishwasher,Appliance4,2014-12-31 13:26:00,2014-12-31 13:36:00,2015-01-01 06:11:00,2015-01-01 06:21:00,10,0.0030933333333333334,0.0015466666666666667,0.0015466666666666667,50.0,True
Dishwasher_2015-01-01_01,Dishwasher,Appliance4,2015-01-01 17:23:00,2015-01-01 19:02:00,2015-01-02 06:08:00,2015-01-02 07:47:00,99,0.33614093253968247,0.1993480257936507,0.13679290674603176,40.695105387048606,True
Dishwasher_2015-01-06_01,Dishwasher,Appliance4,2015-01-06 23:56:00,2015-01-07 01:34:00,2015-01-06 23:56:00,2015-01-07 01:34:00,98,0.2016635652056277,0.2016635652056277,0.0,0.0,False
Dishwasher_2015-01-20_01,Dishwasher,Appliance4,2015-01-20 14:57:00,2015-01-20 16:37:00,2015-01-21 06:12:00,2015-01-21 07:52:00,100,0.20341913095238098,0.15207942658730159,0.0513397043650794,25.238385458001815,True
Dishwasher_2015-02-02_01,Dishwasher,Appliance4,2015-02-02 12:35:00,2015-02-02 14:18:00,2015-02-03 06:05:00,2015-02-03 07:48:00,103,0.04562826388888887,0.02596135416666667,0.0196669097222222,43.10247212147682,True
Dishwasher_2015-02-09_03,Dishwasher,Appliance4,2015-02-09 18:16:00,2015-02-09 19:54:00,2015-02-10 06:01:00,2015-02-10 07:39:00,98,0.2243025555555556,0.11450061805555559,0.1098019375,48.9526020905295,True
Dishwasher_2015-02-14_01,Dishwasher,Appliance4,2015-02-14 23:06:00,2015-02-15 00:44:00,2015-02-15 06:06:00,2015-02-15 07:44:00,98,0.3339796130050506,0.18338527525252526,0.15059433775252531,45.09087737347847,True
Dishwasher_2015-02-17_01,Dishwasher,Appliance4,2015-02-17 13:32:00,2015-02-17 15:11:00,2015-02-18 06:02:00,2015-02-18 07:41:00,99,0.044642561507936496,0.024736780753968242,0.019905780753968254,44.58924416877251,True
Dishwasher_2015-02-25_01,Dishwasher,Appliance4,2015-02-25 11:11:00,2015-02-25 12:49:00,2015-02-26 06:11:00,2015-02-26 07:49:00,98,0.04001070238095238,0.02302895535714285,0.016981747023809533,42.44301152757048,True
