event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,schedule_status,season,duration(min),energy(W)
Washing_Machine_2014-11-10_04,Washing Machine,2014-11-10 17:43:00,2014-11-10 17:51:00,2014-11-11 06:00:00,2014-11-11 06:08:00,SUCCESS,winter,8.0,122.33
Washing_Machine_2014-11-10_05,Washing Machine,2014-11-10 17:52:00,2014-11-10 17:58:00,2014-11-11 06:08:00,2014-11-11 06:14:00,SUCCESS,winter,6.0,42.17
Washing_Machine_2014-11-10_06,Washing Machine,2014-11-10 18:00:00,2014-11-10 18:10:00,2014-11-11 06:14:00,2014-11-11 06:24:00,SUCCESS,winter,10.0,1872.02
Washing_Machine_2014-11-10_08,Washing Machine,2014-11-10 18:16:00,2014-11-10 18:22:00,2014-11-11 06:24:00,2014-11-11 06:30:00,SUCCESS,winter,6.0,35.88
Washing_Machine_2014-11-25_01,Washing Machine,2014-11-25 15:43:00,2014-11-25 17:27:00,2014-11-25 15:48:00,2014-11-25 17:32:00,SUCCESS,winter,104.0,27466.84
Washing_Machine_2014-11-26_01,Washing Machine,2014-11-26 17:51:00,2014-11-26 18:31:00,2014-11-26 22:00:00,2014-11-26 22:40:00,SUCCESS,winter,40.0,38168.73
Washing_Machine_2014-12-16_23,Washing Machine,2014-12-16 18:57:00,2014-12-16 19:11:00,2014-12-16 22:00:00,2014-12-16 22:14:00,SUCCESS,winter,14.0,2315.35
Washing_Machine_2014-12-19_01,Washing Machine,2014-12-19 20:05:00,2014-12-19 20:40:00,2014-12-19 22:00:00,2014-12-19 22:35:00,SUCCESS,winter,35.0,26539.58
Washing_Machine_2014-12-29_01,Washing Machine,2014-12-29 21:18:00,2014-12-29 23:16:00,2014-12-30 06:00:00,2014-12-30 07:58:00,SUCCESS,winter,118.0,68831.01
Washing_Machine_2015-01-03_01,Washing Machine,2015-01-03 15:18:00,2015-01-03 17:03:00,2015-01-03 15:23:00,2015-01-03 17:08:00,SUCCESS,winter,105.0,48484.89
Washing_Machine_2015-01-03_02,Washing Machine,2015-01-03 19:30:00,2015-01-03 19:50:00,2015-01-04 06:00:00,2015-01-04 06:20:00,SUCCESS,winter,20.0,2265.6
Washing_Machine_2015-01-03_05,Washing Machine,2015-01-03 20:00:00,2015-01-03 20:05:00,2015-01-04 06:20:00,2015-01-04 06:25:00,SUCCESS,winter,5.0,31.9
Washing_Machine_2015-01-03_07,Washing Machine,2015-01-03 20:11:00,2015-01-03 20:16:00,2015-01-04 06:25:00,2015-01-04 06:30:00,SUCCESS,winter,5.0,25.93
Washing_Machine_2015-01-13_01,Washing Machine,2015-01-13 16:25:00,2015-01-13 17:18:00,2015-01-13 16:30:00,2015-01-13 17:23:00,SUCCESS,winter,53.0,13370.71
Washing_Machine_2015-01-13_05,Washing Machine,2015-01-13 17:33:00,2015-01-13 17:46:00,2015-01-14 06:00:00,2015-01-14 06:13:00,SUCCESS,winter,13.0,393.42
Washing_Machine_2015-01-28_09,Washing Machine,2015-01-28 19:38:00,2015-01-28 19:43:00,2015-01-28 22:00:00,2015-01-28 22:05:00,SUCCESS,winter,5.0,12.77
Washing_Machine_2015-01-29_199,Washing Machine,2015-01-29 21:52:00,2015-01-29 22:07:00,2015-01-29 22:00:00,2015-01-29 22:15:00,SUCCESS,winter,15.0,2543.48
Washing_Machine_2015-02-02_01,Washing Machine,2015-02-02 15:46:00,2015-02-02 17:32:00,2015-02-02 15:51:00,2015-02-02 17:37:00,SUCCESS,winter,106.0,41965.72
Washing_Machine_2015-02-11_02,Washing Machine,2015-02-11 21:53:00,2015-02-11 22:09:00,2015-02-11 22:00:00,2015-02-11 22:16:00,SUCCESS,winter,16.0,2253.19
Washing_Machine_2015-02-19_02,Washing Machine,2015-02-19 17:53:00,2015-02-19 18:08:00,2015-02-19 22:00:00,2015-02-19 22:15:00,SUCCESS,winter,15.0,2568.67
Washing_Machine_2015-02-27_02,Washing Machine,2015-02-27 21:02:00,2015-02-27 21:11:00,2015-02-28 06:00:00,2015-02-28 06:09:00,SUCCESS,winter,9.0,1646.85
Washing_Machine_2015-02-27_03,Washing Machine,2015-02-27 21:13:00,2015-02-27 21:21:00,2015-02-28 06:09:00,2015-02-28 06:17:00,SUCCESS,winter,8.0,27.72
Washing_Machine_2015-03-20_10,Washing Machine,2015-03-20 21:53:00,2015-03-20 22:00:00,2015-03-20 22:00:00,2015-03-20 22:07:00,SUCCESS,winter,7.0,78.14
