event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential
Tumble_Dryer_2013-09-26_01,Tumble Dryer,Appliance4,Shiftable,2013-09-26 13:08:00,2013-09-26 14:02:00,54.0,3951.64,False,"{""0"": 54, ""1"": 0}",0,0,0,0.0
Tumble_Dryer_2013-09-27_01,Tumble Dryer,Appliance4,Shiftable,2013-09-27 10:16:00,2013-09-27 10:40:00,24.0,8930.8,True,"{""0"": 0, ""1"": 24}",1,1,1,0.0
Tumble_Dryer_2013-09-27_02,Tumble Dryer,Appliance4,Shiftable,2013-09-27 13:26:00,2013-09-27 14:05:00,39.0,4492.85,False,"{""0"": 39, ""1"": 0}",0,0,0,0.0
Tumble_Dryer_2013-09-28_01,Tumble Dryer,Appliance4,Shiftable,2013-09-28 08:18:00,2013-09-28 08:42:00,24.0,22535.31,True,"{""0"": 0, ""1"": 24}",1,1,1,0.0
Tumble_Dryer_2013-09-28_02,Tumble Dryer,Appliance4,Shiftable,2013-09-28 09:03:00,2013-09-28 09:05:00,2.0,9312.65,True,"{""0"": 0, ""1"": 2}",1,1,1,0.0
Tumble_Dryer_2013-09-28_04,Tumble Dryer,Appliance4,Shiftable,2013-09-28 13:33:00,2013-09-28 15:39:00,126.0,9469.49,False,"{""0"": 126, ""1"": 0}",0,0,0,0.0
Tumble_Dryer_2013-09-29_01,Tumble Dryer,Appliance4,Shiftable,2013-09-29 06:40:00,2013-09-29 07:21:00,41.0,59212.79,True,"{""0"": 0, ""1"": 41}",1,1,1,0.0
Tumble_Dryer_2013-09-29_02,Tumble Dryer,Appliance4,Shiftable,2013-09-29 07:57:00,2013-09-29 08:40:00,43.0,57498.77,True,"{""0"": 0, ""1"": 43}",1,1,1,0.0
Tumble_Dryer_2013-09-30_01,Tumble Dryer,Appliance4,Shiftable,2013-09-30 06:10:00,2013-09-30 06:44:00,34.0,50540.11,True,"{""0"": 0, ""1"": 34}",1,1,1,0.0
Tumble_Dryer_2013-10-23_01,Tumble Dryer,Appliance4,Shiftable,2013-10-23 16:21:00,2013-10-23 16:40:00,19.0,17108.16,True,"{""0"": 0, ""1"": 19}",1,1,1,0.0
Tumble_Dryer_2013-10-23_02,Tumble Dryer,Appliance4,Shiftable,2013-10-23 17:32:00,2013-10-23 18:12:00,40.0,59812.28,True,"{""0"": 0, ""1"": 40}",1,1,1,0.0
Tumble_Dryer_2013-10-24_01,Tumble Dryer,Appliance4,Shiftable,2013-10-24 04:14:00,2013-10-24 04:39:00,25.0,26855.32,False,"{""0"": 25, ""1"": 0}",0,0,0,0.0
Tumble_Dryer_2013-10-24_02,Tumble Dryer,Appliance4,Shiftable,2013-10-24 06:33:00,2013-10-24 07:29:00,56.0,84953.79,True,"{""0"": 0, ""1"": 56}",1,1,1,0.0
Tumble_Dryer_2013-10-24_03,Tumble Dryer,Appliance4,Shiftable,2013-10-24 11:16:00,2013-10-24 11:54:00,38.0,28209.59,True,"{""0"": 0, ""1"": 38}",1,1,1,0.0
