event_id,appliance_name,when,season,start_time,end_time,minutes,total_W,total_cost,level_0_minutes,level_0_W,level_0_rate,level_0_cost,level_1_minutes,level_1_W,level_1_rate,level_1_cost,level_2_minutes,level_2_W,level_2_rate,level_2_cost
Fridge-Freezer_(1)_2014-06-01_01,Fridge-Freezer (1),original,summer,2014-06-01 07:57:00,2014-06-01 14:32:00,395,29073.5,0.19696376202531557,363,26718.17848101252,0.4,0.17812118987341682,32,2355.321518987343,0.48,0.018842572151898745,0,0.0,0.6,0.0
Fridge-Freezer_(1)_2014-06-01_02,Fridge-Freezer (1),original,summer,2014-06-01 15:19:00,2014-06-02 07:43:00,984,77163.14,0.5971255996476934,463,36307.45306910538,0.4,0.24204968712736924,341,26740.478394308793,0.48,0.21392382715447034,180,14115.20853658538,0.6,0.14115208536585377
Fridge-Freezer_(1)_2014-06-02_01,Fridge-Freezer (1),original,summer,2014-06-02 09:34:00,2014-06-02 10:46:00,72,6954.76,0.046365066666666635,72,6954.759999999995,0.4,0.046365066666666635,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_(1)_2014-06-02_02,Fridge-Freezer (1),original,summer,2014-06-02 12:34:00,2014-06-02 13:36:00,62,6153.23,0.04102153333333336,62,6153.230000000004,0.4,0.04102153333333336,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_(1)_2014-06-02_03,Fridge-Freezer (1),original,summer,2014-06-02 14:55:00,2014-06-02 17:16:00,141,13719.58,0.1128703035460991,0,0.0,0.4,0.0,125,12162.748226950333,0.48,0.09730198581560265,16,1556.8317730496453,0.6,0.015568317730496451
Fridge-Freezer_(1)_2014-06-02_04,Fridge-Freezer (1),original,summer,2014-06-02 18:21:00,2014-06-02 22:55:00,274,26001.53,0.22680166678832125,0,0.0,0.4,0.0,175,16606.81660583944,0.48,0.13285453284671553,99,9394.713394160573,0.6,0.09394713394160573
Fridge-Freezer_(1)_2014-06-03_01,Fridge-Freezer (1),original,summer,2014-06-03 00:55:00,2014-06-03 02:01:00,66,6659.92,0.04439946666666669,66,6659.920000000004,0.4,0.04439946666666669,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_(1)_2014-06-03_02,Fridge-Freezer (1),original,summer,2014-06-03 03:40:00,2014-06-03 04:43:00,63,6416.9,0.042779333333333364,63,6416.900000000003,0.4,0.042779333333333364,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_(1)_2014-06-03_03,Fridge-Freezer (1),original,summer,2014-06-03 05:42:00,2014-06-03 06:43:00,61,6085.2,0.04056799999999996,61,6085.199999999993,0.4,0.04056799999999996,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_(1)_2014-06-03_04,Fridge-Freezer (1),original,summer,2014-06-03 07:48:00,2014-06-03 08:53:00,65,6374.14,0.04249426666666671,65,6374.140000000007,0.4,0.04249426666666671,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_(1)_2014-06-03_05,Fridge-Freezer (1),original,summer,2014-06-03 10:32:00,2014-06-03 11:36:00,64,6309.86,0.04206573333333327,64,6309.859999999991,0.4,0.04206573333333327,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_(1)_2014-06-03_06,Fridge-Freezer (1),original,summer,2014-06-03 13:15:00,2014-06-03 14:18:00,63,6352.5,0.044770000000000004,45,4537.500000000001,0.4,0.030250000000000006,18,1814.9999999999995,0.48,0.014519999999999996,0,0.0,0.6,0.0
Fridge-Freezer_(1)_2014-06-03_07,Fridge-Freezer (1),original,summer,2014-06-03 15:51:00,2014-06-03 17:13:00,82,8287.23,0.06892549829268298,0,0.0,0.4,0.0,69,6973.400853658542,0.48,0.05578720682926833,13,1313.8291463414637,0.6,0.013138291463414638
