event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,schedule_status,duration(min),energy(W)
Washing_Machine_(1)_2013-10-11_01,Washing Machine (1),2013-10-11 10:19:00,2013-10-13 12:44:00,2013-10-12 06:00:00,2013-10-14 08:25:00,SUCCESS,3025.0,73095.07
Washing_Machine_(1)_2013-10-27_01,Washing Machine (1),2013-10-27 07:35:00,2013-10-27 08:41:00,2013-10-28 06:00:00,2013-10-28 07:06:00,SUCCESS,66.0,53621.24
Washing_Machine_(1)_2013-11-04_01,Washing Machine (1),2013-11-04 10:06:00,2013-11-04 12:28:00,2013-11-05 06:00:00,2013-11-05 08:22:00,SUCCESS,142.0,59431.49
Washing_Machine_(1)_2013-11-11_01,Washing Machine (1),2013-11-11 10:04:00,2013-11-11 11:05:00,2013-11-12 06:00:00,2013-11-12 07:01:00,SUCCESS,61.0,47981.84
Washing_Machine_(1)_2013-11-18_01,Washing Machine (1),2013-11-18 09:27:00,2013-11-18 10:49:00,2013-11-19 06:00:00,2013-11-19 07:22:00,SUCCESS,82.0,62592.24
Washing_Machine_(1)_2013-11-25_01,Washing Machine (1),2013-11-25 14:00:00,2013-11-25 15:02:00,2013-11-26 06:00:00,2013-11-26 07:02:00,SUCCESS,62.0,58381.14
Washing_Machine_(1)_2013-12-02_01,Washing Machine (1),2013-12-02 08:04:00,2013-12-02 09:16:00,2013-12-03 06:00:00,2013-12-03 07:12:00,SUCCESS,72.0,64970.52
Washing_Machine_(1)_2013-12-09_01,Washing Machine (1),2013-12-09 10:53:00,2013-12-09 13:15:00,2013-12-10 06:00:00,2013-12-10 08:22:00,SUCCESS,142.0,53413.18
Washing_Machine_(1)_2013-12-24_01,Washing Machine (1),2013-12-24 16:04:00,2013-12-24 17:09:00,2013-12-25 06:00:00,2013-12-25 07:05:00,SUCCESS,65.0,42182.76
Washing_Machine_(1)_2014-01-02_01,Washing Machine (1),2014-01-02 10:46:00,2014-01-02 12:53:00,2014-01-03 06:00:00,2014-01-03 08:07:00,SUCCESS,127.0,59320.21
Washing_Machine_(1)_2014-01-13_01,Washing Machine (1),2014-01-13 10:29:00,2014-01-13 11:59:00,2014-01-14 06:00:00,2014-01-14 07:30:00,SUCCESS,90.0,73502.82
Washing_Machine_(1)_2014-01-20_01,Washing Machine (1),2014-01-20 09:50:00,2014-01-20 10:51:00,2014-01-21 06:00:00,2014-01-21 07:01:00,SUCCESS,61.0,53443.58
Washing_Machine_(1)_2014-01-27_01,Washing Machine (1),2014-01-27 15:47:00,2014-01-27 16:09:00,2014-01-28 06:00:00,2014-01-28 06:22:00,SUCCESS,22.0,1076.93
Washing_Machine_(1)_2014-04-03_01,Washing Machine (1),2014-04-03 09:06:00,2014-04-03 11:29:00,2014-04-04 06:00:00,2014-04-04 08:23:00,SUCCESS,143.0,62660.64
