event_id,appliance_name,orig_when,orig_season,orig_start_time,orig_end_time,orig_minutes,orig_total_W,orig_total_cost,orig_level_0_minutes,orig_level_0_W,orig_level_0_rate,orig_level_0_cost,orig_level_1_minutes,orig_level_1_W,orig_level_1_rate,orig_level_1_cost,sched_when,sched_season,sched_start_time,sched_end_time,sched_minutes,sched_total_W,sched_total_cost,sched_level_0_minutes,sched_level_0_W,sched_level_0_rate,sched_level_0_cost,sched_level_1_minutes,sched_level_1_W,sched_level_1_rate,sched_level_1_cost
Tumble_Dryer_2014-03-21_01,Tumble Dryer,original,,2014-03-21 09:47:00,2014-03-21 11:06:00,79,96376.99,0.4818849500000003,0,0.0,0.15,0.0,79,96376.99000000006,0.3,0.4818849500000003,scheduled,,2014-03-21 13:00:00,2014-03-21 14:19:00,79,96376.99,0.24094247500000016,79,96376.99000000006,0.15,0.24094247500000016,0,0.0,0.3,0.0
Tumble_Dryer_2014-03-24_01,Tumble Dryer,original,,2014-03-24 10:34:00,2014-03-24 11:19:00,47,52689.9,0.2634495000000003,0,0.0,0.15,0.0,47,52689.90000000006,0.3,0.2634495000000003,scheduled,,2014-03-24 13:00:00,2014-03-24 13:45:00,47,52689.9,0.13172475000000014,47,52689.90000000006,0.15,0.13172475000000014,0,0.0,0.3,0.0
Tumble_Dryer_2014-03-30_01,Tumble Dryer,original,,2014-03-30 12:46:00,2014-03-30 13:16:00,27,37126.05,0.14094148611111107,13,17875.505555555552,0.15,0.04468876388888888,14,19250.54444444444,0.3,0.0962527222222222,scheduled,,2014-03-30 13:00:00,2014-03-30 13:30:00,27,37126.05,0.092815125,27,37126.05,0.15,0.092815125,0,0.0,0.3,0.0
Tumble_Dryer_2014-03-31_01,Tumble Dryer,original,,2014-03-31 08:10:00,2014-03-31 08:51:00,41,43806.26,0.2190313,0,0.0,0.15,0.0,41,43806.26,0.3,0.2190313,scheduled,,2014-03-31 13:00:00,2014-03-31 13:41:00,41,43806.26,0.10951565,41,43806.26,0.15,0.10951565,0,0.0,0.3,0.0
Tumble_Dryer_2014-04-07_01,Tumble Dryer,original,,2014-04-07 08:32:00,2014-04-07 08:54:00,22,30862.91,0.15431455000000002,0,0.0,0.15,0.0,22,30862.910000000007,0.3,0.15431455000000002,scheduled,,2014-04-07 13:00:00,2014-04-07 13:22:00,22,30862.91,0.07715727500000001,22,30862.910000000007,0.15,0.07715727500000001,0,0.0,0.3,0.0
Tumble_Dryer_2014-04-09_02,Tumble Dryer,original,,2014-04-09 23:18:00,2014-04-09 23:23:00,5,288.0,0.0014399999999999999,0,0.0,0.15,0.0,5,288.0,0.3,0.0014399999999999999,scheduled,,2014-04-10 13:00:00,2014-04-10 13:05:00,5,288.0,0.0007199999999999999,5,288.0,0.15,0.0007199999999999999,0,0.0,0.3,0.0
Tumble_Dryer_2014-04-11_01,Tumble Dryer,original,,2014-04-11 08:34:00,2014-04-11 09:54:00,80,95855.2,0.47927600000000053,0,0.0,0.15,0.0,80,95855.2000000001,0.3,0.47927600000000053,scheduled,,2014-04-11 13:00:00,2014-04-11 14:20:00,80,95855.2,0.23963800000000027,80,95855.2000000001,0.15,0.23963800000000027,0,0.0,0.3,0.0
Tumble_Dryer_2014-04-14_01,Tumble Dryer,original,,2014-04-14 09:04:00,2014-04-14 09:52:00,48,53128.7,0.2656434999999998,0,0.0,0.15,0.0,48,53128.69999999996,0.3,0.2656434999999998,scheduled,,2014-04-14 13:00:00,2014-04-14 13:48:00,48,53128.7,0.1328217499999999,48,53128.69999999996,0.15,0.1328217499999999,0,0.0,0.3,0.0
Tumble_Dryer_2014-04-19_01,Tumble Dryer,original,,2014-04-19 15:47:00,2014-04-19 16:59:00,72,86043.16,0.39137687361111123,13,15535.57055555556,0.15,0.038838926388888896,59,70507.58944444446,0.3,0.3525379472222223,scheduled,,2014-04-19 15:52:00,2014-04-19 17:04:00,72,86043.16,0.4063149222222223,8,9560.351111111113,0.15,0.023900877777777784,64,76482.8088888889,0.3,0.38241404444444455
Tumble_Dryer_2014-04-25_01,Tumble Dryer,original,,2014-04-25 08:40:00,2014-04-25 09:55:00,76,83844.79,0.4192239500000005,0,0.0,0.15,0.0,76,83844.79000000011,0.3,0.4192239500000005,scheduled,,2014-04-25 13:00:00,2014-04-25 14:15:00,76,83844.79,0.20961197500000026,76,83844.79000000011,0.15,0.20961197500000026,0,0.0,0.3,0.0
