event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,schedule_status,duration(min),energy(W)
Tumble_Dryer_2013-11-03_01,Tumble Dryer,2013-11-03 12:17:00,2013-11-03 12:30:00,2013-11-04 06:00:00,2013-11-04 06:13:00,SUCCESS,13.0,21117.51
Tumble_Dryer_2013-11-03_02,Tumble Dryer,2013-11-03 12:32:00,2013-11-03 12:44:00,2013-11-04 06:13:00,2013-11-04 06:25:00,SUCCESS,12.0,18028.97
Tumble_Dryer_2013-11-03_03,Tumble Dryer,2013-11-03 16:46:00,2013-11-03 17:13:00,2013-11-04 06:25:00,2013-11-04 06:52:00,SUCCESS,27.0,73848.72
Tumble_Dryer_2013-11-04_01,Tumble Dryer,2013-11-04 12:06:00,2013-11-04 12:38:00,2013-11-05 06:00:00,2013-11-05 06:32:00,SUCCESS,32.0,5101.4
Tumble_Dryer_2013-11-04_02,Tumble Dryer,2013-11-04 13:08:00,2013-11-04 13:29:00,2013-11-05 06:32:00,2013-11-05 06:53:00,SUCCESS,21.0,833.75
Tumble_Dryer_2013-11-04_03,Tumble Dryer,2013-11-04 13:34:00,2013-11-04 14:10:00,2013-11-05 06:53:00,2013-11-05 07:29:00,SUCCESS,36.0,11053.4
Tumble_Dryer_2013-11-06_01,Tumble Dryer,2013-11-06 12:16:00,2013-11-06 12:46:00,2013-11-07 06:00:00,2013-11-07 06:30:00,SUCCESS,30.0,6977.0
Tumble_Dryer_2013-11-06_02,Tumble Dryer,2013-11-06 12:53:00,2013-11-06 13:21:00,2013-11-07 06:30:00,2013-11-07 06:58:00,SUCCESS,28.0,3982.0
Tumble_Dryer_2013-11-09_01,Tumble Dryer,2013-11-09 16:15:00,2013-11-09 16:41:00,2013-11-10 06:00:00,2013-11-10 06:26:00,SUCCESS,26.0,38808.83
Tumble_Dryer_2013-11-10_01,Tumble Dryer,2013-11-10 11:09:00,2013-11-10 11:21:00,2013-11-11 06:00:00,2013-11-11 06:12:00,SUCCESS,12.0,759.2
Tumble_Dryer_2013-11-10_02,Tumble Dryer,2013-11-10 11:25:00,2013-11-10 12:02:00,2013-11-11 06:12:00,2013-11-11 06:49:00,SUCCESS,37.0,23726.44
Tumble_Dryer_2013-11-10_03,Tumble Dryer,2013-11-10 12:52:00,2013-11-10 13:11:00,2013-11-11 06:49:00,2013-11-11 07:08:00,SUCCESS,19.0,1988.0
Tumble_Dryer_2013-11-12_01,Tumble Dryer,2013-11-12 12:31:00,2013-11-12 13:04:00,2013-11-13 06:00:00,2013-11-13 06:33:00,SUCCESS,33.0,27664.99
Tumble_Dryer_2013-11-12_02,Tumble Dryer,2013-11-12 13:59:00,2013-11-12 14:21:00,2013-11-13 06:33:00,2013-11-13 06:55:00,SUCCESS,22.0,4848.92
Tumble_Dryer_2013-11-13_01,Tumble Dryer,2013-11-13 13:57:00,2013-11-13 14:11:00,2013-11-14 06:00:00,2013-11-14 06:14:00,SUCCESS,14.0,493.0
Tumble_Dryer_2013-11-13_02,Tumble Dryer,2013-11-13 14:19:00,2013-11-13 14:25:00,2013-11-14 06:14:00,2013-11-14 06:20:00,SUCCESS,6.0,4021.4
Tumble_Dryer_2013-11-14_01,Tumble Dryer,2013-11-14 12:16:00,2013-11-14 12:23:00,2013-11-15 06:00:00,2013-11-15 06:07:00,SUCCESS,7.0,6784.0
Tumble_Dryer_2013-11-14_02,Tumble Dryer,2013-11-14 16:29:00,2013-11-14 16:51:00,2013-11-15 06:07:00,2013-11-15 06:29:00,SUCCESS,22.0,56078.27
Tumble_Dryer_2013-11-15_01,Tumble Dryer,2013-11-15 12:07:00,2013-11-15 12:30:00,2013-11-16 06:00:00,2013-11-16 06:23:00,SUCCESS,23.0,8848.26
Tumble_Dryer_2013-11-16_01,Tumble Dryer,2013-11-16 15:25:00,2013-11-16 16:35:00,2013-11-17 06:00:00,2013-11-17 07:10:00,SUCCESS,70.0,99330.66
Tumble_Dryer_2013-11-17_01,Tumble Dryer,2013-11-17 10:56:00,2013-11-17 11:46:00,2013-11-18 06:00:00,2013-11-18 06:50:00,SUCCESS,50.0,30681.87
Tumble_Dryer_2013-11-17_02,Tumble Dryer,2013-11-17 11:47:00,2013-11-17 11:57:00,2013-11-18 06:50:00,2013-11-18 07:00:00,SUCCESS,10.0,388.5
Tumble_Dryer_2013-11-17_03,Tumble Dryer,2013-11-17 11:59:00,2013-11-17 12:41:00,2013-11-17 12:04:00,2013-11-17 12:46:00,SUCCESS,42.0,31785.46
Tumble_Dryer_2013-11-17_04,Tumble Dryer,2013-11-17 12:46:00,2013-11-17 13:04:00,2013-11-18 07:00:00,2013-11-18 07:18:00,SUCCESS,18.0,1931.9
Tumble_Dryer_2013-11-17_05,Tumble Dryer,2013-11-17 13:07:00,2013-11-17 13:40:00,2013-11-17 13:12:00,2013-11-17 13:45:00,SUCCESS,33.0,1131.33
Tumble_Dryer_2013-11-17_07,Tumble Dryer,2013-11-17 16:44:00,2013-11-17 16:58:00,2013-11-17 16:49:00,2013-11-17 17:03:00,SUCCESS,14.0,28636.34
Tumble_Dryer_2013-11-19_01,Tumble Dryer,2013-11-19 11:58:00,2013-11-19 12:45:00,2013-11-20 06:00:00,2013-11-20 06:47:00,SUCCESS,47.0,10297.2
Tumble_Dryer_2013-11-19_02,Tumble Dryer,2013-11-19 12:57:00,2013-11-19 13:20:00,2013-11-20 06:47:00,2013-11-20 07:10:00,SUCCESS,23.0,3808.56
Tumble_Dryer_2013-11-19_03,Tumble Dryer,2013-11-19 13:25:00,2013-11-19 14:07:00,2013-11-19 13:30:00,2013-11-19 14:12:00,SUCCESS,42.0,1348.68
Tumble_Dryer_2013-11-21_01,Tumble Dryer,2013-11-21 12:01:00,2013-11-21 12:52:00,2013-11-22 06:00:00,2013-11-22 06:51:00,SUCCESS,51.0,9494.18
